Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,x2LsyuqC,14/08/2024,11:30,EGYPT - PREMIER LEAGUE,Al Masry,ZED,ROUND 33,2.57,2.85,2.87,1.4,2.52,1.06,8.0,1.33,2.8,1.98,1.65,3.15,1.26,6.84,1.09,1.7,1.93,,,,,8.25,8.75,15.5,37.0,7.7,5.6,10.0,24.0,13.0,9.5,12.5,30.0,30.0,23.0,30.0,55.0,450.0
2,GnXYx1Ea,14/08/2024,11:30,EGYPT - PREMIER LEAGUE,Zamalek,El Gaish,ROUND 33,1.75,3.3,4.6,1.4,2.52,1.05,9.0,1.34,2.77,1.98,1.65,3.25,1.25,6.84,1.09,1.85,1.75,1.78,1.93,,,8.25,11.25,26.0,80.0,6.2,6.5,15.0,50.0,7.8,8.25,16.5,55.0,14.0,15.0,29.0,90.0,800.0
3,Yqs0n4VR,14/08/2024,14:00,NORWAY - OBOS-LIGAEN,Sandnes,Aalesund,ROUND 15,3.3,3.6,2.05,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.53,2.38,3.1,1.35,1.75,2.05,15.0,10.0,12.0,19.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,41.0,126.0
4,xb11R2g2,14/08/2024,14:00,NORWAY - OBOS-LIGAEN,Levanger,Mjondalen,ROUND 15,1.6,4.33,4.75,1.25,3.75,1.02,19.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,1.53,2.38,1.58,2.35,1.18,4.65,19.0,21.0,29.0,51.0,11.0,9.0,17.0,34.0,10.0,8.5,13.0,34.0,13.0,11.0,19.0,41.0,101.0
5,dtV1tzLi,14/08/2024,15:00,EGYPT - PREMIER LEAGUE,Pyramids,El Daklyeh,ROUND 33,1.16,6.6,13.0,1.22,4.17,1.01,18.5,1.19,3.75,1.37,2.62,1.91,1.7,2.9,1.31,2.05,1.6,,,,,19.0,40.0,120.0,500.0,9.25,14.5,45.0,200.0,6.6,10.5,32.0,150.0,6.7,10.75,32.0,150.0,201.0
6,hMosVS85,14/08/2024,15:00,LIECHTENSTEIN - LIECHTENSTEIN CUP,Balzers C,Vaduz C,1/16-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,r1mFIWSp,14/08/2024,15:00,EGYPT - PREMIER LEAGUE,Enppi,Al Ahly,ROUND 33,3.8,3.15,1.95,1.4,2.55,1.06,8.5,1.34,2.77,1.98,1.65,3.25,1.25,6.84,1.09,1.8,1.8,,,1.78,1.93,8.5,6.6,9.0,17.5,10.0,6.2,8.5,16.5,20.0,13.0,15.0,29.0,60.0,37.0,45.0,75.0,700.0
8,QmBmVMHP,14/08/2024,17:00,DOMINICAN REPUBLIC - LDF,Cibao,Atletico Pantoja,WINNERS STAGE ,1.91,2.92,4.1,1.45,2.25,1.08,7.5,1.42,2.75,2.02,1.62,3.98,1.22,6.84,1.09,2.21,1.62,1.85,1.75,,,7.7,9.25,19.0,55.0,5.4,5.1,11.0,32.0,7.4,7.0,11.5,32.0,14.0,13.5,22.0,50.0,350.0
9,dW1JP0um,14/08/2024,17:00,DOMINICAN REPUBLIC - LDF,Delfines Del Este,Atlantico,WINNERS STAGE ,1.95,3.1,3.65,1.4,2.42,1.03,11.0,1.22,4.0,1.7,1.91,2.65,1.45,4.7,1.17,1.74,2.02,1.88,1.72,,,9.5,9.25,17.0,45.0,6.6,5.4,10.0,26.0,8.5,7.0,10.25,27.0,15.0,12.5,18.5,40.0,250.0
10,0CrqRkXj,14/08/2024,18:00,VENEZUELA - LIGA FUTVE,Monagas,Universidad Central,CLAUSURA ,2.8,3.05,2.5,1.5,2.27,1.1,7.02,1.45,2.37,2.32,1.47,4.0,1.16,13.0,1.03,2.0,1.65,1.91,1.8,1.83,1.88,6.9,6.4,10.75,27.0,6.9,6.0,10.25,25.0,12.5,11.0,18.0,45.0,32.0,29.0,45.0,110.0,201.0
11,t6KcPk3t,14/08/2024,19:00,SOUTH AMERICA - COPA SUDAMERICANA,Rosario Central (Arg),Fortaleza (Bra),PLAY OFFS ,2.7,2.8,3.1,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,6.0,1.13,15.0,1.03,2.25,1.57,2.6,1.48,1.38,3.0,5.5,6.5,13.0,34.0,6.0,5.5,13.0,34.0,11.0,12.0,21.0,51.0,29.0,29.0,41.0,81.0,1000.0
12,lhw9QoS6,14/08/2024,19:00,SOUTH AMERICA - COPA LIBERTADORES,Penarol (Uru),The Strongest (Bol),PLAY OFFS ,1.4,4.5,8.5,1.33,3.25,1.04,13.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,2.05,1.7,1.38,3.0,,,11.0,17.0,41.0,101.0,6.5,9.0,23.0,51.0,6.5,9.0,21.0,51.0,8.5,12.0,29.0,67.0,451.0
13,UDyM77RO,14/08/2024,19:30,BRAZIL - SERIE A,Internacional,Juventude,ROUND 6,1.57,4.33,5.25,1.36,3.0,1.05,11.0,1.29,3.75,1.87,2.03,3.2,1.36,5.5,1.14,1.95,1.8,1.58,2.35,1.18,4.8,12.0,13.0,26.0,51.0,7.0,8.0,17.0,41.0,7.5,8.5,19.0,41.0,11.0,13.0,26.0,51.0,351.0
14,YDtwhVka,14/08/2024,20:00,USA - USL CHAMPIONSHIP,Miami FC,Memphis,-,4.1,3.65,1.72,1.33,3.05,1.04,8.5,1.21,4.0,1.65,2.15,2.5,1.47,4.1,1.19,1.6,2.2,,,2.05,1.72,8.5,9.0,9.5,15.0,14.5,7.4,8.0,12.5,26.0,13.5,13.0,20.0,65.0,35.0,35.0,50.0,300.0
15,j5DWe2RL,14/08/2024,20:00,CANADA - CANADIAN PREMIER LEAGUE,Forge,HFX Wanderers,-,1.75,3.75,4.25,1.31,3.25,1.04,9.25,1.2,4.2,1.62,2.25,2.5,1.52,4.15,1.21,1.57,2.25,1.75,2.05,,,9.25,14.5,30.0,75.0,8.5,7.9,14.5,37.0,10.25,8.5,13.5,35.0,16.5,13.5,22.0,50.0,300.0
16,zkNooBOM,14/08/2024,20:45,VENEZUELA - LIGA FUTVE,Puerto Cabello,La Guaira,CLAUSURA ,2.0,3.1,3.75,1.44,2.42,1.05,7.2,1.39,2.57,2.15,1.55,3.6,1.2,8.1,1.03,1.9,1.72,1.93,1.78,,,7.6,9.5,19.5,60.0,6.0,6.1,13.0,37.0,8.5,8.75,16.5,50.0,17.5,18.5,35.0,90.0,900.0
17,6gcjCrTH,14/08/2024,21:30,SOUTH AMERICA - COPA LIBERTADORES,Talleres Cordoba (Arg),River Plate (Arg),PLAY OFFS ,3.5,2.8,2.4,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.1,1.67,3.45,1.3,1.6,2.3,6.0,6.0,10.0,23.0,7.5,5.5,10.0,23.0,15.0,13.0,19.0,41.0,41.0,34.0,51.0,67.0,501.0
18,WboM89MP,14/08/2024,21:30,SOUTH AMERICA - COPA LIBERTADORES,Botafogo RJ (Bra),Palmeiras (Bra),PLAY OFFS ,2.38,3.2,3.1,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.05,1.7,2.35,1.58,1.38,3.0,7.5,7.5,13.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,23.0,21.0,41.0,67.0,501.0
19,bkRIiV3e,14/08/2024,21:30,SOUTH AMERICA - COPA SUDAMERICANA,LDU Quito (Ecu),Lanus (Arg),PLAY OFFS ,1.53,4.1,6.5,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,2.2,1.62,1.53,2.43,1.13,6.0,9.0,13.0,34.0,67.0,6.0,7.5,21.0,51.0,6.5,9.0,21.0,51.0,10.0,15.0,34.0,67.0,301.0
20,dpi1wuqo,14/08/2024,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Palestino (Chi),Ind. Medellin (Col),PLAY OFFS ,2.75,2.8,3.0,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,6.5,1.11,17.0,1.03,2.38,1.53,2.6,1.48,1.4,2.85,5.0,6.0,12.0,34.0,6.0,6.0,13.0,34.0,11.0,12.0,21.0,51.0,29.0,29.0,51.0,101.0,351.0
21,tA4BmpZg,14/08/2024,22:00,USA - USL CHAMPIONSHIP,New Mexico,FC Tulsa,-,1.7,3.5,4.5,1.35,2.95,1.05,8.0,1.22,3.8,1.7,2.07,2.57,1.44,4.35,1.18,1.65,2.12,1.7,2.12,,,8.0,14.5,28.0,80.0,8.25,7.2,14.5,40.0,9.0,7.9,13.5,40.0,14.0,12.5,21.0,55.0,350.0
22,OYgGn4l0,14/08/2024,23:30,USA - USL CHAMPIONSHIP,Sacramento Republic,El Paso,-,1.52,3.85,5.5,1.38,2.8,1.05,7.7,1.26,3.45,1.8,1.93,2.87,1.36,5.0,1.14,1.88,1.83,1.57,2.3,,,7.7,15.5,35.0,110.0,6.7,7.7,18.0,60.0,7.0,8.0,17.0,55.0,10.75,12.5,26.0,80.0,700.0
