Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,x2Fcddne,17/10/2024,05:30,INDONESIA - LIGA 1,Dewa United,Persik Kediri,ROUND 8,2.02,3.05,3.75,1.4,2.52,1.01,8.0,1.24,3.3,1.72,1.9,2.6,1.38,4.65,1.11,1.55,2.15,1.98,1.75,,,10.25,12.5,24.0,65.0,8.5,6.1,12.0,32.0,11.0,8.0,11.25,32.0,20.0,15.0,21.0,45.0,300.0
2,pbwwZiwg,17/10/2024,09:00,THAILAND - THAI LEAGUE 1,Buriram,Uthai Thani,ROUND 10,1.21,6.0,11.75,1.23,3.75,1.02,10.0,1.12,5.3,1.4,2.75,1.98,1.78,3.05,1.33,1.88,1.82,,,,,10.0,37.0,100.0,400.0,9.75,12.5,37.0,150.0,7.2,9.5,24.0,100.0,7.7,10.0,25.0,90.0,600.0
3,ATS4fzH7,17/10/2024,09:00,INDONESIA - LIGA 1,PSIS Semarang,Persija Jakarta,ROUND 8,2.95,2.95,2.42,1.4,2.55,1.02,7.1,1.34,2.75,2.0,1.65,3.25,1.25,6.65,1.03,1.72,1.88,,,,,8.0,7.3,11.5,27.0,8.75,5.7,9.25,22.0,15.5,10.25,13.5,32.0,40.0,26.0,32.0,65.0,500.0
4,llo4orlR,17/10/2024,11:00,NIGERIA - NPFL,Bendel,Bayelsa United,ROUND 7,1.65,3.15,6.1,1.62,2.02,1.14,4.3,1.62,2.02,2.77,1.33,4.5,1.13,,,2.7,1.35,,,,,4.6,10.0,35.0,175.0,4.1,7.2,25.0,120.0,5.8,10.0,35.0,175.0,11.75,20.0,65.0,350.0,101.0
5,zgqTPqak,17/10/2024,11:00,INDIA - ISL,North East Utd,Chennaiyin,ROUND 5,2.3,3.8,2.63,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,2.3,1.6,1.48,2.6,15.0,11.0,15.0,29.0,10.0,7.5,10.0,21.0,13.0,9.5,13.0,23.0,23.0,17.0,23.0,41.0,151.0
6,fFZ8RMde,17/10/2024,12:00,NIGERIA - NPFL,Heartland,Ikorodu City,ROUND 7,1.6,3.25,6.5,1.6,2.05,1.13,4.45,1.55,2.15,2.57,1.39,4.45,1.13,,,2.52,1.4,,,,,4.9,10.75,37.0,200.0,4.3,7.1,25.0,120.0,5.8,9.5,30.0,150.0,11.0,18.0,55.0,250.0,101.0
7,lCTjxvBD,17/10/2024,12:00,NIGERIA - NPFL,Katsina Utd,Akwa United,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4SwxBedT,17/10/2024,12:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,West Armenia,ROUND 11,1.62,3.8,4.35,1.33,3.04,1.04,8.95,1.19,3.64,1.72,1.9,2.65,1.35,4.8,1.1,1.71,2.08,1.8,1.8,,,11.5,11.0,20.0,55.0,6.3,6.5,12.0,32.0,6.7,7.0,13.0,35.0,10.25,10.5,19.5,50.0,350.0
9,2iBw0s3K,17/10/2024,12:00,NIGERIA - NPFL,Rivers United,Shooting,ROUND 7,1.39,3.75,9.75,1.53,2.18,1.02,7.5,1.45,2.37,2.32,1.47,3.95,1.17,,,2.67,1.36,,,,,6.5,16.0,70.0,400.0,4.3,8.5,37.0,250.0,4.9,9.75,37.0,250.0,8.25,16.0,60.0,300.0,101.0
10,tnQrv0t1,17/10/2024,12:00,NIGERIA - NPFL,Plateau United,Remo Stars,ROUND 7,1.65,3.1,6.3,1.57,2.1,1.03,6.75,1.5,2.27,2.45,1.42,4.2,1.15,,,2.32,1.47,,,,,6.1,12.0,40.0,175.0,4.5,6.5,21.0,90.0,6.1,9.0,23.0,100.0,12.0,18.0,45.0,175.0,101.0
