Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,69FJE7wh,04/12/2024,05:00,UZBEKISTAN - SUPER LEAGUE,Shortan Guzor,Olympic,RELEGATION ,3.05,3.05,2.32,1.52,2.22,1.02,7.4,1.42,2.45,2.25,1.5,3.8,1.18,9.3,1.03,1.93,1.7,,,,,7.2,6.3,10.0,23.0,7.7,6.0,9.75,23.0,14.5,11.25,17.0,40.0,40.0,30.0,45.0,100.0,
2,A1EVgHzS,04/12/2024,05:30,INDIA - I-LEAGUE,Real Kashmir,Delhi FC,ROUND 3,1.7,3.55,4.55,1.38,2.57,1.02,9.8,1.28,3.05,1.82,1.78,2.9,1.31,6.15,1.05,1.78,1.82,,,,,10.0,12.0,26.0,80.0,6.8,6.9,15.0,45.0,7.9,8.0,16.0,50.0,13.0,13.5,26.0,75.0,600.0
3,fZk2lebk,04/12/2024,07:00,INDIA - I-LEAGUE,SC Bengaluru,Churchill Brothers,ROUND 3,3.55,3.5,1.93,1.31,3.15,1.01,11.5,1.22,3.5,1.65,1.98,2.52,1.4,5.0,1.09,1.57,2.1,,,,,12.0,8.5,10.25,17.5,12.5,7.0,8.25,14.5,21.0,12.0,12.5,22.0,50.0,29.0,30.0,50.0,300.0
4,WldUQD34,04/12/2024,07:30,BULGARIA - PARVA LIGA,Beroe,Botev Vratsa,ROUND 18,1.65,3.5,6.0,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.5,1.5,1.65,2.2,1.14,5.75,6.5,11.0,29.0,67.0,4.75,7.5,21.0,51.0,6.0,9.5,26.0,67.0,12.0,17.0,41.0,101.0,101.0
5,EFSXj4oo,04/12/2024,08:00,UZBEKISTAN - SUPER LEAGUE,Kokand 1912,Metallurg Bekabad,RELEGATION ,2.9,2.92,2.47,1.57,2.12,1.05,6.1,1.5,2.25,2.45,1.42,4.2,1.15,11.0,1.01,2.05,1.6,,,,,6.3,6.1,10.75,27.0,6.7,5.9,10.25,26.0,13.0,11.5,18.5,50.0,37.0,32.0,50.0,120.0,
6,jwRgRru0,04/12/2024,09:00,BELARUS - VYSSHAYA LIGA,Niva Dolbizno,Naftan,RELEGATION ,5.2,3.9,1.66,1.38,2.8,,,1.26,3.14,1.95,1.85,3.14,1.26,5.75,1.06,1.9,1.86,,,,,,,,,,,,,,,,,,,,,
7,Ua69H9Qj,04/12/2024,10:00,BULGARIA - PARVA LIGA,Arda,Ludogorets,ROUND 18,6.0,3.75,1.6,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.2,1.62,5.75,1.14,2.35,1.58,8.5,5.5,6.5,11.0,13.0,7.5,9.0,15.0,29.0,19.0,21.0,34.0,67.0,51.0,51.0,81.0,1250.0
8,lGeo20Db,04/12/2024,11:00,ARMENIA - PREMIER LEAGUE,Noah,Ararat-Armenia,ROUND 10,1.85,3.2,3.85,1.36,2.9,1.01,8.25,1.22,3.34,1.78,1.83,2.92,1.29,5.35,1.07,1.72,2.07,,,,,9.75,10.5,19.0,45.0,6.3,5.6,10.5,26.0,7.7,6.9,10.75,27.0,13.5,12.0,19.0,40.0,250.0
9,b5otY1h2,04/12/2024,11:00,INDIA - ISL,Hyderabad,Goa,ROUND 11,4.33,4.2,1.53,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.67,2.1,4.5,1.19,2.35,1.58,17.0,9.5,9.0,12.0,17.0,9.0,8.5,12.0,29.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
10,6kqnJnNh,04/12/2024,12:30,SERBIA - SUPER LIGA,Partizan,Radnicki Nis,ROUND 5,1.39,4.45,6.4,1.27,3.4,1.03,9.25,1.16,4.55,1.5,2.4,2.22,1.6,3.6,1.25,1.7,2.02,1.37,2.85,,,9.25,22.0,45.0,150.0,8.75,9.5,20.0,60.0,7.8,8.25,16.5,50.0,10.0,10.5,21.0,60.0,400.0
