Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,Ear4F5mQ,22/08/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Pakhtakor,Termez Surkhon,ROUND 14,1.5,4.0,5.8,1.4,2.55,1.01,9.9,1.25,3.25,1.78,1.93,2.72,1.35,5.3,1.11,1.85,1.75,,,,,11.0,15.5,35.0,120.0,6.7,7.9,18.5,65.0,6.9,8.0,18.0,65.0,10.25,12.0,27.0,90.0,800.0
2,GCfGbFyH,22/08/2024,12:30,POLAND - DIVISION 1,Legnica,Pruszkow,ROUND 6,1.75,3.4,3.9,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.8,1.91,1.85,2.0,1.24,3.9,11.0,13.0,21.0,41.0,7.5,7.0,15.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,201.0
3,0OIo9mGc,22/08/2024,12:30,QATAR - QSL,Al-Duhail,Umm-Salal,ROUND 3,1.24,5.9,10.0,1.22,3.9,1.02,10.25,1.11,5.7,1.35,2.95,1.87,1.87,2.82,1.38,1.75,1.98,,,,,10.25,37.0,90.0,300.0,11.0,13.0,30.0,100.0,8.0,9.25,20.0,70.0,8.5,9.75,22.0,65.0,400.0
4,xhl4iad2,22/08/2024,13:10,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Taawon,Al Feiha,ROUND 1,1.44,4.5,6.0,1.3,3.4,1.03,10.0,1.2,4.33,1.62,2.25,2.5,1.5,4.33,1.2,1.83,1.83,1.45,2.68,1.14,5.75,15.0,19.0,34.0,67.0,8.0,9.0,19.0,41.0,7.5,8.5,17.0,41.0,10.0,12.0,23.0,51.0,600.0
5,nX2a2cxh,22/08/2024,14:00,POLAND - DIVISION 1,Arka Gdynia,Ruch Chorzow,ROUND 6,1.91,3.3,3.5,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.73,2.0,2.0,1.85,1.28,3.55,11.0,11.0,19.0,41.0,8.0,6.5,13.0,29.0,9.5,9.0,15.0,34.0,17.0,15.0,26.0,41.0,201.0
6,SzA255FM,22/08/2024,14:30,QATAR - QSL,Al-Sadd,Al Arabi,ROUND 3,1.45,4.5,5.9,1.23,3.8,1.02,10.0,1.11,5.5,1.37,2.85,1.91,1.83,2.9,1.36,1.5,2.42,,,,,10.0,27.0,50.0,120.0,11.75,10.0,18.5,50.0,10.0,8.5,13.5,37.0,12.0,10.25,16.5,37.0,175.0
7,6LLg7RpA,22/08/2024,14:30,QATAR - QSL,Shamal,Qatar SC,ROUND 3,2.07,3.4,3.3,1.32,3.1,1.04,8.25,1.21,3.95,1.65,2.15,2.5,1.47,4.15,1.19,1.53,2.35,2.02,1.75,,,8.25,12.5,20.0,45.0,9.75,6.8,11.25,26.0,11.75,8.5,11.5,27.0,21.0,15.0,20.0,40.0,250.0
8,I3usaBF8,22/08/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Riyadh,ROUND 1,1.85,3.5,3.7,1.36,3.0,1.05,8.5,1.29,3.5,1.9,1.9,3.25,1.33,6.0,1.11,1.8,1.91,1.93,1.88,1.28,3.55,11.0,12.0,19.0,41.0,7.5,7.0,13.0,29.0,9.0,9.0,15.0,34.0,15.0,15.0,26.0,51.0,500.0
9,QTrkckpL,22/08/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Nassr,Al Raed,ROUND 1,1.2,7.0,9.0,1.2,4.33,1.01,15.0,1.1,6.5,1.33,3.25,1.83,1.83,3.0,1.36,1.83,1.83,1.21,4.25,,,23.0,29.0,51.0,101.0,11.0,15.0,26.0,51.0,8.0,10.0,23.0,51.0,8.0,11.0,23.0,51.0,600.0
10,nZJY11R1,22/08/2024,16:00,ENGLAND - LEAGUE TWO,Notts Co,Grimsby,ROUND 3,1.85,3.4,4.1,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.88,1.98,1.24,3.9,13.0,15.0,23.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,12.0,34.0,17.0,13.0,21.0,41.0,151.0
