Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,dpulZcdR,31/07/2024,11:30,EGYPT - PREMIER LEAGUE,Al Ittihad,Enppi,ROUND 32,3.0,2.57,2.72,1.55,2.15,1.14,4.3,1.53,2.18,2.55,1.4,4.35,1.14,11.0,12.0,2.0,1.65,,,,,4.7,6.3,12.5,35.0,6.6,5.2,10.5,29.0,14.0,11.25,16.5,45.0,40.0,35.0,50.0,110.0,800.0
2,hYJGJEeO,31/07/2024,14:00,NORWAY - OBOS-LIGAEN,Stabaek,Sandnes,ROUND 12,1.4,5.25,5.0,1.17,5.0,1.01,34.0,1.07,9.0,1.29,3.6,1.73,2.0,2.63,1.44,1.44,2.63,1.43,2.75,1.16,5.25,34.0,26.0,41.0,51.0,15.0,13.0,17.0,34.0,11.0,9.5,15.0,29.0,13.0,10.0,17.0,34.0,81.0
3,IV7edGFJ,31/07/2024,15:00,ARGENTINA - PRIMERA NACIONAL,San Telmo,Aldosivi,ROUND 19,2.15,3.0,3.75,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,2.15,1.68,1.28,3.55,6.0,8.0,17.0,41.0,5.5,6.0,15.0,41.0,9.0,10.0,21.0,51.0,19.0,23.0,41.0,81.0,201.0
4,6JQJTyKl,31/07/2024,15:00,EGYPT - PREMIER LEAGUE,ZED,Modern Sport,ROUND 32,2.87,2.57,2.85,1.5,2.25,1.07,6.3,1.47,2.32,2.37,1.45,3.95,1.17,9.7,1.01,1.87,1.75,,,,,6.0,6.9,13.5,37.0,7.1,5.1,10.5,29.0,14.0,10.25,14.5,40.0,40.0,29.0,40.0,80.0,800.0
5,04dEnsGa,31/07/2024,15:00,PERU - LIGA 1,Grau,Comerciantes Unidos,CLAUSURA ,1.42,4.5,7.0,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.8,1.91,1.43,2.75,1.11,6.6,15.0,19.0,41.0,81.0,8.0,9.0,21.0,51.0,7.5,8.5,17.0,41.0,10.0,11.0,23.0,51.0,251.0
6,2k0ELdff,31/07/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Tomayapo,Guabira,CLAUSURA ,1.62,3.75,5.5,1.36,3.0,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.83,1.83,1.6,2.3,1.15,5.5,11.0,15.0,29.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,251.0
7,Ywbt9qmt,31/07/2024,16:15,ICELAND - BESTA DEILD KARLA,Fylkir,Fram,ROUND 16,2.35,3.75,2.57,1.24,3.7,1.02,10.0,1.12,5.3,1.39,2.75,1.95,1.78,3.0,1.34,1.36,2.9,2.22,1.62,,,10.0,16.5,20.0,35.0,14.5,8.5,10.25,17.5,16.5,9.75,10.5,18.0,28.0,16.0,17.5,27.0,120.0
8,Op8tKyhR,31/07/2024,17:00,DOMINICAN REPUBLIC - LDF,Delfines Del Este,Moca,WINNERS STAGE ,3.8,3.2,1.87,1.34,2.99,1.02,9.95,1.22,3.64,1.75,1.9,2.84,1.35,6.5,1.08,1.67,2.15,,,1.8,1.8,10.5,6.6,8.0,13.5,11.0,5.7,6.9,12.0,19.5,10.25,10.25,18.0,45.0,25.0,25.0,37.0,200.0
9,rVlDEFFl,31/07/2024,17:00,DOMINICAN REPUBLIC - LDF,Cibao,Universidad O&M,WINNERS STAGE ,1.75,3.45,4.0,1.4,2.4,1.03,9.0,1.31,3.04,1.98,1.65,3.48,1.24,7.5,1.06,1.88,1.88,,,,,8.75,8.75,17.0,45.0,5.4,5.9,11.5,32.0,6.5,7.2,14.0,40.0,11.0,12.0,24.0,65.0,500.0
10,8UaMpLpC,31/07/2024,17:15,PERU - LIGA 1,Los Chankas,Sporting Cristal,CLAUSURA ,2.9,3.6,2.3,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.53,2.38,2.75,1.43,1.63,2.25,15.0,11.0,13.0,23.0,12.0,7.0,9.5,17.0,17.0,11.0,12.0,21.0,29.0,21.0,23.0,34.0,126.0
11,2cUdWB5t,31/07/2024,18:30,ARGENTINA - LIGA PROFESIONAL,Union de Santa Fe,Rosario Central,ROUND 7,2.2,3.0,3.75,1.67,2.1,1.13,6.0,1.62,2.2,3.1,1.36,6.5,1.11,17.0,1.03,2.38,1.53,2.15,1.68,1.28,3.55,5.5,7.0,17.0,41.0,5.0,6.0,15.0,41.0,8.5,11.0,23.0,51.0,21.0,23.0,41.0,101.0,501.0
12,Whpo9p6e,31/07/2024,19:00,BRAZIL - COPA DO BRASIL,Athletico-PR,Bragantino,1/8-FINALS,1.8,3.3,5.0,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,2.0,1.75,1.75,2.05,1.19,4.5,8.5,11.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,9.0,19.0,41.0,13.0,15.0,34.0,67.0,451.0
13,MiGFJzP6,31/07/2024,19:00,BOLIVIA - DIVISION PROFESIONAL,Bolivar,GV San Jose,CLAUSURA ,1.29,5.5,9.5,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.83,1.83,1.28,3.55,,,19.0,29.0,51.0,101.0,9.5,11.0,26.0,51.0,7.5,9.5,19.0,51.0,8.5,10.0,23.0,51.0,201.0
14,0jVX1TbS,31/07/2024,19:00,BRAZIL - COPA DO BRASIL,CRB,Atletico-MG,1/8-FINALS,4.33,3.4,1.85,1.5,2.5,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,4.1,1.23,1.98,1.88,7.5,5.5,7.5,15.0,9.5,6.5,9.0,17.0,21.0,15.0,19.0,34.0,51.0,41.0,51.0,67.0,501.0
