Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,0OGeOprm,13/02/2025,00:00,MEXICO - LIGA DE EXPANSION MX,Atletico La Paz,Celaya,CLAUSURA ,5.0,4.15,1.55,,,,,1.19,3.75,1.57,2.12,2.35,1.47,3.65,1.19,1.65,1.98,4.7,1.16,2.25,1.55,14.0,8.25,8.0,11.5,16.5,8.25,8.25,11.5,32.0,16.0,15.5,22.0,90.0,45.0,45.0,60.0,400.0
2,GfwOlvCE,13/02/2025,05:30,INDIA - I-LEAGUE,SC Bengaluru,Rajasthan United,ROUND 14,3.0,2.95,2.37,1.4,2.5,,,1.42,2.47,2.18,1.53,3.65,1.19,,,1.88,1.72,,,,,7.2,6.8,11.0,25.0,7.5,5.8,9.5,22.0,14.0,11.25,16.0,35.0,40.0,32.0,45.0,90.0,800.0
3,AgWWnItR,13/02/2025,08:00,INDIA - I-LEAGUE,Dempo,Namdhari,ROUND 14,3.7,3.4,1.91,1.42,2.45,,,1.37,2.65,2.07,1.6,3.45,1.22,,,1.91,1.7,,,1.83,1.87,8.25,6.2,8.25,16.0,9.25,6.6,8.75,17.0,18.5,13.0,17.5,35.0,55.0,37.0,50.0,100.0,1000.0
4,MF8SYCgo,13/02/2025,11:00,EGYPT - PREMIER LEAGUE,Modern Sport,El Gaish,ROUND 13,2.87,2.55,2.95,1.7,2.05,1.17,4.45,1.7,2.05,3.0,1.34,5.5,1.11,9.0,1.03,2.25,1.57,2.75,1.42,1.39,2.82,4.45,6.0,13.0,40.0,6.0,5.3,11.75,37.0,12.5,11.25,19.5,65.0,37.0,35.0,55.0,150.0,101.0
5,Sd7Yco64,13/02/2025,11:00,INDIA - ISL,Jamshedpur,North East Utd,ROUND 22,2.75,3.6,2.3,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.5,2.5,2.75,1.43,1.63,2.25,17.0,12.0,13.0,23.0,13.0,7.5,9.5,17.0,17.0,11.0,11.0,21.0,29.0,21.0,23.0,34.0,101.0
6,p6gI4EEL,13/02/2025,11:10,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Okhdood,Damac,ROUND 20,2.7,3.3,2.45,1.4,2.75,1.05,8.5,1.29,3.5,1.9,1.9,3.25,1.33,5.5,1.13,1.73,2.0,2.68,1.45,1.55,2.38,10.0,9.0,12.0,23.0,9.5,6.5,10.0,21.0,13.0,11.0,13.0,29.0,26.0,21.0,29.0,41.0,450.0
7,Oj596zp9,13/02/2025,12:25,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Shabab,Al Qadisiya,ROUND 20,3.0,3.5,2.15,1.33,3.25,1.04,9.0,1.22,4.0,1.73,2.08,2.75,1.4,5.0,1.14,1.62,2.2,3.0,1.38,1.68,2.15,13.0,9.5,12.0,21.0,12.0,7.0,9.5,17.0,17.0,12.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
8,jXHdvZVN,13/02/2025,14:00,EGYPT - PREMIER LEAGUE,Enppi,Al Ittihad,ROUND 13,3.0,2.47,2.95,1.72,2.0,1.19,4.2,1.75,1.98,3.15,1.31,5.9,1.1,9.5,1.03,2.35,1.53,2.85,1.39,1.4,2.82,4.2,5.7,13.0,40.0,5.9,5.3,12.0,40.0,13.0,12.0,21.0,65.0,40.0,37.0,65.0,175.0,101.0
9,fuulahxq,13/02/2025,14:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ahli SC,Al Nassr,ROUND 20,2.7,3.5,2.38,1.3,3.4,1.01,15.0,1.17,4.5,1.6,2.3,2.38,1.53,4.33,1.2,1.53,2.38,2.68,1.45,1.58,2.35,15.0,12.0,15.0,23.0,13.0,7.0,10.0,17.0,17.0,11.0,12.0,23.0,29.0,19.0,23.0,34.0,101.0
10,hby3YXCs,13/02/2025,17:00,JAMAICA - PREMIER LEAGUE,Vere United,Harbour View,ROUND 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
