Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,QsvAWaR5,22/11/2023,05:30,INDIA - I-LEAGUE,Lajong,Delhi FC,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Ot0qLN2F,22/11/2023,09:00,SERBIA - PRVA LIGA,Sloboda,FK Indjija,ROUND 9,2.45,2.85,2.85,1.53,2.1,1.08,6.4,1.47,2.32,2.32,1.47,4.6,1.14,10.0,1.02,2.01,1.76,,,,,6.5,6.0,10.75,27.0,5.5,5.0,9.0,23.0,9.0,8.25,13.5,35.0,21.0,19.0,30.0,70.0,101.0
3,YFZSCaAe,22/11/2023,09:00,SERBIA - PRVA LIGA,RFK Novi Sad,Radnicki S. Mitrovica,ROUND 9,3.25,2.9,2.18,1.52,2.12,1.08,6.5,1.47,2.32,2.32,1.47,4.55,1.15,10.0,1.02,2.03,1.75,,,,,6.6,5.1,7.8,17.0,6.7,5.1,7.9,17.0,13.0,9.75,13.5,30.0,35.0,26.0,37.0,75.0,101.0
4,C6YWBJP1,22/11/2023,09:00,SERBIA - PRVA LIGA,OFK Beograd,Tekstilac Odzaci,ROUND 9,1.65,3.55,4.5,1.4,2.4,1.03,9.0,1.31,3.04,1.93,1.7,3.42,1.25,7.5,1.06,1.93,1.83,,,,,9.0,9.5,19.5,55.0,5.3,6.1,12.5,37.0,6.1,7.1,14.5,45.0,10.0,11.5,24.0,70.0,600.0
5,K8ghJ1XR,22/11/2023,09:00,SERBIA - PRVA LIGA,Jedinstvo U.,Vrsac,ROUND 9,1.91,3.0,3.95,1.5,2.15,1.07,6.9,1.42,2.57,2.22,1.52,4.3,1.16,9.0,1.03,2.04,1.74,,,,,6.8,7.4,16.0,50.0,5.0,5.2,11.5,35.0,6.9,7.3,14.0,45.0,13.5,14.0,27.0,75.0,500.0
6,xhn1CcXB,22/11/2023,09:00,SERBIA - PRVA LIGA,Graficar Beograd,Kolubara,ROUND 9,2.35,3.0,2.85,1.45,2.27,1.05,8.0,1.36,2.79,2.07,1.6,3.74,1.21,8.0,1.05,1.84,1.92,,,,,7.8,6.7,11.5,27.0,6.2,5.2,9.0,22.0,9.25,7.8,12.0,30.0,19.0,16.5,25.0,55.0,400.0
7,A7kiAK3i,22/11/2023,10:15,UZBEKISTAN - SUPER LEAGUE,Turon,Andijan,ROUND 25,2.95,2.95,2.42,1.5,2.27,1.06,6.85,1.38,2.6,2.1,1.57,3.45,1.22,7.5,1.04,1.8,1.8,,,,,7.6,7.1,11.5,26.0,8.0,5.8,9.5,22.0,14.5,10.75,14.5,35.0,37.0,28.0,40.0,75.0,600.0
8,lble9vJc,22/11/2023,10:15,UZBEKISTAN - SUPER LEAGUE,Buxoro,OKMK,ROUND 25,6.1,3.9,1.5,1.39,2.55,1.02,9.0,1.28,3.05,1.85,1.82,2.9,1.31,5.7,1.09,1.93,1.7,,,1.95,1.75,10.0,6.2,6.6,10.0,14.5,7.7,8.25,12.5,37.0,20.0,19.5,30.0,150.0,75.0,75.0,110.0,1000.0
9,4YxEVJtC,22/11/2023,10:30,INDIA - I-LEAGUE,Churchill Brothers,TRAU FC,ROUND 6,1.4,4.65,6.3,1.25,3.6,1.02,13.9,1.14,4.7,1.5,2.27,2.15,1.55,3.4,1.22,1.7,1.93,,,,,16.0,21.0,45.0,120.0,8.75,9.5,20.0,60.0,7.7,8.25,17.0,55.0,9.75,10.5,22.0,65.0,450.0
10,tIflKsIL,22/11/2023,11:00,SERBIA - PRVA LIGA,Metalac,Macva,ROUND 9,2.5,2.75,2.87,1.57,2.02,1.09,5.65,1.53,2.18,2.64,1.4,5.25,1.11,11.0,1.01,2.16,1.66,,,,,5.8,5.5,10.5,28.0,5.2,4.9,9.5,26.0,9.0,8.5,14.5,40.0,22.0,20.0,35.0,90.0,101.0
11,ULunSrWf,22/11/2023,11:00,REPUBLIC OF THE CONGO - LIGUE 1,AS BNG,JS Talangai,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,SzSNsH1J,22/11/2023,12:00,SPAIN - PRIMERA RFEF,Sanluqueno,Cordoba,GROUP 2 ,3.0,3.25,2.15,1.5,2.5,1.07,7.5,1.36,3.0,2.15,1.67,4.0,1.22,7.5,1.07,2.0,1.73,3.0,1.38,1.65,2.2,8.5,7.0,10.0,21.0,8.5,6.5,10.0,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,800.0
13,plrzt30O,22/11/2023,12:00,SERBIA - SUPER LIGA,Napredak,Cukaricki,ROUND 8,3.8,3.3,1.95,1.5,2.47,1.08,6.4,1.39,2.77,2.15,1.65,3.7,1.23,6.5,1.08,1.95,1.75,,,1.83,1.91,6.4,6.2,8.5,16.5,9.25,6.4,8.75,17.0,19.0,13.5,17.0,32.0,55.0,40.0,50.0,90.0,900.0
14,j5kViN35,22/11/2023,12:00,NIGERIA - NPFL,Enyimba,Bendel,ROUND 1,1.83,3.1,4.5,1.6,2.07,1.12,4.55,1.57,2.12,2.6,1.38,4.55,1.12,,,2.37,1.45,1.8,1.91,,,5.9,8.5,22.0,80.0,4.65,6.6,17.5,65.0,6.8,9.75,26.0,100.0,14.5,20.0,55.0,200.0,
15,Qc4e8V1s,22/11/2023,12:30,IVORY COAST - LIGUE 1,Zoman,ASI d'Abengourou,ROUND 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8CvjR2o1,22/11/2023,14:00,REPUBLIC OF THE CONGO - LIGUE 1,Otoho d'Oyo,Juk,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,l6bIl11G,22/11/2023,14:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Zrinjski,Siroki Brijeg,ROUND 6,1.24,5.3,10.25,1.4,2.52,1.01,11.8,1.2,3.6,1.62,2.02,2.47,1.42,4.8,1.15,2.2,1.53,,,,,12.5,24.0,75.0,350.0,6.6,11.0,35.0,150.0,5.6,9.25,29.0,120.0,6.9,11.5,37.0,175.0,201.0
18,2DtEDFd7,22/11/2023,17:00,JAMAICA - PREMIER LEAGUE,Dunbeholden,Lime Hall Academy,ROUND 6,2.15,2.9,3.55,1.53,2.18,1.07,6.9,1.44,2.42,2.25,1.5,3.8,1.18,9.4,1.03,1.91,1.7,2.0,1.72,,,6.8,8.75,18.5,55.0,5.9,5.7,12.5,37.0,9.25,9.25,16.0,45.0,21.0,21.0,37.0,90.0,900.0
19,CKDZoVgj,22/11/2023,17:00,SPAIN - COPA DEL REY,Zamora,Villarreal,1/32-FINALS,9.5,5.75,1.29,1.3,3.4,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,2.2,1.62,,,3.55,1.28,13.0,7.0,6.0,7.5,21.0,11.0,9.0,12.0,41.0,26.0,26.0,29.0,126.0,67.0,67.0,81.0,501.0
20,xtlQeWtn,22/11/2023,18:00,MEXICO - LIGA DE EXPANSION MX,Atlante,Leones Negros,APERTURA ,1.7,3.6,4.75,1.42,2.6,1.06,7.2,1.31,3.15,1.93,1.8,3.15,1.31,5.5,1.11,1.88,1.82,1.65,2.15,,,7.2,12.0,27.0,90.0,6.6,7.0,15.5,50.0,7.6,8.0,17.0,55.0,12.5,13.5,28.0,80.0,700.0
