Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,Cz4u4jem,23/01/2025,08:00,VIETNAM - V.LEAGUE 1,Song Lam Nghe An,Binh Duong,ROUND 11,3.05,3.05,2.3,1.45,2.37,,,1.39,2.55,2.15,1.55,3.6,1.2,,,1.87,1.75,,,,,7.6,6.6,10.25,23.0,8.0,6.0,9.5,21.0,15.0,11.25,16.0,37.0,40.0,30.0,40.0,90.0,800.0
2,fJ3bPaJM,23/01/2025,10:30,QATAR - QSL,Al-Sadd,Qatar SC,ROUND 13,1.3,5.2,8.5,1.21,4.0,,,1.1,5.8,1.33,3.05,1.8,1.91,2.67,1.42,1.57,2.27,1.29,2.75,,,26.0,35.0,75.0,250.0,12.0,11.5,26.0,80.0,9.25,8.75,16.5,50.0,10.25,9.75,17.5,50.0,250.0
3,nuckssoC,23/01/2025,11:00,EGYPT - PREMIER LEAGUE,Petrojet,Al Masry,ROUND 9,3.55,2.75,2.3,1.57,2.25,1.14,5.0,1.57,2.27,2.65,1.42,4.8,1.15,8.25,1.04,2.12,1.65,2.95,1.37,1.6,2.25,5.0,5.7,9.75,24.0,7.3,5.5,9.5,23.0,17.0,13.0,18.0,45.0,55.0,45.0,65.0,120.0,101.0
4,xhrKRMP8,23/01/2025,11:00,INDIA - ISL,Hyderabad,Jamshedpur,ROUND 18,2.88,3.3,2.38,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,2.85,1.4,1.6,2.3,13.0,10.0,13.0,23.0,12.0,6.5,9.5,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0
5,I9zrgka6,23/01/2025,12:00,MOROCCO - BOTOLA PRO,COD Meknes,FAR Rabat,ROUND 17,5.25,3.7,1.53,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,2.2,1.62,5.5,1.15,2.38,1.55,9.0,5.5,6.5,11.0,12.0,7.5,8.5,15.0,29.0,19.0,21.0,34.0,67.0,51.0,51.0,81.0,101.0
6,hzah1sUi,23/01/2025,12:00,NIGERIA - NPFL,Kano Pillars,Enyimba,ROUND 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Y3FkRLlA,23/01/2025,12:45,QATAR - QSL,Al Rayyan,Al-Duhail,ROUND 13,3.25,3.65,2.0,1.26,3.45,1.03,9.5,1.15,4.8,1.47,2.52,2.1,1.65,3.35,1.28,1.42,2.67,2.95,1.3,1.78,1.95,9.5,12.0,13.5,21.0,16.0,7.8,8.75,13.5,23.0,11.5,10.75,17.0,45.0,24.0,22.0,30.0,150.0
8,lUrRdXas,23/01/2025,14:00,MOROCCO - BOTOLA PRO,Raja Casablanca,IR Tanger,ROUND 17,1.53,4.0,5.0,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.91,1.8,1.53,2.43,1.16,5.25,11.0,13.0,29.0,51.0,7.0,8.0,17.0,41.0,7.0,8.5,19.0,41.0,11.0,13.0,29.0,51.0,351.0
9,vFgsq3Ga,23/01/2025,14:00,EGYPT - PREMIER LEAGUE,Modern Sport,Zamalek,ROUND 9,4.65,2.95,1.9,1.52,2.37,1.12,5.4,1.5,2.42,2.42,1.5,4.35,1.18,7.5,1.06,2.1,1.65,3.85,1.19,1.87,1.87,5.4,5.2,7.7,16.0,9.75,5.9,8.75,18.5,25.0,15.5,18.0,40.0,90.0,55.0,65.0,110.0,101.0
10,pdxzeBUg,23/01/2025,16:00,MOROCCO - BOTOLA PRO,Berkane,Olympique de Safi,ROUND 17,1.5,3.6,6.25,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.63,1.44,1.5,2.5,1.12,6.4,7.0,12.0,34.0,81.0,4.75,8.0,23.0,67.0,6.0,9.5,26.0,67.0,10.0,17.0,41.0,101.0,101.0
