Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,0Czsnty8,25/10/2023,08:00,ARMENIA - PREMIER LEAGUE,Alashkert,BKMA,ROUND 13,1.39,4.35,6.3,1.3,3.22,12.0,1.02,1.18,4.1,1.62,2.05,2.54,1.43,4.55,1.15,1.85,1.91,,,,,12.5,15.0,32.0,100.0,6.3,7.6,16.5,50.0,5.9,7.1,15.5,50.0,7.7,9.25,20.0,60.0,400.0
2,tCTUlrik,25/10/2023,08:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,Urartu,ROUND 13,1.47,3.85,6.0,1.35,2.94,1.01,9.8,1.24,3.48,1.75,1.85,2.93,1.33,5.45,1.1,1.92,1.84,,,,,10.5,13.0,30.0,90.0,5.6,6.7,15.5,50.0,5.8,6.9,14.5,45.0,8.25,10.0,21.0,65.0,450.0
3,l0enQa49,25/10/2023,09:00,SERBIA - SUPER LIGA,Radnicki 1923,Partizan,ROUND 4,7.7,4.65,1.36,1.35,2.92,1.04,8.25,1.24,3.65,1.72,2.05,2.72,1.4,4.65,1.16,2.05,1.7,,,2.07,1.7,8.25,6.6,6.2,8.25,18.5,9.25,8.5,11.5,50.0,24.0,22.0,30.0,200.0,90.0,90.0,110.0,1000.0
4,n9AWonXS,25/10/2023,11:30,AZERBAIJAN - PREMIER LEAGUE,Sumqayit,Sabah Baku,ROUND 2,5.3,3.95,1.55,1.36,2.97,1.01,9.6,1.25,3.25,1.78,1.91,2.72,1.35,3.7,1.19,1.82,1.78,,,,,11.25,6.8,7.2,11.0,14.5,7.7,8.25,12.5,32.0,17.0,17.0,26.0,100.0,55.0,55.0,80.0,600.0
5,dSyKPCW3,25/10/2023,11:30,INDIA - ISL,Bengaluru FC,Goa,-,2.5,3.4,2.55,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,2.5,1.5,1.5,2.5,13.0,11.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,126.0
6,folQCM2F,25/10/2023,11:30,BULGARIA - PARVA LIGA,Etar,Botev Vratsa,ROUND 15,2.3,3.25,3.25,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.91,2.25,1.63,1.35,3.1,9.0,9.5,15.0,34.0,7.5,6.0,12.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
7,G615WgVb,25/10/2023,12:00,FINLAND - VEIKKAUSLIIGA,SJK,AC Oulu,CONFERENCE LEAGUE ,1.8,3.6,3.5,1.36,3.0,1.04,13.0,1.25,3.75,1.75,2.05,3.0,1.36,5.5,1.14,1.7,2.05,1.88,1.98,1.28,3.55,13.0,12.0,21.0,41.0,8.0,7.5,13.0,29.0,9.5,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0
8,AX8QfKLq,25/10/2023,12:00,GHANA - PREMIER LEAGUE,Medeama,Nations FC,ROUND 3,1.37,3.65,9.25,1.5,2.3,,,1.38,2.71,2.15,1.55,4.05,1.18,7.3,1.06,2.57,1.48,,,,,7.1,14.0,50.0,250.0,4.05,6.8,24.0,120.0,4.45,7.5,22.0,100.0,6.9,11.5,35.0,120.0,
9,xG21XZFh,25/10/2023,12:00,FINLAND - VEIKKAUSLIIGA,Honka,Inter Turku,CONFERENCE LEAGUE ,2.0,3.25,3.6,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.95,2.03,1.78,1.3,3.45,10.0,11.0,19.0,41.0,7.5,6.5,13.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,201.0
10,vi5mp5Ju,25/10/2023,12:30,FINLAND - VEIKKAUSLIIGA,Gnistan,Mariehamn,RELEGATION ,2.75,3.3,2.25,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.75,2.0,2.75,1.43,1.6,2.3,10.0,8.0,11.0,23.0,9.0,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,29.0,51.0,251.0
11,42b53BGD,25/10/2023,13:00,BELARUS - VYSSHAYA LIGA,BATE,FC Minsk,ROUND 18,1.4,4.35,8.05,1.42,2.74,1.03,8.5,1.31,3.04,2.03,1.76,3.42,1.25,6.6,1.06,2.29,1.59,,,,,,,,,,,,,,,,,,,,,
12,AakZuk9C,25/10/2023,13:30,ITALY - SERIE C,Gubbio,Juventus U23,GROUP B ,1.91,3.15,4.15,1.55,2.35,1.1,5.9,1.44,2.6,2.3,1.57,4.0,1.21,7.0,1.07,2.05,1.7,1.88,1.85,,,5.9,9.0,21.0,70.0,5.8,6.2,14.5,50.0,8.0,8.75,18.0,60.0,16.0,17.0,35.0,110.0,900.0
13,vZgwu9OI,25/10/2023,13:30,ITALY - SERIE C,Olbia,Fermana,GROUP B ,1.98,3.0,4.1,1.57,2.32,1.1,5.8,1.44,2.57,2.3,1.55,4.0,1.2,7.0,1.07,2.0,1.72,1.95,1.8,,,5.8,9.25,21.0,70.0,5.8,5.9,14.0,45.0,8.5,8.75,16.5,55.0,17.5,18.0,35.0,100.0,900.0
14,vZXZcntI,25/10/2023,13:30,ITALY - SERIE C,Avellino,Audace Cerignola,GROUP C ,1.78,3.35,4.65,1.55,2.37,1.09,6.0,1.44,2.57,2.3,1.55,4.05,1.2,7.1,1.06,2.15,1.62,1.75,2.02,,,6.0,9.75,24.0,80.0,5.4,6.6,16.0,55.0,7.1,8.75,20.0,70.0,13.5,16.5,37.0,120.0,900.0
15,CM2lH9tt,25/10/2023,13:30,ITALY - SERIE C,Latina,Virtus Francavilla,GROUP C ,1.93,3.2,4.05,1.5,2.5,1.08,6.5,1.36,2.9,2.07,1.7,3.5,1.26,6.1,1.09,1.85,1.85,1.9,1.85,,,6.5,10.25,22.0,65.0,6.5,6.1,13.5,40.0,8.75,8.25,15.0,50.0,17.0,16.0,29.0,80.0,700.0
16,YyicFmBh,25/10/2023,13:30,ITALY - SERIE C,Monterosi,Catania,GROUP C ,4.15,3.2,1.9,1.52,2.45,1.09,6.3,1.39,2.77,2.15,1.65,3.65,1.24,6.4,1.08,1.93,1.78,,,1.87,1.87,6.3,6.2,8.5,16.0,9.5,6.2,8.5,16.0,21.0,14.0,16.5,30.0,70.0,45.0,55.0,90.0,800.0
17,0lMrdQAU,25/10/2023,13:30,ITALY - SERIE C,Giugliano,Crotone,GROUP C ,3.8,3.25,1.95,1.45,2.55,1.07,6.8,1.34,3.0,2.02,1.75,3.35,1.28,5.8,1.1,1.82,1.88,,,1.82,1.93,6.8,6.9,9.25,17.5,10.0,6.3,8.5,16.0,20.0,13.0,15.0,28.0,55.0,37.0,45.0,75.0,500.0
18,6iW8UZAL,25/10/2023,15:00,LIECHTENSTEIN - LIECHTENSTEIN CUP,Eschen,Vaduz,QUARTER-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
