Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,h29cxLfr,12/03/2024,05:00,AUSTRALIA - A-LEAGUE,Melbourne City,WS Wanderers,ROUND 12,1.85,3.75,3.8,1.3,3.55,1.03,15.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.5,2.5,1.86,2.04,1.25,3.8,17.0,17.0,23.0,41.0,11.0,7.5,13.0,26.0,11.0,8.5,11.0,29.0,17.0,13.0,19.0,34.0,101.0
2,EmE3Zov6,12/03/2024,07:00,INDIA - I-LEAGUE,Namdhari,TRAU FC,ROUND 20,1.6,4.15,4.4,1.19,4.2,1.02,16.5,1.09,5.7,1.4,2.52,1.93,1.7,2.95,1.29,1.45,2.4,,,,,19.5,19.5,32.0,75.0,11.75,9.0,15.0,35.0,10.75,8.5,12.5,30.0,14.5,11.25,16.5,37.0,200.0
3,MP9xD4aA,12/03/2024,10:00,SERBIA - SUPER LIGA,TSC,Mladost,ROUND 25,1.44,4.3,6.7,1.36,2.9,1.05,8.0,1.24,3.65,1.75,2.02,2.72,1.4,4.6,1.16,1.93,1.78,,,,,8.0,17.0,40.0,150.0,6.9,8.5,21.0,75.0,6.8,8.25,19.0,70.0,9.5,11.5,27.0,90.0,800.0
4,SjI7Y5gC,12/03/2024,10:30,INDIA - I-LEAGUE,Mohammedan,Churchill Brothers,ROUND 20,1.72,3.7,4.2,1.32,3.1,1.01,11.5,1.22,3.4,1.65,1.98,2.57,1.39,4.85,1.13,1.65,1.98,1.82,1.88,,,12.0,13.0,25.0,65.0,8.0,7.3,14.0,37.0,8.75,8.0,14.0,40.0,14.0,13.0,23.0,60.0,400.0
5,C6fxye8G,12/03/2024,11:00,INDIA - ISL,Mumbai City,North East Utd,-,1.45,4.33,5.75,1.31,3.15,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.73,2.0,1.48,2.6,1.14,5.75,15.0,19.0,34.0,67.0,9.0,9.0,19.0,41.0,8.0,8.5,17.0,41.0,11.0,11.0,23.0,41.0,201.0
6,ruboBrUM,12/03/2024,12:00,SERBIA - SUPER LIGA,Novi Pazar,Vozdovac,ROUND 25,1.72,3.55,4.65,1.42,2.67,1.06,7.4,1.29,3.3,1.87,1.87,3.05,1.33,5.3,1.12,1.8,1.91,1.7,2.07,,,7.4,13.0,27.0,80.0,6.8,6.9,15.0,45.0,8.0,8.0,15.0,45.0,13.5,13.5,26.0,70.0,500.0
7,0G8tCOEG,12/03/2024,12:00,SERBIA - SUPER LIGA,Cukaricki,Sp. Subotica,ROUND 25,1.55,3.85,5.7,1.4,2.75,1.06,7.5,1.28,3.35,1.85,1.88,3.0,1.34,5.2,1.13,1.91,1.8,,,,,7.5,15.0,35.0,120.0,6.5,7.5,18.0,60.0,6.9,8.0,17.5,60.0,10.75,12.5,28.0,90.0,700.0
8,rF6Qfo4I,12/03/2024,13:00,IRAQ - SUPER LEAGUE,Al Najaf,Al Kahraba,ROUND 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,IXCLGn0o,12/03/2024,14:00,SERBIA - SUPER LIGA,Javor,Radnik,ROUND 25,2.12,3.15,3.45,1.5,2.5,1.08,6.4,1.37,2.85,2.07,1.7,3.55,1.25,6.2,1.09,1.85,1.87,2.07,1.7,,,6.4,9.0,17.5,50.0,6.8,6.0,12.0,35.0,9.75,8.75,15.0,45.0,20.0,18.0,30.0,75.0,700.0
10,0ldrpnbl,12/03/2024,14:30,POLAND - EKSTRAKLASA,Piast Gliwice,Puszcza,ROUND 17,1.45,4.2,8.0,1.44,2.63,1.07,8.5,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,2.25,1.57,1.45,2.68,1.11,6.8,8.5,15.0,34.0,81.0,5.5,8.0,23.0,51.0,6.0,9.0,23.0,67.0,9.0,13.0,34.0,81.0,201.0
11,dEUmWdSa,12/03/2024,15:30,QATAR - QSL,Qatar SC,Al Ahli Doha,ROUND 17,1.85,3.85,3.6,1.29,3.3,1.03,9.25,1.17,4.5,1.52,2.37,2.25,1.57,3.65,1.24,1.5,2.42,1.82,1.93,,,9.25,16.0,24.0,55.0,10.5,7.9,12.5,27.0,11.0,8.5,12.0,26.0,17.0,13.0,18.5,37.0,200.0
