Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,QonsYc8t,13/01/2024,00:00,MEXICO - LIGA MX,Mazatlan FC,Atl. San Luis,CLAUSURA ,2.55,3.5,2.63,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,2.5,1.5,1.5,2.5,12.0,9.5,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,26.0,26.0,21.0,26.0,41.0,151.0
2,lQ6j5MyF,13/01/2024,03:15,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Melbourne Victory,ROUND 27,2.6,3.5,2.6,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.5,1.53,4.33,1.22,1.5,2.5,2.43,1.53,1.53,2.43,17.0,12.0,15.0,26.0,12.0,7.5,10.0,19.0,15.0,10.0,12.0,21.0,26.0,19.0,21.0,34.0,101.0
3,Au1VNEZJ,13/01/2024,05:45,BANGLADESH - PREMIER LEAGUE,Sheikh Russel,Bangladesh Police,ROUND 3,2.45,3.4,2.47,1.32,3.1,1.01,10.2,1.2,3.88,1.65,2.0,2.67,1.39,4.9,1.14,1.56,2.36,,,,,12.5,8.5,11.5,22.0,8.75,6.0,8.25,15.5,11.75,8.0,10.0,19.5,22.0,15.0,18.5,35.0,200.0
4,04QequFe,13/01/2024,06:00,AUSTRALIA - A-LEAGUE,Adelaide United,Sydney FC,ROUND 27,3.2,4.5,1.91,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,1.36,3.0,3.1,1.35,1.93,1.97,29.0,15.0,15.0,19.0,19.0,10.0,9.5,13.0,23.0,12.0,12.0,17.0,41.0,21.0,21.0,29.0,67.0
5,CAr0F8AE,13/01/2024,09:30,ENGLAND - PREMIER LEAGUE,Chelsea,Fulham,ROUND 21,1.6,4.2,5.5,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.25,2.63,1.5,4.5,1.2,1.67,2.1,1.58,2.35,1.16,5.25,15.0,21.0,34.0,67.0,9.5,8.5,19.0,41.0,9.5,9.0,15.0,41.0,13.0,13.0,23.0,51.0,201.0
6,zwZHf85q,13/01/2024,09:30,ALBANIA - SUPERLIGA,Egnatia,Skenderbeu,ROUND 19,1.5,4.05,5.2,1.31,3.15,1.01,11.2,1.19,3.92,1.65,2.0,2.64,1.4,4.7,1.15,1.78,1.99,,,,,12.5,13.0,25.0,70.0,6.4,7.1,14.0,40.0,6.3,7.0,14.0,40.0,8.75,9.75,19.5,55.0,350.0
7,voUJFWa1,13/01/2024,09:30,ENGLAND - CHAMPIONSHIP,Coventry,Leicester,ROUND 27,3.8,3.6,1.95,1.36,3.0,1.05,11.0,1.29,3.75,1.88,1.98,3.2,1.36,6.0,1.13,1.73,2.0,3.45,1.3,1.86,2.04,11.0,8.0,9.5,17.0,12.0,6.5,8.5,15.0,19.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,201.0
8,W2iMwXoI,13/01/2024,10:00,SPAIN - LALIGA2,Alcorcon,Mirandes,ROUND 22,2.7,3.0,2.88,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.91,1.8,2.6,1.48,1.45,2.68,7.5,8.0,13.0,29.0,7.5,6.0,11.0,26.0,12.0,11.0,15.0,41.0,26.0,23.0,34.0,51.0,351.0
9,KtiBcaer,13/01/2024,10:30,NETHERLANDS - TWEEDE DIVISIE,GVVV,ADO 20 Heemskerk,ROUND 18,2.0,3.4,3.4,1.29,3.32,1.02,12.5,1.19,3.7,1.57,2.1,2.32,1.47,3.7,1.19,1.5,2.27,1.95,1.75,,,13.0,12.5,20.0,50.0,10.25,6.9,11.5,28.0,12.0,8.5,11.5,28.0,20.0,14.0,19.0,40.0,250.0
10,S6fJewQf,13/01/2024,10:30,NETHERLANDS - TWEEDE DIVISIE,Hardenberg,Excelsior Maassluis,ROUND 18,1.45,4.05,6.4,1.24,3.6,1.01,12.5,1.15,4.5,1.53,2.2,2.22,1.52,3.5,1.21,1.62,2.02,,,,,13.5,19.0,45.0,150.0,8.75,8.25,19.5,65.0,8.25,7.9,15.0,55.0,11.25,10.75,20.0,60.0,350.0
