Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,pAXFZ96K,31/01/2024,00:00,MEXICO - LIGA MX,Santos Laguna,Puebla,CLAUSURA ,1.67,4.0,4.5,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.62,2.2,1.68,2.15,1.21,4.25,15.0,17.0,26.0,51.0,9.5,8.0,15.0,34.0,9.5,8.5,13.0,34.0,13.0,12.0,21.0,41.0,151.0
2,x4CTVobr,31/01/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Cimarrones de Sonora,Tlaxcala,CLAUSURA ,1.57,3.95,5.3,1.36,2.9,1.05,8.0,1.24,3.65,1.72,2.05,2.67,1.42,4.55,1.16,1.75,1.95,,,,,8.0,15.0,32.0,100.0,7.5,7.6,16.5,55.0,7.8,8.0,16.0,50.0,11.75,12.0,23.0,70.0,500.0
3,YLQUB6ED,31/01/2024,00:05,MEXICO - LIGA MX,Guadalajara Chivas,Toluca,CLAUSURA ,2.05,3.5,3.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.7,2.05,2.08,1.73,1.33,3.3,12.0,11.0,19.0,41.0,8.5,6.5,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,23.0,41.0,201.0
4,U1aTrk51,31/01/2024,11:00,INDIA - ISL,Jamshedpur,North East Utd,-,2.0,3.5,3.25,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,2.05,1.75,1.35,3.1,13.0,12.0,17.0,34.0,9.0,7.0,12.0,23.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
5,Y7Lk7Kpr,31/01/2024,14:45,BELGIUM - JUPILER PRO LEAGUE,Charleroi,Eupen,ROUND 23,1.67,3.8,4.75,1.33,3.25,1.04,12.0,1.22,4.0,1.8,2.0,3.0,1.36,5.5,1.14,1.8,1.95,1.68,2.15,1.19,4.5,12.0,13.0,26.0,51.0,7.5,7.5,15.0,41.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
6,8QD24IU0,31/01/2024,14:45,BELGIUM - JUPILER PRO LEAGUE,Leuven,Genk,ROUND 23,4.5,4.0,1.67,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.62,2.2,4.4,1.2,2.2,1.65,17.0,9.5,9.5,13.0,17.0,8.0,8.5,12.0,26.0,15.0,13.0,21.0,51.0,34.0,34.0,41.0,151.0
7,rHwiM1nd,31/01/2024,15:45,PORTUGAL - LIGA PORTUGAL,Rio Ave,Estoril,ROUND 19,2.2,3.6,3.1,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.4,1.3,6.5,1.11,1.75,2.0,2.1,1.7,1.35,3.1,11.0,10.0,15.0,34.0,8.0,6.5,11.0,23.0,11.0,9.0,15.0,34.0,21.0,17.0,26.0,51.0,201.0
8,QuNN7H85,31/01/2024,16:30,ENGLAND - PREMIER LEAGUE,Manchester City,Burnley,ROUND 22,1.09,12.0,19.0,1.18,4.5,1.01,26.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,2.5,1.5,1.1,7.0,,,26.0,41.0,101.0,451.0,11.0,26.0,41.0,151.0,7.0,15.0,51.0,101.0,6.5,13.0,41.0,151.0,201.0
9,ENxDxR9b,31/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,Lugano,Grasshoppers,ROUND 21,1.75,4.0,4.2,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.62,2.2,1.78,2.03,1.25,3.8,15.0,15.0,23.0,41.0,9.0,7.5,13.0,29.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
10,WbXHyoP4,31/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,St. Gallen,Servette,ROUND 21,2.05,3.8,3.3,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.44,2.63,2.08,1.73,1.38,3.0,19.0,15.0,21.0,34.0,12.0,7.5,12.0,23.0,13.0,9.0,11.0,23.0,19.0,15.0,19.0,34.0,101.0
11,bDmbHGwj,31/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,Zurich,Lausanne,ROUND 21,1.8,3.8,4.33,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.73,2.0,1.8,2.05,1.23,4.0,11.0,13.0,21.0,41.0,7.5,7.0,15.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,23.0,51.0,201.0
12,fiquGu1P,31/01/2024,16:30,ENGLAND - PREMIER LEAGUE,Tottenham,Brentford,ROUND 22,1.65,4.2,4.75,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,2.2,1.67,4.0,1.25,1.53,2.38,1.63,2.25,1.19,4.5,17.0,21.0,34.0,51.0,12.0,9.0,17.0,41.0,11.0,9.5,13.0,34.0,15.0,13.0,21.0,41.0,126.0
13,bTiDfSSa,31/01/2024,16:45,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Watford,ROUND 29,2.63,3.3,2.63,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.83,3.5,1.3,6.5,1.11,1.73,2.0,2.6,1.48,1.5,2.5,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
