Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,vicxafF5,16/01/2025,08:00,THAILAND - THAI LEAGUE 1,Uthai Thani,Bangkok Utd,ROUND 17,4.2,4.0,1.7,1.26,3.5,1.03,9.0,1.18,4.35,1.55,2.32,2.3,1.55,3.75,1.23,1.57,2.27,,,2.15,1.65,9.0,9.5,9.75,14.0,16.5,8.0,8.25,12.0,28.0,14.0,13.0,19.0,70.0,35.0,32.0,45.0,250.0
2,6ufAeL8D,16/01/2025,09:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Rayong FC,ROUND 17,1.34,4.9,7.8,1.26,3.45,1.03,9.5,1.15,4.8,1.47,2.52,2.1,1.65,3.35,1.28,1.72,2.02,1.47,2.57,,,9.5,25.0,60.0,200.0,9.25,10.0,24.0,80.0,7.8,8.5,17.5,60.0,9.25,10.0,21.0,65.0,400.0
3,bu8xg2cJ,16/01/2025,10:55,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Okhdood,Al Feiha,ROUND 15,2.3,3.1,3.2,1.53,2.38,1.1,6.5,1.44,2.63,2.38,1.53,4.5,1.17,8.5,1.05,2.1,1.67,2.25,1.63,1.33,3.3,7.0,8.0,15.0,34.0,6.5,6.0,13.0,29.0,10.0,10.0,19.0,41.0,21.0,21.0,41.0,67.0,1250.0
4,jwFI9l4N,16/01/2025,11:00,INDIA - ISL,Punjab,Mumbai City,ROUND 17,3.75,3.0,2.1,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,2.0,1.73,3.55,1.28,1.68,2.15,7.5,6.5,9.5,19.0,9.5,6.0,9.5,19.0,17.0,13.0,17.0,34.0,41.0,34.0,41.0,51.0,351.0
5,KjbZF4nD,16/01/2025,11:00,EGYPT - PREMIER LEAGUE,Zamalek,Haras El Hodood,ROUND 8,1.35,4.2,10.0,1.4,2.75,1.07,6.7,1.35,2.92,2.05,1.7,3.5,1.26,6.1,1.09,2.5,1.47,1.33,2.6,,,6.7,19.0,70.0,350.0,5.0,8.75,32.0,175.0,5.2,9.0,29.0,150.0,7.7,13.5,45.0,200.0,101.0
6,UaGLdpbf,16/01/2025,12:05,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hilal,Al Fateh,ROUND 15,1.1,9.0,19.0,1.14,5.0,1.01,34.0,1.05,8.5,1.2,4.33,1.5,2.5,2.1,1.67,1.83,1.83,1.12,6.4,,,34.0,51.0,101.0,151.0,17.0,19.0,41.0,101.0,10.0,13.0,26.0,67.0,8.5,11.0,26.0,51.0,700.0
7,hbgSfCnf,16/01/2025,13:00,BAHRAIN - PREMIER LEAGUE,East Riffa,Ali CSC,ROUND 9,2.05,3.65,3.15,1.36,2.9,1.05,8.0,1.26,3.5,1.75,1.95,2.82,1.38,4.85,1.14,1.7,2.05,2.0,1.75,1.47,2.57,8.0,10.75,17.0,40.0,8.25,7.0,11.25,26.0,10.25,8.75,14.0,32.0,18.5,15.5,25.0,55.0,400.0
8,Yiiebogn,16/01/2025,13:00,BAHRAIN - PREMIER LEAGUE,Malkia,Manama Club,ROUND 9,2.2,3.05,3.35,1.52,2.37,1.1,5.8,1.47,2.5,2.37,1.52,4.25,1.18,7.4,1.06,2.05,1.7,2.15,1.65,1.42,2.75,5.8,8.0,16.0,45.0,5.9,6.0,12.0,35.0,9.25,9.5,17.5,50.0,21.0,21.0,40.0,110.0,800.0
9,OO4QHQH0,16/01/2025,14:00,EGYPT - PREMIER LEAGUE,Al Masry,Pharco,ROUND 8,1.85,3.05,4.75,1.52,2.37,1.11,5.5,1.5,2.42,2.42,1.5,4.35,1.18,7.6,1.05,2.15,1.62,1.82,1.91,1.17,4.1,5.5,10.0,25.0,90.0,5.1,6.1,15.5,55.0,7.3,8.75,19.0,65.0,15.0,18.5,40.0,120.0,101.0
10,0tY2vOaN,16/01/2025,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ittihad,Al Raed,ROUND 15,1.27,5.75,8.0,1.25,3.75,1.02,12.0,1.13,5.5,1.44,2.63,2.1,1.67,3.5,1.29,1.83,1.83,1.28,3.55,1.1,7.0,19.0,23.0,41.0,101.0,9.5,12.0,23.0,51.0,7.5,9.5,21.0,51.0,8.5,11.0,23.0,51.0,500.0
11,GGrwANL7,16/01/2025,15:30,SPAIN - COPA DEL REY,Ath Bilbao,Osasuna,1/8-FINALS,1.6,3.7,6.5,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.25,1.57,1.58,2.35,1.13,5.9,7.5,12.0,29.0,81.0,5.0,7.5,21.0,51.0,6.5,9.0,23.0,51.0,11.0,15.0,41.0,81.0,501.0
12,UJ8COMz1,16/01/2025,15:30,SPAIN - COPA DEL REY,Real Sociedad,Rayo Vallecano,1/8-FINALS,1.7,3.5,5.25,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,2.2,1.62,1.68,2.15,1.17,5.0,7.5,11.0,26.0,51.0,5.5,7.0,17.0,51.0,7.0,9.0,21.0,51.0,12.0,17.0,34.0,81.0,501.0
13,OMZGGwxn,16/01/2025,16:30,ENGLAND - PREMIER LEAGUE,Ipswich,Brighton,ROUND 21,3.7,3.7,2.0,1.36,3.0,1.04,13.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.67,2.1,3.45,1.3,1.9,2.03,13.0,9.5,11.0,19.0,13.0,7.5,9.5,17.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,201.0
