Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,8KtbvC46,15/04/2024,05:00,INDONESIA - LIGA 1,PSS Sleman,Arema FC,ROUND 31,2.27,3.05,3.15,1.4,2.55,1.01,9.7,1.26,3.15,1.82,1.88,2.75,1.34,5.63,1.11,1.57,2.1,1.98,1.75,,,10.0,10.5,18.0,45.0,8.5,6.0,10.5,26.0,12.0,8.75,11.5,29.0,24.0,17.5,24.0,45.0,300.0
2,fHxfuhk0,15/04/2024,05:00,INDONESIA - LIGA 1,Persita,Persib Bandung,ROUND 31,2.82,3.3,2.32,1.32,3.1,1.01,9.7,1.22,3.45,1.65,1.98,2.52,1.4,4.87,1.14,1.53,2.2,,,,,12.0,9.75,13.0,25.0,11.0,6.6,9.0,17.5,16.5,10.0,11.5,23.0,35.0,22.0,25.0,45.0,250.0
3,2NaLeDZt,15/04/2024,09:00,INDONESIA - LIGA 1,Persikabo 1973,Bali United,ROUND 31,5.4,3.85,1.55,1.4,2.52,1.02,8.75,1.24,3.3,1.72,1.9,2.67,1.36,5.24,1.12,1.78,1.83,,,1.88,1.83,11.25,7.0,7.3,11.25,15.5,7.6,8.0,12.5,35.0,17.0,16.0,25.0,110.0,55.0,50.0,70.0,500.0
4,6mQcbU4l,15/04/2024,11:00,INDIA - ISL,Mohun Bagan,Mumbai City,-,2.5,3.4,2.7,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.43,1.53,1.48,2.6,12.0,11.0,15.0,26.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,23.0,19.0,26.0,41.0,151.0
5,2cQznHJj,15/04/2024,11:00,EGYPT - PREMIER LEAGUE,Arab Contractors,Pyramids,ROUND 10,5.5,3.45,1.62,1.47,2.32,1.04,8.2,1.37,2.62,2.07,1.6,3.45,1.22,7.09,1.06,2.05,1.62,,,,,7.6,5.5,6.7,11.75,11.75,6.9,8.25,14.5,32.0,18.5,20.0,35.0,120.0,75.0,80.0,120.0,201.0
6,KCuvnVem,15/04/2024,11:00,SERBIA - SUPER LIGA,Novi Pazar,Radnicki Nis,ROUND 30,2.07,3.1,3.65,1.5,2.5,1.08,6.5,1.35,2.95,2.05,1.72,3.4,1.27,5.9,1.1,1.8,1.91,2.02,1.75,,,6.5,9.25,19.0,55.0,7.1,6.0,12.5,37.0,10.0,8.5,14.0,45.0,19.5,16.5,27.0,70.0,600.0
7,M91C5iMB,15/04/2024,11:00,SERBIA - PRVA LIGA,Vrsac,Tekstilac Odzaci,ROUND 30,1.6,3.5,5.1,1.42,2.35,1.05,7.95,1.5,2.25,1.98,1.65,3.78,1.22,9.0,1.03,1.9,1.86,1.8,1.8,,,8.25,9.75,23.0,75.0,5.0,6.1,14.0,45.0,5.8,7.0,15.5,50.0,9.5,11.25,25.0,75.0,101.0
8,dEjtICKk,15/04/2024,11:30,ROMANIA - LIGA 2,Mioveni,Selimbar,CHAMPIONSHIP GROUP ,2.55,3.05,2.77,1.6,2.27,1.11,5.6,1.52,2.37,2.5,1.47,4.55,1.16,7.8,1.05,2.12,1.65,,,,,5.6,6.6,12.0,32.0,6.2,6.1,11.0,29.0,10.75,10.5,19.0,50.0,27.0,26.0,50.0,120.0,900.0
9,IJidgvZ2,15/04/2024,11:30,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Lok. Sofia,ROUND 29,1.5,3.6,7.5,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.25,1.57,1.48,2.6,1.1,7.0,8.0,15.0,34.0,81.0,5.5,7.5,23.0,51.0,6.0,9.0,21.0,67.0,10.0,15.0,34.0,81.0,800.0
10,2D05RtYf,15/04/2024,12:00,GHANA - PREMIER LEAGUE,Accra Lions,Bibiani Gold Stars,ROUND 26,1.87,3.1,3.95,1.53,2.1,,,1.5,2.27,2.32,1.47,4.95,1.14,8.8,1.02,2.19,1.64,1.8,1.8,,,6.3,7.0,15.0,45.0,4.5,5.5,12.0,37.0,6.3,7.7,17.0,50.0,12.5,15.0,32.0,100.0,
