Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,lIKNoCNN,14/06/2024,08:15,MONGOLIA - PREMIER LEAGUE,Bavarians,Khaan Khuns-Erchim,ROUND 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,xW6XQDVb,14/06/2024,08:35,CHINA - SUPER LEAGUE,Meizhou Hakka,Shandong Taishan,ROUND 15,9.5,4.75,1.33,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,2.63,1.44,4.5,1.18,1.95,1.8,7.0,1.1,3.1,1.35,13.0,7.5,7.0,8.5,23.0,9.5,8.5,11.0,41.0,26.0,21.0,26.0,101.0,51.0,51.0,51.0,301.0
3,hO83FlXI,14/06/2024,08:45,SINGAPORE - PREMIER LEAGUE,Hougang,Geylang,ROUND 4,2.75,4.0,2.0,1.2,4.3,1.01,18.0,1.07,6.2,1.36,3.1,1.88,1.82,2.75,1.34,1.35,2.72,,,1.83,1.87,26.0,15.0,15.0,21.0,17.0,9.5,9.5,15.0,21.0,12.0,11.0,17.0,34.0,19.0,21.0,29.0,67.0
4,Yc0tPi0B,14/06/2024,09:00,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Shanghai Port,ROUND 15,7.5,5.0,1.38,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,2.0,1.73,3.4,1.3,1.62,2.2,6.8,1.11,3.1,1.35,21.0,11.0,8.5,10.0,26.0,10.0,8.5,10.0,41.0,23.0,15.0,19.0,81.0,51.0,41.0,41.0,151.0
5,KfdxQXp5,14/06/2024,09:00,CHINA - SUPER LEAGUE,Nantong Zhiyun,Shenzhen Xinpengcheng,ROUND 15,3.0,3.5,2.3,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.7,2.05,2.85,1.4,1.63,2.25,11.0,8.5,12.0,21.0,10.0,6.5,9.0,17.0,15.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,201.0
6,EFU7EKlO,14/06/2024,12:00,UZBEKISTAN - SUPER LEAGUE,Metallurg Bekabad,Bunyodkor,ROUND 11,1.88,3.25,4.0,1.39,2.55,1.02,8.6,1.34,2.75,2.0,1.65,3.3,1.24,6.45,1.07,1.83,1.78,1.85,1.87,,,8.25,10.5,22.0,65.0,6.3,6.3,13.5,40.0,8.25,8.5,16.0,45.0,16.0,16.0,30.0,80.0,700.0
7,n5f2g1li,14/06/2024,12:00,BELARUS - VYSSHAYA LIGA,Isloch,FC Gomel,ROUND 12,2.37,3.44,2.95,1.4,2.82,1.02,8.9,1.28,3.22,1.96,1.85,3.22,1.28,6.15,1.08,1.75,2.03,,,,,,,,,,,,,,,,,,,,,
8,8U70LHA9,14/06/2024,13:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Zamalek,ROUND 11,3.2,3.2,2.15,1.42,2.47,1.02,8.6,1.3,2.92,1.95,1.75,3.05,1.28,6.45,1.07,1.7,1.91,,,1.75,1.98,9.25,7.7,10.75,21.0,9.25,6.2,8.75,17.5,16.5,11.25,14.0,27.0,40.0,29.0,37.0,65.0,500.0
9,zH9hNwtc,14/06/2024,13:00,EGYPT - PREMIER LEAGUE,Pharco,Al Ahly,ROUND 11,7.9,3.95,1.4,1.39,2.57,1.02,8.6,1.31,2.9,1.98,1.75,3.1,1.27,6.5,1.06,2.15,1.55,,,,,9.0,5.5,5.8,8.75,16.5,8.0,8.5,13.0,50.0,25.0,23.0,35.0,200.0,110.0,100.0,150.0,1000.0
10,Y16KUHBj,14/06/2024,13:45,BELARUS - VYSSHAYA LIGA,Vitebsk,Zhodino,ROUND 12,4.49,3.64,1.81,1.43,2.71,1.03,8.3,1.32,2.98,2.07,1.76,3.5,1.24,6.75,1.06,1.94,1.82,,,,,,,,,,,,,,,,,,,,,
