Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,dxyd9FKQ,29/12/2023,05:30,BANGLADESH - PREMIER LEAGUE,Rahmatgonj MFS,Brothers U.,ROUND 2,1.44,3.9,6.4,1.4,2.4,1.04,8.5,1.32,2.98,1.93,1.7,3.48,1.24,7.0,1.07,2.21,1.63,,,,,8.75,11.5,30.0,110.0,4.75,6.9,17.5,65.0,5.1,7.3,19.0,70.0,7.5,11.0,28.0,100.0,201.0
2,2FyhAe5K,29/12/2023,05:30,BANGLADESH - PREMIER LEAGUE,Mohammedan,Sheikh Russel,ROUND 2,1.75,3.4,4.1,1.29,3.32,1.02,11.0,1.17,4.25,1.57,2.1,2.45,1.46,4.33,1.16,1.57,2.34,1.75,1.87,,,12.5,13.0,22.0,55.0,7.6,6.1,11.0,27.0,8.5,6.8,9.75,24.0,13.0,10.5,15.5,32.0,175.0
3,xhEsqoUm,29/12/2023,05:45,AUSTRALIA - A-LEAGUE,Sydney FC,Wellington Phoenix,ROUND 10,1.8,4.0,4.0,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.57,4.33,1.22,1.57,2.25,1.75,2.05,1.24,3.9,17.0,15.0,23.0,41.0,10.0,8.0,13.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,21.0,41.0,126.0
4,MJUnx2wO,29/12/2023,09:00,INDIA - ISL,Odisha FC,Jamshedpur,-,1.8,3.6,4.33,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.78,2.03,1.23,4.1,12.0,15.0,23.0,41.0,8.5,7.0,15.0,34.0,9.0,8.5,13.0,34.0,15.0,13.0,23.0,41.0,151.0
5,vLrGh1x3,29/12/2023,09:30,IRAQ - SUPER LEAGUE,Duhok,Baghdad,ROUND 12,2.15,2.9,3.35,1.52,2.12,1.08,6.4,1.47,2.35,2.32,1.47,4.5,1.15,9.2,1.03,2.01,1.76,,,,,6.6,6.5,13.0,37.0,5.2,5.1,10.25,29.0,7.9,7.7,13.5,40.0,16.5,16.0,28.0,75.0,
6,QDIGVxfp,29/12/2023,11:00,REPUBLIC OF THE CONGO - LIGUE 1,CARA Brazzaville,Vegas,ROUND 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,xlMKUd9j,29/12/2023,11:00,REPUBLIC OF THE CONGO - LIGUE 1,Cheminots,AS BNG,ROUND 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Y7Zhbq7T,29/12/2023,11:00,CAMEROON - ELITE ONE,Canon Yaounde,Les Astres,ROUND 13,1.62,3.3,5.2,1.45,2.25,1.05,8.0,1.36,2.78,2.07,1.6,3.9,1.19,8.0,1.05,2.09,1.71,,,,,7.6,10.0,23.0,75.0,4.7,5.7,14.0,45.0,5.8,7.1,15.0,50.0,9.75,12.0,26.0,75.0,450.0
9,0ATjyMhU,29/12/2023,11:30,INDIA - ISL,North East Utd,Goa,-,5.5,3.75,1.62,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,2.38,1.53,4.33,1.2,1.62,2.2,4.8,1.18,2.2,1.65,15.0,9.0,9.0,13.0,19.0,7.5,8.5,12.0,29.0,17.0,13.0,21.0,51.0,41.0,41.0,41.0,151.0
10,0UqCgsNd,29/12/2023,12:00,IRAQ - SUPER LEAGUE,Karbala,Al Minaa,ROUND 12,2.07,3.0,3.4,1.45,2.25,1.05,7.6,1.35,2.84,2.07,1.6,3.74,1.21,7.6,1.05,1.86,1.9,1.91,1.7,,,7.7,7.7,14.5,37.0,5.5,5.2,10.0,26.0,7.8,7.4,12.5,32.0,15.5,15.0,25.0,60.0,450.0
11,Mmh9q6zc,29/12/2023,12:00,GHANA - PREMIER LEAGUE,Accra Lions,Samartex,ROUND 17,2.27,2.92,3.05,1.57,2.02,,,1.55,2.15,2.75,1.4,,,,,,,,,,,6.0,5.7,11.0,30.0,4.8,5.2,10.25,27.0,7.7,8.5,16.5,45.0,17.5,19.0,37.0,100.0,
12,bFGUE0Tc,29/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Abha,ROUND 19,1.67,4.0,4.33,1.29,3.5,1.03,10.0,1.17,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.62,2.2,1.68,2.15,1.22,4.15,15.0,15.0,26.0,41.0,9.5,8.0,15.0,34.0,9.5,8.5,15.0,34.0,13.0,13.0,21.0,41.0,151.0
13,nHnt8Ufo,29/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Feiha,Al Hilal,ROUND 19,15.0,7.0,1.14,1.2,4.33,1.02,12.0,1.1,6.5,1.36,3.0,1.83,1.83,3.0,1.36,2.1,1.67,,,5.0,1.17,19.0,10.0,7.0,7.0,34.0,15.0,11.0,11.0,67.0,41.0,26.0,29.0,151.0,81.0,67.0,67.0,1000.0
14,IZ5H2hBq,29/12/2023,12:00,MOROCCO - BOTOLA PRO,Renaissance Zemamra,Mouloudia Oujda,ROUND 13,1.95,3.1,4.0,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,2.03,1.78,1.26,3.7,7.0,9.0,19.0,41.0,5.5,6.5,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,41.0,67.0,101.0
