Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,x6kWh2Pf,10/11/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Correcaminos,Atletico La Paz,PLAY ,1.6,3.95,5.0,1.34,2.92,1.04,8.25,1.22,3.85,1.7,2.12,2.57,1.45,4.3,1.18,1.7,2.02,1.6,2.25,,,8.25,15.0,30.0,90.0,8.0,7.7,15.5,45.0,8.25,8.0,15.0,45.0,12.5,11.75,22.0,60.0,450.0
2,ET3eR4kQ,10/11/2023,05:30,INDIA - I-LEAGUE,Delhi FC,Mohammedan,ROUND 4,3.6,3.55,1.88,1.29,3.44,1.01,13.0,1.15,4.45,1.53,2.2,2.22,1.52,3.5,1.21,1.47,2.32,,,1.85,1.85,15.0,10.25,11.5,18.5,14.5,7.3,8.25,13.5,24.0,12.0,11.5,18.5,55.0,28.0,27.0,37.0,200.0
3,jedGSPq7,10/11/2023,05:45,AUSTRALIA - A-LEAGUE,Melbourne Victory,Wellington Phoenix,ROUND 4,1.6,4.2,5.25,1.25,3.75,1.03,15.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.57,2.25,1.6,2.3,1.18,4.65,17.0,19.0,29.0,51.0,10.0,8.0,17.0,34.0,9.5,8.5,13.0,34.0,13.0,12.0,19.0,41.0,126.0
4,Cxg9xBJH,10/11/2023,07:30,ARMENIA - PREMIER LEAGUE,West Armenia,BKMA,ROUND 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,M70FVmGd,10/11/2023,07:30,GEORGIA - CRYSTALBET EROVNULI LIGA,Samtredia,Dila Gori,ROUND 33,3.6,3.4,1.85,1.32,3.1,1.01,11.5,1.21,3.74,1.65,1.98,2.71,1.38,5.1,1.13,1.62,2.23,,,,,11.75,7.2,8.25,13.5,10.5,6.0,7.0,11.5,17.5,10.25,10.5,17.5,40.0,24.0,25.0,37.0,200.0
6,UsyQ5oKG,10/11/2023,08:00,THAILAND - THAI LEAGUE 1,Sukhothai,Chonburi,ROUND 5,2.95,3.6,2.15,1.33,2.95,1.04,8.5,1.21,3.95,1.65,2.15,2.5,1.47,4.2,1.19,1.55,2.3,,,1.65,2.15,8.5,10.25,12.5,22.0,11.5,7.1,8.75,15.5,17.0,10.5,12.0,21.0,37.0,23.0,26.0,45.0,250.0
7,tSa1Phi0,10/11/2023,09:00,IRAQ - SUPER LEAGUE,Al-Qassim,Naft Al-Basra,ROUND 4,2.27,2.87,3.1,1.55,2.07,1.07,6.25,1.5,2.27,2.51,1.44,4.95,1.12,9.5,1.02,2.1,1.7,,,,,6.3,6.1,11.75,32.0,5.1,5.1,9.75,26.0,8.0,8.0,14.5,40.0,18.0,18.0,32.0,80.0,
8,GphEMjyJ,10/11/2023,09:00,IRAQ - SUPER LEAGUE,Al-Hudod,Al Zawraa,ROUND 4,2.95,2.9,2.35,1.53,2.1,1.09,6.3,1.47,2.32,2.51,1.48,4.8,1.13,9.5,1.02,2.05,1.73,,,,,6.4,5.3,8.5,19.0,5.9,5.1,8.25,18.5,11.0,9.5,14.0,32.0,28.0,25.0,37.0,80.0,
9,vDMnGe97,10/11/2023,10:00,BULGARIA - PARVA LIGA,Slavia Sofia,Botev Vratsa,ROUND 17,1.53,4.2,6.5,1.4,2.75,1.06,9.5,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,2.1,1.67,1.53,2.43,1.14,5.75,9.5,13.0,29.0,67.0,6.0,8.0,19.0,51.0,6.5,8.5,21.0,51.0,10.0,13.0,29.0,67.0,201.0
10,rH1BWT0j,10/11/2023,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Torpedo Kutaisi,ROUND 33,3.25,3.1,2.1,1.42,2.35,1.04,8.2,1.32,2.98,1.93,1.7,3.56,1.23,7.4,1.06,1.82,1.94,,,,,8.5,6.4,8.75,16.0,7.7,5.3,7.3,13.5,14.0,9.75,11.5,21.0,35.0,25.0,30.0,50.0,350.0
