Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,UXZyXrmf,19/01/2025,00:00,MEXICO - LIGA MX,Atlas,Club Leon,CLAUSURA ,2.6,3.2,2.8,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,1.95,1.8,2.5,1.5,1.45,2.68,8.0,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
2,nLd9aECl,19/01/2025,04:00,HONG KONG - PREMIER LEAGUE,Hong Kong Rangers,Lee Man Warriors,ROUND 13,6.5,4.75,1.38,,,,,,,1.36,2.67,1.85,1.75,2.8,1.33,1.53,2.18,,,,,21.0,11.25,9.0,10.75,29.0,10.5,8.5,10.0,55.0,21.0,15.0,18.0,150.0,60.0,40.0,45.0,250.0
3,MPXYlvvm,19/01/2025,05:00,PHILIPPINES - PFL,Kaya,Philippines U20,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,baG27U5K,19/01/2025,05:00,INDIA - I-LEAGUE,Real Kashmir,SC Bengaluru,ROUND 9,1.57,3.85,5.2,1.39,2.57,,,1.24,3.3,1.72,1.88,2.7,1.36,,,1.78,1.82,,,,,11.25,14.5,32.0,100.0,7.0,7.6,17.0,55.0,7.4,8.0,16.5,55.0,11.25,12.5,25.0,75.0,600.0
5,ll7AUyZH,19/01/2025,05:30,INDONESIA - LIGA 1,Borneo,Arema FC,ROUND 19,1.7,3.6,4.5,1.39,2.57,,,1.23,3.35,1.7,1.91,2.62,1.37,3.65,1.2,1.7,1.93,1.75,1.98,,,11.5,14.0,28.0,80.0,7.4,7.2,14.5,40.0,8.25,8.0,14.0,40.0,13.5,13.0,23.0,60.0,400.0
6,Gz92Wc45,19/01/2025,05:30,INDONESIA - LIGA 1,Persik Kediri,PSS Sleman,ROUND 19,1.82,3.55,3.9,1.39,2.57,,,1.24,3.3,1.72,1.9,2.67,1.36,3.65,1.19,1.65,1.98,1.78,1.93,,,11.25,12.5,23.0,60.0,7.7,7.0,13.0,35.0,9.0,8.25,14.0,37.0,15.0,14.0,24.0,60.0,400.0
7,SU4Hchs1,19/01/2025,05:30,HONG KONG - PREMIER LEAGUE,Hong Kong FC,Kowloon City,ROUND 13,3.05,3.3,2.2,,,,,1.23,3.4,1.7,1.93,2.57,1.39,3.35,1.23,1.55,2.15,,,1.78,1.93,11.5,9.0,12.0,23.0,11.25,6.5,8.75,16.5,17.5,10.5,11.75,23.0,40.0,24.0,27.0,45.0,300.0
8,vuw5TCwB,19/01/2025,07:00,ANDORRA - PRIMERA DIVISIÓ,Pas de la Casa,Atletic Escaldes,ROUND 13,3.85,3.3,1.83,1.37,2.5,,,1.25,3.55,1.8,1.8,2.95,1.35,,,1.73,1.99,,,1.83,1.78,9.75,6.4,7.7,13.0,9.25,5.7,6.9,11.75,17.0,10.75,11.5,19.0,45.0,29.0,32.0,45.0,300.0
9,IqcZ18Ts,19/01/2025,07:00,INDIA - I-LEAGUE,Rajasthan United,Dempo,ROUND 9,1.87,3.45,3.8,1.39,2.55,,,1.26,3.15,1.78,1.83,2.8,1.33,,,1.7,1.93,1.83,1.87,,,10.5,12.0,22.0,55.0,7.4,6.7,12.5,32.0,9.0,8.25,14.0,37.0,16.0,14.5,25.0,60.0,450.0
10,vqZZ4GWP,19/01/2025,07:00,SINGAPORE - PREMIER LEAGUE,Hougang,Balestier Khalsa,ROUND 23,3.4,4.75,1.7,1.1,7.0,1.01,34.0,1.03,17.0,1.13,6.0,1.33,3.25,1.73,2.0,1.17,5.0,3.45,1.3,2.08,1.73,34.0,29.0,23.0,23.0,41.0,17.0,13.0,13.0,41.0,17.0,12.0,13.0,51.0,23.0,19.0,17.0,41.0
