Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,4QUaARAR,17/06/2024,10:00,EGYPT - PREMIER LEAGUE,El Gouna,National Bank Egypt,ROUND 26,2.95,2.82,2.52,1.43,2.7,1.03,8.3,1.32,2.82,1.93,1.7,3.1,1.27,6.75,1.06,1.65,1.98,,,,,8.25,7.8,12.5,29.0,9.25,5.5,9.25,22.0,16.0,10.0,12.0,29.0,40.0,25.0,30.0,55.0,400.0
2,QuJiI2ka,17/06/2024,12:00,UZBEKISTAN - SUPER LEAGUE,Lok. Tashkent,Din. Samarkand,ROUND 11,2.15,3.15,3.25,1.45,2.37,1.04,7.8,1.35,2.7,2.02,1.62,3.35,1.23,7.3,1.05,1.8,1.8,,,,,8.25,9.25,17.0,45.0,6.7,6.1,11.5,30.0,9.75,9.0,15.0,40.0,21.0,19.0,32.0,75.0,700.0
3,h6TBDv4U,17/06/2024,12:00,UZBEKISTAN - SUPER LEAGUE,Olympic,OKMK,ROUND 11,2.95,2.95,2.42,1.5,2.27,1.05,7.2,1.38,2.57,2.12,1.57,3.5,1.21,7.7,1.04,1.82,1.78,,,,,7.5,6.9,11.25,26.0,8.0,5.8,9.5,22.0,14.5,10.75,14.5,35.0,37.0,28.0,37.0,80.0,700.0
4,6ZGR5oJr,17/06/2024,13:00,EGYPT - PREMIER LEAGUE,El Ismaily,Enppi,ROUND 26,2.62,2.67,3.0,1.57,2.1,1.07,6.45,1.45,2.37,2.32,1.47,3.9,1.17,9.4,1.01,1.88,1.72,,,,,6.2,7.3,14.5,40.0,6.7,5.3,10.75,30.0,12.0,10.0,15.0,45.0,32.0,26.0,40.0,90.0,900.0
5,lb6W45Yl,17/06/2024,13:00,EGYPT - PREMIER LEAGUE,Zamalek,Al Masry,ROUND 26,2.2,3.05,3.25,1.42,2.45,1.03,8.0,1.29,3.0,1.91,1.8,2.95,1.3,6.05,1.08,1.65,1.98,2.0,1.72,,,9.0,9.75,18.0,45.0,7.9,6.0,11.25,29.0,11.25,8.5,12.5,35.0,23.0,17.5,25.0,55.0,400.0
6,YX4mnCWi,17/06/2024,14:00,SWEDEN - SUPERETTAN,Trelleborg,Brage,ROUND 12,2.8,3.6,2.38,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,2.68,1.45,1.58,2.35,15.0,10.0,13.0,23.0,11.0,7.0,9.5,17.0,15.0,10.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0
7,Czd8GqQS,17/06/2024,15:00,BRAZIL - BRASILEIRO WOMEN,Botafogo RJ W,Internacional W,ROUND 13,3.15,2.95,2.2,1.39,2.45,1.03,8.8,1.26,3.34,1.85,1.8,3.08,1.3,6.3,1.08,1.65,2.1,,,,,9.25,6.8,9.5,18.5,8.75,5.2,7.3,14.5,14.5,9.0,10.0,20.0,35.0,21.0,24.0,37.0,250.0
8,fa13HPAM,17/06/2024,15:00,BRAZIL - BRASILEIRO WOMEN,Fluminense W,America Mineiro W,ROUND 13,2.05,3.15,3.3,1.38,2.47,1.04,8.9,1.27,3.28,1.8,1.85,3.08,1.3,5.9,1.1,1.6,2.2,,,,,10.0,9.5,16.0,37.0,6.6,5.5,9.5,22.0,8.75,7.2,10.25,24.0,16.0,13.5,19.5,37.0,250.0
9,SnAnL7Bc,17/06/2024,16:00,BRAZIL - BRASILEIRO WOMEN,Sao Paulo W,Palmeiras W,ROUND 13,2.05,3.25,3.2,1.37,2.5,1.02,9.75,1.22,3.65,1.7,1.91,2.79,1.36,5.3,1.12,1.6,2.2,1.83,1.78,,,11.0,10.0,16.0,35.0,7.1,5.7,9.25,20.0,9.0,7.2,10.0,22.0,16.0,13.0,18.5,35.0,200.0
10,SMGaSUzH,17/06/2024,17:00,URUGUAY - PRIMERA DIVISION,Boston River,Cerro Largo,TORNEO INTERMEDIO ,2.35,3.1,2.9,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.35,1.58,1.4,2.85,7.5,8.0,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,900.0
