Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
22/07/2023,15:30,ARGENTINA - LIGA PROFESIONAL,San Lorenzo,Argentinos Jrs,ROUND 26,2.5,2.88,3.3,2.88,1.4,2.25,1.57
22/07/2023,18:00,ARGENTINA - LIGA PROFESIONAL,Estudiantes L.P.,Belgrano,ROUND 26,1.73,3.4,5.5,2.5,1.5,2.25,1.57
22/07/2023,20:30,ARGENTINA - LIGA PROFESIONAL,Platense,Huracan,ROUND 26,2.2,2.8,4.2,3.1,1.36,2.38,1.53
22/07/2023,11:00,ARGENTINA - PRIMERA NACIONAL,Guillermo Brown,All Boys,ROUND 26,1.95,3.1,4.5,2.88,1.4,2.5,1.5
22/07/2023,12:10,ARGENTINA - PRIMERA NACIONAL,San Telmo,Temperley,ROUND 26,3.25,2.9,2.5,2.5,1.5,2.0,1.73
22/07/2023,15:00,ARGENTINA - PRIMERA NACIONAL,CA Estudiantes,Quilmes,ROUND 23,2.15,3.1,3.8,2.6,1.48,2.25,1.57
22/07/2023,15:00,ARGENTINA - PRIMERA NACIONAL,Defensores Unidos,Estudiantes Rio Cuarto,ROUND 26,2.8,2.9,2.8,2.88,1.4,2.25,1.57
22/07/2023,15:00,ARGENTINA - PRIMERA NACIONAL,Deportivo Madryn,Ferro,ROUND 23,2.4,2.9,3.5,2.5,1.5,2.1,1.67
22/07/2023,15:10,ARGENTINA - PRIMERA NACIONAL,Agropecuario,Nueva Chicago,ROUND 26,1.85,3.2,5.0,2.88,1.4,2.5,1.5
22/07/2023,18:10,ARGENTINA - PRIMERA NACIONAL,Alvarado,Deportivo Moron,ROUND 26,2.88,2.8,2.88,2.88,1.4,2.2,1.62
22/07/2023,20:10,ARGENTINA - PRIMERA NACIONAL,Ind. Rivadavia,Atletico Atlanta,ROUND 23,1.75,3.5,5.25,2.35,1.57,2.2,1.62
22/07/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Aurora,ROUND 20,1.5,4.0,5.25,1.53,2.4,1.62,2.2
22/07/2023,18:30,BOLIVIA - DIVISION PROFESIONAL,Wilstermann,Libertad Gran Mamore,ROUND 20,1.33,4.5,7.0,1.75,2.05,2.1,1.67
22/07/2023,16:00,BRAZIL - SERIE A,Flamengo RJ,America MG,ROUND 16,1.44,4.5,8.0,1.62,2.3,1.8,1.95
22/07/2023,16:00,BRAZIL - SERIE A,Palmeiras,Fortaleza,ROUND 16,1.62,3.75,5.75,1.98,1.88,1.95,1.8
22/07/2023,18:30,BRAZIL - SERIE A,Bahia,Corinthians,ROUND 16,2.25,3.1,3.5,2.5,1.53,2.05,1.7
22/07/2023,18:30,BRAZIL - SERIE A,Cuiaba,Sao Paulo,ROUND 16,3.0,3.1,2.55,2.63,1.5,2.1,1.67
22/07/2023,21:00,BRAZIL - SERIE A,Gremio,Atletico-MG,ROUND 16,2.38,3.25,3.1,2.1,1.73,1.91,1.91
22/07/2023,15:30,BRAZIL - SERIE B,Mirassol,Tombense,ROUND 19,1.62,3.74,5.9,2.28,1.64,2.25,1.61
22/07/2023,17:00,BRAZIL - SERIE B,Criciuma,Novorizontino,ROUND 19,2.51,3.05,3.05,2.54,1.44,2.16,1.66
22/07/2023,17:00,BRAZIL - SERIE B,Vila Nova FC,ABC,ROUND 19,1.42,4.25,8.7,2.3,1.63,2.63,1.46
22/07/2023,18:00,BRAZIL - SERIE B,Ituano,Avai,ROUND 19,2.12,3.13,3.8,2.75,1.46,2.27,1.6
22/07/2023,13:15,BULGARIA - PARVA LIGA,Botev Plovdiv,Levski Sofia,ROUND 2,3.8,3.4,2.0,2.1,1.7,1.91,1.8
22/07/2023,15:30,BULGARIA - PARVA LIGA,Ludogorets,Etar,ROUND 2,1.13,9.0,19.0,1.6,2.3,3.25,1.33
22/07/2023,16:00,CANADA - CANADIAN PREMIER LEAGUE,HFX Wanderers,Atl. Ottawa,-,2.52,3.32,2.58,1.94,1.84,1.7,2.1
22/07/2023,20:00,CANADA - CANADIAN PREMIER LEAGUE,Vancouver FC,Cavalry,-,3.26,3.52,2.05,1.78,2.01,1.62,2.24
22/07/2023,16:00,CHILE - PRIMERA DIVISION,Copiapo,Cobresal,ROUND 18,2.55,3.4,2.7,1.85,2.0,1.67,2.1
22/07/2023,18:30,CHILE - PRIMERA DIVISION,Huachipato,O'Higgins,ROUND 18,2.25,3.3,3.4,2.0,1.8,1.73,2.0
22/07/2023,21:00,CHILE - PRIMERA DIVISION,U. De Chile,Palestino,ROUND 18,2.2,3.4,3.3,1.98,1.88,1.73,2.0
22/07/2023,08:35,CHINA - SUPER LEAGUE,Beijing Guoan,Qingdao Hainiu,ROUND 18,1.7,3.75,5.0,1.7,2.1,1.7,2.05
22/07/2023,08:35,CHINA - SUPER LEAGUE,Changchun Yatai,Shanghai Shenhua,ROUND 18,2.88,3.25,2.55,2.0,1.85,1.75,2.0
22/07/2023,08:35,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Dalian Pro,ROUND 18,1.5,4.2,7.0,1.9,1.95,2.05,1.7
