Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,QcfTt4Q1,18/08/2023,02:00,MONGOLIA - PREMIER LEAGUE,Khangarid,Tuv Buganuud,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,EDmB5m32,18/08/2023,05:00,MONGOLIA - PREMIER LEAGUE,Bavarians,FC Ulaanbaatar,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,hboNqJBR,18/08/2023,05:00,INDONESIA - LIGA 1,Persebaya,PSM Makassar,ROUND 9,2.72,3.55,2.32,1.29,3.28,10.8,1.01,1.17,4.2,1.65,2.21,2.51,1.44,4.45,1.15,1.52,2.46,,,,,12.0,9.0,12.0,19.0,10.0,6.0,8.0,13.0,13.0,9.0,9.5,17.0,26.0,17.0,21.0,36.0,67.0
4,hvFm5tjq,18/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Incheon,Gwangju FC,ROUND 27,2.25,3.0,3.0,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,1.91,1.8,2.35,1.58,1.38,3.0,8.0,8.0,15.0,34.0,7.0,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,351.0
5,ncxL9MsS,18/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Suwon Bluewings,Jeju Utd,ROUND 27,3.0,3.3,2.1,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,,,,,11.0,8.5,11.0,21.0,10.0,6.5,9.0,17.0,15.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,201.0
6,h4nF47I8,18/08/2023,08:00,MONGOLIA - PREMIER LEAGUE,Falcons,Khovd,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8buDXK7s,18/08/2023,08:35,CHINA - SUPER LEAGUE,Zhejiang Professional,Qingdao Hainiu,ROUND 23,1.73,3.75,4.75,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.62,2.2,1.7,2.1,1.2,4.4,13.0,17.0,26.0,51.0,9.0,7.0,15.0,26.0,9.5,8.5,12.0,34.0,15.0,13.0,21.0,41.0,151.0
8,WxQxSGyJ,18/08/2023,08:35,CHINA - SUPER LEAGUE,Shanghai Port,Meizhou Hakka,ROUND 23,1.22,7.0,12.0,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.83,1.83,3.0,1.36,1.8,1.95,1.21,4.25,,,23.0,34.0,51.0,126.0,11.0,13.0,29.0,67.0,8.0,10.0,21.0,51.0,8.5,10.0,23.0,51.0,201.0
9,6kgox1aQ,18/08/2023,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Tianjin Jinmen Tiger,ROUND 23,1.29,5.5,11.0,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,2.0,1.75,1.28,3.55,,,15.0,23.0,51.0,126.0,7.5,10.0,29.0,67.0,6.5,9.0,21.0,51.0,8.0,11.0,26.0,67.0,351.0
10,4EvjXyg8,18/08/2023,08:45,SINGAPORE - PREMIER LEAGUE,Tampines,DPMM,-,1.35,5.45,6.84,1.17,4.7,31.0,21.0,1.05,7.1,1.26,3.34,1.77,2.04,2.54,1.43,1.46,2.63,,,,,26.0,26.0,46.0,101.0,10.0,9.5,17.0,36.0,8.0,6.5,11.0,31.0,9.0,7.5,11.0,26.0,151.0
11,8zo7gHUg,18/08/2023,09:00,THAILAND - THAI LEAGUE 1,Pathum United,Prachuap,ROUND 2,1.77,3.82,4.13,1.32,3.2,1.01,11.6,1.19,3.9,1.72,2.12,2.67,1.39,4.8,1.13,1.64,2.2,,,,,10.0,12.0,19.0,41.0,7.0,6.0,10.0,23.0,8.0,6.5,10.0,26.0,12.0,10.0,15.0,36.0,201.0
12,EmCFQw5k,18/08/2023,09:00,INDONESIA - LIGA 1,Persita,PSS Sleman,ROUND 9,1.75,3.72,4.2,1.34,2.99,1.01,10.0,1.23,3.56,1.8,1.99,2.84,1.35,5.25,1.11,1.71,2.08,,,,,10.0,12.0,21.0,56.0,6.5,6.5,13.0,34.0,7.0,7.0,12.0,41.0,12.0,11.0,19.0,56.0,67.0
13,dC1KPcKe,18/08/2023,09:00,INDONESIA - LIGA 1,FC Bhayangkara,Borneo,ROUND 9,2.75,3.5,2.32,1.31,3.15,1.01,10.3,1.19,4.0,1.69,2.14,2.6,1.41,4.65,1.14,1.54,2.41,,,,,11.0,9.0,12.0,19.0,9.5,6.0,8.0,15.0,13.0,8.5,9.5,19.0,23.0,15.0,19.0,36.0,67.0
14,fiqFiea6,18/08/2023,10:00,THAILAND - THAI LEAGUE 1,Port MTI FC,Police Tero,ROUND 2,1.46,4.4,6.32,1.32,3.2,1.01,11.6,1.2,3.9,1.73,2.1,2.67,1.39,4.8,1.13,1.82,1.94,,,,,10.0,15.0,31.0,91.0,5.5,6.5,15.0,51.0,6.0,6.5,13.0,51.0,8.0,9.0,18.0,67.0,201.0
15,ANsg3m23,18/08/2023,10:00,AZERBAIJAN - PREMIER LEAGUE,Kapaz,Turan,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,QBa14i17,18/08/2023,11:30,BELARUS - VYSSHAYA LIGA,Naftan,Energetik-BGU,ROUND 18,3.08,3.32,2.32,1.43,2.7,1.03,8.2,1.32,2.98,2.08,1.75,3.48,1.24,6.8,1.06,1.81,1.95,,,,,,,,,,,,,,,,,,,,,
17,tjUj3wlS,18/08/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Fateh,ROUND 2,3.8,3.5,1.91,1.36,3.0,1.05,8.5,1.25,3.75,1.8,2.0,3.0,1.36,5.0,1.14,1.73,2.0,3.45,1.3,1.83,1.98,11.0,8.5,10.0,17.0,12.0,7.0,9.0,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
18,4A8KHwQa,18/08/2023,12:00,ARMENIA - PREMIER LEAGUE,Noah,Shirak Gyumri,ROUND 4,2.06,3.25,3.49,1.45,2.56,1.04,7.6,1.36,2.79,2.19,1.66,3.86,1.2,7.6,1.04,1.9,1.86,,,,,7.0,7.5,13.0,26.0,6.0,5.0,9.5,23.0,8.5,7.5,12.0,31.0,17.0,15.0,26.0,61.0,201.0
19,lSq6DMVd,18/08/2023,12:00,FINLAND - VEIKKAUSLIIGA,Lahti,VPS,-,3.3,3.3,2.0,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.75,2.0,3.3,1.33,1.75,2.05,11.0,8.0,10.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,41.0,26.0,34.0,41.0,201.0
20,MLJbXBZl,18/08/2023,12:00,SERBIA - PRVA LIGA,Vrsac,Smederevo,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,h2sM6eZC,18/08/2023,12:30,FINLAND - YKKONEN,JJK Jyvaskyla,Mikkeli,-,4.0,3.5,1.8,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.57,2.25,4.15,1.22,2.03,1.78,15.0,9.5,10.0,15.0,17.0,7.0,8.5,13.0,23.0,15.0,12.0,21.0,41.0,29.0,34.0,41.0,126.0
22,AwhH7yK6,18/08/2023,12:30,FINLAND - YKKONEN,HIFK,Ekenas,-,2.75,3.4,2.3,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,2.75,1.43,1.6,2.3,11.0,8.5,12.0,21.0,9.5,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,201.0
23,I7yN9vVL,18/08/2023,12:30,FINLAND - VEIKKAUSLIIGA,Mariehamn,Honka,-,3.5,3.3,1.95,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.91,1.91,3.45,1.3,1.83,2.03,9.5,7.0,9.0,17.0,10.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,301.0
24,hSbtOiy4,18/08/2023,12:30,SLOVENIA - PRVA LIGA,Bravo,Koper,ROUND 5,3.24,3.34,2.23,1.44,2.67,1.03,8.1,1.33,2.93,2.11,1.73,3.56,1.23,7.0,1.05,1.83,1.93,,,,,7.0,6.0,8.5,17.0,7.5,5.0,7.5,15.0,13.0,9.0,11.0,23.0,31.0,23.0,34.0,71.0,201.0
25,2TlE3JLg,18/08/2023,12:30,ROMANIA - LIGA 1,Petrolul,U Craiova 1948,ROUND 6,2.3,3.25,3.0,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.3,1.6,1.4,2.85,9.0,9.0,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
26,pby19K2d,18/08/2023,12:30,QATAR - QSL,Al Ahli Doha,Al-Duhail,ROUND 1,8.4,5.9,1.28,1.18,4.55,1.02,20.0,1.06,6.8,1.28,3.2,1.82,1.98,2.64,1.4,1.56,2.36,,,,,26.0,9.0,7.0,7.5,36.0,10.0,6.5,7.5,61.0,23.0,14.0,14.0,151.0,67.0,51.0,41.0,201.0
27,pSleOwZL,18/08/2023,13:00,SERBIA - SUPER LIGA,IMT Novi Beograd,Cukaricki,ROUND 4,3.27,3.62,2.05,1.32,3.2,1.01,11.1,1.19,3.96,1.71,2.13,2.64,1.4,4.7,1.14,1.57,2.34,,,,,12.0,9.0,11.0,19.0,12.0,6.5,8.0,15.0,15.0,10.0,11.0,20.0,36.0,23.0,26.0,41.0,201.0
28,G84YU0zf,18/08/2023,13:00,POLAND - EKSTRAKLASA,Zaglebie,Puszcza,ROUND 5,1.62,4.0,5.0,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.75,2.0,1.6,2.3,1.18,4.8,13.0,15.0,29.0,51.0,8.0,8.0,17.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,51.0,201.0
29,tnShzwGm,18/08/2023,13:00,POLAND - DIVISION 1,Podbeskidzie,Zaglebie Sosnowiec,ROUND 5,1.91,3.4,3.75,1.36,3.0,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.98,1.88,1.28,3.55,11.0,12.0,21.0,41.0,7.5,6.5,13.0,29.0,9.5,9.0,15.0,34.0,17.0,15.0,26.0,51.0,201.0
30,OxbIOF6n,18/08/2023,13:00,ESTONIA - MEISTRILIIGA,Harju JK Laagri,Narva,ROUND 24,3.99,3.54,1.83,1.38,2.81,1.02,9.0,1.27,3.28,1.93,1.85,3.2,1.28,6.05,1.08,1.78,1.99,,,,,9.5,6.0,7.5,13.0,10.0,6.0,7.0,13.0,19.0,11.0,13.0,23.0,51.0,34.0,36.0,51.0,
31,jinRSJzN,18/08/2023,13:00,BULGARIA - PARVA LIGA,Lok. Sofia,Hebar,ROUND 6,2.0,3.5,3.75,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,2.0,1.85,,,8.5,9.5,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
32,dYzzx6U1,18/08/2023,13:10,AUSTRIA - 2. LIGA,Ried,Leoben,ROUND 4,2.33,3.58,2.87,1.33,3.14,10.5,1.05,1.21,3.74,1.76,2.06,2.75,1.37,5.0,1.12,1.6,2.27,,,,,10.0,9.5,13.0,26.0,7.5,5.5,8.5,17.0,10.0,7.0,9.5,23.0,17.0,13.0,17.0,36.0,201.0
33,lMC0hREr,18/08/2023,13:10,AUSTRIA - 2. LIGA,Amstetten,Stripfing,ROUND 4,2.33,3.68,2.81,1.29,3.4,1.02,13.3,1.16,4.33,1.63,2.28,2.42,1.47,4.25,1.17,1.51,2.48,,,,,11.0,10.0,14.0,23.0,8.5,6.0,8.5,15.0,10.0,7.5,9.0,19.0,17.0,12.0,15.0,26.0,201.0
34,nDQYd76R,18/08/2023,13:10,AUSTRIA - 2. LIGA,Floridsdorfer AC,Lafnitz,ROUND 4,2.0,3.62,3.56,1.35,3.04,1.01,10.0,1.22,3.64,1.81,2.0,2.84,1.35,5.25,1.11,1.67,2.15,,,,,10.0,10.0,15.0,34.0,7.0,5.5,9.5,20.0,8.5,7.0,9.5,26.0,14.0,12.0,18.0,41.0,201.0
35,CtJMa9M8,18/08/2023,13:10,AUSTRIA - 2. LIGA,Horn,First Vienna,ROUND 4,2.51,3.64,2.58,1.31,3.28,12.1,1.04,1.17,4.15,1.67,2.21,2.51,1.44,4.5,1.15,1.53,2.43,,,,,11.0,9.0,11.0,21.0,9.0,5.5,8.0,14.0,11.0,7.5,9.0,18.0,21.0,14.0,18.0,31.0,201.0
36,IeH4ioUl,18/08/2023,13:10,AUSTRIA - 2. LIGA,Liefering,Bregenz,ROUND 4,1.73,4.1,4.27,1.28,3.48,1.01,14.1,1.15,4.5,1.59,2.36,2.34,1.5,4.05,1.18,1.57,2.34,,,,,12.0,14.0,23.0,51.0,7.0,6.5,12.0,26.0,7.5,6.5,10.0,26.0,11.0,9.5,14.0,36.0,201.0
37,WfomWCqg,18/08/2023,13:30,RUSSIA - PREMIER LEAGUE,Rubin Kazan,Krylya Sovetov,ROUND 5,2.61,3.69,2.77,1.35,3.05,1.01,10.2,1.22,3.7,1.87,2.08,2.83,1.36,5.2,1.11,1.63,2.22,,,,,,,,,,,,,,,,,,,,,
