Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,Mmtc4wt1,31/12/2023,04:00,HONG KONG - PREMIER LEAGUE,North District,Tai Po,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,pbRktUeG,31/12/2023,05:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Perth Glory,ROUND 10,1.57,4.5,5.0,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.7,2.1,1.73,3.5,1.3,1.53,2.38,1.55,2.38,1.17,5.0,21.0,21.0,34.0,51.0,11.0,9.0,17.0,34.0,10.0,8.5,13.0,34.0,13.0,11.0,19.0,34.0,101.0
3,KbE1VUz7,31/12/2023,07:30,IRAQ - SUPER LEAGUE,Al-Qassim,Al Talaba,ROUND 12,2.8,2.67,2.67,1.6,2.0,1.08,5.95,1.53,2.2,2.6,1.41,5.2,1.11,10.0,1.02,2.14,1.67,,,,,5.7,5.2,9.75,25.0,5.7,4.75,9.0,23.0,10.5,8.75,13.5,40.0,27.0,22.0,35.0,75.0,
4,Sl5bAAOI,31/12/2023,08:00,PORTUGAL - LIGA PORTUGAL 2,Mafra,AVS,ROUND 15,2.55,3.1,2.7,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.83,1.83,2.5,1.5,1.45,2.68,8.0,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
5,6ZbdYWjl,31/12/2023,08:30,IRAQ - SUPER LEAGUE,Zakho,Al Kahraba,ROUND 12,2.28,2.51,3.92,1.71,2.02,1.13,4.85,1.54,2.36,2.57,1.42,4.7,1.14,10.0,1.02,2.11,1.69,,,,,,,,,,,,,,,,,,,,,
6,Y1I5UljD,31/12/2023,08:30,IRAQ - SUPER LEAGUE,Naft Missan,Erbil,ROUND 12,2.09,2.63,4.29,1.65,2.11,1.09,6.0,1.46,2.45,2.46,1.5,4.3,1.16,9.0,1.03,2.05,1.73,,,,,,,,,,,,,,,,,,,,,
7,WtOSu8Je,31/12/2023,11:00,ENGLAND - PREMIER LEAGUE,Fulham,Arsenal,ROUND 20,6.0,4.33,1.53,1.33,3.25,1.04,13.0,1.25,4.0,1.75,2.05,3.0,1.4,5.5,1.14,1.8,1.95,5.5,1.15,2.43,1.53,13.0,8.0,8.0,12.0,17.0,9.0,9.0,13.0,34.0,19.0,19.0,29.0,67.0,51.0,51.0,51.0,351.0
8,ImNQ09eL,31/12/2023,11:00,ENGLAND - PREMIER LEAGUE,Tottenham,Bournemouth,ROUND 20,1.8,4.2,3.8,1.2,4.33,1.01,26.0,1.1,7.0,1.36,3.1,1.91,1.91,3.0,1.4,1.36,3.0,1.78,2.03,1.28,3.55,26.0,23.0,29.0,51.0,15.0,10.0,15.0,29.0,15.0,10.0,12.0,26.0,19.0,13.0,17.0,29.0,81.0
9,QyFcWAL0,31/12/2023,11:00,IRAQ - SUPER LEAGUE,Al Najaf,Al Quwa Al Jawiya,ROUND 12,5.02,3.02,1.78,1.56,2.28,1.07,6.8,1.4,2.64,2.29,1.57,4.0,1.19,8.0,1.05,2.07,1.72,,,,,,,,,,,,,,,,,,,,,
10,8p4RKMcd,31/12/2023,12:00,GHANA - PREMIER LEAGUE,Nations FC,Nsoatreman,ROUND 17,1.8,3.2,4.05,1.45,2.27,,,1.34,2.88,2.07,1.6,3.74,1.21,7.3,1.06,1.95,1.81,1.75,1.85,,,7.8,8.5,17.5,50.0,5.1,5.6,11.5,32.0,6.6,7.2,14.0,40.0,11.75,13.0,26.0,70.0,600.0
