Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,4vrGRFPt,10/02/2024,00:10,MEXICO - LIGA MX,Club Tijuana,Queretaro,CLAUSURA ,1.75,3.8,4.5,1.36,3.0,1.04,12.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.8,1.95,1.73,2.08,1.23,4.0,12.0,12.0,21.0,41.0,7.5,7.5,13.0,34.0,8.5,8.5,17.0,41.0,13.0,15.0,26.0,51.0,251.0
2,WCM9nKzt,10/02/2024,01:30,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Western United,ROUND 16,1.91,4.0,3.6,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.57,4.33,1.22,1.57,2.25,1.91,1.99,1.3,3.45,17.0,15.0,21.0,41.0,10.0,8.0,12.0,26.0,11.0,8.5,13.0,26.0,17.0,13.0,21.0,41.0,126.0
3,Kj8D3cgs,10/02/2024,03:30,AUSTRALIA - A-LEAGUE,Melbourne Victory,Macarthur FC,ROUND 16,1.45,4.75,6.5,1.25,3.75,1.03,17.0,1.14,5.5,1.48,2.6,2.1,1.73,3.75,1.29,1.62,2.2,1.43,2.75,1.13,6.0,19.0,21.0,41.0,67.0,9.5,9.0,19.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,19.0,41.0,151.0
4,bs7H2H8m,10/02/2024,04:00,AUSTRALIA - A-LEAGUE,Brisbane Roar,Melbourne City,ROUND 16,3.4,3.75,2.05,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,2.2,1.67,4.0,1.25,1.44,2.63,3.3,1.33,1.85,2.05,19.0,12.0,13.0,21.0,17.0,7.5,9.0,15.0,21.0,12.0,11.0,19.0,34.0,23.0,23.0,29.0,81.0
5,t6dM1yOg,10/02/2024,05:45,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Sydney FC,ROUND 16,2.0,4.2,3.2,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.7,2.1,1.73,3.75,1.29,1.44,2.63,2.05,1.85,1.35,3.1,21.0,17.0,21.0,34.0,13.0,8.5,12.0,21.0,13.0,9.0,11.0,23.0,21.0,13.0,19.0,29.0,81.0
6,Yc4HGiqi,10/02/2024,06:00,BANGLADESH - PREMIER LEAGUE,Sheikh Jamal,Fortis,ROUND 7,1.65,3.1,5.6,1.44,2.3,1.05,8.45,1.31,3.04,1.93,1.7,3.42,1.25,7.5,1.06,1.92,1.84,1.72,1.88,,,7.9,11.25,28.0,90.0,5.3,5.4,14.0,50.0,6.4,6.6,12.5,45.0,10.75,11.0,20.0,55.0,400.0
7,6iCVhlip,10/02/2024,06:00,BANGLADESH - PREMIER LEAGUE,Chittagong Abahani,Sheikh Russel,ROUND 7,2.0,3.3,3.3,1.39,2.42,1.04,8.5,1.29,3.18,1.9,1.75,3.28,1.27,7.0,1.07,1.77,2.0,1.91,1.7,,,9.25,8.5,14.5,35.0,6.1,5.6,9.75,23.0,7.9,7.3,12.0,29.0,14.5,13.5,22.0,50.0,350.0
8,prBZi86j,10/02/2024,06:00,BANGLADESH - PREMIER LEAGUE,Bangladesh Police,Bashundara Kings,ROUND 7,5.6,3.95,1.47,1.36,2.52,1.03,8.85,1.25,3.42,1.8,1.83,3.04,1.31,6.0,1.09,1.95,1.81,,,,,10.25,5.5,5.7,8.25,11.75,6.8,7.1,10.25,26.0,15.0,15.5,23.0,80.0,50.0,50.0,70.0,500.0
9,YaqZqZdk,10/02/2024,08:00,INDIA - I-LEAGUE,Churchill Brothers,Namdhari,ROUND 13,1.44,4.45,5.9,1.28,3.34,1.02,12.7,1.16,4.3,1.57,2.12,2.35,1.47,3.75,1.19,1.75,1.85,,,,,14.5,18.0,40.0,120.0,8.0,9.0,19.0,60.0,7.3,8.25,17.5,55.0,9.75,11.0,24.0,75.0,500.0
10,2DM12sDG,10/02/2024,08:00,INDIA - I-LEAGUE,Neroca FC,Sreenidi Deccan,ROUND 13,9.5,4.85,1.29,1.2,4.0,1.01,17.0,1.19,3.7,1.55,2.15,2.32,1.47,3.7,1.19,1.91,1.7,,,,,14.0,7.3,6.3,7.9,27.0,10.0,8.5,10.75,75.0,29.0,21.0,27.0,300.0,110.0,90.0,100.0,700.0
11,EcehhhrK,10/02/2024,08:00,IRAQ - SUPER LEAGUE,Al-Hudod,Zakho,ROUND 13,2.25,2.72,3.35,1.6,2.0,1.09,5.8,1.53,2.18,2.67,1.39,5.4,1.1,9.8,1.02,2.21,1.63,,,,,5.7,6.1,13.0,37.0,4.8,4.9,10.5,30.0,7.9,8.0,14.5,45.0,18.0,18.0,32.0,90.0,
12,GYy0oI7t,10/02/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Penafiel,ROUND 21,1.8,3.4,4.5,1.44,2.63,1.07,9.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,2.0,1.73,1.8,2.05,1.2,4.4,8.0,11.0,23.0,51.0,6.0,6.5,15.0,41.0,7.5,9.0,19.0,51.0,15.0,17.0,34.0,67.0,1250.0
13,Is45H9BQ,10/02/2024,08:30,INDIA - ISL,North East Utd,East Bengal,-,2.6,3.3,2.38,1.36,3.0,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,2.68,1.45,1.55,2.38,12.0,9.5,13.0,23.0,10.0,6.5,10.0,19.0,15.0,10.0,13.0,26.0,29.0,21.0,26.0,41.0,151.0
