Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,S2M3vggB,07/12/2024,01:00,AUSTRALIA - A-LEAGUE,Auckland FC,Wellington Phoenix,ROUND 7,1.83,3.5,4.5,1.44,2.63,1.06,10.0,1.33,3.4,2.0,1.8,3.75,1.29,7.0,1.1,1.95,1.8,1.84,2.06,1.21,4.25,9.5,11.0,21.0,51.0,6.5,6.5,15.0,41.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,301.0
2,zwynQYcK,07/12/2024,04:00,AUSTRALIA - A-LEAGUE,Western United,Macarthur FC,ROUND 7,2.63,3.5,2.5,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.5,2.5,2.6,1.48,1.53,2.43,17.0,12.0,15.0,26.0,13.0,7.0,10.0,17.0,15.0,10.0,11.0,21.0,26.0,19.0,23.0,34.0,101.0
3,fsba2V5D,07/12/2024,04:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Adelaide United,ROUND 7,3.6,4.2,1.85,1.25,3.75,1.02,21.0,1.14,5.5,1.44,2.75,2.1,1.73,3.5,1.3,1.44,2.63,3.45,1.3,2.01,1.89,21.0,12.0,12.0,17.0,17.0,8.5,9.0,13.0,23.0,13.0,12.0,17.0,41.0,23.0,23.0,34.0,81.0
4,8dSNq1n1,07/12/2024,05:00,PHILIPPINES - PFL,Maharlika,One Taguig,ROUND 8,26.0,10.0,1.07,1.1,5.8,,,1.02,10.0,1.2,4.33,1.44,2.35,1.98,1.65,2.57,1.48,,,,,23.0,17.0,9.5,7.5,67.0,21.0,19.0,15.0,81.0,51.0,34.0,41.0,101.0,101.0,81.0,81.0,101.0
5,YN5W9UYp,07/12/2024,05:30,INDONESIA - LIGA 1,Malut United,Dewa United,ROUND 13,2.3,3.1,3.0,1.4,2.52,1.02,9.55,1.28,3.05,1.83,1.78,2.9,1.31,5.6,1.07,1.62,2.02,,,,,9.5,10.0,17.0,40.0,8.0,6.0,10.5,25.0,11.75,8.75,12.5,30.0,25.0,18.5,26.0,50.0,400.0
6,xhK0FjBN,07/12/2024,05:30,INDONESIA - LIGA 1,Persebaya,Arema FC,ROUND 13,1.93,3.05,4.1,1.4,2.52,1.02,7.4,1.35,2.7,2.02,1.62,3.35,1.23,6.85,1.03,1.82,1.78,1.9,1.82,,,7.9,10.5,23.0,70.0,6.3,6.0,13.5,40.0,8.75,8.25,15.0,45.0,17.0,16.5,30.0,75.0,700.0
7,UBU48GkL,07/12/2024,07:00,INDIA - I-LEAGUE,SC Bengaluru,Dempo,ROUND 4,2.95,3.1,2.35,1.4,2.5,1.02,7.5,1.37,2.65,2.07,1.6,3.45,1.22,6.6,1.04,1.82,1.8,,,,,8.0,7.0,10.75,24.0,8.25,6.0,9.25,21.0,14.5,10.75,15.0,35.0,37.0,28.0,40.0,80.0,700.0
8,CtTJXLGl,07/12/2024,07:30,BULGARIA - PARVA LIGA,Lok. Plovdiv,Beroe,ROUND 19,2.63,3.2,2.7,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.5,1.5,1.45,2.68,7.5,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,351.0
9,2HGcnmeJ,07/12/2024,08:00,THAILAND - THAI LEAGUE 1,Nakhon Pathom,Chiangrai Utd,ROUND 6,2.07,3.3,3.45,1.38,2.8,1.07,6.9,1.34,3.0,1.98,1.75,3.35,1.28,5.8,1.1,1.8,1.91,2.02,1.75,,,6.9,9.5,17.5,50.0,7.1,6.3,11.75,32.0,9.75,8.5,14.5,40.0,19.0,17.0,28.0,70.0,600.0
10,UNAurn9j,07/12/2024,08:00,RUSSIA - PREMIER LEAGUE,Spartak Moscow,Pari NN,ROUND 18,1.21,7.65,16.0,1.27,3.66,1.02,17.5,1.11,4.65,1.49,2.34,2.45,1.65,3.86,1.19,2.23,1.62,,,,,,,,,,,,,,,,,,,,,
11,4OLWsuHD,07/12/2024,08:00,PHILIPPINES - PFL,Loyola,Philippines U20,ROUND 8,1.67,4.33,3.6,1.19,4.2,1.01,14.0,1.12,5.2,1.36,3.0,1.85,1.95,2.94,1.29,1.37,2.98,1.83,1.98,,,23.0,21.0,26.0,41.0,15.0,10.0,15.0,26.0,13.0,10.0,13.0,26.0,15.0,13.0,19.0,29.0,81.0
12,nikBjefe,07/12/2024,08:00,AZERBAIJAN - PREMIER LEAGUE,Sabail,Araz,ROUND 16,4.05,3.15,1.9,1.45,2.37,1.03,7.0,1.42,2.47,2.2,1.52,3.75,1.19,9.3,1.03,2.0,1.65,,,1.83,1.87,7.3,5.7,8.0,16.0,9.0,6.2,8.75,17.5,21.0,14.5,18.0,37.0,65.0,45.0,60.0,110.0,800.0
13,vFBVrDr9,07/12/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Feirense,Penafiel,ROUND 13,2.4,3.2,2.7,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.83,1.83,2.38,1.55,1.43,2.75,8.5,8.0,13.0,29.0,7.5,6.5,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
14,AusePM9C,07/12/2024,08:00,BELARUS - VYSSHAYA LIGA,Naftan,Niva Dolbizno,RELEGATION ,1.3,6.1,8.6,1.25,3.55,1.01,14.0,1.11,4.7,1.46,2.34,2.31,1.61,3.66,1.19,2.0,1.77,,,,,,,,,,,,,,,,,,,,,
15,I54KrKgF,07/12/2024,08:30,BELARUS - VYSSHAYA LIGA,Dynamo Brest,Din. Minsk,ROUND 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,d0D6lNxq,07/12/2024,08:30,INDIA - ISL,Chennaiyin,East Bengal,ROUND 11,1.9,4.0,3.4,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,1.9,1.9,1.33,3.3,15.0,12.0,19.0,41.0,9.0,8.0,12.0,26.0,10.0,8.5,15.0,29.0,17.0,15.0,21.0,41.0,151.0
17,lWmJXXQi,07/12/2024,09:00,INDONESIA - LIGA 1,Bali United,PSM Makassar,ROUND 13,2.07,2.9,3.8,1.42,2.66,1.01,7.6,1.33,2.8,1.98,1.65,3.15,1.26,6.55,1.04,1.7,1.9,1.98,1.75,,,8.0,10.5,22.0,65.0,6.8,5.7,12.5,37.0,10.0,8.25,13.0,40.0,20.0,17.5,27.0,60.0,500.0
