Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,fycRXpkL,11/11/2024,00:10,MEXICO - LIGA MX,Club Tijuana,Puebla,APERTURA ,1.5,4.33,6.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.67,2.1,1.5,2.5,1.14,5.75,17.0,19.0,34.0,67.0,9.0,8.5,19.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0
2,MqK85ZJj,11/11/2024,08:00,ARMENIA - PREMIER LEAGUE,Van,Urartu,ROUND 16,3.55,3.3,1.91,1.38,2.47,8.45,1.02,1.21,3.44,1.75,1.88,2.82,1.31,5.1,1.09,1.67,2.15,,,1.78,1.83,10.5,7.0,8.5,14.5,9.25,5.7,7.0,11.75,16.5,10.25,10.75,18.0,40.0,25.0,28.0,40.0,250.0
3,xjDW12Ug,11/11/2024,09:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Nakhon Pathom,ROUND 13,1.31,5.1,8.25,1.25,3.6,1.03,9.5,1.15,4.7,1.47,2.5,2.15,1.65,3.45,1.26,1.8,1.91,,,,,9.5,27.0,60.0,200.0,8.75,10.5,25.0,80.0,7.2,8.5,19.0,65.0,8.5,10.25,23.0,75.0,450.0
4,Yk24hcL7,11/11/2024,09:15,VIETNAM - V.LEAGUE 1,Ho Chi Minh,Nam Dinh,ROUND 7,4.4,3.6,1.7,1.38,2.6,1.02,9.05,1.3,2.92,1.93,1.78,3.05,1.28,6.35,1.04,1.85,1.75,,,1.9,1.82,9.5,6.5,7.6,13.0,11.5,7.0,8.25,14.0,24.0,15.0,17.0,29.0,75.0,45.0,55.0,90.0,800.0
5,IV3BPfBM,11/11/2024,10:00,ARMENIA - PREMIER LEAGUE,BKMA,FC Gandzasar,ROUND 16,1.35,4.5,7.0,1.29,3.32,1.01,10.5,1.16,3.96,1.62,2.02,2.31,1.46,3.82,1.17,2.14,1.67,,,,,12.5,15.5,35.0,120.0,6.0,7.9,18.5,60.0,5.5,7.2,17.0,55.0,7.2,9.5,22.0,75.0,500.0
6,0lroBuYq,11/11/2024,13:00,BELARUS - VYSSHAYA LIGA,Neman,Din. Minsk,ROUND 28,3.14,3.24,2.35,1.48,2.47,1.05,6.15,1.38,2.58,2.27,1.63,3.74,1.18,6.6,1.04,1.92,1.84,,,,,,,,,,,,,,,,,,,,,
7,8IFiFYon,11/11/2024,13:00,ROMANIA - LIGA 1,Gloria Buzau,Petrolul,ROUND 16,3.1,3.0,2.4,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.1,1.67,3.0,1.38,1.55,2.38,6.5,6.5,10.0,23.0,7.5,6.0,10.0,23.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,1000.0
8,Ue8GildE,11/11/2024,15:00,BRAZIL - BRASILEIRO U23,CRB U23,Cuiaba U23,PLAY OFFS ,2.18,3.3,2.85,1.37,2.5,1.03,8.3,1.29,2.94,1.93,1.7,3.35,1.22,6.4,1.08,1.77,2.0,,,,,9.0,7.3,11.75,26.0,6.3,5.6,9.0,20.0,8.75,7.7,12.5,28.0,16.5,15.0,24.0,55.0,400.0
9,KCLOob8e,11/11/2024,15:00,BRAZIL - BRASILEIRO U23,Santos U23,Vasco U23,PLAY OFFS ,1.83,3.3,3.85,1.33,3.04,1.01,8.85,1.2,3.55,1.65,1.98,2.58,1.37,5.7,1.1,1.63,2.22,1.78,1.83,,,11.5,11.75,20.0,50.0,6.9,5.9,10.5,25.0,8.0,6.9,10.0,24.0,13.5,11.5,17.0,35.0,175.0
10,Obk4TfWF,11/11/2024,16:00,ROMANIA - LIGA 1,Otelul,CFR Cluj,ROUND 6,3.75,2.9,2.25,1.53,2.38,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,3.55,1.28,1.65,2.2,6.5,6.0,9.5,21.0,8.5,5.5,10.0,21.0,17.0,13.0,17.0,41.0,41.0,34.0,41.0,67.0,351.0
