Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,lAdeEsMf,27/08/2023,00:00,FIJI - PREMIER LEAGUE,Rewa,Tailevu Naitasiri,ROUND 12,1.41,4.7,6.36,,,,,,,1.47,2.42,2.27,1.62,3.65,1.22,1.65,2.18,,,,,,,,,,,,,,,,,,,,,
2,S0eaD1y1,27/08/2023,00:00,FIJI - PREMIER LEAGUE,Nadroga,Ba,ROUND 12,4.38,4.3,1.62,1.27,3.4,1.02,11.5,1.17,4.5,1.55,2.3,2.3,1.55,,,1.53,2.35,,,,,,,,,,,,,,,,,,,,,
3,v1ClSBp5,27/08/2023,00:05,MEXICO - LIGA MX,Santos Laguna,Guadalajara Chivas,APERTURA ,2.38,3.6,2.75,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,2.3,1.6,1.45,2.68,13.0,10.0,15.0,29.0,9.0,7.0,10.0,21.0,12.0,9.5,13.0,26.0,23.0,19.0,26.0,41.0,201.0
4,v1K2e3ue,27/08/2023,02:00,MONGOLIA - PREMIER LEAGUE,Bavarians,Tuv Buganuud,ROUND 5,2.25,4.5,2.25,1.11,5.5,,,1.05,8.0,1.19,4.1,1.54,2.32,2.16,1.62,1.22,3.8,,,,,26.0,21.0,26.0,41.0,15.0,9.0,11.0,17.0,15.0,8.0,8.5,15.0,17.0,11.0,12.0,15.0,67.0
5,n9vOLmPP,27/08/2023,05:00,ROMANIA - LIGA 2,Progresul Spartac,Corvinul Hunedoara,ROUND 4,9.45,5.2,1.28,1.29,3.28,12.2,1.01,1.18,4.15,1.66,2.19,2.51,1.44,4.7,1.15,2.04,1.74,,,,,13.0,6.0,5.5,7.5,19.0,9.0,7.0,9.0,56.0,23.0,19.0,21.0,101.0,76.0,76.0,76.0,101.0
6,xdxub2JR,27/08/2023,05:00,HONG KONG - PREMIER LEAGUE,Hong Kong Rangers,Sham Shui Po,ROUND 2,1.07,10.0,22.0,1.12,5.3,46.0,41.0,1.03,8.9,1.21,3.9,1.6,2.14,2.42,1.55,2.0,1.77,,,,,41.0,91.0,201.0,201.0,10.0,19.0,71.0,201.0,6.5,9.0,31.0,151.0,5.5,8.0,21.0,101.0,201.0
7,dpLsar4L,27/08/2023,05:00,HONG KONG - PREMIER LEAGUE,Kitchee,Hong Kong FC,ROUND 2,1.04,11.7,30.0,1.12,5.3,55.0,41.0,1.03,9.3,1.2,4.1,1.55,2.23,2.28,1.61,2.17,1.66,,,,,46.0,91.0,201.0,201.0,11.0,20.0,71.0,201.0,7.0,9.5,31.0,151.0,5.5,8.5,21.0,101.0,201.0
8,YNJ6fNf1,27/08/2023,05:00,MONGOLIA - PREMIER LEAGUE,Khangarid,Khaan Khuns-Erchim,ROUND 5,5.68,5.5,1.34,1.1,5.8,,,1.03,9.0,1.17,4.5,1.49,2.44,2.07,1.67,1.29,3.3,,,,,36.0,13.0,11.0,13.0,34.0,11.0,7.5,8.5,41.0,15.0,10.0,11.0,67.0,26.0,21.0,21.0,67.0
9,U76C3l3s,27/08/2023,05:00,ROMANIA - LIGA 2,Steaua Bucuresti,CSM Alexandria,ROUND 4,1.3,4.95,9.25,1.32,3.1,1.01,11.4,1.21,3.74,1.76,2.04,2.75,1.37,5.1,1.13,2.11,1.69,1.57,2.3,,,11.0,17.0,56.0,101.0,5.5,8.5,23.0,76.0,5.5,7.0,17.0,76.0,7.5,10.0,23.0,81.0,101.0
10,6HcaDSj8,27/08/2023,05:30,AUSTRIA - 2. LIGA,Sturm Graz (Am),Kapfenberg,ROUND 5,2.01,3.85,3.34,1.27,3.54,1.02,13.8,1.14,4.6,1.52,2.3,2.4,1.57,3.95,1.19,1.5,2.51,1.91,1.83,,,12.0,11.0,17.0,31.0,8.5,6.0,9.0,18.0,9.5,7.0,9.0,21.0,15.0,11.0,15.0,26.0,201.0
