Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,bqG8rkuA,11/12/2024,05:30,INDONESIA - LIGA 1,Persebaya,Persik Kediri,ROUND 14,1.6,3.5,5.5,1.41,2.69,1.03,6.95,1.31,2.87,1.93,1.7,3.1,1.27,5.55,1.07,1.9,1.72,,,,,9.0,14.0,35.0,120.0,5.9,6.9,17.5,60.0,6.9,8.0,17.0,60.0,11.75,14.0,30.0,90.0,800.0
2,2FstQtPr,11/12/2024,09:00,INDONESIA - LIGA 1,PSIS Semarang,Bali United,ROUND 14,3.3,3.1,2.15,1.39,2.55,,,1.33,2.77,1.98,1.65,3.2,1.25,6.9,1.03,1.75,1.85,,,,,8.5,7.1,10.25,21.0,9.25,6.0,8.75,18.0,17.0,11.5,14.5,29.0,45.0,32.0,40.0,70.0,600.0
3,p2ZDJrqm,11/12/2024,10:30,ITALY - SERIE C,Atalanta U23,Union Clodiense,GROUP A ,1.39,4.2,7.2,1.38,2.82,1.05,7.7,1.27,3.45,1.8,1.9,2.92,1.36,5.0,1.13,2.1,1.65,1.6,2.27,1.13,5.2,7.7,18.0,50.0,175.0,6.2,8.5,23.0,90.0,6.1,8.5,21.0,80.0,8.75,12.0,30.0,110.0,900.0
4,rHZ7hieE,11/12/2024,11:00,INDIA - ISL,Chennaiyin,Hyderabad,ROUND 12,1.7,3.4,4.2,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,1.75,2.05,1.21,4.25,12.0,15.0,23.0,51.0,8.5,7.0,15.0,34.0,9.0,8.5,13.0,41.0,15.0,13.0,23.0,41.0,151.0
5,Szn9Xdi4,11/12/2024,12:00,NIGERIA - NPFL,Enyimba,Sunshine Stars,ROUND 13,1.45,3.65,7.8,1.52,2.22,,,1.42,2.45,2.2,1.52,3.75,1.19,,,2.4,1.44,,,,,6.9,14.0,50.0,250.0,4.7,7.8,28.0,150.0,5.5,9.0,29.0,150.0,9.0,15.0,45.0,250.0,101.0
6,drChXL2c,11/12/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Santa Cruz,Blooming,CLAUSURA ,4.5,3.8,1.73,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.83,1.83,4.4,1.2,2.08,1.73,10.0,7.0,8.0,13.0,12.0,7.0,8.5,15.0,23.0,15.0,17.0,26.0,51.0,41.0,41.0,51.0,251.0
7,8bwNGEx8,11/12/2024,16:45,ANDORRA - PRIMERA DIVISIÓ,La Massana,Esperanca,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,b78dN0pT,11/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Cardiff,Preston,ROUND 20,2.3,3.25,3.1,1.44,2.63,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,9.0,1.07,1.83,1.83,2.25,1.63,1.38,3.0,8.5,9.0,15.0,34.0,7.0,6.0,12.0,26.0,11.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,301.0
9,ATbzEQW9,11/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Hull,Watford,ROUND 20,2.3,3.4,3.0,1.4,2.75,1.05,11.0,1.29,3.75,1.9,1.95,3.2,1.36,6.0,1.13,1.67,2.1,2.3,1.6,1.4,2.85,11.0,10.0,15.0,34.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,201.0
10,dQY0aRHG,11/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Millwall,Sheffield Utd,ROUND 20,2.88,3.2,2.5,1.57,2.25,1.1,7.0,1.5,2.63,2.5,1.53,4.5,1.2,11.0,1.05,2.1,1.67,2.75,1.43,1.53,2.43,7.0,6.5,11.0,26.0,7.0,6.0,10.0,23.0,13.0,11.0,19.0,41.0,29.0,29.0,41.0,67.0,501.0
