Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,xlvVu0op,27/04/2024,00:10,MEXICO - LIGA MX,Queretaro,U.N.A.M.- Pumas,CLAUSURA ,3.25,3.3,2.25,1.36,3.0,1.05,11.0,1.25,3.75,1.83,2.03,3.0,1.36,5.5,1.14,1.67,2.1,3.1,1.35,1.65,2.2,11.0,9.0,12.0,21.0,11.0,6.5,9.0,17.0,17.0,12.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
2,nykNaQp5,27/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Asan,ROUND 9,2.3,3.2,2.9,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.25,1.63,1.38,3.0,9.0,9.0,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,21.0,29.0,51.0,301.0
3,pzXrMYyn,27/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Daejeon,Seoul,ROUND 9,2.8,3.25,2.55,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.91,2.68,1.45,1.53,2.43,9.5,8.0,12.0,23.0,9.0,6.0,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
4,SMQE99Jf,27/04/2024,04:00,PHILIPPINES - PFL,Loyola,Don Bosco Garelli,ROUND 4,1.21,5.8,9.25,,,,,,,1.17,4.5,,,1.93,1.7,,,,,,,37.0,50.0,100.0,250.0,15.5,14.0,28.0,70.0,10.25,9.25,14.5,40.0,9.5,8.5,13.5,30.0,100.0
5,h4Ehm0Na,27/04/2024,04:00,HONG KONG - PREMIER LEAGUE,Southern District,Lee Man Warriors,ROUND 19,3.6,3.65,1.85,1.22,3.81,1.01,9.65,1.13,5.18,1.47,2.32,2.12,1.57,3.3,1.24,1.44,2.4,,,1.88,1.82,15.5,11.25,12.0,18.5,15.0,7.7,8.25,13.0,24.0,12.5,11.25,17.0,55.0,29.0,27.0,35.0,175.0
6,fm1OSJu4,27/04/2024,04:00,FIJI - PREMIER LEAGUE,Rewa,Nadi,ROUND 8,1.25,5.5,8.0,,,,,,,1.33,3.25,1.78,1.87,,,,,,,,,23.0,27.0,55.0,150.0,10.0,10.75,22.0,60.0,7.4,8.0,15.5,45.0,7.7,8.25,16.5,45.0,200.0
7,jTHqacKo,27/04/2024,04:15,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Macarthur FC,ROUND 26,1.65,4.2,4.75,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,2.2,1.67,4.0,1.25,1.53,2.38,1.63,2.25,1.2,4.4,19.0,19.0,29.0,51.0,10.0,8.5,15.0,34.0,10.0,8.5,13.0,34.0,13.0,12.0,19.0,41.0,126.0
8,h0ETyUMK,27/04/2024,04:15,AUSTRALIA - A-LEAGUE,Newcastle Jets,Central Coast Mariners,ROUND 26,3.75,4.0,1.91,1.25,3.75,1.03,17.0,1.17,5.0,1.5,2.63,2.3,1.62,4.0,1.25,1.5,2.5,3.45,1.3,1.99,1.91,19.0,11.0,12.0,17.0,17.0,8.0,9.0,13.0,21.0,13.0,12.0,19.0,41.0,26.0,26.0,34.0,101.0
9,K22Uc4FH,27/04/2024,04:30,SOUTH KOREA - K LEAGUE 2,Cheonan City,Gimpo FC,ROUND 9,2.5,3.1,2.75,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,1.91,1.8,2.43,1.53,1.43,2.75,8.0,8.0,13.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,351.0
10,QRmRbp0B,27/04/2024,04:30,SOUTH KOREA - K LEAGUE 2,Busan,Ansan Greeners,ROUND 9,1.5,3.8,6.0,1.4,2.75,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,2.0,1.73,1.5,2.5,1.13,5.9,10.0,15.0,34.0,67.0,6.5,8.0,21.0,51.0,6.5,8.5,19.0,51.0,10.0,13.0,29.0,67.0,1250.0
