Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,MFlEQGqJ,09/05/2024,00:16,MEXICO - LIGA MX,Pachuca,Club America,CLAUSURA ,3.3,3.5,2.15,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,3.1,1.35,1.68,2.15,13.0,10.0,12.0,21.0,13.0,6.5,9.0,15.0,19.0,12.0,11.0,21.0,34.0,23.0,29.0,41.0,126.0
2,6BSDfxWP,09/05/2024,07:00,VIETNAM - V.LEAGUE 1,Gia Lai,Song Lam Nghe An,ROUND 17,1.95,3.25,3.75,1.47,2.32,1.05,7.75,1.4,2.55,2.15,1.55,3.6,1.2,8.5,1.04,1.98,1.65,1.9,1.8,,,7.7,9.0,18.5,55.0,5.9,6.4,13.5,40.0,8.25,8.75,18.0,55.0,16.5,17.5,35.0,110.0,900.0
3,EsuLrtsp,09/05/2024,09:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,Van,ROUND 33,1.16,6.2,11.75,1.2,4.09,1.01,9.65,1.1,5.97,1.36,2.79,1.91,1.7,3.07,1.32,1.98,1.79,,,,,18.0,29.0,80.0,300.0,7.9,11.75,32.0,120.0,5.7,8.75,23.0,90.0,5.9,9.0,24.0,90.0,600.0
4,OjFujdvs,09/05/2024,09:15,VIETNAM - V.LEAGUE 1,Hanoi FC,Viettel,ROUND 17,1.87,3.3,4.0,1.44,2.42,1.02,8.8,1.32,2.82,1.93,1.7,3.15,1.26,7.04,1.07,1.8,1.8,1.83,1.87,,,8.5,10.5,22.0,65.0,6.5,6.4,13.5,40.0,8.5,8.25,15.5,45.0,16.0,15.5,29.0,80.0,700.0
5,Ig2WoWAC,09/05/2024,10:00,EGYPT - PREMIER LEAGUE,El Ismaily,El Daklyeh,ROUND 22,1.57,3.4,6.1,1.52,2.22,1.06,7.24,1.42,2.45,2.22,1.52,3.8,1.18,9.1,1.02,2.22,1.52,,,,,7.0,12.0,35.0,150.0,4.9,7.0,21.0,90.0,6.1,8.75,23.0,100.0,11.0,15.5,40.0,150.0,201.0
6,AXCNG5WH,09/05/2024,12:00,NIGERIA - NPFL,Kwara,Rivers United,ROUND 23,1.7,3.2,5.4,1.6,2.07,1.12,4.55,1.55,2.15,2.57,1.39,4.5,1.13,,,2.45,1.42,,,,,4.65,9.75,29.0,120.0,4.4,6.9,21.0,90.0,6.1,9.5,28.0,120.0,12.0,19.0,55.0,250.0,
7,hSpBoEMP,09/05/2024,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Feiha,Al Fateh,ROUND 31,2.5,3.5,2.3,1.33,3.25,1.04,9.0,1.22,4.0,1.73,2.08,2.75,1.4,4.5,1.17,1.62,2.2,2.5,1.5,1.55,2.38,13.0,10.0,13.0,23.0,11.0,7.5,10.0,19.0,15.0,10.0,13.0,23.0,26.0,19.0,26.0,41.0,151.0
8,nVgLOjFC,09/05/2024,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Taawon,ROUND 31,3.75,3.8,1.73,1.29,3.5,1.03,10.5,1.17,4.5,1.57,2.35,2.38,1.53,4.0,1.22,1.57,2.25,3.7,1.26,2.05,1.75,17.0,10.0,10.0,15.0,15.0,8.0,9.0,13.0,23.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,126.0
9,YqeMtKBd,09/05/2024,12:00,ARMENIA - PREMIER LEAGUE,Ararat Yerevan,Noah,ROUND 33,4.35,3.6,1.65,1.39,2.45,1.02,8.85,1.32,3.07,1.93,1.72,3.46,1.26,6.94,1.07,1.92,1.84,,,,,9.25,5.5,6.3,10.25,9.5,6.1,7.1,11.5,19.0,12.0,14.0,23.0,55.0,35.0,40.0,65.0,500.0
10,ve95ZDcK,09/05/2024,12:30,IVORY COAST - LIGUE 1,Stade d'Abidjan,Mouna,ROUND 26,2.05,3.0,3.45,1.53,2.1,1.08,6.35,1.5,2.25,2.54,1.43,5.1,1.13,9.7,1.01,2.16,1.66,,,,,6.3,6.3,13.0,37.0,4.65,5.3,10.75,30.0,7.0,8.0,16.5,45.0,14.5,16.5,35.0,100.0,101.0
