Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,4vAfBRgl,14/05/2024,08:15,MONGOLIA - PREMIER LEAGUE,Brera Ilch,Khoromkhon,ROUND 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UsmkVIhC,14/05/2024,09:00,INDONESIA - LIGA 1,Bali United,Persib Bandung,PLAY OFFS ,2.37,3.25,2.77,1.34,2.99,1.01,9.7,1.24,3.3,1.72,1.9,2.65,1.36,5.44,1.11,1.57,2.1,,,,,11.25,9.75,15.0,32.0,9.5,6.5,10.0,22.0,13.0,9.0,12.0,28.0,26.0,18.0,24.0,45.0,300.0
3,vqkYQbks,14/05/2024,09:30,GEORGIA - CRYSTALBET EROVNULI LIGA,Samtredia,Dinamo Tbilisi,ROUND 14,6.8,4.45,1.35,1.28,3.34,1.02,8.75,1.18,4.35,1.57,2.12,2.42,1.47,4.3,1.18,1.92,1.84,,,,,13.0,6.5,5.9,7.5,16.0,7.9,7.1,9.0,37.0,18.0,15.5,20.0,120.0,60.0,50.0,65.0,400.0
4,MR81WKRJ,14/05/2024,09:30,GEORGIA - CRYSTALBET EROVNULI LIGA,Samgurali,Gagra,ROUND 14,2.1,3.15,3.15,1.42,2.35,1.04,8.3,1.33,2.93,1.98,1.65,3.69,1.23,7.5,1.05,1.83,1.93,,,,,8.5,7.4,13.0,32.0,6.0,5.4,9.5,24.0,8.25,7.5,12.5,30.0,16.0,14.5,23.0,55.0,400.0
5,hjy0qb6B,14/05/2024,10:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Smouha,ROUND 23,2.6,2.92,2.77,1.5,2.27,1.05,7.75,1.38,2.6,2.1,1.57,3.5,1.21,8.6,1.04,1.8,1.8,,,,,7.5,7.6,13.5,35.0,7.4,5.7,10.25,26.0,12.5,9.75,14.5,37.0,30.0,24.0,35.0,75.0,700.0
6,UVvP0u3S,14/05/2024,10:00,ARMENIA - PREMIER LEAGUE,Van,West Armenia,ROUND 34,2.65,3.2,2.4,1.36,3.0,1.02,8.8,1.24,3.63,1.75,1.88,2.9,1.35,5.5,1.11,1.7,2.1,,,,,10.5,7.5,10.5,21.0,8.5,5.6,7.8,15.5,12.5,8.25,10.25,21.0,25.0,16.5,20.0,37.0,200.0
7,ju2cCzN8,14/05/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Lok. Tashkent,OKMK,ROUND 7,2.87,3.3,2.27,1.39,2.55,1.02,9.0,1.28,3.05,1.88,1.82,2.92,1.3,6.28,1.09,1.65,1.98,,,,,10.0,8.25,11.5,23.0,9.25,6.4,9.0,18.5,15.0,10.5,13.5,27.0,35.0,24.0,32.0,60.0,450.0
8,jutL1LmM,14/05/2024,12:00,ARMENIA - PREMIER LEAGUE,BKMA,Pyunik Yerevan,ROUND 34,10.5,5.8,1.19,1.21,3.94,1.01,9.35,1.11,5.66,1.39,2.67,1.93,1.7,3.24,1.3,2.14,1.67,,,,,18.0,7.9,6.0,6.3,27.0,10.75,8.25,8.75,70.0,28.0,20.0,22.0,200.0,100.0,75.0,75.0,450.0
9,lIU8sxyO,14/05/2024,13:00,EGYPT - PREMIER LEAGUE,ZED,Zamalek,ROUND 23,3.8,2.72,2.18,1.65,2.0,1.13,4.4,1.57,2.12,2.6,1.38,5.38,1.12,9.0,1.03,2.12,1.57,,,,,4.4,5.4,9.0,22.0,7.4,5.6,9.5,22.0,18.5,14.5,19.5,45.0,65.0,55.0,75.0,150.0,201.0
10,6gu4rILH,14/05/2024,13:00,EGYPT - PREMIER LEAGUE,El Gaish,El Ismaily,ROUND 23,2.55,2.7,3.05,1.62,2.05,1.09,6.21,1.52,2.2,2.5,1.4,4.3,1.14,9.7,1.01,2.02,1.62,,,,,5.8,6.8,14.5,45.0,6.1,5.4,11.75,35.0,11.25,10.25,17.5,55.0,30.0,27.0,45.0,110.0,201.0
11,n9htPxKg,14/05/2024,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Iberia 1999,Dila Gori,ROUND 14,2.4,3.1,2.72,1.38,2.47,1.01,9.35,1.27,3.38,1.8,1.83,3.12,1.32,6.1,1.09,1.67,2.15,,,,,9.75,8.0,12.0,26.0,7.5,5.4,8.25,18.0,10.75,7.7,10.0,22.0,21.0,15.5,20.0,37.0,250.0
