Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,jeIor5qf,04/01/2024,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Wellington Phoenix,ROUND 11,1.95,4.0,3.5,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.7,2.1,1.73,3.5,1.3,1.44,2.63,1.98,1.92,1.33,3.3,21.0,19.0,23.0,41.0,13.0,8.0,13.0,23.0,13.0,9.0,11.0,23.0,19.0,13.0,17.0,29.0,81.0
2,dC72s28T,04/01/2024,07:30,SPAIN - PRIMERA RFEF,Granada CF B,Melilla,GROUP 2 ,2.0,3.1,3.5,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.25,1.57,2.05,1.75,1.3,3.45,6.5,8.0,17.0,41.0,5.5,6.5,15.0,34.0,8.5,10.0,21.0,51.0,17.0,21.0,41.0,81.0,67.0
3,v98f1y16,04/01/2024,12:00,GHANA - PREMIER LEAGUE,Heart of Lions,Dreams,ROUND 13,1.91,3.05,3.9,1.57,2.02,1.09,5.8,1.55,2.15,2.67,1.39,5.4,1.1,9.1,1.03,2.32,1.58,1.83,1.78,,,6.0,6.7,15.0,45.0,4.3,5.5,12.5,40.0,6.3,7.9,18.0,55.0,12.5,16.0,37.0,120.0,
4,xrulz8ts,04/01/2024,12:00,MOROCCO - BOTOLA PRO,Union Touarga,Olympique de Safi,ROUND 14,2.25,2.9,3.1,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.3,1.6,1.35,3.1,6.5,7.5,15.0,34.0,6.0,6.0,13.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,101.0
5,AewdYoBg,04/01/2024,14:00,MOROCCO - BOTOLA PRO,Berkane,Jeunesse Sportive Soualem,ROUND 14,1.55,3.6,5.25,1.5,2.5,1.08,7.5,1.44,2.63,2.35,1.57,4.5,1.18,10.0,1.06,2.38,1.53,1.58,2.35,1.15,5.5,7.5,11.0,29.0,67.0,5.0,7.5,19.0,51.0,6.0,9.0,23.0,51.0,11.0,17.0,41.0,101.0,101.0
6,GYwhZRem,04/01/2024,14:00,MOROCCO - BOTOLA PRO,Youssoufia Berrechid,Hassania Agadir,ROUND 14,2.15,2.9,3.25,1.62,2.2,1.11,6.5,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.38,1.53,2.25,1.63,1.33,3.3,6.0,7.0,15.0,41.0,5.5,6.5,13.0,41.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,81.0,101.0
7,lIz0wVIf,04/01/2024,15:00,SPAIN - PRIMERA RFEF,Dep. La Coruna,R. Sociedad B,GROUP 1 ,1.5,4.0,5.5,1.5,2.5,1.07,7.5,1.44,2.63,2.3,1.6,4.33,1.2,8.0,1.06,2.5,1.5,1.55,2.38,1.16,5.25,8.0,11.0,29.0,67.0,5.0,8.5,19.0,51.0,6.0,9.5,29.0,51.0,10.0,17.0,41.0,101.0,67.0
8,MLVgaCuE,04/01/2024,15:00,SPAIN - PRIMERA RFEF,Rayo Majadahonda,Fuenlabrada,GROUP 1 ,2.75,3.0,2.55,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.2,1.62,2.75,1.43,1.53,2.43,6.5,6.5,11.0,23.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,29.0,29.0,41.0,67.0,67.0
9,KrWevB3l,04/01/2024,15:00,SPAIN - PRIMERA RFEF,Sabadell,Tarazona,GROUP 1 ,1.91,3.2,3.75,1.53,2.38,1.08,7.0,1.5,2.5,2.38,1.53,4.5,1.17,8.5,1.05,2.2,1.62,1.98,1.83,1.26,3.7,7.0,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,900.0
10,MVt0X5Qa,04/01/2024,16:00,MOROCCO - BOTOLA PRO,FAR Rabat,Moghreb Tetouan,ROUND 14,1.36,4.2,6.5,1.36,3.0,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,2.1,1.67,1.4,2.85,1.1,7.0,11.0,17.0,41.0,81.0,6.5,9.0,23.0,51.0,6.5,8.5,21.0,51.0,9.0,12.0,29.0,67.0,1000.0
11,EZErsSug,04/01/2024,17:00,ENGLAND - FA CUP,Crystal Palace,Everton,1/32-FINALS,2.55,3.5,2.7,1.4,2.75,1.05,11.0,1.3,3.4,2.05,1.85,3.5,1.29,7.0,1.1,1.8,1.95,2.43,1.53,1.48,2.6,10.0,8.5,13.0,26.0,8.0,6.5,10.0,21.0,12.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,251.0
12,f1vQ65CB,04/01/2024,17:00,ITALY - COPPA ITALIA,Juventus,Salernitana,1/8-FINALS,1.2,6.0,15.0,1.29,3.5,1.04,13.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,2.25,1.57,1.21,4.25,1.1,7.0,13.0,26.0,51.0,201.0,7.5,12.0,34.0,101.0,6.0,10.0,29.0,81.0,7.0,12.0,34.0,81.0,501.0
13,ImP2cjAQ,04/01/2024,17:00,SPAIN - PRIMERA RFEF,Osasuna B,SD Logrones,GROUP 1 ,1.73,3.4,4.5,1.44,2.63,1.07,7.5,1.36,3.0,2.1,1.7,3.75,1.25,7.0,1.08,2.0,1.73,1.75,2.05,1.2,4.4,8.5,11.0,23.0,51.0,6.0,7.0,17.0,41.0,7.5,9.0,19.0,41.0,13.0,17.0,34.0,67.0,900.0
14,IL8brrgN,04/01/2024,17:00,SPAIN - PRIMERA RFEF,Cordoba,Real Madrid B,GROUP 2 ,1.7,3.75,4.33,1.4,2.75,1.05,8.5,1.3,3.4,2.0,1.8,3.5,1.29,6.5,1.1,2.0,1.73,1.73,2.08,1.22,4.15,10.0,11.0,23.0,51.0,6.5,7.5,15.0,41.0,7.5,9.0,19.0,41.0,13.0,15.0,29.0,51.0,800.0
15,WjNjrdUP,04/01/2024,18:30,JAMAICA - PREMIER LEAGUE,Molynes,Cavalier,ROUND 13,4.1,3.35,1.83,1.47,2.32,1.06,7.4,1.4,2.5,2.18,1.53,3.7,1.19,9.0,1.03,2.02,1.62,,,1.91,1.8,7.6,5.6,7.5,14.5,9.25,6.6,8.75,17.0,20.0,14.5,19.5,37.0,65.0,45.0,65.0,120.0,201.0
16,SM8Mxzhm,04/01/2024,21:00,JAMAICA - PREMIER LEAGUE,Arnett Gardens,Treasure Beach,ROUND 13,1.36,4.4,7.8,1.38,2.6,1.02,9.7,1.26,3.15,1.82,1.9,2.8,1.33,6.4,1.08,2.1,1.57,,,,,10.5,17.5,50.0,200.0,6.1,8.75,26.0,110.0,5.9,8.75,24.0,100.0,8.25,12.0,35.0,150.0,201.0
