Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,zkyjT7kT,06/05/2024,02:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Daegu,ROUND 11,2.5,2.9,2.7,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,4.0,1.22,9.0,1.07,1.91,1.8,2.5,1.5,1.43,2.75,8.0,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
2,0MN3C3UA,06/05/2024,02:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Ansan Greeners,ROUND 10,1.91,3.3,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.73,2.0,1.98,1.83,1.28,3.55,11.0,11.0,19.0,41.0,8.0,6.5,13.0,29.0,9.5,9.0,15.0,34.0,17.0,15.0,26.0,51.0,201.0
3,CdR7BNqH,06/05/2024,04:30,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Cheongju,ROUND 10,1.95,3.3,3.5,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.0,1.8,1.3,3.45,9.0,10.0,19.0,41.0,7.0,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,301.0
4,tWDIORcp,06/05/2024,04:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Daejeon,ROUND 11,1.83,3.25,3.8,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.0,1.73,1.9,1.95,1.25,3.8,8.5,10.0,21.0,41.0,6.5,6.5,15.0,34.0,8.0,9.0,17.0,41.0,15.0,17.0,29.0,51.0,401.0
5,hKtyPNqi,06/05/2024,09:00,ROMANIA - LIGA 1,FC Hermannstadt,Poli Iasi,RELEGATION GROUP ,1.95,3.2,4.33,1.53,2.38,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.2,1.62,2.0,1.85,1.24,3.9,6.5,9.0,21.0,51.0,5.5,6.5,15.0,41.0,8.0,9.5,21.0,51.0,17.0,19.0,41.0,81.0,201.0
6,hh4iApnC,06/05/2024,09:00,IRELAND - PREMIER DIVISION,Drogheda,Dundalk,ROUND 14,2.38,3.25,2.9,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.91,1.91,2.35,1.58,1.4,2.85,8.5,8.5,13.0,29.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,23.0,21.0,34.0,51.0,301.0
7,xUurN3sJ,06/05/2024,09:45,RUSSIA - PREMIER LEAGUE,Ural,Baltika,ROUND 27,2.48,3.26,3.26,1.55,2.41,1.06,6.5,1.47,2.5,2.62,1.58,4.75,1.15,9.3,1.01,2.09,1.71,,,,,,,,,,,,,,,,,,,,,
8,EuYFacw3,06/05/2024,10:00,UZBEKISTAN - SUPER LEAGUE,Qizilqum,Neftchi Fargona,ROUND 6,3.05,3.15,2.25,1.5,2.27,1.06,7.47,1.42,2.47,2.2,1.53,3.75,1.19,9.0,1.03,1.93,1.7,,,,,7.5,6.3,9.75,22.0,7.7,6.1,9.5,21.0,14.5,11.5,17.0,40.0,40.0,30.0,45.0,100.0,
9,OfcCUovo,06/05/2024,11:00,REPUBLIC OF THE CONGO - LIGUE 1,AS BNG,Juk,ROUND 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ja8jR0S8,06/05/2024,11:00,ENGLAND - LEAGUE TWO,Crawley,MK Dons,PLAY OFFS ,2.5,3.75,2.45,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.5,2.5,2.43,1.53,1.53,2.43,17.0,12.0,15.0,26.0,12.0,7.5,10.0,17.0,15.0,10.0,12.0,21.0,26.0,19.0,21.0,34.0,101.0
