Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,0hhDa3I0,17/02/2025,05:00,PHILIPPINES - PFL,Maharlika,Loyola,ROUND 11,3.0,4.1,1.9,,,,,,,1.44,2.63,1.98,1.65,3.3,1.27,1.44,2.6,,,1.85,1.95,21.0,13.0,13.0,17.0,17.0,9.0,10.0,15.0,21.0,13.0,13.0,21.0,34.0,23.0,26.0,34.0,81.0
2,hfRVt6vn,17/02/2025,05:30,INDONESIA - LIGA 1,Arema FC,PSS Sleman,ROUND 23,1.87,3.5,3.7,1.39,2.55,,,1.3,2.95,1.88,1.72,3.05,1.28,,,1.78,1.82,1.83,1.87,,,9.75,10.5,19.5,55.0,6.9,6.8,13.0,35.0,8.5,8.5,16.0,45.0,15.5,15.0,28.0,75.0,600.0
3,2iBBuzZ0,17/02/2025,08:00,INDIA - I-LEAGUE,Aizawl,Churchill Brothers,ROUND 15,4.7,4.35,1.55,,,,,,,1.45,2.37,2.07,1.6,3.25,1.25,1.55,2.15,,,,,18.0,10.0,9.25,12.0,19.0,9.0,8.25,11.0,32.0,15.5,14.5,19.0,80.0,40.0,35.0,50.0,250.0
4,dKoMcsmD,17/02/2025,08:00,PHILIPPINES - PFL,Mendiola FC 1991,Manila Digger,ROUND 11,41.0,23.0,1.02,,,,,,,1.06,8.0,1.4,2.75,1.7,1.93,1.9,1.81,,,,,34.0,41.0,17.0,11.0,81.0,51.0,34.0,23.0,81.0,81.0,51.0,51.0,101.0,81.0,81.0,81.0,600.0
5,hCOb5BfS,17/02/2025,09:00,THAILAND - THAI LEAGUE 1,Rayong FC,Lamphun Warrior,ROUND 22,2.62,3.2,2.57,1.4,2.7,1.06,7.3,1.28,3.3,1.85,1.85,3.0,1.34,5.1,1.13,1.65,2.1,2.55,1.47,1.5,2.5,7.3,8.75,13.0,29.0,9.5,6.2,9.5,21.0,14.5,9.5,12.5,28.0,30.0,20.0,26.0,50.0,350.0
6,CWwMrME7,17/02/2025,09:00,AZERBAIJAN - PREMIER LEAGUE,Kapaz,Shamakhi,ROUND 23,2.15,3.1,3.3,1.39,2.57,,,1.34,2.75,1.98,1.65,3.25,1.25,,,1.78,1.83,,,,,8.5,9.0,17.0,45.0,7.1,6.1,11.75,32.0,10.25,8.75,14.5,40.0,21.0,18.0,29.0,70.0,600.0
7,0KUwup9b,17/02/2025,09:00,INDONESIA - LIGA 1,Bali United,Malut United,ROUND 23,1.93,3.3,3.75,1.4,2.52,,,1.28,3.05,1.82,1.78,2.87,1.31,,,1.7,1.93,1.9,1.82,,,10.0,11.0,21.0,55.0,7.4,6.4,12.5,35.0,9.5,8.25,13.5,37.0,17.5,15.0,25.0,60.0,450.0
8,6PH2sd4l,17/02/2025,10:30,INDIA - I-LEAGUE,Gokulam,Delhi FC,ROUND 15,1.35,5.0,6.8,,,,,,,1.32,2.82,1.78,1.82,2.65,1.36,1.52,2.22,,,,,23.0,30.0,60.0,150.0,12.0,11.25,22.0,60.0,9.5,8.75,15.5,45.0,10.75,10.0,17.5,45.0,250.0
9,0YkGkTTs,17/02/2025,11:00,SERBIA - SUPER LIGA,Cukaricki,Novi Pazar,ROUND 23,1.65,3.5,4.7,1.39,2.77,1.07,6.8,1.34,3.0,2.0,1.72,3.4,1.27,5.9,1.1,1.95,1.75,1.65,2.15,1.16,4.6,6.8,11.5,26.0,90.0,6.1,6.9,16.0,50.0,7.3,8.25,17.5,60.0,12.5,14.0,30.0,100.0,900.0
10,WrFsrxld,17/02/2025,11:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Enppi,ROUND 14,1.85,2.92,5.1,1.55,2.3,1.12,5.3,1.52,2.37,2.5,1.47,4.5,1.17,7.8,1.05,2.18,1.62,1.82,1.93,1.16,4.6,5.3,10.25,28.0,110.0,5.0,5.9,16.5,65.0,7.3,8.75,19.0,75.0,15.5,19.0,40.0,120.0,101.0
