Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,rXPNQMrB,10/02/2025,00:05,MEXICO - LIGA MX,Guadalajara Chivas,Club Tijuana,CLAUSURA ,1.7,4.0,4.75,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.62,2.2,1.68,2.15,1.2,4.4,15.0,15.0,26.0,51.0,9.0,8.0,15.0,34.0,9.5,8.5,13.0,34.0,13.0,13.0,21.0,41.0,151.0
2,ln4VD7Aa,10/02/2025,05:30,INDONESIA - LIGA 1,Arema FC,PSM Makassar,ROUND 22,2.27,3.05,3.1,1.44,2.6,,,1.32,2.85,1.93,1.7,3.1,1.27,,,1.7,1.91,,,,,8.75,9.25,16.5,40.0,7.5,6.0,10.75,27.0,11.0,9.0,13.5,35.0,23.0,19.0,29.0,60.0,500.0
3,tjC5RpgB,10/02/2025,08:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Cong An Ha Noi,ROUND 12,3.05,3.3,2.18,1.44,2.42,,,1.37,2.65,2.07,1.6,3.45,1.22,,,1.87,1.75,,,1.78,1.93,8.25,6.7,9.75,20.0,8.25,6.4,9.25,19.5,14.5,11.25,16.5,35.0,37.0,29.0,45.0,90.0,800.0
4,AqFvWrV1,10/02/2025,09:00,AZERBAIJAN - PREMIER LEAGUE,Araz,Kapaz,ROUND 22,1.6,3.5,5.7,1.47,2.32,,,1.37,2.62,2.07,1.6,3.45,1.22,,,2.07,1.6,,,,,7.8,11.75,32.0,120.0,5.4,7.0,19.5,75.0,6.5,8.5,21.0,90.0,11.25,14.5,35.0,120.0,101.0
5,rLXUxFqS,10/02/2025,09:00,INDONESIA - LIGA 1,Malut United,Borneo,ROUND 22,2.55,3.05,2.67,1.46,2.55,,,1.32,2.82,1.93,1.7,3.15,1.26,,,1.72,1.9,,,,,8.75,7.9,13.0,32.0,8.25,6.0,10.0,24.0,13.0,9.5,13.5,35.0,29.0,21.0,30.0,65.0,500.0
6,2PtPdP5t,10/02/2025,09:00,THAILAND - THAI LEAGUE 1,Uthai Thani,Nong Bua Pitchaya,ROUND 21,1.78,3.95,3.8,1.28,3.35,1.03,9.25,1.17,4.5,1.52,2.37,2.25,1.57,3.65,1.24,1.53,2.35,1.75,2.02,,,9.25,16.0,25.0,55.0,10.25,8.25,13.0,29.0,10.5,8.5,12.5,29.0,15.5,12.5,18.5,40.0,250.0
7,vyRwx4qo,10/02/2025,11:00,INDIA - ISL,Odisha FC,Punjab,ROUND 21,2.25,3.7,2.63,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.5,2.5,2.25,1.63,1.45,2.68,17.0,13.0,17.0,29.0,12.0,7.5,11.0,19.0,13.0,9.5,12.0,23.0,23.0,17.0,21.0,34.0,101.0
8,O65YiQiL,10/02/2025,12:00,AZERBAIJAN - PREMIER LEAGUE,Zira,Neftci Baku,ROUND 22,1.85,3.1,4.45,1.52,2.22,,,1.42,2.47,2.22,1.52,3.75,1.19,,,2.0,1.65,1.82,1.9,,,7.1,10.0,24.0,80.0,5.4,6.1,15.0,50.0,7.6,8.75,18.0,60.0,15.0,17.5,37.0,110.0,900.0
9,pruRRrQQ,10/02/2025,12:00,MALTA - PREMIER LEAGUE,Naxxar,Balzan,SECOND STAGE ,3.0,3.4,2.15,1.44,2.6,,,1.31,2.9,1.91,1.7,3.1,1.27,,,1.75,1.85,,,,,9.75,7.4,10.0,20.0,9.0,6.6,9.0,18.0,15.0,11.0,15.0,30.0,37.0,27.0,37.0,75.0,600.0
10,tz09rwV6,10/02/2025,12:30,BULGARIA - PARVA LIGA,Beroe,Krumovgrad,ROUND 20,1.67,3.5,5.75,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.5,1.5,1.65,2.2,1.15,5.5,6.5,10.0,26.0,67.0,4.75,7.0,21.0,51.0,6.5,9.5,26.0,67.0,12.0,19.0,41.0,101.0,101.0
