Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,fgC5hwyb,22/09/2023,00:00,MEXICO - LIGA DE EXPANSION MX,Atlante,Venados,APERTURA ,1.53,3.9,5.8,1.4,2.72,1.06,7.5,1.29,3.3,1.87,1.87,3.05,1.33,5.3,1.12,1.93,1.78,1.6,2.25,,,9.0,13.0,26.0,101.0,5.0,7.0,18.0,56.0,5.5,6.5,15.0,67.0,8.0,10.0,21.0,91.0,201.0
2,fmFeK9lo,22/09/2023,04:00,FIJI - PREMIER LEAGUE,Ba,Rewa,ROUND 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,jRlw7n9h,22/09/2023,05:00,INDONESIA - LIGA 1,RANS Nusantara,Persis Solo,ROUND 13,1.95,3.4,3.55,1.35,2.94,1.01,9.8,1.2,3.6,1.62,2.05,2.42,1.44,4.4,1.16,1.52,2.2,1.9,1.8,,,13.0,12.0,17.0,36.0,9.0,6.5,10.0,19.0,9.5,7.5,9.5,21.0,15.0,12.0,15.0,31.0,67.0
4,rBjoggzI,22/09/2023,08:35,CHINA - SUPER LEAGUE,Changchun Yatai,Beijing Guoan,ROUND 26,3.1,3.5,2.2,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,2.5,1.5,4.33,1.2,1.5,2.5,3.0,1.38,1.65,2.2,15.0,11.0,13.0,21.0,13.0,7.0,9.0,15.0,19.0,11.0,11.0,21.0,34.0,21.0,26.0,34.0,101.0
5,0nojhDkO,22/09/2023,08:35,CHINA - SUPER LEAGUE,Shanghai Shenhua,Cangzhou,ROUND 26,1.75,3.75,4.5,1.36,3.0,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.8,1.95,1.7,2.1,1.2,4.4,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,15.0,26.0,51.0,251.0
6,rkH0aqcp,22/09/2023,09:00,THAILAND - THAI LEAGUE 1,Trat FC,Port MTI FC,ROUND 5,3.85,3.6,1.85,1.34,3.0,1.04,8.25,1.21,3.95,1.65,2.15,2.5,1.47,4.1,1.19,1.57,2.27,,,1.93,1.82,11.0,7.5,8.5,13.0,11.0,6.0,6.5,10.0,18.0,10.0,9.5,15.0,41.0,23.0,26.0,36.0,201.0
7,88YqiTIs,22/09/2023,09:00,BULGARIA - PARVA LIGA,Botev Vratsa,Beroe,ROUND 10,2.2,3.25,3.4,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,2.0,1.73,2.15,1.68,1.33,3.3,7.5,8.5,15.0,41.0,6.5,6.0,13.0,29.0,9.5,9.5,17.0,41.0,21.0,21.0,34.0,67.0,201.0
8,Ctwn5Qw5,22/09/2023,09:00,INDONESIA - LIGA 1,PSIS Semarang,Barito Putera,ROUND 13,2.1,3.3,3.2,1.39,2.57,1.02,9.2,1.26,3.2,1.8,1.87,2.77,1.34,5.55,1.1,1.62,2.02,,,,,9.5,9.5,13.0,31.0,7.5,6.0,9.5,21.0,9.5,8.0,11.0,23.0,17.0,13.0,21.0,51.0,67.0
9,UHms66Ob,22/09/2023,09:00,INDONESIA - LIGA 1,Persita,Dewa United,ROUND 13,2.18,3.15,3.2,1.4,2.52,1.02,8.8,1.28,3.05,1.87,1.8,2.9,1.31,5.85,1.08,1.65,1.98,2.1,1.65,,,9.0,9.0,15.0,34.0,7.0,5.5,10.0,21.0,9.0,7.5,11.0,26.0,17.0,15.0,21.0,51.0,67.0
10,vasrryxc,22/09/2023,10:00,ROMANIA - LIGA 2,Selimbar,Gloria Buzau,ROUND 7,2.87,2.95,2.55,1.57,2.32,1.1,5.8,1.45,2.57,2.3,1.55,4.05,1.2,7.1,1.07,1.93,1.78,,,1.57,2.32,6.5,7.0,11.0,26.0,7.0,5.5,9.0,21.0,11.0,9.0,13.0,31.0,23.0,19.0,36.0,76.0,101.0
11,SfCq2dCG,22/09/2023,10:00,ALBANIA - SUPERLIGA,KF Tirana,Erzeni,ROUND 5,1.55,3.35,6.0,1.45,2.42,1.03,8.7,1.31,3.04,1.98,1.65,3.48,1.24,6.4,1.08,2.01,1.76,,,,,8.5,13.0,29.0,67.0,5.5,6.5,15.0,56.0,6.0,7.0,15.0,61.0,10.0,12.0,23.0,67.0,67.0
12,lOV3DjF7,22/09/2023,10:30,UZBEKISTAN - SUPER LEAGUE,Termez Surkhon,Qizilqum,ROUND 19,1.95,3.0,4.1,1.55,2.15,1.07,6.25,1.47,2.35,2.32,1.47,3.95,1.17,9.2,1.02,2.05,1.62,1.91,1.8,,,,,,,,,,,,,,,,,,,
13,QorHLZyT,22/09/2023,11:00,SERBIA - PRVA LIGA,FK Indjija,OFK Beograd,ROUND 8,2.75,2.87,2.52,1.47,2.37,1.05,8.0,1.34,2.88,2.02,1.62,3.65,1.22,8.0,1.05,1.81,1.95,,,,,7.5,7.0,10.0,21.0,7.5,5.5,8.5,17.0,12.0,9.0,12.0,26.0,26.0,21.0,31.0,67.0,101.0
14,fakNr5G5,22/09/2023,11:00,SERBIA - SUPER LIGA,Radnik,Radnicki Nis,ROUND 8,2.22,3.25,3.1,1.5,2.5,1.08,6.5,1.38,2.82,2.15,1.65,3.65,1.24,6.4,1.08,1.87,1.83,2.15,1.65,,,9.0,9.0,14.0,34.0,7.5,6.0,10.0,26.0,11.0,8.5,13.0,34.0,21.0,19.0,26.0,61.0,201.0
15,df0UI4JJ,22/09/2023,11:30,INDIA - ISL,Hyderabad,Goa,-,2.12,3.3,3.3,1.4,2.7,1.06,7.4,1.28,3.35,1.85,1.9,2.95,1.35,5.1,1.13,1.65,2.1,2.07,1.7,,,10.0,11.0,18.0,41.0,7.5,6.5,11.0,26.0,10.0,8.0,12.0,34.0,17.0,15.0,23.0,51.0,201.0
16,MwofG9HG,22/09/2023,11:30,BELARUS - VYSSHAYA LIGA,FC Gomel,FC Minsk,ROUND 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,jXNljmYm,22/09/2023,11:30,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Cherno More,ROUND 10,2.05,3.25,3.75,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,2.0,1.73,2.0,1.8,1.26,3.7,8.0,9.5,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,19.0,34.0,51.0,351.0
18,UkLVkNE4,22/09/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Feiha,ROUND 7,2.63,3.2,2.4,1.4,2.75,1.05,8.5,1.29,3.5,1.93,1.88,3.25,1.33,6.0,1.11,1.73,2.0,2.72,1.47,1.57,2.42,10.0,9.0,12.0,23.0,9.5,6.5,10.0,21.0,13.0,11.0,13.0,29.0,26.0,21.0,29.0,41.0,151.0
19,UunL5xPM,22/09/2023,12:00,FINLAND - VEIKKAUSLIIGA,KTP,Ilves,RELEGATION GROUP,2.88,3.5,2.4,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.67,2.1,2.75,1.43,1.58,2.35,12.0,9.0,12.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
20,ljCrZwlo,22/09/2023,12:00,FINLAND - VEIKKAUSLIIGA,Honka,VPS,CHAMPIONSHIP GROUP,2.1,3.4,3.5,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.95,2.1,1.7,1.33,3.3,9.5,10.0,17.0,41.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
21,h2aISgTa,22/09/2023,12:00,GHANA - PREMIER LEAGUE,Bofoakwa Tano,Real Tamale,ROUND 2,1.44,3.75,6.6,1.42,2.5,1.06,6.55,1.47,2.32,1.93,1.7,3.74,1.21,8.45,1.04,4.9,1.04,,,,,,,,,,,,,,,,,,,,,
22,48m9YLqU,22/09/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Khaleej,ROUND 7,2.4,3.2,2.75,1.4,2.75,1.05,8.5,1.25,3.75,1.88,1.93,3.25,1.33,5.5,1.13,1.67,2.1,2.38,1.55,1.43,2.75,11.0,10.0,15.0,29.0,9.0,6.5,11.0,21.0,13.0,10.0,13.0,29.0,23.0,19.0,29.0,41.0,151.0
23,jkmH6I9G,22/09/2023,12:00,FINLAND - VEIKKAUSLIIGA,Lahti,AC Oulu,RELEGATION GROUP,2.45,3.3,2.9,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,3.25,1.33,6.5,1.11,1.7,2.05,2.38,1.55,1.43,2.75,11.0,10.0,15.0,29.0,9.0,6.0,11.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
24,W4Wr7Dqq,22/09/2023,12:00,ROMANIA - LIGA 1,U Craiova 1948,Otelul,ROUND 10,1.83,3.25,4.2,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.91,1.8,1.9,1.95,1.23,4.0,8.5,11.0,21.0,41.0,6.5,6.5,15.0,41.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
