Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,jLyWZRR1,24/11/2024,00:30,USA - MLS,Los Angeles FC,Seattle Sounders,PLAY OFFS ,1.75,3.8,4.5,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.95,1.8,1.75,2.05,1.22,4.15,9.5,11.0,23.0,51.0,6.5,7.0,15.0,41.0,7.5,8.5,19.0,41.0,13.0,15.0,29.0,51.0,401.0
2,EuEsDcCk,24/11/2024,02:00,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Jeonbuk,RELEGATION GROUP ,2.5,3.2,2.63,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.91,2.5,1.5,1.48,2.6,9.5,8.5,13.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,251.0
3,EuGmryfn,24/11/2024,02:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Auckland FC,ROUND 5,2.88,3.8,2.25,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,2.5,1.53,4.5,1.2,1.53,2.38,2.75,1.43,1.65,2.2,17.0,11.0,13.0,21.0,12.0,7.5,9.0,17.0,17.0,11.0,12.0,21.0,29.0,21.0,23.0,34.0,126.0
4,2F9yZvZ8,24/11/2024,02:00,SOUTH KOREA - K LEAGUE 1,Daejeon,Jeju Utd,RELEGATION GROUP ,2.15,3.25,3.1,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.73,2.0,2.15,1.68,1.35,3.1,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,15.0,34.0,21.0,17.0,26.0,51.0,201.0
5,n7RlBys2,24/11/2024,02:00,SOUTH KOREA - K LEAGUE 1,Daegu,Incheon,RELEGATION GROUP ,2.35,3.2,2.88,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.91,2.35,1.58,1.4,2.85,9.0,9.0,15.0,29.0,8.0,6.0,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,251.0
6,fqVJh6a4,24/11/2024,04:00,HONG KONG - PREMIER LEAGUE,North District,Hong Kong Rangers,ROUND 9,3.0,3.6,2.1,1.23,3.7,1.01,14.2,1.13,5.1,1.5,2.27,2.15,1.55,3.4,1.23,1.44,2.4,,,,,16.0,11.0,12.5,21.0,14.5,7.6,8.75,15.0,20.0,10.75,11.25,19.0,40.0,22.0,22.0,35.0,175.0
7,bHyBfSUi,24/11/2024,04:00,HONG KONG - PREMIER LEAGUE,Kowloon City,Kitchee,ROUND 9,10.0,6.1,1.21,1.17,4.65,1.01,16.5,1.03,6.75,1.27,3.1,1.65,1.98,2.4,1.44,1.62,2.02,,,,,26.0,13.0,8.75,8.75,45.0,14.5,9.75,9.75,100.0,32.0,20.0,20.0,300.0,100.0,65.0,60.0,300.0
8,fTQuyTvK,24/11/2024,04:30,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Jeonnam,PLAY OFFS ,2.2,3.4,3.2,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.2,1.65,1.35,3.1,12.0,12.0,17.0,34.0,9.5,6.5,12.0,23.0,12.0,9.5,12.0,29.0,21.0,17.0,23.0,41.0,151.0
9,ptzaKpJk,24/11/2024,05:00,PHILIPPINES - PFL,Stallion,Loyola,ROUND 6,1.05,13.0,29.0,1.09,6.1,,,1.01,11.0,1.17,4.5,1.39,2.51,1.9,1.72,2.32,1.58,,,,,26.0,67.0,81.0,101.0,17.0,26.0,67.0,450.0,9.5,19.0,41.0,250.0,7.5,15.0,41.0,200.0,101.0
10,6Vd4hMqH,24/11/2024,05:30,INDIA - I-LEAGUE,Real Kashmir,Rajasthan United,ROUND 1,1.57,4.0,4.85,1.25,3.6,1.02,13.4,1.1,4.75,1.53,2.2,2.25,1.5,3.55,1.21,1.57,2.1,,,,,14.5,17.0,32.0,90.0,9.0,8.25,15.5,45.0,9.0,8.0,14.0,40.0,12.5,11.25,19.5,50.0,300.0
