Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,M5wPc0v3,26/11/2024,08:00,ARMENIA - PREMIER LEAGUE,West Armenia,Van,ROUND 18,4.55,3.7,1.62,1.31,3.15,1.04,10.0,1.17,3.82,1.62,2.02,2.54,1.38,4.55,1.12,1.69,2.11,,,1.78,1.83,12.5,6.8,7.1,10.5,12.5,6.5,6.9,10.25,23.0,12.5,11.75,17.5,60.0,32.0,30.0,40.0,250.0
2,0QwKuo6e,26/11/2024,09:45,URUGUAY - PRIMERA DIVISION,River Plate,CA Cerro,CLAUSURA ,2.25,3.1,3.25,1.5,2.5,1.05,9.0,1.33,3.0,2.2,1.65,4.0,1.19,9.0,1.05,1.8,1.8,2.3,1.57,1.32,3.1,8.0,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,301.0
3,EwDJUSoA,26/11/2024,11:00,INDIA - ISL,Mumbai City,Punjab,ROUND 9,1.67,3.75,4.75,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.73,2.0,1.68,2.15,1.19,4.5,13.0,15.0,26.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,151.0
4,YHUGOb2q,26/11/2024,13:00,BELARUS - VYSSHAYA LIGA,Zhodino,Shakhtyor Soligorsk,ROUND 29,1.3,5.2,11.5,1.37,2.84,1.01,9.1,1.25,3.2,1.95,1.85,3.2,1.25,6.1,1.05,2.55,1.49,,,,,,,,,,,,,,,,,,,,,
5,Ukw2Lkbe,26/11/2024,14:30,AUSTRIA - 2. LIGA,A. Lustenau,Stripfing,ROUND 14,1.65,3.85,4.7,1.39,2.77,1.05,7.8,1.27,3.45,1.8,1.91,2.9,1.36,5.0,1.14,1.82,1.88,1.62,2.2,,,7.8,13.0,27.0,80.0,7.1,7.4,15.0,45.0,7.8,8.25,16.0,50.0,12.5,13.0,26.0,75.0,600.0
6,dIEdHnXH,26/11/2024,15:00,SPAIN - COPA DEL REY,CP Parla,Valencia,1/64-FINALS,26.0,19.0,1.04,1.13,6.0,41.0,24.0,1.05,11.0,1.17,4.33,1.5,2.5,2.1,1.67,3.25,1.33,,,,,26.0,15.0,8.0,6.0,41.0,34.0,21.0,17.0,151.0,51.0,67.0,51.0,51.0,301.0,151.0,251.0,
7,rejTFZeD,26/11/2024,15:00,SPAIN - COPA DEL REY,Manises,Getafe,1/64-FINALS,29.0,19.0,1.04,1.13,6.0,41.0,25.0,1.05,11.0,1.15,4.5,1.5,2.5,2.1,1.67,2.75,1.4,,,,,29.0,15.0,8.5,6.5,51.0,34.0,19.0,15.0,151.0,67.0,51.0,51.0,,301.0,151.0,201.0,
8,rRWlnUeS,26/11/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Aurora,CLAUSURA ,2.25,3.5,3.1,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.69,2.0,2.2,1.62,1.35,3.0,10.0,10.0,15.0,34.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,21.0,19.0,26.0,51.0,201.0
9,xfgzXLck,26/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Roda,Vitesse,ROUND 15,1.55,4.1,5.5,1.29,3.5,1.02,15.0,1.13,5.0,1.57,2.35,2.37,1.5,4.33,1.17,1.58,2.2,1.55,2.35,1.13,5.25,15.0,19.0,34.0,51.0,9.5,8.0,17.0,41.0,9.0,8.5,13.0,41.0,12.0,12.0,21.0,41.0,151.0
10,0Eadv45F,26/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Excelsior,ROUND 15,4.75,4.33,1.57,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,2.2,1.62,3.75,1.25,1.57,2.25,4.65,1.18,2.38,1.55,19.0,10.0,9.5,13.0,19.0,9.0,8.5,12.0,29.0,15.0,13.0,19.0,51.0,34.0,34.0,41.0,126.0
