Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,lnxLaJse,31/05/2024,08:00,VIETNAM - V.LEAGUE 1,Binh Duong,Ho Chi Minh,ROUND 22,1.8,3.65,3.85,1.36,2.9,1.01,9.4,1.26,3.15,1.82,1.9,2.8,1.33,5.7,1.09,1.72,1.9,1.78,1.93,,,11.0,11.5,21.0,55.0,7.4,7.1,13.0,35.0,8.75,8.25,15.0,40.0,14.5,14.0,25.0,65.0,500.0
2,hKrC1uDr,31/05/2024,08:00,VIETNAM - V.LEAGUE 1,Nam Dinh,Song Lam Nghe An,ROUND 22,1.47,4.3,5.5,1.28,3.34,1.02,12.8,1.19,3.75,1.57,2.1,2.37,1.45,3.65,1.19,1.72,1.9,,,,,14.0,17.0,35.0,100.0,8.0,8.5,17.5,50.0,7.7,8.25,16.5,50.0,10.5,11.25,23.0,70.0,450.0
3,SpLvnLH6,31/05/2024,08:15,MONGOLIA - PREMIER LEAGUE,Khovd,FC Ulaanbaatar,ROUND 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,xWIYE5TN,31/05/2024,09:00,INDONESIA - LIGA 1,Madura United,Persib Bandung,PLAY OFFS ,2.25,3.65,2.67,1.26,3.48,1.02,13.9,1.14,4.65,1.5,2.25,2.18,1.53,3.45,1.22,1.45,2.37,,,,,16.0,13.0,17.0,32.0,11.75,7.6,10.25,19.5,14.0,9.25,11.5,22.0,24.0,16.0,20.0,37.0,200.0
5,KGcOFqUF,31/05/2024,09:00,REPUBLIC OF THE CONGO - LIGUE 1,JS Talangai,Kondzo,ROUND 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,dCuTccC7,31/05/2024,09:15,VIETNAM - V.LEAGUE 1,Hanoi FC,Khanh Hoa,ROUND 22,1.22,5.8,10.25,1.22,3.8,1.02,16.0,1.11,5.2,1.44,2.42,2.05,1.6,3.15,1.26,1.98,1.65,,,,,17.0,30.0,80.0,300.0,8.5,12.5,32.0,120.0,6.6,9.5,26.0,100.0,7.3,10.5,28.0,110.0,800.0
7,rJKOETr7,31/05/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Termez Surkhon,Sogdiana,ROUND 10,2.9,3.2,2.32,1.45,2.4,1.03,8.2,1.34,2.72,2.0,1.65,3.3,1.24,6.8,1.06,1.78,1.82,,,,,8.5,7.4,11.0,24.0,8.25,6.2,9.25,20.0,14.0,10.75,15.0,32.0,35.0,27.0,37.0,75.0,700.0
8,bVzB6ui2,31/05/2024,11:00,REPUBLIC OF THE CONGO - LIGUE 1,Diables Noirs,AS BNG,ROUND 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,n5YWwMl4,31/05/2024,11:30,BELARUS - VYSSHAYA LIGA,Smorgon,Slavia Mozyr,ROUND 11,3.65,3.78,1.95,1.32,3.22,1.01,10.8,1.19,3.98,1.71,2.15,2.61,1.41,4.7,1.14,1.62,2.24,,,,,,,,,,,,,,,,,,,,,
10,dMOSDmbD,31/05/2024,11:30,UZBEKISTAN - SUPER LEAGUE,OKMK,Metallurg Bekabad,ROUND 10,1.7,3.6,4.4,1.42,2.47,1.03,8.4,1.32,2.82,1.93,1.7,3.2,1.26,6.6,1.06,1.91,1.7,,,,,9.25,11.0,24.0,75.0,6.2,7.0,15.0,45.0,7.4,8.5,18.0,55.0,13.0,14.5,32.0,100.0,900.0
11,ClivTa86,31/05/2024,12:00,GHANA - PREMIER LEAGUE,Hearts of Oak,Nations FC,ROUND 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,joNWBNFG,31/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,SJK,Mariehamn,-,1.45,4.2,5.5,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.91,1.91,1.48,2.6,1.14,5.75,13.0,15.0,34.0,67.0,7.5,8.5,19.0,41.0,7.0,8.5,19.0,41.0,10.0,12.0,26.0,51.0,301.0
13,xrJSC30A,31/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,Ilves,KuPS,-,2.15,3.3,2.88,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.95,2.2,1.65,1.38,3.0,10.0,9.5,15.0,34.0,8.0,6.5,11.0,23.0,11.0,9.0,15.0,34.0,21.0,19.0,29.0,51.0,251.0
14,rLJODqo4,31/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,Inter Turku,Haka,-,2.15,3.6,2.7,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.57,2.25,2.2,1.65,1.43,2.75,15.0,12.0,17.0,29.0,11.0,7.5,11.0,21.0,13.0,9.0,12.0,23.0,21.0,17.0,21.0,41.0,126.0
15,lKJc1eWg,31/05/2024,12:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,Otrant,Mladost DG,RELEGATION ,4.4,3.3,1.8,1.47,2.32,1.05,7.5,1.38,2.6,2.1,1.57,3.55,1.21,9.0,1.03,1.98,1.65,,,1.95,1.75,7.9,5.7,7.5,14.0,10.25,6.5,8.5,16.5,23.0,15.0,18.0,35.0,75.0,50.0,60.0,100.0,101.0
16,bH3r494U,31/05/2024,12:30,IVORY COAST - LIGUE 1,Zoman,Academie de FAD,ROUND 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,nqw827uk,31/05/2024,13:00,FINLAND - YKKONEN,Jazz Pori,Atlantis,-,2.3,3.75,2.45,1.25,3.75,1.02,19.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,1.44,2.63,2.3,1.6,1.5,2.5,19.0,13.0,17.0,26.0,13.0,8.0,10.0,19.0,15.0,10.0,12.0,21.0,23.0,17.0,21.0,34.0,101.0
18,xGzIVVI5,31/05/2024,13:00,BAHRAIN - PREMIER LEAGUE,Al-Ittihad,East Riffa,RELEGATION ,6.2,4.45,1.44,1.32,3.1,1.04,8.5,1.21,4.0,1.65,2.15,2.5,1.47,4.2,1.19,1.82,1.88,,,,,8.5,7.7,7.2,9.75,18.0,8.75,8.25,11.25,40.0,19.5,17.5,24.0,120.0,60.0,55.0,75.0,600.0
19,rDwQT9mI,31/05/2024,13:00,BAHRAIN - PREMIER LEAGUE,Al-Hidd,Malkia,RELEGATION ,1.82,3.7,3.85,1.33,3.05,1.04,8.5,1.2,4.0,1.62,2.2,2.42,1.5,4.05,1.2,1.57,2.25,1.78,1.95,,,8.5,13.5,23.0,60.0,9.25,7.4,13.0,32.0,10.25,8.25,12.5,32.0,16.0,13.0,20.0,45.0,300.0
