Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,llwLVqmn,19/12/2024,05:30,INDIA - I-LEAGUE,Delhi FC,Lajong,ROUND 6,2.87,3.35,2.25,1.4,2.52,1.01,8.7,1.22,3.45,1.65,1.98,2.55,1.4,4.5,1.13,1.55,2.15,,,,,12.0,9.5,12.5,23.0,11.0,6.7,8.75,16.5,16.5,10.25,12.0,23.0,37.0,23.0,27.0,45.0,300.0
2,hfT5HFuS,19/12/2024,07:00,AZERBAIJAN - PREMIER LEAGUE,Shamakhi,Qarabag,ROUND 3,15.5,6.3,1.15,1.29,3.32,1.03,12.4,1.19,3.65,1.55,2.15,2.32,1.47,3.7,1.19,2.6,1.38,,,,,13.0,6.6,5.1,5.7,35.0,14.5,11.25,12.5,150.0,60.0,45.0,50.0,800.0,350.0,250.0,300.0,101.0
3,A3RTTNHb,19/12/2024,10:30,INDIA - I-LEAGUE,Gokulam,Rajasthan United,ROUND 6,1.45,4.7,5.2,1.2,4.0,1.02,16.0,1.06,6.05,1.37,2.62,1.91,1.7,2.9,1.31,1.52,2.22,,,,,21.0,23.0,40.0,100.0,11.25,10.25,17.5,45.0,9.5,8.5,14.5,37.0,11.5,10.5,18.0,45.0,250.0
4,MFj9caTG,19/12/2024,12:00,NIGERIA - NPFL,Enyimba,Nasarawa,ROUND 17,1.3,4.45,10.25,1.45,2.4,1.04,6.75,1.36,2.67,2.05,1.62,3.4,1.22,6.4,1.05,2.7,1.35,,,,,8.0,18.5,70.0,400.0,4.7,10.0,40.0,200.0,4.75,10.0,40.0,250.0,6.9,14.5,60.0,350.0,101.0
5,CYb3oH9E,19/12/2024,12:00,BULGARIA - PARVA LIGA,Botev Plovdiv,Ludogorets,ROUND 4,3.4,3.6,2.05,1.5,2.5,1.06,10.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.91,1.8,3.3,1.33,1.75,2.05,8.5,6.5,9.0,19.0,9.0,7.0,9.0,19.0,17.0,12.0,17.0,34.0,41.0,29.0,41.0,51.0,900.0
6,YZDzSSg3,19/12/2024,12:00,MOROCCO - BOTOLA PRO,Berkane,COD Meknes,ROUND 13,1.33,4.2,8.5,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.63,1.44,1.35,3.1,,,8.0,17.0,41.0,126.0,5.0,9.0,29.0,81.0,5.0,9.5,29.0,81.0,8.0,15.0,41.0,126.0,101.0
7,0S8ekPKr,19/12/2024,12:00,EGYPT - PREMIER LEAGUE,El Gaish,Petrojet,ROUND 5,2.15,2.75,3.95,1.55,2.3,1.13,5.2,1.52,2.37,2.5,1.47,4.5,1.17,7.7,1.05,2.05,1.7,2.07,1.7,1.25,3.4,5.2,8.5,20.0,70.0,5.6,5.5,13.5,45.0,9.0,9.0,17.0,60.0,21.0,21.0,40.0,110.0,900.0
8,trSOfocL,19/12/2024,12:00,EGYPT - PREMIER LEAGUE,Haras El Hodood,Al Masry,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6mCrQ6OF,19/12/2024,14:00,MOROCCO - BOTOLA PRO,FAR Rabat,Wydad,ROUND 13,2.3,3.0,2.9,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.0,1.73,2.0,1.8,1.35,3.1,7.5,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,67.0,301.0
10,pAq8Q2Nc,19/12/2024,14:00,PORTUGAL - LIGA PORTUGAL,Nacional,Benfica,ROUND 8,9.5,6.5,1.25,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,2.0,1.75,6.0,1.13,3.9,1.24,17.0,8.0,6.5,8.0,23.0,12.0,9.0,11.0,51.0,26.0,23.0,26.0,126.0,67.0,51.0,67.0,401.0
11,4dJjBG0d,19/12/2024,15:00,SPAIN - LALIGA2,Cadiz CF,Burgos CF,ROUND 20,1.91,3.3,4.2,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,2.0,1.73,1.93,1.93,1.23,4.0,7.5,10.0,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,1000.0
12,8GEHd7S8,19/12/2024,15:00,EGYPT - PREMIER LEAGUE,Zamalek,Ceramica Cleopatra,ROUND 5,1.98,3.3,3.65,1.44,2.57,1.06,7.2,1.3,3.25,1.88,1.83,3.05,1.33,5.3,1.12,1.72,2.0,1.95,1.8,1.27,3.35,7.2,11.0,21.0,55.0,7.4,6.3,12.0,32.0,9.5,8.25,13.5,37.0,18.0,15.5,26.0,60.0,450.0
13,pnmeMt9c,19/12/2024,15:00,SPAIN - LALIGA2,Elche,Racing Santander,ROUND 20,1.85,3.5,4.2,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.8,1.91,1.88,1.98,1.24,3.9,10.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
14,r1RriysA,19/12/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,GV San Jose,CLAUSURA ,3.1,3.6,1.95,1.28,3.46,1.02,13.8,1.21,3.5,1.57,2.35,2.25,1.5,3.55,1.21,1.5,2.27,2.95,1.33,1.8,2.0,17.0,10.0,12.0,19.0,13.0,7.5,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,41.0,126.0
15,2F5iOpgS,19/12/2024,16:00,MOROCCO - BOTOLA PRO,Raja Casablanca,Union Touarga,ROUND 13,1.6,3.2,5.75,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.63,1.44,1.63,2.25,1.13,5.9,6.0,11.0,29.0,81.0,4.5,7.0,21.0,51.0,6.0,10.0,26.0,81.0,11.0,19.0,41.0,126.0,900.0
16,4QtH4kYi,19/12/2024,17:00,ITALY - COPPA ITALIA,Inter,Udinese,1/8-FINALS,1.33,5.0,8.5,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.95,1.8,1.33,3.3,,,15.0,21.0,41.0,101.0,8.0,9.5,23.0,51.0,7.0,9.0,21.0,51.0,8.5,11.0,26.0,51.0,301.0
17,SU4oXcNF,19/12/2024,17:15,SPAIN - LALIGA2,Dep. La Coruna,Castellon,ROUND 20,2.05,3.7,3.3,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,2.05,1.75,1.35,3.1,15.0,13.0,19.0,34.0,10.0,7.5,12.0,23.0,11.0,9.0,12.0,29.0,19.0,15.0,21.0,41.0,126.0
18,Iao3KKwA,19/12/2024,17:15,SPAIN - LALIGA2,Huesca,Tenerife,ROUND 20,2.05,3.0,4.2,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,6.5,1.11,15.0,1.03,2.5,1.5,2.1,1.78,1.24,3.9,5.5,8.0,19.0,51.0,5.0,6.0,17.0,41.0,8.0,10.0,23.0,51.0,19.0,23.0,41.0,101.0,
19,O8Ovjvfm,18/12/2024,23:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Herediano,APERTURA ,1.65,4.33,4.1,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.5,2.5,1.63,2.25,1.21,4.25,21.0,19.0,26.0,51.0,12.0,9.0,15.0,29.0,11.0,9.0,13.0,29.0,13.0,12.0,19.0,34.0,101.0
