Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,WYaZWmU7,14/01/2025,05:30,INDIA - I-LEAGUE,Real Kashmir,Sreenidi Deccan,ROUND 8,2.45,3.0,2.85,1.4,2.5,,,1.36,2.65,2.05,1.6,3.4,1.23,,,1.78,1.82,,,1.75,1.95,7.9,8.25,14.5,35.0,7.1,5.9,10.25,25.0,11.25,9.5,14.5,35.0,27.0,23.0,35.0,75.0,600.0
2,WOdLfiME,14/01/2025,07:00,INDIA - I-LEAGUE,Dempo,Gokulam,ROUND 8,4.45,3.4,1.75,1.39,2.55,,,1.29,3.0,1.85,1.75,2.95,1.3,,,1.78,1.83,,,1.82,1.88,9.5,6.8,8.25,14.0,12.0,6.7,8.0,14.0,25.0,14.5,15.0,26.0,75.0,45.0,50.0,75.0,600.0
3,QPhSquC7,14/01/2025,07:45,AUSTRALIA - A-LEAGUE,Perth Glory,WS Wanderers,ROUND 14,4.75,4.5,1.54,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.75,2.1,1.73,3.5,1.3,1.5,2.5,4.4,1.2,2.35,1.58,21.0,12.0,10.0,13.0,21.0,9.5,8.5,11.0,29.0,15.0,13.0,17.0,51.0,34.0,29.0,34.0,101.0
4,UgsVmv5k,14/01/2025,08:00,VIETNAM - V.LEAGUE 1,Thanh Hoa,Nam Dinh,ROUND 12,3.05,2.9,2.4,1.4,2.52,,,1.26,3.15,1.78,1.82,2.75,1.34,,,1.55,2.15,,,,,9.5,8.5,13.0,28.0,10.5,5.8,8.75,19.0,18.0,10.25,11.0,25.0,45.0,24.0,27.0,45.0,300.0
5,AD01csv1,14/01/2025,08:00,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Nakhon Ratchasima FC,ROUND 17,1.62,3.75,5.0,1.4,2.75,1.06,7.5,1.29,3.3,1.85,1.85,3.05,1.33,5.3,1.12,1.87,1.83,1.6,2.25,,,7.5,13.0,29.0,90.0,6.7,7.3,16.0,50.0,7.4,8.0,16.5,55.0,12.0,13.0,27.0,80.0,700.0
6,ncK3FFan,14/01/2025,09:00,THAILAND - THAI LEAGUE 1,Nakhon Pathom,Nong Bua Pitchaya,ROUND 17,2.02,3.6,3.25,1.33,3.05,1.04,8.5,1.2,4.0,1.62,2.18,2.42,1.5,4.1,1.2,1.55,2.32,1.98,1.78,,,8.5,12.5,19.5,45.0,10.0,7.2,11.25,25.0,11.5,8.5,12.0,27.0,19.5,14.5,20.0,40.0,250.0
7,foMEtcp3,14/01/2025,09:00,INDONESIA - LIGA 1,Borneo,Semen Padang,ROUND 18,1.34,4.55,8.25,1.4,2.5,,,1.23,3.4,1.7,1.93,2.62,1.38,,,2.02,1.62,,,,,11.5,20.0,55.0,250.0,6.5,9.25,26.0,100.0,6.0,8.5,23.0,90.0,8.0,11.5,30.0,120.0,900.0
8,McN1DW4b,14/01/2025,11:00,INDIA - ISL,North East Utd,Goa,ROUND 17,2.3,4.0,2.6,1.3,3.4,1.03,17.0,1.17,5.0,1.54,2.35,2.38,1.53,4.33,1.2,1.53,2.38,2.3,1.6,1.48,2.6,17.0,12.0,15.0,29.0,11.0,8.0,10.0,19.0,13.0,9.5,13.0,23.0,23.0,17.0,21.0,41.0,126.0
9,xW0bbdMH,14/01/2025,16:30,ENGLAND - PREMIER LEAGUE,Brentford,Manchester City,ROUND 21,4.75,4.2,1.62,1.22,4.0,1.02,19.0,1.11,6.5,1.4,3.0,2.0,1.8,3.4,1.33,1.44,2.63,4.5,1.19,2.25,1.63,21.0,13.0,12.0,17.0,23.0,9.5,9.5,13.0,34.0,17.0,13.0,19.0,51.0,34.0,34.0,34.0,101.0
10,A1GB5DTp,14/01/2025,16:30,ENGLAND - PREMIER LEAGUE,Chelsea,Bournemouth,ROUND 21,1.54,4.5,5.25,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.75,2.1,1.73,3.5,1.3,1.53,2.38,1.55,2.38,1.18,4.8,21.0,23.0,34.0,67.0,12.0,9.5,19.0,41.0,11.0,9.5,15.0,41.0,15.0,12.0,21.0,41.0,126.0
