League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League 2,2024-06-02,01:00:00,Iwaki SC,Sendai,2.42,2.46,3.3,3.45,3.35,3.45,1.79,1.85,2.16,2.28,1.87,1.98,2.02,2.16,10.0,12.5,10.5,13.0,19.0,24.0,5.8,75.0,7.8,10.5,6.6,8.4,13.0,16.0,30.0,50.0,12.5,16.5,10.5,13.5,15.5,22.0,5.8,70.0,26.0,42.0,23.0,36.0,34.0,55.0,6.0,140.0,5.1,27.0,5.6,55.0,6.2,1000.0,33305238,13432059.0,442179.0,58805.0,1.229376828,1.229376873,1.229376912,1.229376837
Japanese J League,2024-06-02,01:05:00,Tokyo-V,Sapporo,2.34,2.4,3.25,3.35,3.6,3.7,2.02,2.08,1.93,1.98,1.76,1.82,2.22,2.32,13.0,14.5,12.5,14.0,20.0,23.0,40.0,55.0,10.0,11.0,7.6,8.2,12.5,14.0,30.0,36.0,13.5,15.5,10.0,11.0,15.5,17.0,40.0,46.0,28.0,32.0,22.0,25.0,32.0,38.0,36.0,90.0,16.0,18.5,22.0,32.0,100.0,980.0,33305242,263080.0,2245760.0,58805.0,1.229377008,1.229377053,1.229377092,1.229377017
Japanese J League 2,2024-06-02,02:00:00,Thespakusatsu Gunma,Yamagata,3.8,4.1,2.12,2.22,3.4,3.65,1.72,1.81,2.24,2.38,1.99,2.1,1.91,2.02,9.6,11.0,7.6,8.4,11.0,12.5,24.0,27.0,11.5,12.5,7.0,7.8,10.0,11.0,21.0,26.0,24.0,27.0,15.0,16.5,19.0,22.0,40.0,48.0,60.0,150.0,42.0,60.0,55.0,80.0,17.5,140.0,15.0,75.0,15.5,22.0,19.0,1000.0,33305245,7078090.0,3718961.0,58805.0,1.229376468,1.229376513,1.229376552,1.229376477
Japanese J League 2,2024-06-02,02:00:00,Kagoshima Utd,Blaublitz Akita,2.92,3.15,2.6,2.74,3.2,3.45,1.73,1.88,2.14,2.36,1.89,2.02,1.98,2.12,9.0,12.0,8.0,10.0,14.5,18.0,29.0,980.0,9.4,12.0,6.8,8.4,11.0,14.0,26.0,36.0,16.0,21.0,12.0,15.0,17.0,22.0,6.2,980.0,6.2,980.0,29.0,980.0,6.4,980.0,6.8,980.0,6.0,42.0,5.9,34.0,7.0,1000.0,33305246,10428848.0,5852914.0,58805.0,1.229376378,1.229376423,1.229376462,1.229376387
Japanese J League 2,2024-06-02,02:00:00,Renofa Yamaguchi,Shimizu,3.9,4.3,2.06,2.16,3.45,3.75,1.76,2.04,1.96,2.32,1.86,2.0,2.0,2.16,10.5,13.5,7.6,9.8,10.0,13.5,21.0,27.0,12.5,15.5,6.8,8.8,9.0,12.0,19.0,25.0,21.0,32.0,14.5,18.5,16.5,22.0,30.0,44.0,6.8,980.0,38.0,60.0,7.0,70.0,7.0,980.0,6.6,980.0,5.2,18.0,7.2,1000.0,33305243,4233875.0,441086.0,58805.0,1.229376558,1.229376603,1.229376642,1.229376567
Japanese J League 2,2024-06-02,02:00:00,Mito,Nagasaki,3.15,3.45,2.38,2.48,3.4,3.65,1.86,2.04,1.96,2.16,1.75,1.89,2.12,2.32,10.5,14.5,8.6,11.5,12.5,17.0,26.0,980.0,10.5,14.0,6.8,8.8,9.8,13.0,20.0,29.0,18.0,24.0,12.0,15.0,15.5,19.5,29.0,980.0,7.0,980.0,29.0,980.0,34.0,980.0,6.6,85.0,6.2,980.0,5.5,22.0,7.2,1000.0,33305237,3455677.0,7081211.0,58805.0,1.229376918,1.229376963,1.229377002,1.229376927
South Korean K League 1,2024-06-02,04:30:00,Daejeon Citizen,Daegu FC,2.48,2.64,3.1,3.35,3.2,3.45,1.74,1.88,2.12,2.36,1.84,2.0,2.0,2.2,10.0,12.0,9.2,11.5,16.0,21.0,8.2,980.0,8.4,10.5,6.6,7.6,12.0,15.0,29.0,40.0,14.0,17.0,11.0,13.5,15.5,21.0,8.4,980.0,27.0,40.0,22.0,32.0,8.2,980.0,9.0,980.0,7.2,27.0,7.8,38.0,9.6,1000.0,33310508,5352230.0,13712494.0,58805.0,1.22945355,1.229453595,1.229453634,1.229453559
South Korean K League 1,2024-06-02,04:30:00,Jeju Utd,Gangwon,2.6,2.72,2.92,3.15,3.35,3.55,1.9,2.0,2.0,2.1,1.82,1.86,2.16,2.22,10.5,12.5,10.5,11.5,17.5,19.5,9.2,980.0,9.2,10.5,7.0,7.8,11.5,13.5,8.8,42.0,14.5,17.0,10.5,12.5,16.0,18.5,9.2,60.0,9.0,46.0,23.0,30.0,9.0,55.0,10.0,130.0,7.8,29.0,8.4,38.0,10.5,1000.0,33310505,5342583.0,5348606.0,58805.0,1.22945373,1.229453775,1.229453814,1.229453739
South Korean K League 2,2024-06-02,04:30:00,FC Anyang,Cheongju FC,2.02,2.16,4.1,4.5,3.35,3.6,1.76,1.88,2.14,2.32,1.95,2.06,1.95,2.06,9.6,14.0,12.0,17.0,3.9,38.0,4.2,980.0,7.6,10.5,7.0,9.4,3.65,22.0,4.1,980.0,10.5,14.5,9.2,13.5,3.75,25.0,4.2,980.0,4.4,30.0,3.8,29.0,4.0,980.0,4.2,980.0,3.65,22.0,4.1,980.0,4.3,1000.0,33305465,7564870.0,23787194.0,58805.0,1.229382832,1.229382877,1.229382916,1.229382841
South Korean K League 2,2024-06-02,04:30:00,Busan IPark,Suwon Bluewings,2.58,2.9,2.7,3.0,3.35,3.75,1.91,2.14,1.89,2.1,1.74,1.82,2.14,2.36,12.0,15.5,10.5,13.5,14.5,21.0,6.6,980.0,10.0,13.0,7.4,8.6,11.0,14.0,6.2,980.0,15.5,20.0,10.5,13.5,14.5,18.5,6.6,980.0,6.6,980.0,6.2,980.0,6.6,980.0,7.2,980.0,6.0,26.0,6.0,980.0,7.8,1000.0,33307703,16224040.0,5339134.0,58805.0,1.229419228,1.229419273,1.229419312,1.229419237
