League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Friendly Matches,2024-06-26,05:30:00,FK Humenne,Zemplin,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.05,110.0,1.01,55.0,1.01,1000.0,1.01,1000.0,14.5,1000.0,9.6,1000.0,10.5,1000.0,18.5,1000.0,16.5,1000.0,7.4,1000.0,8.6,1000.0,14.5,1000.0,27.0,1000.0,14.5,1000.0,14.0,1000.0,24.0,1000.0,60.0,1000.0,34.0,1000.0,42.0,1000.0,50.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33373057,20460225.0,4985275.0,58805.0,1.230142157,1.230142202,1.230142241,1.230142166
Friendly Matches,2024-06-26,06:00:00,Stal Mielec,Resovia Rzeszow,1.04,1000.0,1.04,1000.0,1.01,950.0,1.05,110.0,1.01,36.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,2.5,1000.0,2.74,1000.0,1.03,1000.0,1.03,1000.0,2.96,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33372984,10133739.0,5767794.0,58805.0,1.230141102,1.230141147,1.230141186,1.230141111
Friendly Matches,2024-06-26,06:00:00,GKS Katowice,Polonia Bytom,1.04,1000.0,1.04,1000.0,1.01,950.0,1.05,110.0,1.01,36.0,1.01,1000.0,1.01,1000.0,1.35,1000.0,2.4,1000.0,2.78,1000.0,1.03,1000.0,1.03,1000.0,2.78,1000.0,1.03,1000.0,1.03,1000.0,2.82,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33372946,3351396.0,2486928.0,58805.0,1.2301405,1.230140545,1.230140584,1.230140509
Japanese J League 2,2024-06-26,07:00:00,Nagasaki,Iwaki SC,2.14,2.26,3.5,3.7,3.55,3.8,1.96,2.1,1.91,2.04,1.77,1.88,2.14,2.3,12.5,17.5,12.5,17.5,20.0,32.0,4.8,80.0,9.2,10.5,7.4,8.4,13.5,18.5,4.8,55.0,12.0,17.0,9.8,13.5,16.0,23.0,4.8,65.0,4.8,34.0,20.0,28.0,4.9,46.0,4.9,980.0,4.0,19.5,4.6,48.0,5.0,1000.0,33365913,7081211.0,13432059.0,58805.0,1.230064173,1.230064218,1.230064257,1.230064182
Japanese J League,2024-06-26,07:00:00,Iwata,Tokyo-V,2.82,2.84,2.86,2.92,3.3,3.35,1.77,1.87,2.16,2.3,1.88,1.99,2.0,2.14,10.0,13.5,9.4,11.0,4.7,22.0,5.1,980.0,9.2,980.0,6.8,7.8,11.5,16.0,5.3,42.0,13.0,22.0,9.6,16.0,14.0,24.0,5.1,980.0,5.1,55.0,4.9,42.0,5.1,980.0,5.3,980.0,4.8,38.0,4.8,40.0,5.5,1000.0,33365842,263079.0,263080.0,58805.0,1.230064834,1.230064879,1.230064918,1.230064843
Japanese J League,2024-06-26,07:00:00,Kobe,FC Machida,2.26,2.3,3.65,3.75,3.35,3.45,1.78,1.87,2.14,2.3,1.9,2.04,1.97,2.12,10.0,12.0,11.0,14.0,5.7,980.0,6.4,980.0,8.0,9.8,7.0,8.6,5.3,17.5,6.2,980.0,11.5,14.5,10.0,12.5,5.4,22.0,6.4,980.0,5.8,980.0,5.9,980.0,6.2,980.0,6.8,980.0,5.4,23.0,6.4,980.0,7.0,1000.0,33365843,441082.0,6207339.0,58805.0,1.230064744,1.230064789,1.230064828,1.230064753
Japanese J League,2024-06-26,07:00:00,Kawasaki,Shonan,1.92,1.94,4.0,4.2,4.2,4.3,2.52,2.64,1.61,1.64,1.62,1.67,2.5,2.62,20.0,22.0,19.0,21.0,30.0,34.0,16.0,140.0,12.0,13.0,9.2,10.0,15.5,17.0,36.0,42.0,12.5,14.0,9.6,10.5,14.5,16.5,38.0,42.0,19.5,22.0,15.5,17.0,24.0,26.0,46.0,70.0,8.2,8.8,24.0,30.0,19.5,980.0,33365910,1080507.0,4546954.0,58805.0,1.230064354,1.230064399,1.230064438,1.230064363
Japanese J League,2024-06-26,07:00:00,Kashima,G-Osaka,2.24,2.26,3.8,3.9,3.3,3.4,1.72,1.81,2.22,2.4,1.95,2.08,1.93,2.06,9.4,11.0,10.5,12.5,22.0,32.0,6.0,90.0,7.6,8.8,6.8,7.8,14.0,19.5,5.9,65.0,11.5,16.0,10.0,12.0,18.5,26.0,6.0,85.0,5.9,36.0,22.0,34.0,5.9,60.0,6.2,980.0,5.3,28.0,6.0,70.0,6.4,1000.0,33365895,441079.0,441083.0,58805.0,1.230064654,1.230064699,1.230064738,1.230064663
Japanese J League,2024-06-26,07:00:00,Hiroshima,Albirex Niigata,1.57,1.59,6.6,7.0,4.4,4.6,2.18,2.44,1.7,1.84,1.84,2.06,1.95,2.18,15.0,20.0,19.5,27.0,6.0,60.0,6.4,980.0,8.0,10.5,8.8,11.5,21.0,28.0,6.2,95.0,8.2,11.0,8.4,11.0,19.0,25.0,6.2,90.0,12.0,16.5,13.0,17.5,6.0,38.0,6.2,130.0,3.7,8.4,6.2,110.0,6.6,1000.0,33365911,744103.0,5712145.0,58805.0,1.230064264,1.230064309,1.230064348,1.230064273
Japanese J League,2024-06-26,07:00:00,Nagoya,Urawa,3.2,3.25,2.56,2.62,3.25,3.4,1.76,1.8,2.24,2.42,1.93,2.06,1.94,2.08,9.2,10.5,8.4,9.4,14.0,17.5,7.2,42.0,9.4,11.0,6.6,7.6,11.0,14.0,7.0,36.0,17.5,22.0,12.5,15.5,18.0,23.0,7.6,60.0,7.6,60.0,7.4,46.0,7.6,65.0,8.2,980.0,7.4,48.0,6.8,34.0,8.6,1000.0,33365908,441084.0,441088.0,58805.0,1.230064445,1.23006449,1.230064529,1.230064454
