League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Egyptian Premier,2024-05-14,10:00:00,Al Ittihad (EGY),Smouha,2.74,3.15,2.9,3.3,2.8,3.2,1.61,1.68,2.46,2.64,1.91,2.2,1.83,2.1,7.8,10.5,8.2,11.0,13.5,23.0,4.9,60.0,8.0,10.5,5.9,7.8,10.0,17.0,5.0,48.0,12.5,21.0,10.0,16.0,15.0,25.0,5.0,75.0,4.9,55.0,5.0,46.0,5.0,75.0,5.2,170.0,4.8,46.0,4.8,50.0,5.3,1000.0,33265553,7023879.0,5170871.0,58805.0,1.228811049,1.228811094,1.228811133,1.228811058
Armenian Premier League,2024-05-14,10:00:00,FC Van Yerevan,West Armenia,1.3,17.0,1.3,17.0,1.45,320.0,1.07,110.0,1.03,21.0,1.12,1000.0,1.12,1000.0,1.49,980.0,2.34,980.0,2.62,1000.0,3.35,1000.0,2.58,980.0,3.95,980.0,3.9,980.0,6.2,1000.0,3.45,1000.0,3.7,980.0,5.0,980.0,15.0,1000.0,3.1,1000.0,4.4,1000.0,6.8,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33269926,25541480.0,25189384.0,58805.0,1.22889299,1.228893035,1.228893079,1.228892999
Czech 1 Liga,2024-05-14,12:00:00,Mlada Boleslav,Slovacko,1.9,2.02,4.1,4.7,3.6,4.0,2.0,2.14,1.89,2.0,1.79,1.86,2.12,2.26,12.5,16.0,14.5,18.0,6.2,36.0,6.8,100.0,8.6,10.5,7.8,9.4,5.4,19.5,6.6,60.0,10.0,13.0,8.6,11.5,5.5,21.0,6.6,65.0,5.7,24.0,5.5,22.0,6.2,38.0,7.0,110.0,4.8,13.5,6.6,60.0,7.4,1000.0,33265595,886284.0,1533861.0,58805.0,1.228810936,1.228810981,1.22881102,1.228810945
Armenian Premier League,2024-05-14,12:00:00,BKMA Yerevan,FC Pyunik,10.0,21.0,1.14,1.43,5.0,44.0,2.1,3.45,1.4,1.91,1.12,1000.0,1.12,1000.0,1.49,980.0,2.48,980.0,2.54,1000.0,4.8,1000.0,4.2,980.0,3.4,980.0,5.6,980.0,4.8,1000.0,4.2,1000.0,4.2,980.0,4.5,980.0,17.0,1000.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,1.05,1000.0,4.2,1000.0,1.01,1000.0,1.05,1000.0,33269925,25763207.0,1526911.0,58805.0,1.228893095,1.22889314,1.228893179,1.228893104
Egyptian Premier,2024-05-14,13:00:00,El Geish,Ismaily,2.84,2.9,3.35,3.5,2.76,2.78,1.47,1.51,2.96,3.15,2.16,2.44,1.7,1.85,6.4,12.5,7.6,9.4,18.0,1000.0,36.0,65.0,7.2,24.0,6.0,6.8,14.0,16.5,12.0,980.0,14.0,17.0,12.5,14.5,16.5,980.0,6.0,95.0,32.0,48.0,36.0,980.0,7.4,980.0,6.2,230.0,25.0,60.0,7.4,80.0,8.2,1000.0,33262960,7024303.0,5170870.0,58805.0,1.228773015,1.228773060,1.228773099,1.228773024
Egyptian Premier,2024-05-14,13:00:00,ZED FC,Zamalek,4.0,4.6,2.18,2.38,2.9,3.2,1.45,1.55,2.74,3.25,2.3,2.52,1.65,1.76,6.6,8.0,5.9,6.8,10.5,13.0,26.0,980.0,9.4,11.0,6.4,7.6,10.5,14.0,7.2,980.0,19.5,980.0,17.0,22.0,6.6,980.0,7.8,980.0,8.0,980.0,7.8,980.0,8.0,980.0,8.4,980.0,8.2,980.0,7.0,980.0,8.6,1000.0,33260662,38208152.0,5174134.0,58805.0,1.228737025,1.228737070,1.228737109,1.228737034
Swedish Superettan,2024-05-14,14:00:00,Orebro,Degerfors,3.05,3.15,2.52,2.56,3.5,3.55,1.94,1.98,2.02,2.06,1.8,1.91,2.08,2.26,12.0,13.0,9.8,10.5,14.5,15.5,30.0,36.0,10.5,12.0,7.0,7.6,11.0,11.5,24.0,28.0,18.0,20.0,12.5,13.5,16.5,19.0,36.0,42.0,38.0,55.0,30.0,36.0,42.0,50.0,75.0,100.0,27.0,32.0,19.5,22.0,34.0,990.0,33257611,42617.0,784612.0,58805.0,1.228689803,1.228689813,1.228689802,1.228689812
South African Premier Division,2024-05-14,14:30:00,Bloemfontein Celtic,Mamelodi Sundowns,9.0,11.0,1.41,1.43,4.7,5.4,1.91,2.06,1.94,2.1,2.2,2.44,1.69,1.83,12.5,17.0,6.2,7.2,6.8,8.4,10.5,13.5,23.0,980.0,9.8,12.5,8.8,11.0,13.5,18.5,7.0,980.0,6.4,980.0,25.0,980.0,32.0,980.0,7.4,1000.0,7.6,980.0,7.8,980.0,8.2,980.0,7.2,980.0,4.0,8.8,7.6,1000.0,33265901,7067857.0,6772440.0,58805.0,1.228824406,1.228824451,1.228824490,1.228824415
Spanish La Liga,2024-05-14,14:30:00,Osasuna,Mallorca,2.92,2.96,3.05,3.1,3.0,3.05,1.45,1.46,3.15,3.2,2.38,2.44,1.69,1.73,7.0,7.2,7.4,7.6,16.0,16.5,50.0,55.0,7.2,7.6,6.6,6.8,14.5,15.0,46.0,50.0,15.0,16.0,14.0,14.5,27.0,28.0,75.0,90.0,48.0,55.0,46.0,48.0,75.0,85.0,150.0,240.0,36.0,65.0,30.0,70.0,1000.0,1000.0,33250479,10543.0,10542.0,58805.0,1.228570233,1.228570217,1.228570232,1.228570242
Czech 1 Liga,2024-05-14,14:30:00,Sparta Prague,Banik Ostrava,1.32,1.34,9.0,10.5,6.6,7.2,3.6,3.85,1.35,1.38,1.64,1.8,2.26,2.54,36.0,44.0,44.0,980.0,13.5,980.0,15.0,400.0,15.0,17.0,14.5,16.5,30.0,38.0,14.0,120.0,10.5,12.0,10.0,11.0,20.0,23.0,65.0,85.0,11.5,13.0,11.5,13.0,21.0,25.0,50.0,85.0,2.96,3.65,75.0,110.0,15.0,980.0,33266015,110475.0,367581.0,58805.0,1.228818942,1.228818987,1.228819026,1.228818951
