League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-05-06,01:00:00,Tokyo-V,Iwata,2.46,2.54,3.5,3.7,3.05,3.15,1.6,1.63,2.58,2.66,2.08,2.18,1.85,1.93,8.0,8.6,9.6,11.0,20.0,22.0,16.5,70.0,7.4,8.2,6.6,7.0,14.5,16.0,38.0,55.0,12.5,13.5,11.0,12.5,20.0,22.0,40.0,80.0,30.0,36.0,29.0,32.0,32.0,60.0,17.0,170.0,22.0,32.0,28.0,70.0,18.0,1000.0,33243830,263080.0,263079.0,58805.0,1.228457976,1.228458021,1.22845806,1.228457985
Japanese J League,2024-05-06,01:00:00,Kobe,Albirex Niigata,1.6,1.62,7.2,7.6,4.0,4.2,1.73,1.77,2.3,2.38,2.34,2.46,1.69,1.75,10.0,11.0,17.0,19.5,15.0,60.0,18.5,280.0,6.0,6.6,8.6,9.2,27.0,32.0,17.5,150.0,7.2,8.0,9.8,10.5,27.0,32.0,17.5,160.0,13.0,14.5,18.0,20.0,15.0,55.0,18.5,240.0,10.5,11.5,18.5,260.0,20.0,1000.0,33244383,441082.0,5712145.0,58805.0,1.228474508,1.228474553,1.228474592,1.228474517
Japanese J League,2024-05-06,01:05:00,G-Osaka,C-Osaka,3.1,3.3,2.52,2.62,3.25,3.45,1.8,1.85,2.18,2.26,1.86,1.97,2.04,2.18,10.0,12.0,9.0,10.0,13.5,17.5,7.4,40.0,10.0,12.0,6.8,7.6,10.5,13.5,7.2,34.0,17.0,23.0,12.0,14.5,16.5,21.0,7.6,55.0,7.6,60.0,7.6,42.0,7.6,60.0,8.2,130.0,7.2,42.0,6.6,28.0,8.8,1000.0,33243911,441083.0,361742.0,58805.0,1.22845927,1.228459315,1.228459354,1.228459279
South Korean K League 2,2024-05-06,02:00:00,Cheonan City,Ansan Greeners FC,2.02,2.24,3.75,4.2,3.45,3.95,1.87,2.06,1.95,2.16,1.81,1.96,2.04,2.22,2.72,15.0,2.74,16.0,3.0,32.0,2.52,1000.0,7.6,10.5,4.1,9.0,5.0,18.0,5.9,1000.0,3.3,13.5,2.6,12.0,5.2,21.0,3.15,1000.0,2.52,27.0,3.3,24.0,5.8,1000.0,19.5,1000.0,1.86,17.0,1.56,55.0,1.45,1000.0,33232892,14164093.0,12765833.0,58805.0,1.22828396,1.228284005,1.228284044,1.228283969
South Korean K League 1,2024-05-06,02:00:00,Jeju Utd,Daegu FC,2.72,2.86,2.98,3.15,3.15,3.2,1.65,1.81,2.24,2.54,1.95,2.02,1.98,2.06,8.4,11.0,8.2,11.0,16.0,21.0,7.4,55.0,8.2,10.5,6.2,7.2,12.0,15.0,7.2,42.0,13.5,18.5,11.0,14.5,16.5,18.0,7.6,65.0,7.4,48.0,8.0,38.0,7.6,60.0,8.2,150.0,7.0,38.0,7.2,44.0,12.0,1000.0,33239227,5342583.0,13712494.0,58805.0,1.228388334,1.228388379,1.228388418,1.228388343
Japanese J League 2,2024-05-06,02:00:00,Renofa Yamaguchi,Yamagata,2.74,2.9,2.86,3.05,3.2,3.4,1.73,1.88,2.12,2.38,1.86,1.99,2.0,2.18,9.8,11.5,8.8,11.0,16.0,21.0,7.4,50.0,8.6,10.5,6.4,7.8,5.4,14.5,7.2,38.0,14.5,19.5,10.5,14.0,16.5,21.0,7.4,55.0,7.2,46.0,25.0,36.0,7.4,55.0,8.0,130.0,6.8,34.0,7.0,36.0,8.6,1000.0,33243716,4233875.0,3718961.0,58805.0,1.22845117,1.228451217,1.228451258,1.22845118
Japanese J League 2,2024-05-06,02:00:00,Blaublitz Akita,Kofu,2.74,2.94,2.92,3.05,3.05,3.3,1.58,1.73,2.36,2.74,2.0,2.1,1.9,1.99,8.0,11.5,7.8,11.5,15.0,23.0,4.4,65.0,8.0,11.0,6.2,8.0,10.0,17.0,4.6,50.0,12.0,21.0,9.8,16.0,15.5,27.0,4.4,80.0,4.5,55.0,4.6,46.0,4.3,75.0,4.5,190.0,4.2,48.0,4.2,55.0,4.6,1000.0,33243717,5852914.0,1405179.0,58805.0,1.228450705,1.22845075,1.228450789,1.228450714
Japanese J League 2,2024-05-06,02:00:00,Kagoshima Utd,Sendai,3.15,3.4,2.46,2.64,3.2,3.45,1.77,1.96,2.04,2.3,1.81,1.97,2.04,2.24,10.0,14.5,8.4,11.5,12.5,19.0,27.0,42.0,10.5,15.0,6.6,8.4,10.0,14.5,22.0,34.0,17.5,26.0,11.5,17.5,14.5,22.0,4.5,55.0,4.6,65.0,4.8,46.0,4.5,65.0,4.7,130.0,4.3,44.0,4.1,28.0,4.8,1000.0,33243718,10428848.0,442179.0,58805.0,1.228450795,1.22845084,1.228450879,1.228450804
Japanese J League 2,2024-05-06,02:00:00,Thespakusatsu Gunma,Shimizu,7.8,8.4,1.47,1.52,4.6,5.0,2.1,2.22,1.82,1.9,2.02,2.14,1.87,1.98,17.0,18.5,7.6,9.2,7.8,9.4,11.5,14.5,22.0,28.0,8.8,12.0,9.0,11.0,14.0,17.5,6.8,70.0,24.0,32.0,20.0,28.0,6.4,42.0,7.2,260.0,7.0,130.0,7.0,120.0,7.2,160.0,7.2,160.0,3.85,8.0,7.4,1000.0,33243712,7078090.0,441086.0,58805.0,1.228451267,1.228451312,1.228451351,1.228451276
Japanese J League 2,2024-05-06,02:00:00,Oita,Nagasaki,3.35,3.6,2.28,2.42,3.4,3.65,1.8,2.0,2.0,2.26,1.83,1.97,2.04,2.2,10.5,15.5,8.0,12.0,11.5,17.5,24.0,38.0,11.5,15.5,6.8,8.8,9.8,14.0,21.0,32.0,20.0,29.0,12.5,18.0,16.0,23.0,4.6,50.0,4.4,75.0,4.4,50.0,4.4,65.0,4.4,130.0,4.2,48.0,3.85,24.0,4.6,1000.0,33243714,441089.0,7081211.0,58805.0,1.228450975,1.22845102,1.228451059,1.228450984
Japanese J League 2,2024-05-06,02:00:00,Mito,Kumamoto,2.66,2.82,2.92,3.1,3.2,3.4,1.7,1.84,2.2,2.44,1.88,2.0,2.0,2.14,9.2,13.0,8.6,13.0,16.5,23.0,4.4,60.0,8.6,12.0,6.4,8.2,11.0,16.5,4.6,46.0,13.5,21.0,10.5,15.5,17.0,24.0,4.4,70.0,4.6,50.0,25.0,40.0,4.4,65.0,4.5,160.0,4.1,38.0,4.2,46.0,4.6,1000.0,33243708,3455677.0,5021204.0,58805.0,1.228450885,1.22845093,1.228450969,1.228450894
Japanese J League 2,2024-05-06,02:00:00,Okayama,Tokushima,1.77,1.85,5.3,5.9,3.55,3.8,1.68,1.87,2.16,2.46,2.08,2.22,1.81,1.92,9.8,12.0,13.0,17.5,7.0,46.0,7.8,160.0,6.4,7.8,7.6,8.6,6.6,24.0,7.6,95.0,8.4,10.5,9.4,11.5,20.0,27.0,7.6,110.0,16.5,20.0,6.6,24.0,7.2,55.0,8.0,190.0,5.4,15.5,7.8,130.0,8.2,1000.0,33243710,5561025.0,5026012.0,58805.0,1.228451065,1.22845111,1.228451149,1.228451074
Japanese J League 2,2024-05-06,02:00:00,Tochigi SC,Fujieda MYFC,2.68,2.86,2.82,3.05,3.25,3.55,1.74,1.93,2.08,2.36,1.86,1.99,2.0,2.18,8.4,14.0,8.6,13.0,14.5,22.0,4.6,55.0,7.8,12.5,6.4,8.4,10.5,16.0,4.7,42.0,14.0,21.0,10.5,15.5,16.0,24.0,4.5,65.0,4.7,50.0,4.6,40.0,4.5,60.0,4.6,140.0,4.1,36.0,4.2,40.0,4.7,1000.0,33243705,5945153.0,14196415.0,58805.0,1.228451357,1.228451402,1.228451441,1.228451366
Japanese J League,2024-05-06,02:00:00,Sapporo,FC Tokyo,2.48,2.58,2.86,2.98,3.75,4.0,2.28,2.44,1.7,1.78,1.62,1.68,2.48,2.62,17.0,19.0,13.0,15.0,18.5,23.0,8.6,48.0,12.0,15.5,8.0,8.8,11.5,13.0,8.0,32.0,15.0,18.5,10.0,12.0,14.0,16.0,8.4,40.0,8.2,36.0,20.0,26.0,8.2,36.0,9.2,75.0,6.6,17.5,7.2,22.0,10.5,530.0,33243811,2245760.0,350849.0,58805.0,1.228457886,1.228457931,1.22845797,1.228457895
Japanese J League,2024-05-06,02:00:00,Kyoto,FC Machida,3.85,4.1,2.16,2.22,3.35,3.55,1.76,1.84,2.2,2.32,1.94,2.04,1.98,2.06,10.0,12.0,7.8,9.2,11.0,13.5,22.0,34.0,11.5,13.5,6.8,7.8,10.0,12.0,19.5,27.0,21.0,28.0,13.5,16.5,17.0,22.0,7.8,60.0,8.0,100.0,7.6,65.0,7.8,85.0,8.2,150.0,7.6,70.0,6.2,22.0,8.6,1000.0,33243823,441085.0,6207339.0,58805.0,1.228457796,1.228457841,1.22845788,1.228457805
Japanese J League,2024-05-06,02:00:00,Fukuoka,Kawasaki,3.3,3.45,2.46,2.56,3.2,3.35,1.64,1.71,2.42,2.58,2.04,2.12,1.9,1.97,8.6,9.6,7.8,8.4,13.0,14.5,32.0,36.0,9.6,10.5,6.8,7.2,11.0,12.5,28.0,34.0,18.5,21.0,13.5,15.0,19.5,22.0,36.0,60.0,36.0,65.0,40.0,48.0,50.0,70.0,16.0,160.0,13.5,60.0,11.5,32.0,18.0,1000.0,33243912,1405180.0,1080507.0,58805.0,1.228458964,1.228459009,1.228459048,1.228458973
Japanese J League 2,2024-05-06,03:00:00,Ehime,Iwaki SC,3.85,4.2,2.02,2.1,3.7,3.95,2.02,2.26,1.79,1.99,1.76,1.84,2.2,2.32,14.0,16.0,8.4,10.5,11.5,13.0,19.0,26.0,14.5,16.5,7.8,8.8,9.4,10.5,18.0,21.0,22.0,32.0,14.5,16.5,16.0,18.0,27.0,38.0,10.5,85.0,34.0,50.0,10.5,60.0,10.5,100.0,9.4,44.0,6.4,14.0,11.5,800.0,33243913,3455675.0,13432059.0,58805.0,1.228458874,1.228458919,1.228458958,1.228458883
Japanese J League,2024-05-06,03:00:00,Hiroshima,Nagoya,1.5,1.53,8.2,9.0,4.4,4.6,1.81,1.88,2.14,2.24,2.34,2.46,1.69,1.75,11.0,13.0,19.5,22.0,40.0,75.0,17.0,350.0,6.2,6.6,9.2,10.0,30.0,34.0,16.5,180.0,7.0,7.6,9.6,10.5,28.0,34.0,16.5,180.0,11.5,13.0,16.5,18.5,44.0,55.0,17.0,250.0,9.0,10.0,17.0,300.0,18.0,1000.0,33244734,744103.0,441084.0,58805.0,1.228475972,1.228476017,1.228476056,1.228475981
Japanese J League,2024-05-06,04:00:00,Kashiwa,Kashima,2.72,2.84,3.0,3.15,3.05,3.25,1.62,1.67,2.5,2.62,2.02,2.14,1.88,1.99,7.0,9.4,7.2,9.8,16.5,23.0,5.9,65.0,6.8,9.2,6.4,7.4,12.5,17.0,5.8,55.0,14.5,20.0,11.5,16.0,19.0,27.0,6.0,80.0,5.8,55.0,5.7,46.0,6.0,75.0,6.2,190.0,5.7,46.0,5.8,60.0,6.4,1000.0,33243827,441080.0,441079.0,58805.0,1.2284574,1.228457445,1.228457484,1.228457409
Japanese J League,2024-05-06,04:00:00,Shonan,Tosu,2.02,2.08,3.8,4.1,3.75,4.0,2.1,2.22,1.82,1.91,1.75,1.85,2.18,2.34,11.5,19.0,14.0,19.0,21.0,34.0,4.5,90.0,7.6,12.5,7.4,9.6,14.0,19.5,4.5,55.0,11.0,16.0,9.2,12.0,13.0,22.0,4.5,65.0,17.5,30.0,15.0,26.0,4.6,42.0,4.6,120.0,3.7,16.5,4.3,50.0,4.7,950.0,33243822,4546954.0,3455676.0,58805.0,1.22845749,1.228457535,1.228457574,1.228457499
South Korean K League 1,2024-05-06,04:30:00,Gwangju FC,Daejeon Citizen,1.93,1.96,4.6,5.0,3.5,3.75,1.7,1.79,2.26,2.42,2.06,2.16,1.87,1.95,9.8,11.0,13.0,14.0,30.0,34.0,17.0,130.0,7.0,7.6,7.4,8.0,17.0,19.5,46.0,75.0,9.2,10.5,9.6,11.0,21.0,24.0,46.0,100.0,19.0,22.0,20.0,23.0,38.0,48.0,16.5,170.0,9.2,17.0,15.0,95.0,18.0,1000.0,33239236,5348611.0,5352230.0,58805.0,1.228388424,1.228388469,1.228388508,1.228388433
South Korean K League 2,2024-05-06,04:30:00,Seoul E-Land FC,Cheongju FC,2.1,2.24,3.85,4.5,3.3,3.4,1.73,1.91,2.1,2.38,1.85,2.14,1.89,2.18,4.9,980.0,11.5,980.0,6.8,30.0,2.4,1000.0,7.6,980.0,6.8,980.0,14.0,980.0,7.0,60.0,10.5,13.0,9.4,980.0,16.5,22.0,7.2,75.0,21.0,27.0,20.0,26.0,2.84,48.0,7.6,140.0,3.95,19.0,2.32,70.0,1.75,1000.0,33236819,10299726.0,23787194.0,58805.0,1.228347054,1.228347099,1.228347138,1.228347063
Japanese J League,2024-05-06,05:00:00,Urawa,Yokohama FM,2.06,2.16,3.5,3.75,3.9,4.1,2.32,2.48,1.68,1.76,1.63,1.71,2.42,2.6,17.0,24.0,15.0,18.0,22.0,29.0,9.4,75.0,11.0,13.0,8.4,9.4,13.0,15.5,8.6,44.0,13.5,15.0,9.6,11.0,14.5,16.5,8.8,50.0,19.0,26.0,17.5,20.0,9.0,36.0,10.5,85.0,5.5,11.5,7.6,29.0,10.5,850.0,33243905,441088.0,441087.0,58805.0,1.228458784,1.228458829,1.228458868,1.228458793
Japanese J League 2,2024-05-06,07:00:00,Jef Utd Chiba,Yokohama FC,2.58,2.7,3.0,3.05,3.3,3.5,1.69,1.88,2.14,2.46,1.81,1.94,2.06,2.22,9.0,12.0,9.0,980.0,16.5,22.0,6.4,60.0,7.8,10.5,6.6,8.4,11.5,15.0,6.4,42.0,13.0,17.5,10.0,980.0,16.0,980.0,6.4,60.0,6.4,42.0,25.0,34.0,6.4,55.0,6.8,1000.0,5.8,30.0,6.2,42.0,7.2,1000.0,33243914,5021203.0,2319612.0,58805.0,1.228458694,1.228458739,1.228458778,1.228458703
Ukrainian Premier League,2024-05-06,07:00:00,Dnipro-1,Kryvbas Krivyi Rih,2.58,2.82,3.0,3.3,3.05,3.35,1.71,1.78,2.28,2.4,1.97,2.12,1.9,2.04,8.4,19.0,3.05,10.5,3.55,19.5,4.0,1000.0,4.9,10.0,6.0,14.0,5.8,1000.0,3.65,42.0,6.2,18.0,3.1,14.0,4.0,1000.0,3.8,65.0,3.7,46.0,3.65,38.0,4.0,1000.0,3.9,1000.0,3.6,38.0,3.7,50.0,4.0,1000.0,33233557,14997146.0,15868899.0,58805.0,1.228294719,1.228294764,1.228294803,1.228294728
Romanian Liga I,2024-05-06,09:00:00,Hermannstadt,Poli Iasi,1.99,2.04,4.7,5.1,3.2,3.35,1.53,1.67,2.5,2.9,2.22,2.36,1.73,1.82,8.0,9.2,11.0,980.0,7.2,36.0,3.85,140.0,6.0,980.0,6.8,7.8,17.0,980.0,8.2,90.0,9.2,11.5,9.6,980.0,20.0,980.0,8.4,1000.0,19.5,26.0,22.0,30.0,7.8,65.0,8.6,230.0,3.4,25.0,3.85,140.0,9.0,1000.0,33233856,13144766.0,1557385.0,58805.0,1.228303654,1.228303699,1.228303738,1.228303663
Irish Premier Division,2024-05-06,09:00:00,Drogheda,Dundalk,2.54,2.62,3.2,3.35,3.2,3.3,1.73,1.82,2.22,2.4,1.93,2.04,1.98,2.08,9.2,10.5,9.6,12.0,6.4,23.0,6.8,60.0,8.4,10.5,6.6,7.6,12.0,15.5,6.6,44.0,14.0,17.5,11.0,13.5,6.2,22.0,7.0,65.0,6.6,42.0,6.4,36.0,6.8,60.0,7.4,150.0,6.2,32.0,6.6,46.0,7.8,1000.0,33245561,184329.0,198746.0,58805.0,1.228488774,1.22848882,1.228488859,1.228488784
Northern Irish Premiership,2024-05-06,11:00:00,Crusaders,Coleraine,1.87,2.12,3.45,5.0,3.65,5.0,2.16,2.48,1.67,1.85,1.65,1.79,1.9,3.65,10.0,23.0,3.0,22.0,3.15,38.0,3.35,1000.0,3.55,14.0,3.5,11.5,3.7,20.0,3.25,55.0,3.75,16.5,3.6,13.0,3.85,22.0,11.5,1000.0,4.0,28.0,3.0,23.0,4.1,38.0,3.35,240.0,3.25,55.0,3.15,44.0,3.45,1000.0,33241990,539982.0,166863.0,58805.0,1.228426834,1.228426879,1.228426918,1.228426843
Bulgarian A League,2024-05-06,11:45:00,Slavia Sofia,Arda,1.9,2.1,4.3,5.3,3.0,4.3,1.57,1.82,2.2,2.74,2.0,2.2,1.84,2.0,3.05,22.0,3.2,16.0,3.6,36.0,3.9,1000.0,3.45,9.4,3.25,14.0,3.4,22.0,3.8,1000.0,3.1,13.5,3.1,13.5,3.5,27.0,3.85,1000.0,3.5,28.0,3.55,30.0,3.75,60.0,3.95,1000.0,3.4,23.0,3.85,1000.0,4.0,1000.0,33231380,1255221.0,20731976.0,58805.0,1.228246885,1.22824693,1.228246969,1.228246894
Romanian Liga I,2024-05-06,12:00:00,UTA Arad,FC U Craiova 1948,2.24,2.38,3.5,3.8,3.35,3.4,1.84,2.06,1.96,2.2,1.81,1.91,2.08,2.24,10.0,15.5,10.5,16.5,18.5,30.0,5.2,75.0,8.8,10.5,7.2,14.0,12.0,18.0,5.1,50.0,11.5,17.5,9.4,13.5,15.0,22.0,5.2,65.0,5.2,36.0,5.1,30.0,5.1,48.0,5.5,130.0,4.3,55.0,5.0,48.0,5.6,1000.0,33234245,2311174.0,20135214.0,58805.0,1.228303204,1.228303249,1.228303288,1.228303213
Ukrainian Premier League,2024-05-06,12:00:00,Veres Rivne,FC Minaj,1.97,2.24,3.9,5.0,3.05,4.1,1.71,1.88,2.14,2.42,1.63,2.1,1.9,2.6,9.2,980.0,4.9,980.0,2.0,1000.0,4.1,1000.0,4.1,980.0,7.0,980.0,3.6,980.0,4.5,1000.0,4.6,13.0,9.2,980.0,2.38,980.0,1.55,1000.0,2.4,27.0,2.38,26.0,15.5,1000.0,7.2,1000.0,1.55,20.0,1.55,1000.0,2.0,1000.0,33239477,10053070.0,20830749.0,58805.0,1.228393188,1.228393233,1.228393272,1.228393197
Estonian Esiliiga,2024-05-06,13:00:00,Levadia Tallinn II,Tallinna Kalev II,1.12,470.0,1.13,870.0,4.1,330.0,1.43,1000.0,1.03,3.35,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.1,55.0,1.11,75.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.03,12.0,1.12,1000.0,1.12,1000.0,33249056,5412337.0,13458324.0,58805.0,1.22854716,1.228547205,1.228547244,1.228547169
