League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
US United Soccer League,2024-06-30,00:00:00,Sacramento Republic,Hartford Athletic FC,1.48,1.63,6.0,8.2,4.2,6.2,2.12,2.52,1.66,1.9,1.8,2.08,1.92,2.26,1.07,980.0,1.07,980.0,1.02,1000.0,1.02,1000.0,1.4,980.0,1.42,980.0,1.07,980.0,1.02,1000.0,1.61,980.0,4.2,980.0,1.21,980.0,1.02,1000.0,1.43,980.0,1.61,980.0,1.07,980.0,1.02,1000.0,1.07,980.0,1.01,1000.0,1.02,1000.0,33368561,8582482.0,23254090.0,58805.0,1.23016651,1.230166514,1.23016656,1.230166561
Friendly Matches,2024-06-30,00:00:00,Cruz Azul,America de Cali S.A,1.04,980.0,1.04,1000.0,1.01,1000.0,1.05,980.0,1.03,36.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33382453,328204.0,26076470.0,58805.0,1.23026311,1.230263155,1.230263194,1.230263119
Japanese J League 2,2024-06-30,01:00:00,Blaublitz Akita,Yamagata,2.72,2.8,3.2,3.45,2.92,3.05,1.57,1.63,2.58,2.8,2.1,2.22,1.81,1.91,7.4,10.5,8.6,12.0,18.0,25.0,4.0,980.0,7.4,10.5,6.4,8.6,13.0,18.5,3.95,60.0,14.0,19.0,11.5,16.0,19.5,28.0,11.0,980.0,3.95,55.0,7.0,46.0,7.2,980.0,4.1,980.0,3.9,50.0,4.0,75.0,4.2,1000.0,33367390,5852914.0,3718961.0,58805.0,1.230082777,1.230082822,1.230082861,1.230082786
South Korean K3 League,2024-06-30,04:00:00,Daegu FC (Res),Hwaseong FC,4.5,13.5,1.59,1.9,2.58,6.6,1.45,3.95,1.33,3.2,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33378727,67155272.0,23492514.0,58805.0,1.230205312,1.230205357,1.230205396,1.230205321
South Korean K3 League,2024-06-30,04:00:00,Siheung Citizen,Pocheon FC,1.32,1.6,5.2,980.0,3.95,19.5,1.64,2.82,1.54,2.54,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.34,1000.0,2.62,1000.0,2.92,1000.0,2.38,1000.0,2.84,1000.0,1.01,1000.0,1.01,1000.0,2.92,1000.0,8.4,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33378726,17132383.0,19825721.0,58805.0,1.230205402,1.230205447,1.230205486,1.230205411
Chinese League 2,2024-06-30,05:00:00,Shaoxing Shangyu Pterosaur,Shanghai Port B,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.18,110.0,1.04,8.2,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33382141,46839416.0,67939087.0,58805.0,1.230261358,1.230261403,1.230261442,1.230261367
Chinese League 2,2024-06-30,05:30:00,Hubei Chufeng Heli,Taian Tiankuang,1.26,110.0,1.23,1000.0,1.23,1000.0,1.18,990.0,1.07,8.2,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33382140,23344285.0,47112788.0,58805.0,1.230261448,1.230261493,1.230261532,1.230261457
Friendly Matches,2024-06-30,06:00:00,GKS Katowice,Hutnik Krakow,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33382626,3351396.0,7440872.0,58805.0,1.230267035,1.23026708,1.230267119,1.230267044
Friendly Matches,2024-06-30,06:00:00,Kotwica Kolobrzeg,Piast Gliwice,4.0,1000.0,1.04,2.0,2.0,1000.0,1.07,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33382629,10103858.0,3157365.0,58805.0,1.230266855,1.2302669,1.230266939,1.230266864
Chinese League 2,2024-06-30,06:00:00,Guangdong GZ-Power FC,Hainan Star,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.18,1000.0,1.01,8.2,1.01,1000.0,1.01,1000.0,1.44,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33382152,68321885.0,46993484.0,58805.0,1.230261268,1.230261313,1.230261352,1.230261277
