League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Irish Division 1,2024-06-03,11:00:00,Wexford F.C,Longford,1.78,1.9,4.5,5.4,3.8,4.3,2.0,2.18,1.86,2.0,1.81,1.99,2.02,2.22,5.4,980.0,5.8,980.0,5.3,40.0,5.8,120.0,7.4,10.0,7.8,9.8,5.6,980.0,5.6,70.0,9.2,12.0,8.8,11.5,5.8,980.0,5.6,75.0,15.5,20.0,15.0,70.0,6.0,1000.0,6.0,1000.0,4.0,55.0,5.6,75.0,6.0,1000.0,33318201,22975264.0,184330.0,58805.0,1.229547582,1.229547627,1.229547666,1.229547591
Uruguayan Primera Division,2024-06-03,12:30:00,Liverpool Montevideo,Cerro,1.82,1.86,4.9,5.4,3.85,3.95,1.94,2.0,2.0,2.06,1.85,2.0,2.0,2.18,11.0,14.0,15.0,19.5,5.6,46.0,5.8,1000.0,7.6,9.4,7.2,8.8,16.0,23.0,5.6,75.0,9.8,13.5,8.8,11.5,16.5,24.0,5.7,85.0,5.1,24.0,16.5,24.0,5.6,48.0,5.8,240.0,4.2,14.0,5.7,1000.0,6.2,1000.0,33308387,5789820.0,2329297.0,58805.0,1.229431128,1.229431173,1.229431212,1.229431137
Irish Premier Division,2024-06-03,13:00:00,Galway Utd,Shamrock Rovers,1.72,12.0,1.77,12.0,3.2,11.5,1.25,110.0,1.03,11.0,1.12,1000.0,1.12,1000.0,1.49,980.0,2.4,980.0,2.34,1000.0,3.55,1000.0,2.32,980.0,3.7,980.0,3.8,980.0,7.2,1000.0,3.4,1000.0,4.0,980.0,6.0,980.0,8.0,1000.0,3.65,1000.0,6.4,1000.0,9.0,1000.0,13.5,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33318463,318841.0,184325.0,58805.0,1.229600912,1.229600915,1.229600959,1.22960096
Irish Premier Division,2024-06-03,13:00:00,Sligo Rovers,Drogheda,2.72,2.78,2.94,3.05,3.25,3.35,1.73,1.74,2.34,2.38,1.95,2.08,1.94,2.06,9.4,10.5,9.6,10.0,16.0,18.5,36.0,50.0,8.8,9.6,6.8,7.2,12.5,14.0,34.0,38.0,14.5,16.0,11.5,12.5,18.0,20.0,50.0,60.0,36.0,42.0,30.0,34.0,48.0,55.0,90.0,130.0,24.0,34.0,36.0,40.0,21.0,1000.0,33318206,387040.0,184329.0,58805.0,1.22954801,1.229548055,1.229548094,1.229548019
Irish Division 1,2024-06-03,13:00:00,Bray Wanderers,Cobh Ramblers,2.08,2.16,4.0,4.4,3.35,3.5,1.72,1.77,2.28,2.4,1.97,2.1,1.9,2.04,9.4,11.5,11.0,14.0,23.0,32.0,7.8,100.0,7.0,8.6,6.8,8.2,15.0,18.5,7.8,65.0,10.5,13.0,9.6,12.0,18.0,980.0,7.8,85.0,19.5,28.0,19.0,26.0,34.0,55.0,8.0,1000.0,6.0,23.0,7.4,85.0,8.2,1000.0,33318197,298591.0,392220.0,58805.0,1.229547762,1.229547807,1.229547846,1.229547771
Irish Division 1,2024-06-03,13:00:00,Finn Harps,Athlone Town,2.54,2.7,2.96,3.15,3.4,3.5,1.83,1.91,2.1,2.2,1.87,1.97,2.02,2.16,10.5,15.0,9.6,13.5,16.0,23.0,5.2,60.0,9.2,980.0,6.8,980.0,10.5,16.0,5.1,44.0,13.5,21.0,10.5,980.0,15.5,23.0,5.2,65.0,5.2,48.0,5.0,38.0,5.1,60.0,5.6,140.0,4.7,55.0,4.9,42.0,5.8,1000.0,33318200,385761.0,4064631.0,58805.0,1.229547672,1.229547717,1.229547756,1.229547681
Irish Division 1,2024-06-03,13:00:00,Kerry FC,Treaty United,2.96,3.15,2.64,2.8,3.2,3.4,1.68,1.73,2.36,2.48,2.0,2.14,1.87,2.0,4.4,10.5,4.5,9.8,13.5,18.0,6.8,46.0,9.2,10.5,6.2,7.8,10.5,980.0,7.0,40.0,16.0,20.0,11.5,980.0,17.0,980.0,7.0,65.0,7.2,55.0,7.0,44.0,44.0,65.0,28.0,240.0,6.8,60.0,6.4,40.0,7.8,1000.0,33318202,51047170.0,38594512.0,58805.0,1.229547492,1.229547537,1.229547576,1.229547501
Irish Division 1,2024-06-03,13:00:00,Cork City,UCD,1.78,1.83,5.7,6.2,3.6,3.75,1.69,1.74,2.36,2.46,2.16,2.34,1.74,1.86,9.2,10.5,14.0,16.5,36.0,44.0,95.0,180.0,6.0,6.8,7.4,8.2,21.0,25.0,13.5,180.0,8.4,9.6,9.8,11.0,23.0,27.0,14.0,120.0,16.5,19.0,20.0,24.0,42.0,80.0,14.5,200.0,13.0,17.0,12.5,160.0,15.0,1000.0,33318196,298594.0,184328.0,58805.0,1.229547852,1.229547897,1.229547936,1.229547861
Finnish Ykkonen,2024-06-03,13:00:00,OLS,RoPS,1.38,1.44,5.0,26.0,4.7,9.6,3.05,3.4,1.43,1.47,1.65,1.81,2.22,2.52,2.48,1000.0,4.2,48.0,4.2,95.0,4.2,230.0,1.84,16.5,2.72,18.0,4.2,36.0,4.2,110.0,1.8,14.0,8.6,12.5,4.1,26.0,4.2,85.0,2.98,16.0,12.0,70.0,18.5,32.0,2.42,240.0,1.58,13.0,4.2,95.0,2.46,1000.0,33319937,396721.0,396725.0,58805.0,1.229570542,1.229570587,1.229570626,1.229570551
Estonian Esiliiga,2024-06-03,13:00:00,Tallinna Kalev II,Tabasalu JK,2.08,2.36,2.46,3.45,4.2,8.2,2.52,6.0,1.29,1.36,1.38,1.48,3.05,3.75,1.24,980.0,2.5,980.0,2.32,1000.0,1.05,1000.0,2.7,980.0,1.05,980.0,6.0,980.0,8.4,1000.0,4.0,1000.0,1.05,980.0,10.0,980.0,10.0,1000.0,3.2,1000.0,5.8,1000.0,15.5,1000.0,1.05,980.0,1.55,980.0,1.55,1000.0,1.05,980.0,33320540,13458324.0,20827027.0,58805.0,1.22957765,1.229577695,1.229577734,1.229577659
Serbian Super League,2024-06-03,13:00:00,FK Javor Ivanjica,Tekstilac Odzaci,1.22,1.24,21.0,36.0,6.4,7.8,1.79,1.91,2.08,2.26,3.4,4.3,1.31,1.42,10.0,980.0,7.0,980.0,7.4,1000.0,7.6,1000.0,5.1,6.6,6.2,980.0,7.2,980.0,8.0,1000.0,4.5,5.7,8.6,1000.0,7.0,980.0,11.5,1000.0,6.2,8.0,5.8,22.0,7.2,150.0,7.6,1000.0,3.45,6.2,15.0,1000.0,7.8,1000.0,33321129,13504616.0,59056225.0,58805.0,1.229589865,1.22958991,1.229589949,1.229589874
Irish Premier Division,2024-06-03,13:15:00,Bohemians,Shelbourne,1.76,3.2,1.96,9.8,3.15,11.5,1.34,1000.0,1.01,3.95,1.12,1000.0,1.12,1000.0,1.49,980.0,1.05,980.0,2.56,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33318467,3814.0,46928.0,58805.0,1.229601002,1.229601005,1.229601049,1.22960105
Irish Premier Division,2024-06-03,13:15:00,St Patricks,Dundalk,2.0,2.06,4.3,4.6,3.5,3.55,1.77,1.81,2.24,2.3,2.0,2.1,1.92,2.0,10.0,11.5,12.5,14.0,28.0,32.0,55.0,110.0,7.4,8.0,7.2,7.8,16.5,18.0,50.0,65.0,10.0,11.5,10.0,10.5,19.5,22.0,55.0,80.0,21.0,24.0,21.0,24.0,36.0,46.0,90.0,140.0,14.0,17.5,15.0,80.0,18.5,1000.0,33318199,364471.0,198746.0,58805.0,1.22954819,1.229548235,1.229548274,1.229548199
Irish Premier Division,2024-06-03,14:00:00,Derry City,Waterford,1.56,1.59,7.0,7.8,4.3,4.4,1.96,1.99,2.0,2.04,2.04,2.2,1.84,1.96,12.5,14.5,20.0,23.0,42.0,60.0,100.0,240.0,7.0,7.8,8.8,9.6,23.0,29.0,80.0,120.0,7.8,8.8,9.2,10.5,22.0,26.0,80.0,120.0,12.5,14.5,16.0,17.5,30.0,40.0,100.0,160.0,8.4,9.6,13.5,170.0,15.5,1000.0,33318205,298592.0,364470.0,58805.0,1.2295481,1.229548145,1.229548184,1.229548109
Uruguayan Primera Division,2024-06-03,15:00:00,Danubio,Deportivo Maldonado,2.44,2.52,3.35,3.65,3.1,3.3,1.68,1.73,2.36,2.46,2.02,2.1,1.91,1.98,8.2,11.5,9.6,13.0,4.8,28.0,5.0,85.0,7.4,8.6,6.4,7.6,13.0,19.0,4.9,65.0,12.0,17.0,10.5,14.5,4.4,27.0,5.0,90.0,4.7,42.0,4.7,40.0,4.9,70.0,5.1,190.0,4.6,36.0,4.9,75.0,5.5,1000.0,33308662,504779.0,10932747.0,58805.0,1.229434449,1.229434494,1.229434533,1.229434458
Serbian Super League,2024-06-03,15:00:00,Zeleznicar Pancevo,Indija,1.47,1.56,7.0,8.8,4.2,5.0,1.98,2.14,1.87,2.02,2.02,2.26,1.79,1.98,5.5,980.0,6.2,980.0,7.4,70.0,8.0,1000.0,7.0,32.0,4.9,980.0,6.6,980.0,7.8,130.0,7.2,9.0,8.8,40.0,6.4,980.0,7.6,120.0,5.6,14.5,5.6,70.0,6.8,44.0,7.8,1000.0,4.1,55.0,7.8,180.0,8.2,1000.0,33321130,17203915.0,4835211.0,58805.0,1.229589955,1.22959,1.229590039,1.229589964
Argentinian Primera Division,2024-06-03,19:00:00,San Lorenzo,Sarmiento de Junin,1.93,1.95,5.8,6.2,3.15,3.25,1.4,1.43,3.3,3.45,2.68,2.86,1.54,1.59,6.4,6.8,11.5,12.5,36.0,42.0,21.0,220.0,5.1,5.3,7.4,8.0,24.0,29.0,20.0,160.0,8.4,9.2,11.5,12.5,34.0,40.0,21.0,980.0,20.0,22.0,28.0,32.0,20.0,90.0,22.0,410.0,25.0,29.0,20.0,330.0,24.0,1000.0,33305927,194503.0,5971606.0,58805.0,1.229389758,1.229389803,1.229389842,1.229389767
Brazilian Serie C,2024-06-03,19:00:00,Volta Redonda,CSA,1.73,1.83,5.8,6.6,3.5,3.9,1.68,1.79,2.26,2.5,2.14,2.32,1.76,1.88,5.5,980.0,6.0,980.0,7.4,48.0,8.4,190.0,5.8,7.6,7.2,980.0,6.4,980.0,8.2,110.0,8.2,10.0,5.5,980.0,6.6,980.0,6.0,120.0,6.0,19.5,6.4,23.0,7.6,55.0,8.4,210.0,5.7,16.0,6.0,170.0,8.8,1000.0,33317909,1040271.0,3794140.0,58805.0,1.229539399,1.229539444,1.229539483,1.229539408
Brazilian Serie B,2024-06-03,20:00:00,Santos,Botafogo SP,1.55,1.56,9.4,10.0,4.0,4.1,1.52,1.55,2.82,2.94,2.78,3.05,1.48,1.56,7.8,8.8,18.0,22.0,75.0,980.0,12.5,980.0,4.7,5.4,9.0,13.5,40.0,48.0,12.5,340.0,6.2,7.2,10.5,12.0,10.0,48.0,12.5,980.0,11.0,13.5,21.0,24.0,11.0,1000.0,12.5,980.0,12.0,14.5,12.5,980.0,13.0,1000.0,33307977,198127.0,4435648.0,58805.0,1.229424418,1.229424428,1.229424417,1.229424427
Brazilian Serie C,2024-06-03,20:00:00,EC Sao Jose Porto Alegre,Nautico PE,2.64,2.98,2.86,3.2,3.05,3.3,1.65,1.75,2.32,2.56,1.92,2.1,1.9,2.08,8.4,10.5,8.8,980.0,5.2,25.0,4.4,65.0,7.8,9.4,6.2,980.0,4.9,17.0,4.3,48.0,5.2,17.5,4.7,980.0,5.3,980.0,4.4,75.0,5.9,44.0,5.8,38.0,5.7,65.0,6.2,170.0,5.5,40.0,4.3,50.0,6.6,1000.0,33317904,16916720.0,7210009.0,58805.0,1.229539579,1.229539624,1.229539663,1.229539588
Brazilian Serie C,2024-06-03,20:00:00,Botafogo PB,Athletic Club,2.72,2.74,3.1,3.35,3.0,3.25,1.6,1.67,2.46,2.68,2.02,2.18,1.85,1.98,3.95,980.0,8.8,980.0,5.3,24.0,3.35,70.0,7.4,980.0,6.0,980.0,4.9,980.0,6.0,55.0,5.0,18.0,9.8,15.5,5.4,980.0,6.2,85.0,5.9,46.0,5.8,42.0,6.2,75.0,6.6,190.0,5.6,40.0,5.9,60.0,6.8,1000.0,33317905,5310328.0,23018379.0,58805.0,1.229539489,1.229539534,1.229539573,1.229539498
Brazilian Serie B,2024-06-03,21:00:00,Operario PR,Amazonas FC,1.84,1.86,5.8,6.0,3.45,3.5,1.54,1.59,2.68,2.88,2.36,2.56,1.64,1.74,8.0,8.8,13.0,14.5,30.0,42.0,11.0,980.0,5.7,6.2,7.4,8.2,23.0,980.0,14.5,980.0,8.4,9.2,10.0,11.5,27.0,980.0,15.0,980.0,18.0,19.5,22.0,980.0,48.0,70.0,11.0,270.0,15.0,19.5,11.0,980.0,16.5,1000.0,33307983,6219238.0,27728928.0,58805.0,1.22943062,1.22943063,1.229430619,1.229430629
Argentinian Primera Division,2024-06-03,21:15:00,Estudiantes,Godoy Cruz,2.0,2.02,4.7,5.1,3.35,3.4,1.48,1.56,2.78,3.1,2.4,2.42,1.7,1.71,7.4,8.4,11.0,12.0,30.0,34.0,90.0,150.0,5.7,6.2,7.2,8.0,20.0,22.0,75.0,980.0,9.0,10.5,10.5,12.0,26.0,32.0,100.0,980.0,21.0,24.0,24.0,29.0,50.0,75.0,100.0,270.0,21.0,26.0,14.0,180.0,15.5,1000.0,33305933,194509.0,1551296.0,58805.0,1.229389574,1.229389619,1.229389658,1.229389583
Argentinian Primera Division,2024-06-03,21:15:00,Defensa y Justicia,CA Independiente,3.05,3.2,2.72,2.84,3.1,3.2,1.48,1.58,2.72,3.1,2.22,2.48,1.67,1.82,7.2,8.0,7.2,8.0,13.0,15.5,38.0,46.0,7.8,8.8,6.8,7.4,11.5,14.0,34.0,55.0,17.0,20.0,13.5,16.0,23.0,27.0,55.0,80.0,48.0,65.0,42.0,55.0,12.5,85.0,100.0,230.0,12.0,70.0,11.0,60.0,13.0,1000.0,33305930,5178272.0,8015153.0,58805.0,1.229389668,1.229389713,1.229389752,1.229389677
