League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
English U21 Pro Development League,2024-10-09,09:00:00,Peterborough United U21,Burnley U21,1.71,4.0,2.08,4.0,4.2,6.6,1.25,18.0,1.06,5.6,1.5,1000.0,1.12,3.35,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.55,1000.0,1.55,1000.0,1.13,1000.0,33671197,47816486.0,10351446.0,58805.0,1.234168629,1.234168674,1.234168713,1.234168638,1.2,1000.0,1.01,20.0,1.25,75.0,1.01,5.4,1.25,18.0,1.06,5.6,1.36,1.93,1.52,2.4,1.2,1.3,1.234168630,1.234168632,1.234168633,1.234168677
Estonian Esiliiga,2024-10-09,13:00:00,Tallinna Kalev II,FC Tallinn,1.81,6.0,1.97,11.5,3.75,7.0,1.18,18.0,1.06,8.8,1.12,1000.0,1.12,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.55,1000.0,1.55,1000.0,1.13,1000.0,33671103,13458324.0,28659758.0,58805.0,1.234166095,1.234166140,1.234166179,1.234166104,1.2,1000.0,1.01,20.0,1.27,70.0,1.01,1.14,1.18,18.0,1.06,8.0,1.33,2.04,1.45,1.93,1.21,1.36,1.234166096,1.234166098,1.234166099,1.234166143
Austrian Landesliga,2024-10-09,13:30:00,SV Wienerberg,LAC Inter,1.47,2.64,2.3,8.0,3.5,6.8,1.07,55.0,1.02,26.0,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,33672136,11412540.0,25372269.0,58805.0,1.234186879,1.234186924,1.234186963,1.234186888,1.2,1000.0,1.01,20.0,1.16,55.0,1.02,990.0,1.14,55.0,1.02,990.0,1.14,1.45,1.6,3.4,1.2,1.4,1.234186880,1.234186882,1.234186883,1.234186927
Danish Women's Matches,2024-10-09,14:00:00,Aalborg Freja (W),ASA Aarhus (W),2.5,16.0,1.22,2.0,3.7,10.0,1.05,55.0,1.02,26.0,1.12,1000.0,1.12,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.55,1000.0,1.13,60.0,1.13,1000.0,33671003,39575372.0,10237372.0,58805.0,1.234162544,1.234162589,1.234162628,1.234162553,1.2,1000.0,1.01,20.0,23.0,55.0,1.02,1.05,1.14,55.0,1.02,55.0,2.0,6.2,1.06,1.35,1.11,1.32,1.234162545,1.234162547,1.234162548,1.234162592
Danish Women's Matches,2024-10-09,14:15:00,Odense Q II (W),Dalum/Naesby (W),1.18,2.0,2.76,15.0,4.2,11.0,1.05,65.0,1.01,26.0,1.12,1000.0,1.12,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,60.0,1.55,1000.0,1.13,1000.0,33671008,74784191.0,45628197.0,58805.0,1.234162762,1.234162807,1.234163992,1.234162771,1.2,1000.0,1.01,20.0,23.0,65.0,1.01,1.05,1.14,65.0,1.01,55.0,1.07,1.18,2.0,6.4,1.1,1.28,1.234162763,1.234162765,1.234162766,1.234163956
French National,2024-10-09,14:30:00,Orleans,Valenciennes,2.1,2.26,3.8,4.3,3.25,3.55,1.65,1.8,2.24,2.54,1.92,2.2,1.84,2.08,8.4,12.5,4.0,980.0,4.6,32.0,4.8,100.0,6.8,9.8,3.3,8.4,4.0,980.0,4.7,70.0,3.85,13.5,3.85,13.5,4.5,980.0,4.8,90.0,4.5,34.0,4.4,32.0,4.7,60.0,4.9,180.0,4.2,27.0,4.7,90.0,5.1,1000.0,33660076,2225922.0,669343.0,58805.0,1.234003069,1.234003114,1.234003153,1.234003078,2.58,3.3,1.49,1.63,5.0,1000.0,1.01,1.25,2.94,3.5,1.4,1.52,1.3,1.36,1.79,1.91,1.39,1.45,1.234003070,1.234003072,1.234003073,1.234003117
Peruvian Segunda Division,2024-10-09,15:00:00,Santos FC de Ica,Alianza Universidad,2.5,6.0,2.0,4.2,3.0,4.6,1.18,1000.0,1.01,8.8,1.12,1000.0,1.12,1000.0,1.04,980.0,1.04,980.0,1.04,1000.0,1.04,1000.0,1.04,980.0,1.04,980.0,1.04,980.0,1.04,1000.0,1.04,1000.0,1.04,980.0,1.04,980.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.55,1000.0,1.55,1000.0,1.04,1000.0,33671042,21624928.0,10278153.0,58805.0,1.234164206,1.234164251,1.234164290,1.234164215,1.2,1000.0,1.01,20.0,1.27,1000.0,1.01,1.08,1.18,1000.0,1.01,8.0,1.33,2.0,1.37,1.67,1.29,1.49,1.234164207,1.234164209,1.234164210,1.234164254
Friendly Matches,2024-10-09,15:30:00,Sligo Rovers,Celtic,3.05,14.0,1.4,1.94,4.3,8.4,1.07,1000.0,1.01,21.0,1.12,1000.0,1.12,1000.0,1.04,980.0,1.04,980.0,1.04,1000.0,1.04,1000.0,1.13,980.0,1.04,980.0,1.04,980.0,1.04,1000.0,1.13,1000.0,1.13,980.0,1.04,980.0,1.04,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.04,1000.0,1.55,1000.0,1.04,55.0,1.04,1000.0,33671675,387040.0,52495022.0,58805.0,1.234180493,1.234180538,1.234180577,1.234180502,1.2,1000.0,1.01,20.0,1.16,1000.0,1.01,990.0,1.14,1000.0,1.01,990.0,2.06,3.5,1.14,1.49,1.13,1.28,1.234180494,1.234180496,1.234180497,1.234180541
Welsh Premiership,2024-10-09,15:45:00,The New Saints,Caernarfon Town,1.16,1.18,15.5,24.0,9.2,14.5,4.2,5.1,1.24,1.32,1.79,1.97,2.02,2.28,2.22,980.0,4.4,980.0,4.2,1000.0,4.2,1000.0,6.4,980.0,2.1,980.0,4.2,980.0,4.2,1000.0,5.5,13.5,5.8,980.0,2.16,980.0,4.2,1000.0,5.2,11.5,5.7,14.5,2.16,36.0,2.26,1000.0,1.99,2.52,9.0,1000.0,2.28,1000.0,33670442,3667304.0,3664465.0,58805.0,1.234154189,1.234154234,1.234154273,1.234154198,1.2,7.0,1.17,1.24,7.6,110.0,1.01,1.03,4.2,110.0,1.06,1.32,1.04,1.07,6.4,7.6,1.1,1.12,1.234154190,1.234154192,1.234154193,1.234154237
Colombian Primera B,2024-10-09,17:00:00,Real Santander,Cucuta Deportivo,3.45,9.8,1.89,2.22,2.94,3.8,1.38,3.4,1.42,3.6,1.12,1000.0,1.12,1000.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.55,1000.0,1.55,1000.0,1.05,1000.0,33670620,5690632.0,2301978.0,58805.0,1.234161111,1.234161156,1.234161195,1.234161120,1.2,1000.0,1.01,20.0,1.27,1000.0,1.01,4.8,1.92,6.4,1.18,2.1,1.81,2.14,1.26,1.41,1.35,1.52,1.234161112,1.234161114,1.234161115,1.234161159
