League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-04-16,06:00:00,Western United,Adelaide United,2.56,2.64,2.5,2.6,4.5,4.6,3.5,3.8,1.36,1.4,1.38,1.41,3.4,3.6,34.0,40.0,22.0,25.0,23.0,27.0,38.0,40.0,22.0,26.0,11.0,12.5,12.5,13.5,19.5,22.0,24.0,27.0,12.5,13.5,12.5,13.5,21.0,24.0,38.0,42.0,20.0,22.0,21.0,24.0,36.0,40.0,8.6,9.8,8.2,9.6,15.0,180.0,33189104,24301731.0,571273.0,58805.0,1.227633117,1.227633121,1.227633196,1.227633118
Estonian Premier League,2024-04-16,13:00:00,Tallinna Kalev,FCI Tallinn,4.3,480.0,1.04,1.3,4.3,330.0,1.2,1000.0,1.03,6.4,1.12,20.0,1.12,20.0,1.47,1000.0,2.78,1000.0,2.7,1000.0,3.85,1000.0,2.94,1000.0,3.3,1000.0,5.4,1000.0,8.4,1000.0,3.6,1000.0,3.65,1000.0,7.6,1000.0,7.4,1000.0,3.35,1000.0,5.5,1000.0,5.6,1000.0,16.5,1000.0,1.55,1000.0,1.01,1000.0,15.0,1000.0,33195153,5924203.0,12562519.0,58805.0,1.227651761,1.227651807,1.227651851,1.227651771
Norwegian Eliteserien,2024-04-16,14:00:00,Kfum Oslo,Stromsgodset,2.82,3.1,2.48,2.66,3.5,3.75,1.95,2.14,1.87,2.06,1.72,1.87,2.16,2.4,12.5,15.0,9.6,11.5,13.5,21.0,6.2,44.0,11.0,13.0,7.0,8.6,10.5,12.5,21.0,34.0,16.5,25.0,11.5,13.5,15.0,19.5,6.4,48.0,6.4,60.0,23.0,40.0,6.4,55.0,6.6,110.0,5.7,30.0,5.4,23.0,7.0,940.0,33181040,14136987.0,31319.0,58805.0,1.227410772,1.227410817,1.227410856,1.227410781
Swedish Superettan,2024-04-16,14:00:00,Osters,Orebro,1.56,1.59,6.2,7.0,4.4,4.8,2.1,2.38,1.72,1.91,1.87,2.0,2.0,2.16,16.0,18.5,21.0,24.0,10.5,70.0,12.0,220.0,8.2,9.2,9.4,10.5,21.0,26.0,11.5,110.0,8.6,9.8,8.8,10.0,20.0,23.0,11.5,110.0,13.0,15.0,14.0,16.0,28.0,34.0,12.0,150.0,4.8,7.8,11.5,120.0,13.0,1000.0,33181621,780885.0,42617.0,58805.0,1.227422436,1.227422481,1.22742252,1.227422445
Northern Irish Championship,2024-04-16,15:45:00,Dergview,HW Welders FC,1.02,480.0,1.45,870.0,1.2,330.0,1.18,1000.0,1.03,7.8,1.12,20.0,1.12,20.0,1.49,980.0,1.1,980.0,1.1,1000.0,3.15,1000.0,2.84,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,3.5,1000.0,1.1,980.0,1.1,980.0,7.6,1000.0,3.05,1000.0,3.95,1000.0,7.2,1000.0,8.0,1000.0,1.55,1000.0,1.55,1000.0,1.1,1000.0,33195165,3611094.0,68331460.0,58805.0,1.227663134,1.227663179,1.227663218,1.227663143
Northern Irish Championship,2024-04-16,15:45:00,Ards FC,Ballyclare Comrades,1.58,480.0,1.58,870.0,1.66,330.0,1.18,1000.0,1.03,7.8,1.12,20.0,1.12,20.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,15.0,1000.0,33195163,7387939.0,13588410.0,58805.0,1.227663224,1.227663269,1.227663308,1.227663233
Northern Irish Premiership,2024-04-16,15:45:00,Crusaders,Cliftonville,2.12,2.34,3.25,3.65,3.6,4.1,2.02,2.24,1.8,1.99,1.7,1.84,2.2,2.44,5.6,980.0,5.5,980.0,6.2,26.0,7.4,65.0,5.1,980.0,7.0,9.2,5.6,980.0,6.8,42.0,5.8,16.5,5.1,980.0,6.0,980.0,7.2,55.0,6.6,32.0,6.2,25.0,6.8,38.0,7.6,100.0,5.6,17.5,6.8,36.0,8.2,1000.0,33192005,539982.0,539979.0,58805.0,1.227591911,1.227591956,1.227591995,1.22759192
Northern Irish Premiership,2024-04-16,15:45:00,Dungannon,Loughgall,1.65,1.71,4.0,6.2,4.3,6.0,2.3,3.25,1.44,1.76,1.5,1.85,2.16,3.0,3.75,32.0,3.75,30.0,3.95,55.0,3.15,1000.0,9.6,16.0,3.25,13.5,3.6,24.0,1.82,1000.0,3.35,16.0,3.2,13.0,3.55,22.0,1.93,1000.0,3.6,23.0,3.5,19.0,3.75,32.0,4.0,1000.0,2.84,8.4,1.55,1000.0,4.2,1000.0,33190676,539981.0,908795.0,58805.0,1.227573304,1.227573349,1.227573388,1.227573313
Northern Irish Premiership,2024-04-16,15:45:00,Linfield,Coleraine,1.37,1.41,7.6,11.5,5.1,6.4,2.5,2.88,1.53,1.67,1.85,2.0,2.0,2.18,18.0,980.0,4.2,980.0,4.5,95.0,4.6,1000.0,8.0,13.0,10.0,16.0,4.2,980.0,4.5,140.0,7.4,11.5,8.2,12.5,4.1,980.0,4.5,120.0,3.8,15.0,3.9,16.5,4.1,36.0,4.5,140.0,2.64,5.9,4.5,140.0,4.7,1000.0,33190886,44330.0,166863.0,58805.0,1.227573124,1.227573169,1.227573208,1.227573133
Northern Irish Premiership,2024-04-16,15:45:00,Glentoran,Larne,3.35,3.85,2.08,2.24,3.5,3.9,2.14,2.3,1.76,1.88,1.64,1.88,2.14,2.58,12.0,21.0,9.2,13.5,12.0,17.0,20.0,38.0,12.0,18.5,7.2,10.5,9.4,13.5,4.0,27.0,4.2,30.0,11.5,18.0,12.5,22.0,4.2,40.0,4.3,75.0,4.2,46.0,4.3,55.0,4.5,110.0,4.0,38.0,3.55,16.5,4.5,1000.0,33191347,46944.0,539984.0,58805.0,1.227587232,1.227587277,1.227587316,1.227587241
