League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-05-16,08:35:00,Shandong Taishan,Sichuan Jiuniu FC,1.27,1.32,11.0,14.0,6.2,7.6,2.66,3.2,1.46,1.61,1.88,2.14,1.88,2.14,4.6,38.0,4.8,55.0,5.0,140.0,5.2,460.0,9.6,14.0,13.0,18.5,4.8,50.0,5.2,190.0,7.8,11.0,9.0,13.5,21.0,36.0,5.0,150.0,9.4,13.0,11.0,16.5,5.0,40.0,5.5,160.0,2.38,4.3,5.1,200.0,5.3,1000.0,33268099,50443279.0,17714225.0,58805.0,1.228862888,1.228862898,1.228862887,1.228862897
Turkish 1 Lig,2024-05-16,11:00:00,Bodrum B. Bodrumspor,Boluspor,1.78,1.82,5.6,6.4,3.5,3.9,1.65,1.74,2.34,2.54,2.16,2.34,1.74,1.86,1.94,980.0,14.0,980.0,2.36,46.0,4.0,170.0,6.0,980.0,7.6,9.0,6.0,980.0,1.95,1000.0,8.4,10.5,3.8,11.5,6.2,980.0,7.2,1000.0,14.0,19.5,2.22,24.0,2.28,55.0,1.93,210.0,1.73,16.0,1.92,170.0,2.5,1000.0,33270218,69335246.0,2553026.0,58805.0,1.228905972,1.228905975,1.228906019,1.228906020
Armenian Premier League,2024-05-16,11:00:00,FC Urartu,Alashkert,2.6,2.76,3.05,3.3,3.15,3.25,1.71,1.81,2.24,2.42,1.92,2.08,1.93,2.1,9.0,980.0,9.4,980.0,1.66,22.0,1.74,60.0,8.2,980.0,6.6,980.0,5.0,980.0,3.35,44.0,5.5,16.5,10.5,980.0,3.7,980.0,1.74,65.0,6.8,1000.0,1.58,1000.0,14.5,1000.0,8.2,1000.0,1.55,1000.0,1.55,46.0,5.1,1000.0,33274571,25800263.0,9686394.0,58805.0,1.228960113,1.228960158,1.228960197,1.228960122
Serbian Super League,2024-05-16,11:55:00,FK Radnicki 1923,Vojvodina,2.68,2.74,2.68,2.76,3.7,3.9,2.28,2.46,1.69,1.77,1.61,1.71,2.4,2.62,16.0,19.0,13.0,980.0,17.0,20.0,34.0,42.0,12.5,15.0,7.8,9.0,11.0,12.5,23.0,27.0,18.0,30.0,11.0,12.5,13.0,15.5,27.0,34.0,30.0,42.0,23.0,26.0,11.0,34.0,42.0,70.0,7.6,18.5,7.6,19.5,13.0,850.0,33273475,10465511.0,2020542.0,58805.0,1.228947203,1.228947248,1.228947287,1.228947212
Norwegian 1st Division,2024-05-16,12:00:00,Mjondalen,Asane,2.16,2.28,3.4,3.65,3.7,3.9,2.3,2.44,1.7,1.76,1.6,1.72,2.38,2.66,8.4,19.0,13.5,18.0,24.0,27.0,12.0,65.0,11.5,13.0,8.0,9.0,13.5,15.0,30.0,65.0,14.0,15.5,10.0,11.0,14.0,16.0,34.0,42.0,23.0,42.0,17.5,21.0,25.0,30.0,29.0,200.0,11.0,12.5,9.6,28.0,14.5,850.0,33266057,3782270.0,152573.0,58805.0,1.228819592,1.228819637,1.228819676,1.228819601
Czech 1 Liga,2024-05-16,12:00:00,Zlin,Ceske Budejovice,2.22,2.3,3.4,3.6,3.55,3.75,2.08,2.14,1.87,1.93,1.73,1.86,2.16,2.38,13.5,15.5,14.0,15.5,22.0,26.0,12.0,65.0,10.0,11.5,7.4,8.2,13.0,15.0,34.0,40.0,13.0,14.5,10.0,11.5,15.0,17.0,27.0,48.0,25.0,29.0,20.0,23.0,30.0,36.0,48.0,85.0,13.0,15.5,17.0,34.0,15.0,830.0,33268423,367580.0,367577.0,58805.0,1.228868425,1.228868470,1.228868509,1.228868434
Saudi Professional League,2024-05-16,12:00:00,Al Taee,Al-Fateh (KSA),2.58,2.64,2.64,2.72,4.0,4.1,2.56,2.66,1.6,1.64,1.55,1.64,2.58,2.8,20.0,23.0,14.5,16.5,19.0,21.0,34.0,60.0,14.5,17.5,8.8,10.0,11.5,13.0,22.0,26.0,18.0,20.0,11.0,12.5,13.5,15.0,26.0,30.0,32.0,40.0,20.0,24.0,26.0,29.0,40.0,60.0,12.5,15.0,7.6,15.5,14.5,850.0,33265899,14116284.0,7196232.0,58805.0,1.228822820,1.228822830,1.228822819,1.228822829
Czech 1 Liga,2024-05-16,12:00:00,FK Jablonec,Pardubice,1.9,1.96,4.7,5.0,3.55,3.75,2.0,2.08,1.93,2.0,1.8,1.91,2.08,2.26,10.5,13.5,15.5,17.5,30.0,36.0,13.0,140.0,8.6,9.6,7.8,8.6,16.5,19.0,12.0,65.0,10.0,11.5,9.4,10.5,16.5,19.5,12.0,70.0,18.5,21.0,17.5,20.0,30.0,36.0,40.0,240.0,11.5,13.0,12.0,60.0,14.5,1000.0,33267832,367578.0,4940265.0,58805.0,1.228861330,1.228861375,1.228861414,1.228861339
Czech 1 Liga,2024-05-16,12:00:00,Bohemians 1905,MFK Karvina,2.0,2.06,3.95,4.3,3.7,3.95,2.02,2.1,1.91,1.98,1.78,1.89,2.12,2.28,13.5,16.5,13.5,17.0,4.0,34.0,2.28,90.0,8.6,980.0,7.8,980.0,14.5,18.0,2.5,55.0,11.0,13.0,9.2,980.0,14.0,980.0,2.5,60.0,17.0,24.0,16.5,22.0,28.0,40.0,26.0,240.0,1.99,13.5,2.24,55.0,7.8,1000.0,33268286,2467701.0,3358864.0,58805.0,1.228866899,1.228866944,1.228866983,1.228866908
Norwegian Eliteserien,2024-05-16,13:00:00,Viking,Lillestrom,1.79,1.82,4.4,4.6,4.5,4.7,2.88,2.96,1.51,1.53,1.53,1.61,2.64,2.86,23.0,27.0,21.0,26.0,32.0,40.0,70.0,90.0,13.0,15.5,9.2,11.0,16.5,18.0,38.0,44.0,13.0,14.5,9.6,10.5,14.5,16.5,36.0,42.0,18.5,21.0,14.5,15.5,21.0,24.0,40.0,60.0,6.6,6.8,24.0,28.0,18.0,600.0,33268442,168747.0,10770.0,58805.0,1.228869461,1.228869506,1.228869545,1.228869470
Armenian Premier League,2024-05-16,13:00:00,FC Noah,Ararat Armenia,2.88,3.25,2.6,2.86,3.15,3.45,1.68,1.78,2.28,2.48,1.91,2.1,1.91,2.1,8.8,11.0,8.2,10.5,5.3,18.5,6.4,46.0,4.5,11.0,6.6,8.0,10.0,14.0,6.2,38.0,5.6,21.0,11.0,15.0,5.6,980.0,6.6,60.0,6.6,55.0,6.4,42.0,6.6,65.0,7.2,240.0,6.4,44.0,6.2,36.0,7.4,1000.0,33274361,25068897.0,20740727.0,58805.0,1.228958293,1.228958338,1.228958377,1.228958302
