League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Portuguese Primeira Liga,2024-09-20,16:15:00,CD Nacional Funchal,Braga,5.1,5.2,1.73,1.74,4.3,4.4,2.4,2.44,1.69,1.72,1.72,1.77,2.3,2.4,18.0,19.5,10.0,11.0,10.5,12.0,16.0,18.0,20.0,23.0,9.0,9.6,9.4,9.6,15.0,16.0,38.0,50.0,18.0,19.5,16.5,18.5,25.0,28.0,17.0,120.0,50.0,60.0,48.0,60.0,70.0,85.0,15.0,65.0,7.6,8.2,18.5,980.0,33595897,22012893.0,48799.0,58805.0,1.233124673,1.233124683,1.233124672,1.233124682,3.75,3.9,1.34,1.36,18.5,21.0,1.05,1.06,5.0,5.2,1.24,1.25,2.34,2.38,1.23,1.25,1.29,1.31,1.233124664,1.233124676,1.233124677,1.233124687
Argentinian Primera Division,2024-09-20,17:30:00,Gimnasia La Plata,Deportivo Riestra,1.97,1.98,4.7,5.0,3.4,3.5,1.68,1.71,2.4,2.46,2.14,2.22,1.83,1.88,9.2,10.5,12.0,13.5,30.0,34.0,80.0,120.0,6.8,7.4,7.2,7.6,18.0,19.5,50.0,80.0,9.8,10.5,10.0,11.0,20.0,24.0,36.0,95.0,20.0,22.0,21.0,24.0,42.0,50.0,48.0,180.0,16.5,19.0,85.0,110.0,24.0,1000.0,33572563,1213581.0,5994579.0,58805.0,1.232854084,1.232854094,1.232854083,1.232854093,2.72,2.78,1.56,1.58,9.4,10.5,1.1,1.12,3.1,3.15,1.46,1.48,1.25,1.27,2.02,2.04,1.4,1.42,1.232854075,1.232854087,1.232854088,1.232854098
Ecuadorian Serie B,2024-09-20,17:30:00,Manta FC,Chacaritas SC,1.34,1.45,11.0,15.5,4.3,5.3,1.67,1.9,2.12,2.54,2.08,2.92,1.52,1.71,9.4,980.0,4.2,980.0,4.2,1000.0,4.2,1000.0,5.2,980.0,2.72,980.0,4.2,1000.0,4.2,1000.0,5.6,980.0,2.72,980.0,3.15,980.0,4.2,1000.0,2.7,980.0,12.0,980.0,1.27,1000.0,1.91,1000.0,1.16,980.0,3.4,1000.0,1.28,1000.0,33601632,5366102.0,25889141.0,58805.0,1.233180259,1.233180304,1.233180343,1.233180268,3.15,3.3,1.44,1.47,3.15,18.0,1.07,1.12,3.05,3.75,1.37,1.47,1.07,1.1,3.15,3.95,1.23,1.29,1.233180260,1.233180262,1.233180263,1.233180307
Venezuelan Primera Division,2024-09-20,18:45:00,Caracas,Monagas,2.48,2.82,2.8,3.35,3.25,3.65,1.84,1.98,2.02,2.2,1.75,2.02,1.98,2.34,9.2,15.5,8.6,14.0,14.5,980.0,4.0,980.0,7.8,13.0,6.4,9.6,9.8,16.5,4.4,980.0,12.0,980.0,9.0,15.0,13.5,980.0,4.1,980.0,4.0,980.0,4.7,980.0,4.0,980.0,4.1,980.0,3.75,980.0,3.85,980.0,4.3,1000.0,33604782,3738659.0,224547.0,58805.0,1.233218413,1.233218458,1.233218497,1.233218422,3.05,3.25,1.44,1.49,1.27,18.0,1.07,1.1,3.4,3.95,1.34,1.4,1.43,1.48,1.57,1.67,1.38,1.47,1.233218414,1.233218416,1.233218417,1.233218461
Uruguayan Primera Division,2024-09-20,19:30:00,Deportivo Maldonado,Wanderers (Uru),2.86,3.0,2.88,3.1,2.92,3.15,1.56,1.61,2.62,2.8,1.93,2.28,1.79,2.08,4.2,980.0,6.8,980.0,11.5,980.0,23.0,980.0,6.6,980.0,5.3,980.0,10.0,980.0,21.0,980.0,11.0,980.0,10.0,980.0,14.5,980.0,29.0,980.0,22.0,980.0,21.0,980.0,29.0,980.0,40.0,1000.0,23.0,980.0,23.0,980.0,1.86,1000.0,33596856,10932747.0,2794560.0,58805.0,1.233144227,1.233144272,1.233144311,1.233144236,2.62,2.76,1.57,1.62,7.8,10.5,1.12,1.14,2.8,2.98,1.51,1.55,1.47,1.53,1.5,1.54,1.46,1.51,1.233144228,1.233144230,1.233144231,1.233144275
Argentinian Primera Division,2024-09-20,20:00:00,Union Santa Fe,Godoy Cruz,2.08,2.12,4.9,5.2,3.05,3.1,1.46,1.49,3.05,3.15,2.46,2.58,1.64,1.69,6.6,7.2,10.5,11.5,29.0,34.0,42.0,150.0,5.7,6.0,6.8,7.4,20.0,22.0,38.0,110.0,9.8,10.5,11.0,12.0,25.0,32.0,19.0,150.0,23.0,26.0,28.0,34.0,55.0,80.0,20.0,300.0,27.0,32.0,46.0,190.0,22.0,1000.0,33572658,194516.0,1551296.0,58805.0,1.232852896,1.232852906,1.232852895,1.232852905,2.38,2.48,1.67,1.72,6.8,7.4,1.15,1.17,2.48,2.5,1.67,1.68,1.24,1.26,1.89,1.93,1.47,1.49,1.232852887,1.232852899,1.232852900,1.232852910
Bolivian Liga de Futbol Profesional,2024-09-20,20:00:00,CD Gualberto Villarroel,Royal Pari,1.61,1.66,6.0,6.8,4.2,4.7,2.14,2.28,1.79,1.87,1.83,2.0,2.0,2.2,15.0,17.5,23.0,27.0,42.0,55.0,10.0,170.0,8.2,11.0,8.8,10.5,20.0,24.0,9.6,980.0,8.6,10.5,8.8,9.6,8.2,23.0,11.0,85.0,13.5,980.0,14.0,16.5,29.0,34.0,9.8,120.0,5.1,8.6,9.6,95.0,10.5,1000.0,33604692,61511713.0,16922830.0,58805.0,1.233217469,1.233217514,1.233217553,1.233217478,3.5,3.75,1.37,1.4,4.4,21.0,1.05,1.07,4.3,4.9,1.26,1.29,1.17,1.2,2.5,2.64,1.28,1.32,1.233217470,1.233217472,1.233217473,1.233217517
Ecuadorian Serie A,2024-09-20,21:00:00,Libertad FC,Independiente (Ecu),8.2,9.8,1.44,1.51,4.4,5.1,1.92,2.1,1.9,2.08,2.18,2.38,1.72,1.85,12.5,16.5,6.0,8.0,6.8,8.6,10.0,13.0,18.0,28.0,9.2,11.5,9.2,11.5,14.0,19.0,7.0,980.0,23.0,36.0,6.4,32.0,6.6,980.0,7.6,980.0,7.4,980.0,7.2,980.0,7.4,980.0,7.4,980.0,4.0,8.6,7.6,1000.0,33595406,44232344.0,6432339.0,58805.0,1.233118842,1.233118887,1.233118926,1.233118851,3.05,3.7,1.37,1.48,3.7,21.0,1.05,1.38,3.7,4.2,1.31,1.38,2.94,3.3,1.11,1.14,1.24,1.29,1.233118843,1.233118845,1.233118846,1.233118890
Brazilian U20,2024-09-20,21:30:00,Cruzeiro U20,Palmeiras U20,3.2,4.8,1.3,2.52,3.15,1000.0,2.04,3.1,1.47,1.96,1.28,2.04,1.97,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33607035,5188319.0,5181619.0,58805.0,1.233242255,1.233242300,1.233242339,1.233242264,1.2,1000.0,1.01,980.0,2.46,1000.0,1.02,1.69,2.46,110.0,1.02,1.69,1.65,4.3,1.26,1.46,1.28,1.47,1.233242256,1.233242258,1.233242259,1.233242303
Venezuelan Primera Division,2024-09-20,21:30:00,Puerto Cabello,Angostura FC,1.53,1.67,6.6,9.6,3.85,4.5,1.75,2.14,1.88,2.34,2.04,2.4,1.71,1.97,9.4,15.5,3.75,980.0,4.1,980.0,4.3,1000.0,5.5,8.8,7.4,11.0,3.9,980.0,4.3,980.0,7.0,10.5,7.6,12.5,3.9,980.0,4.2,980.0,10.5,980.0,14.0,980.0,4.1,980.0,4.3,1000.0,3.3,13.0,4.3,1000.0,4.4,1000.0,33604784,13442344.0,10160867.0,58805.0,1.233218323,1.233218368,1.233218407,1.233218332,2.62,3.8,1.36,1.62,3.2,18.0,1.08,1.46,3.2,4.1,1.32,1.46,1.13,1.18,2.48,2.98,1.29,1.35,1.233218324,1.233218326,1.233218327,1.233218371
