League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Ukrainian Premier League,2024-05-24,09:30:00,LNZ-Lebedyn,Vorskla,2.26,2.68,3.0,3.7,3.15,3.95,1.79,1.83,2.2,2.26,1.83,2.0,2.0,2.2,10.0,13.5,1.69,13.5,1.03,24.0,1.11,1000.0,4.2,11.0,6.8,8.6,11.5,16.0,1.85,1000.0,12.0,16.5,9.6,13.0,5.1,21.0,1.11,1000.0,1.94,1000.0,1.92,30.0,1.13,1000.0,1.13,1000.0,1.55,24.0,1.55,1000.0,1.13,1000.0,33287025,19748479.0,2017721.0,58805.0,1.229128102,1.229128147,1.229128186,1.229128111
Turkish 1 Lig,2024-05-24,10:00:00,Bodrum Belediyesi,Corum Belediyespor,1.86,2.02,4.3,4.9,3.5,4.0,1.81,2.02,1.99,2.24,1.88,2.04,1.96,2.14,11.0,16.0,4.0,19.0,4.4,42.0,4.4,130.0,7.6,10.5,7.2,980.0,4.1,980.0,4.4,75.0,9.4,14.0,8.8,980.0,4.2,26.0,4.4,90.0,4.1,27.0,4.0,26.0,4.2,50.0,4.5,160.0,3.65,17.5,4.3,85.0,4.6,1000.0,33291191,43817785.0,6781499.0,58805.0,1.229193776,1.229193779,1.229193823,1.229193824
Armenian Premier League,2024-05-24,10:00:00,BKMA Yerevan,FC Van Yerevan,3.35,8.6,1.48,1.74,3.9,10.5,1.35,3.05,1.48,3.9,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,8.4,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33297146,25763207.0,25541480.0,58805.0,1.229260804,1.229260849,1.229260888,1.229260813
Croatian 2 HNL,2024-05-24,10:50:00,Vukovar,Zrinski Jurjevac,4.8,11.0,1.66,1.82,3.3,5.0,1.49,980.0,1.03,7.0,1.12,2.6,1.63,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,4.9,1000.0,4.2,980.0,1.05,980.0,3.65,980.0,4.9,1000.0,4.2,1000.0,4.2,980.0,4.7,980.0,13.0,1000.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,9.6,1000.0,4.2,1000.0,1.09,980.0,1.13,1000.0,33293559,11791684.0,24337247.0,58805.0,1.229217834,1.229217879,1.229217919,1.229217843
Finnish Veikkausliiga,2024-05-24,12:00:00,Haka,AC Oulu,2.26,2.28,3.35,3.45,3.7,3.8,2.22,2.3,1.78,1.81,1.66,1.72,2.4,2.52,16.0,17.0,14.5,16.0,23.0,25.0,46.0,60.0,11.0,12.5,8.0,8.4,13.0,14.5,30.0,34.0,14.0,15.5,10.0,11.0,14.5,16.0,36.0,40.0,26.0,29.0,19.5,22.0,28.0,32.0,50.0,75.0,12.5,14.0,25.0,27.0,36.0,980.0,33282827,516339.0,396699.0,58805.0,1.229065179,1.229065224,1.229065263,1.229065188
Armenian Premier League,2024-05-24,12:00:00,FC Urartu,FC Ararat Yerevan,1.85,1.98,4.4,5.0,3.55,4.1,1.97,2.0,2.0,2.04,1.88,2.04,1.97,2.14,4.4,16.0,4.5,980.0,5.2,980.0,5.6,980.0,3.65,980.0,3.7,980.0,4.7,980.0,5.5,980.0,4.1,13.0,4.1,12.5,4.8,980.0,5.5,980.0,4.8,980.0,4.8,980.0,5.2,980.0,5.7,980.0,4.1,980.0,5.5,980.0,5.9,1000.0,33297772,25800263.0,7180004.0,58805.0,1.229269015,1.229269060,1.229269099,1.229269024
Bosnian Premier League,2024-05-24,12:00:00,Tuzla City,Fk Velez Mostar,4.5,7.4,1.53,1.74,3.9,5.1,1.9,9.4,1.12,2.1,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.04,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.05,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.55,1000.0,1.55,1000.0,1.08,1000.0,33298161,19579579.0,15020693.0,58805.0,1.229272878,1.229272923,1.229272962,1.229272887
Croatian 1 HNL,2024-05-24,13:00:00,HNK Gorica,NK Istra,3.0,3.1,2.64,2.74,3.3,3.4,1.8,1.88,2.12,2.26,1.84,2.0,2.0,2.2,10.5,12.0,9.4,11.0,14.0,17.0,32.0,40.0,10.0,11.5,7.0,8.0,11.0,12.0,26.0,32.0,17.5,20.0,11.5,13.0,17.0,19.5,34.0,50.0,42.0,50.0,30.0,36.0,44.0,55.0,12.0,110.0,10.0,980.0,21.0,55.0,13.5,1000.0,33287640,6692727.0,3991406.0,58805.0,1.229135241,1.229135286,1.229135325,1.229135250
Egyptian Premier,2024-05-24,13:00:00,Pharco FC,Smouha,2.9,2.98,3.15,3.3,2.78,2.88,1.48,1.51,2.96,3.1,2.18,2.32,1.76,1.85,6.6,7.4,8.0,8.8,16.0,18.5,42.0,60.0,7.6,8.4,6.2,6.6,13.5,15.0,34.0,50.0,13.0,17.0,13.0,14.0,23.0,26.0,17.5,85.0,42.0,50.0,34.0,46.0,16.0,80.0,18.0,210.0,16.0,60.0,16.5,980.0,20.0,1000.0,33290668,10539864.0,5170871.0,58805.0,1.229185090,1.229185135,1.229185174,1.229185099
Egyptian Premier,2024-05-24,13:00:00,ENPPI,Ceramica Cleopatra,3.6,3.95,2.5,2.68,2.8,2.92,1.48,1.53,2.86,3.05,2.16,2.34,1.75,1.86,6.8,7.6,6.8,7.8,12.5,15.0,30.0,40.0,8.8,9.8,6.2,6.8,11.5,13.5,32.0,40.0,20.0,22.0,15.0,17.0,23.0,27.0,60.0,980.0,48.0,80.0,44.0,65.0,65.0,110.0,14.5,230.0,13.5,980.0,26.0,46.0,16.0,1000.0,33293634,5259327.0,37456793.0,58805.0,1.229218515,1.229218560,1.229218599,1.229218524
