League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2024-07-21,00:05:00,Cruz Azul,Toluca,2.14,2.22,3.55,3.7,3.7,3.9,2.12,2.26,1.8,1.89,1.64,1.84,2.2,2.54,10.5,17.0,11.0,17.5,20.0,980.0,7.2,980.0,8.0,11.5,6.8,9.0,12.0,980.0,6.8,42.0,11.0,15.0,9.2,12.0,15.0,19.0,7.0,50.0,6.4,980.0,19.5,24.0,6.6,38.0,7.4,980.0,5.3,15.5,4.7,36.0,4.5,980.0,33416132,328204.0,230914.0,58805.0,1.230708261,1.230708306,1.230708345,1.23070827,3.25,3.6,1.39,1.44,4.0,1000.0,1.01,1.34,4.0,4.9,1.25,1.34,1.37,1.39,1.82,1.88,1.35,1.38,1.230708262,1.230708264,1.230708265,1.230708309
Mexican Liga MX,2024-07-21,00:10:00,FC Juarez,CF America,4.6,5.1,1.8,1.85,4.0,4.3,2.14,2.3,1.78,1.87,1.69,1.85,2.18,2.44,14.5,19.0,8.4,11.0,9.4,12.5,15.0,21.0,16.5,21.0,7.8,9.8,9.0,11.0,14.0,19.0,6.8,40.0,16.0,21.0,15.0,20.0,6.6,34.0,7.8,980.0,7.2,980.0,7.4,980.0,7.6,980.0,7.2,980.0,4.6,10.5,8.2,980.0,33416133,10002706.0,328952.0,58805.0,1.230708171,1.230708216,1.230708255,1.23070818,3.4,3.8,1.35,1.42,4.1,21.0,1.05,1.32,4.1,5.1,1.24,1.32,2.16,2.26,1.24,1.28,1.3,1.34,1.230708172,1.230708174,1.230708175,1.230708219
South Korean K3 League,2024-07-21,05:00:00,Busan Transportation Corp,Changwon City,3.85,4.5,1.95,2.06,3.7,4.1,2.04,2.3,1.77,1.96,1.8,1.88,2.14,2.26,12.5,21.0,4.6,32.0,10.5,980.0,6.0,980.0,13.0,980.0,7.0,14.0,4.7,40.0,5.9,980.0,22.0,980.0,13.5,980.0,14.5,980.0,27.0,980.0,40.0,980.0,34.0,980.0,40.0,980.0,40.0,980.0,5.2,980.0,5.0,55.0,8.0,1000.0,33425818,14163797.0,13494267.0,58805.0,1.230815457,1.230815502,1.230815541,1.230815466,3.05,3.5,1.41,1.48,4.3,21.0,1.05,1.08,3.95,4.7,1.27,1.34,1.94,2.06,1.28,1.35,1.31,1.38,1.230815458,1.230815460,1.230815461,1.230815505
South Korean K3 League,2024-07-21,05:00:00,Pocheon FC,Gangneung City,3.1,3.75,2.34,2.58,3.1,3.85,1.66,1.87,2.16,3.4,1.91,2.08,1.93,2.1,9.0,17.0,2.02,980.0,12.0,980.0,27.0,1000.0,9.6,980.0,6.2,980.0,9.8,980.0,24.0,1000.0,18.0,1000.0,12.0,980.0,17.0,980.0,40.0,1000.0,40.0,1000.0,32.0,1000.0,40.0,1000.0,40.0,1000.0,1.37,1000.0,1.37,1000.0,1.53,1000.0,33425817,19825721.0,11620059.0,58805.0,1.230815547,1.230815592,1.230815631,1.230815556,2.16,3.15,1.46,1.64,1.27,15.5,1.07,1.49,2.54,3.6,1.39,1.51,1.64,1.75,1.37,1.47,1.36,1.47,1.230815548,1.230815550,1.230815551,1.230815595
Chinese League 2,2024-07-21,05:00:00,Taian Tiankuang,Dalian Kun City FC,4.7,9.0,1.63,1.95,3.65,5.8,1.13,2.82,1.54,17.5,2.06,2.28,1.79,1.94,1.03,19.0,2.38,1000.0,2.78,1000.0,2.96,1000.0,2.38,1000.0,2.76,1000.0,1.05,1000.0,1.05,1000.0,2.96,1000.0,2.98,1000.0,1.05,1000.0,1.05,1000.0,2.9,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,33430427,47112788.0,68280380.0,58805.0,1.230879544,1.230879589,1.230879628,1.230879553,2.68,6.0,1.37,1.59,1.27,18.0,1.07,1.25,1.76,15.5,1.18,2.32,2.04,2.6,1.12,1.28,1.22,1.38,1.230879545,1.230879547,1.230879548,1.230879592
Chinese League 2,2024-07-21,05:00:00,Haimen Codion,Shandong Taishan B,1.82,2.08,4.3,6.4,3.45,4.6,1.06,15.5,1.07,21.0,1.97,2.18,1.86,2.04,1.49,1000.0,2.36,1000.0,2.66,1000.0,40.0,1000.0,2.66,1000.0,7.0,1000.0,1.03,1000.0,40.0,1000.0,2.7,1000.0,9.2,1000.0,19.5,1000.0,40.0,1000.0,2.88,1000.0,18.5,1000.0,38.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33430436,46839858.0,68158837.0,58805.0,1.230879273,1.230879318,1.230879357,1.230879282,1.01,1000.0,1.01,20.0,1.27,15.5,1.07,1.34,1.2,15.5,1.07,55.0,1.2,1.3,1.93,2.22,1.29,1.41,1.230879274,1.230879276,1.230879277,1.230879321
Chinese League 2,2024-07-21,05:00:00,Hubei Chufeng Heli,Beijing Tech FC,1.98,2.3,3.9,5.6,3.2,4.1,1.4,1.99,2.02,3.45,1.92,2.12,1.89,2.1,1.49,1000.0,2.8,1000.0,1.11,1000.0,40.0,1000.0,2.86,1000.0,6.6,14.0,1.11,1000.0,1.11,1000.0,9.6,1000.0,9.4,1000.0,1.08,38.0,40.0,1000.0,19.5,1000.0,19.0,1000.0,38.0,1000.0,40.0,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,33430435,23344285.0,17824433.0,58805.0,1.230879363,1.230879408,1.230879447,1.230879372,1.01,1000.0,1.01,20.0,1.9,18.0,1.07,1.25,2.36,5.0,1.25,1.73,1.22,1.35,1.76,2.04,1.32,1.46,1.230879364,1.230879366,1.230879367,1.230879411
Chinese League 2,2024-07-21,05:00:00,Langfang Glory City,Xian Chongde Ronghai,1.1,1.19,7.6,870.0,8.4,32.0,1.06,46.0,1.02,21.0,1.12,1000.0,1.12,1000.0,1.03,48.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,2.7,1000.0,2.84,1000.0,40.0,1000.0,40.0,1000.0,2.7,1000.0,2.98,1000.0,1.02,1000.0,40.0,1000.0,2.98,1000.0,1.02,1000.0,1.02,1000.0,40.0,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,33430432,68158835.0,68158822.0,58805.0,1.230879453,1.230879498,1.230879537,1.230879462,1.01,1000.0,1.01,20.0,1.27,46.0,1.02,1.04,1.14,46.0,1.02,55.0,1.01,1.05,6.2,11.0,1.05,1.14,1.230879454,1.230879456,1.230879457,1.230879501
Japanese J League 3,2024-07-21,06:00:00,Grulla Morioka,Toyama,4.6,5.9,1.8,1.93,3.6,4.2,1.75,1.97,2.02,2.34,1.94,2.14,1.89,2.08,9.4,17.5,6.6,980.0,3.55,980.0,2.72,980.0,4.3,980.0,7.2,9.2,7.8,980.0,15.0,980.0,4.7,980.0,4.4,980.0,4.5,980.0,4.9,980.0,3.05,1000.0,3.85,1000.0,5.0,980.0,5.2,1000.0,1.95,1000.0,2.72,980.0,3.85,1000.0,33425869,8535701.0,4296466.0,58805.0,1.230814243,1.230814288,1.230814327,1.230814252,2.8,3.15,1.47,1.55,3.3,15.5,1.07,1.12,3.3,4.2,1.33,1.43,2.06,2.26,1.22,1.28,1.33,1.39,1.230814244,1.230814246,1.230814247,1.230814291
Japanese J League 3,2024-07-21,06:00:00,FC Ryukyu,Nara Club,2.46,2.64,2.96,3.35,3.4,3.7,1.86,2.0,2.0,2.18,1.83,1.94,2.06,2.22,10.0,980.0,10.0,980.0,5.7,980.0,6.6,980.0,4.7,980.0,6.4,14.0,11.0,980.0,6.4,980.0,5.5,980.0,9.8,980.0,5.8,980.0,6.6,980.0,6.2,980.0,6.0,980.0,6.4,980.0,7.2,980.0,5.8,980.0,6.2,980.0,7.6,1000.0,33425867,7379405.0,4233883.0,58805.0,1.230814423,1.230814468,1.230814507,1.230814432,2.78,3.45,1.41,1.56,3.5,15.5,1.07,1.4,3.5,4.1,1.32,1.4,1.43,1.52,1.61,1.69,1.37,1.42,1.230814424,1.230814426,1.230814427,1.230814471
Japanese J League 3,2024-07-21,06:00:00,Kamatamare Sanuki,Sagamihara,2.92,3.25,2.76,3.1,2.94,3.25,1.51,1.64,2.58,2.98,2.08,2.32,1.75,1.91,7.0,9.8,6.4,10.5,4.3,980.0,4.6,980.0,7.6,11.0,6.2,980.0,4.1,980.0,4.6,980.0,4.2,980.0,4.1,980.0,4.6,980.0,4.8,980.0,4.7,980.0,4.6,980.0,4.8,980.0,4.9,980.0,4.7,980.0,4.6,980.0,5.0,1000.0,33425875,4233864.0,9339232.0,58805.0,1.230813343,1.230813388,1.230813427,1.230813352,2.52,2.64,1.61,1.66,2.56,9.4,1.12,1.17,2.54,2.9,1.52,1.65,1.48,1.57,1.44,1.52,1.45,1.52,1.230813344,1.230813346,1.230813347,1.230813391
