League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
English National League,2024-04-11,15:45:00,AFC Fylde,Gateshead,3.3,3.55,2.1,2.2,3.9,4.5,2.58,2.82,1.56,1.63,1.55,1.65,2.52,2.8,17.0,29.0,4.6,18.5,14.0,21.0,19.0,34.0,16.5,24.0,8.6,11.0,9.4,12.0,16.0,24.0,4.7,34.0,12.0,15.5,12.5,19.0,21.0,34.0,5.1,980.0,5.2,38.0,5.4,980.0,5.6,980.0,4.4,24.0,3.7,11.5,6.0,980.0,33149958,4317866.0,18571.0,58805.0,1.226850483,1.226850528,0.0,0.0
English National League,2024-04-11,15:45:00,Wealdstone,Dorking Wanderers,2.3,2.48,2.92,3.2,3.8,3.95,2.28,2.46,1.69,1.78,1.66,1.72,2.38,2.5,16.5,19.5,14.5,18.5,20.0,28.0,38.0,55.0,12.0,14.0,8.2,9.0,12.0,14.0,26.0,32.0,15.5,980.0,10.5,11.5,14.0,16.0,30.0,38.0,28.0,36.0,20.0,24.0,27.0,32.0,14.5,70.0,12.5,16.5,9.8,26.0,16.0,980.0,33171651,2608900.0,13959120.0,58805.0,1.227239912,0.0,0.0,0.0
UEFA Europa League,2024-04-11,16:00:00,Benfica,Marseille,1.86,1.87,4.9,5.0,3.85,3.9,2.24,2.3,1.78,1.81,1.7,1.73,2.38,2.44,16.5,17.0,19.0,20.0,34.0,36.0,90.0,110.0,10.0,10.5,8.2,8.6,17.0,18.0,48.0,55.0,11.5,12.5,9.4,9.6,15.5,17.0,48.0,55.0,18.5,19.0,15.0,16.0,27.0,29.0,65.0,80.0,9.6,10.0,46.0,50.0,240.0,750.0,33111923,48783.0,52457652.0,58805.0,1.226203339,1.226203323,1.226203338,1.226203348
UEFA Europa League,2024-04-11,16:00:00,Leverkusen,West Ham,1.4,1.41,9.2,9.6,5.5,5.6,2.48,2.54,1.65,1.67,1.93,1.97,2.04,2.08,21.0,23.0,34.0,36.0,65.0,75.0,100.0,980.0,9.2,9.6,12.0,13.0,30.0,32.0,80.0,100.0,8.2,8.4,9.6,9.8,23.0,25.0,90.0,110.0,11.0,11.5,12.5,13.0,30.0,32.0,90.0,110.0,5.3,5.4,110.0,130.0,340.0,1000.0,33111920,44787.0,48756.0,58805.0,1.226203459,1.226203443,1.226203458,1.226203468
UEFA Europa League,2024-04-11,16:00:00,Liverpool,Atalanta,1.37,1.38,9.6,9.8,5.9,6.2,3.0,3.1,1.48,1.5,1.8,1.81,2.22,2.26,30.0,32.0,38.0,44.0,80.0,100.0,46.0,300.0,12.0,12.5,13.5,14.0,32.0,34.0,100.0,120.0,9.4,9.8,9.6,9.8,22.0,24.0,70.0,85.0,11.0,11.5,11.0,12.0,25.0,26.0,75.0,90.0,4.2,4.3,95.0,120.0,200.0,1000.0,33111902,56323.0,215817.0,58805.0,1.226203699,1.226203683,1.226203698,1.226203708
UEFA Europa Conference League,2024-04-11,16:00:00,Club Brugge,PAOK,2.02,2.04,4.3,4.4,3.65,3.7,2.06,2.08,1.93,1.94,1.78,1.82,2.22,2.3,13.5,14.5,15.0,16.5,28.0,32.0,18.0,85.0,9.4,10.0,7.4,8.2,15.5,17.5,36.0,50.0,11.5,12.5,9.8,10.5,16.0,17.0,46.0,60.0,21.0,23.0,18.0,20.0,30.0,34.0,75.0,95.0,12.0,13.0,34.0,48.0,270.0,990.0,33111891,10762.0,232095.0,58805.0,1.226204199,1.226204183,1.226204198,1.226204208
UEFA Europa Conference League,2024-04-11,16:00:00,Aston Villa,Lille,1.75,1.76,5.4,5.6,4.0,4.1,2.16,2.18,1.84,1.85,1.81,1.85,2.18,2.24,15.5,17.5,19.0,21.0,36.0,48.0,120.0,980.0,9.4,10.0,8.6,9.0,19.0,21.0,50.0,65.0,10.0,11.0,9.6,10.5,17.0,19.0,50.0,980.0,16.0,17.0,16.0,17.0,27.0,32.0,90.0,980.0,9.0,9.6,60.0,980.0,300.0,980.0,33111899,63908.0,44790.0,58805.0,1.226203819,1.226203803,1.226203818,1.226203828
UEFA Europa League,2024-04-11,16:00:00,AC Milan,Roma,1.83,1.85,5.1,5.2,3.75,3.8,2.0,2.04,1.97,1.99,1.86,1.89,2.12,2.18,13.0,14.0,17.0,18.0,34.0,36.0,80.0,120.0,8.8,9.2,8.0,8.4,18.0,19.0,55.0,65.0,10.0,10.5,9.6,9.8,17.5,18.5,60.0,70.0,16.5,17.5,17.5,18.0,32.0,36.0,90.0,100.0,11.0,11.5,65.0,75.0,500.0,1000.0,33111898,127991.0,56967.0,58805.0,1.226203939,1.226203923,1.226203938,1.226203948
CONMEBOL Copa Libertadores,2024-04-11,19:00:00,Bolivar,Millonarios,1.55,1.58,6.4,7.0,4.5,4.9,2.32,2.4,1.72,1.76,1.86,1.95,2.06,2.16,17.0,24.0,22.0,30.0,6.8,70.0,7.2,210.0,8.6,9.8,9.6,11.0,22.0,32.0,7.0,110.0,8.6,10.0,8.8,10.5,19.5,27.0,6.8,100.0,13.0,18.0,13.5,15.5,6.6,40.0,7.0,140.0,5.6,7.4,18.5,120.0,7.6,1000.0,33167034,329419.0,900849.0,58805.0,1.227153256,1.227153266,1.227153255,1.227153265
CONMEBOL Copa Libertadores,2024-04-11,19:00:00,LDU,Botafogo,1.69,1.72,6.2,6.6,3.85,4.1,2.04,2.1,1.92,1.97,1.89,1.99,2.0,2.12,13.5,15.0,18.5,21.0,42.0,48.0,15.0,160.0,8.0,8.8,8.4,9.0,21.0,24.0,18.0,85.0,9.0,9.8,9.2,10.0,19.0,21.0,55.0,95.0,15.0,16.5,15.5,17.0,32.0,36.0,80.0,120.0,8.0,10.5,14.0,95.0,16.5,1000.0,33167025,474678.0,198128.0,58805.0,1.227153736,1.227153746,1.227153735,1.227153745
CONMEBOL Copa Sudamericana,2024-04-11,19:00:00,Metropolitanos,Cuiaba,4.7,5.1,1.9,1.93,3.55,3.7,1.73,1.76,2.32,2.36,2.04,2.22,1.82,1.97,9.6,12.5,6.6,7.8,9.2,11.0,18.0,23.0,12.0,18.0,7.0,8.4,9.6,11.0,20.0,28.0,6.0,46.0,16.5,26.0,19.5,26.0,6.0,60.0,6.6,160.0,6.4,100.0,6.4,120.0,6.8,980.0,7.0,140.0,6.2,20.0,7.0,1000.0,33174680,8761113.0,5327095.0,58805.0,1.227305774,1.227305784,1.227305773,1.227305783
CONMEBOL Copa Sudamericana,2024-04-11,19:00:00,Lanus,Deportivo Garcilaso,1.21,1.23,18.0,21.0,7.4,8.2,2.46,2.56,1.64,1.68,2.52,2.7,1.59,1.66,21.0,29.0,8.6,60.0,9.6,230.0,10.0,1000.0,7.6,8.8,15.5,22.0,9.0,85.0,9.8,980.0,6.2,7.2,10.5,12.5,8.6,65.0,9.8,360.0,7.4,8.6,13.5,15.5,8.8,70.0,26.0,980.0,3.0,4.3,36.0,980.0,15.0,1000.0,33174670,194513.0,12104874.0,58805.0,1.227305882,1.227305892,1.227305881,1.227305891
Bolivian Liga de Futbol Profesional,2024-04-11,20:00:00,Club Real Santa Cruz,The Strongest,5.3,5.6,1.66,1.7,4.2,4.7,2.3,2.42,1.7,1.76,1.76,1.9,2.12,2.3,14.0,24.0,8.6,11.5,9.2,12.5,13.0,21.0,15.5,27.0,8.4,11.0,8.6,11.0,13.5,19.5,5.0,55.0,14.5,25.0,15.5,24.0,5.0,38.0,5.2,980.0,5.1,980.0,5.1,980.0,5.2,980.0,5.0,980.0,3.45,9.4,5.4,1000.0,33146345,25226893.0,328205.0,58805.0,1.226799299,1.226799344,1.226799383,1.226799308
CONMEBOL Copa Sudamericana,2024-04-11,21:00:00,Cruzeiro MG,Alianza Petrolera,1.31,1.33,13.0,16.5,5.4,5.9,1.89,1.98,2.02,2.14,2.72,3.05,1.49,1.58,12.5,13.5,28.0,36.0,10.0,140.0,11.0,980.0,5.9,7.8,12.0,13.0,44.0,60.0,10.5,570.0,5.8,6.4,10.5,12.0,42.0,50.0,10.5,510.0,8.6,9.2,16.5,17.5,48.0,65.0,10.5,600.0,6.6,7.8,36.0,980.0,11.0,1000.0,33174323,10901767.0,5615116.0,58805.0,1.227300806,1.227300816,1.227300805,1.227300815
CONMEBOL Copa Libertadores,2024-04-11,21:00:00,River Plate,Nacional (Uru),1.38,1.41,10.5,12.0,4.9,5.4,1.99,2.1,1.91,2.02,2.22,2.52,1.66,1.81,13.5,17.0,25.0,34.0,8.0,110.0,8.6,980.0,6.6,8.0,10.0,13.0,7.2,44.0,8.4,980.0,6.6,8.0,9.0,11.0,7.4,36.0,8.2,300.0,9.8,11.5,14.0,17.0,36.0,48.0,8.4,980.0,5.4,7.4,30.0,980.0,8.6,1000.0,33167481,194515.0,504780.0,58805.0,1.227164936,1.227164946,1.227164935,1.227164945
CONMEBOL Copa Libertadores,2024-04-11,21:00:00,SE Palmeiras,Liverpool Montevideo,1.14,1.15,30.0,40.0,9.4,10.5,2.36,2.48,1.68,1.74,3.25,3.5,1.4,1.45,19.5,30.0,10.0,95.0,10.0,980.0,10.0,1000.0,7.2,8.2,21.0,30.0,9.8,170.0,10.0,1000.0,5.5,6.4,12.0,15.0,10.0,110.0,10.0,980.0,6.4,7.4,14.5,18.5,10.0,120.0,10.0,980.0,3.5,3.85,10.0,1000.0,11.0,1000.0,33167029,22498185.0,5789820.0,58805.0,1.227153412,1.227153422,1.227153411,1.227153421
CONMEBOL Copa Sudamericana,2024-04-11,21:00:00,Coquimbo Unido,Sportivo Luqueno,2.06,2.12,4.1,4.6,3.35,3.55,1.66,1.75,2.32,2.52,2.06,2.18,1.85,1.95,8.4,10.0,11.5,14.0,22.0,32.0,8.4,130.0,7.0,7.6,6.8,7.8,15.5,20.0,8.2,85.0,10.0,12.5,10.0,12.5,19.0,24.0,8.4,110.0,20.0,28.0,22.0,28.0,7.8,65.0,8.6,980.0,7.2,23.0,8.2,110.0,9.0,1000.0,33174682,5800422.0,2844791.0,58805.0,1.22730599,1.227306,1.227305989,1.227305999
CONMEBOL Copa Sudamericana,2024-04-11,23:00:00,Delfin,Belgrano,3.2,3.45,2.56,2.64,3.05,3.25,1.55,1.63,2.58,2.82,2.1,2.26,1.8,1.91,8.0,9.0,7.4,8.4,13.0,18.0,6.0,48.0,8.8,9.8,6.4,7.4,11.5,15.5,6.0,44.0,18.0,25.0,13.5,18.5,21.0,29.0,6.2,75.0,6.2,75.0,6.0,60.0,6.2,90.0,6.6,980.0,6.2,75.0,5.9,46.0,6.8,1000.0,33174684,10778437.0,1496989.0,58805.0,1.227306098,1.227306108,1.227306097,1.227306107
