League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-05-01,04:30:00,Changchun Yatai,Sichuan Jiuniu FC,2.44,2.62,2.8,3.1,3.5,3.85,2.04,2.3,1.78,1.97,1.67,1.81,2.22,2.5,12.5,17.5,11.5,16.0,17.0,25.0,5.0,980.0,10.0,15.5,7.4,8.8,10.5,15.0,5.0,36.0,14.5,19.0,10.0,14.5,14.5,18.5,5.1,48.0,5.1,40.0,21.0,32.0,5.0,46.0,5.1,980.0,4.3,23.0,4.5,29.0,5.3,1000.0,33230752,2899297.0,17714225.0,58805.0,1.22823551,1.228235555,1.228235594,1.228235519
Australian A-League Men,2024-05-01,06:00:00,Central Coast Mariners,Adelaide United,1.66,1.67,5.2,5.4,4.7,4.9,3.45,3.6,1.38,1.41,1.46,1.5,3.0,3.15,32.0,38.0,34.0,38.0,48.0,55.0,40.0,120.0,16.5,18.0,12.0,13.0,20.0,22.0,44.0,48.0,14.5,15.0,10.0,11.0,14.5,15.5,38.0,42.0,18.5,19.5,13.5,14.5,19.0,20.0,36.0,46.0,4.7,4.9,23.0,27.0,70.0,980.0,33229027,1205126.0,571273.0,58805.0,1.228227045,1.228227049,1.228227124,1.228227046
Chinese Super League,2024-05-01,07:00:00,Qingdao Jonoon,Shanghai Port FC,10.0,11.5,1.39,1.41,5.1,5.6,2.28,2.58,1.63,1.79,1.94,2.14,1.88,2.08,17.5,22.0,8.4,9.8,7.8,9.0,10.0,12.5,30.0,38.0,11.0,12.5,9.4,10.0,12.5,14.5,10.5,95.0,30.0,38.0,22.0,28.0,27.0,38.0,11.5,450.0,11.0,980.0,11.5,150.0,11.0,170.0,11.0,980.0,4.2,5.7,12.0,1000.0,33230753,9909548.0,51006167.0,58805.0,1.22823542,1.228235465,1.228235504,1.228235429
South Korean K League 1,2024-05-01,07:00:00,Jeju Utd,Gwangju FC,2.8,2.98,2.78,2.94,3.2,3.4,1.7,1.77,2.26,2.44,1.96,2.04,1.97,2.06,9.4,10.5,8.8,10.0,16.0,18.0,9.2,48.0,8.8,10.0,6.6,7.6,12.0,13.5,29.0,38.0,15.5,18.0,12.0,13.5,18.0,22.0,10.0,60.0,10.0,50.0,26.0,40.0,9.8,65.0,10.5,980.0,8.8,40.0,8.8,40.0,11.0,1000.0,33230651,5342583.0,5348611.0,58805.0,1.228233885,1.22823393,1.228233969,1.228233894
South Korean K League 1,2024-05-01,07:00:00,Incheon Utd,Jeonbuk Motors,3.2,3.35,2.44,2.52,3.3,3.5,1.78,1.87,2.16,2.3,1.88,2.0,2.0,2.14,10.5,11.5,8.8,9.6,13.5,15.0,27.0,34.0,10.5,12.0,7.0,7.6,10.5,13.0,25.0,28.0,19.5,22.0,13.0,14.0,17.5,19.0,40.0,55.0,44.0,60.0,29.0,42.0,46.0,60.0,14.0,120.0,24.0,44.0,9.6,24.0,15.5,1000.0,33230409,5348609.0,2224159.0,58805.0,1.228231614,1.228231659,1.228231698,1.228231623
South Korean K League 1,2024-05-01,07:00:00,Gangwon,Pohang Steelers,2.98,3.25,2.7,2.88,3.05,3.25,1.58,1.68,2.48,2.74,2.06,2.18,1.85,1.95,7.8,11.0,8.0,10.5,13.5,20.0,4.5,55.0,8.6,11.5,6.2,8.6,11.0,16.0,4.6,46.0,16.0,23.0,12.5,17.5,19.5,27.0,4.3,80.0,4.3,65.0,4.3,55.0,4.3,85.0,4.4,980.0,4.2,60.0,4.1,48.0,4.5,1000.0,33230412,5348606.0,1363823.0,58805.0,1.228231522,1.228231567,1.228231606,1.228231531
Ukrainian Premier League,2024-05-01,07:00:00,Chernomorets Odesa,Shakhtar,15.0,19.0,1.2,1.23,8.0,9.4,2.8,3.25,1.44,1.56,2.14,2.28,1.78,1.88,7.0,980.0,4.9,980.0,6.8,9.0,4.6,9.8,7.4,980.0,6.2,980.0,5.2,980.0,12.0,980.0,8.2,980.0,7.6,980.0,7.2,980.0,7.2,980.0,8.4,1000.0,8.4,1000.0,8.2,1000.0,8.2,1000.0,8.4,1000.0,2.64,3.8,8.6,1000.0,33228982,7430526.0,52495027.0,58805.0,1.228218216,1.228218261,1.2282183,1.228218225
South Korean K League 1,2024-05-01,07:00:00,Daegu FC,Ulsan Hyundai Horang-i,3.95,4.3,1.98,2.06,3.6,3.95,1.93,2.1,1.92,2.08,1.82,1.93,2.08,2.22,12.0,14.5,8.2,9.8,11.0,12.5,20.0,24.0,13.5,17.0,7.4,8.8,9.4,11.5,18.5,22.0,24.0,34.0,15.0,17.0,16.0,20.0,29.0,42.0,8.6,90.0,9.0,55.0,8.4,65.0,8.8,120.0,8.2,60.0,5.9,15.5,9.4,1000.0,33234027,13712494.0,5352229.0,58805.0,1.228305522,1.228305567,1.228305606,1.228305531
Italian Serie B,2024-05-01,07:30:00,US Cremonese,Pisa,1.91,1.98,4.3,4.6,3.7,3.9,2.0,2.14,1.89,1.99,1.81,1.88,2.14,2.24,13.0,15.0,15.5,18.0,29.0,36.0,38.0,100.0,8.8,10.0,8.0,8.6,16.0,18.5,44.0,55.0,10.5,12.0,9.6,10.5,16.5,19.0,48.0,65.0,19.0,22.0,17.0,19.5,30.0,36.0,75.0,980.0,10.5,12.5,30.0,80.0,13.5,980.0,33227143,10513040.0,501200.0,58805.0,1.228174301,1.228174311,1.2281743,1.22817431
Estonian Premier League,2024-05-01,08:30:00,FCI Tallinn,Paide Linnameeskond,1.32,1.8,3.45,980.0,3.05,12.0,1.34,3.0,1.5,3.95,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33235080,12562519.0,5407316.0,58805.0,1.228317265,1.22831731,1.228317349,1.228317274
