League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League 2,2024-03-20,02:00:00,Yamagata,Fujieda Myfc,1.69,1.75,5.2,5.6,4.1,4.3,2.06,2.26,1.79,1.95,1.83,1.88,2.14,2.2,14.5,17.0,16.0,21.0,29.0,44.0,7.6,980.0,8.4,10.5,8.0,10.0,17.0,22.0,8.0,980.0,9.4,12.0,8.4,11.0,16.5,22.0,7.2,980.0,15.5,19.0,14.5,19.0,25.0,36.0,7.6,980.0,4.6,10.5,7.2,980.0,8.0,1000.0,33113993,3718961.0,14196415.0,58805.0,1.22625254,1.226252585,0.0,0.0
Japanese J League 2,2024-03-20,02:00:00,Blaublitz Akita,Tochigi SC,2.12,2.26,4.5,5.1,2.9,3.1,1.43,1.5,3.0,3.3,2.42,2.54,1.64,1.7,6.2,7.0,9.4,11.5,22.0,34.0,9.4,980.0,5.7,6.4,6.4,7.6,17.5,23.0,9.2,980.0,9.6,12.0,10.0,14.0,20.0,32.0,9.4,980.0,21.0,32.0,28.0,38.0,9.0,980.0,9.8,980.0,7.8,38.0,9.6,980.0,10.0,1000.0,33113995,5852914.0,5945153.0,58805.0,1.22625245,1.226252495,0.0,0.0
Japanese J League 2,2024-03-20,02:00:00,Jef Utd Chiba,Shimizu,2.78,2.88,2.68,2.76,3.5,3.6,2.0,2.1,1.92,2.0,1.73,1.79,2.26,2.36,12.5,14.5,10.5,12.0,16.0,18.5,29.0,44.0,10.5,12.5,7.2,8.2,11.0,12.5,22.0,32.0,16.5,19.5,11.0,13.0,15.0,17.0,29.0,44.0,28.0,48.0,24.0,34.0,32.0,46.0,11.0,980.0,8.2,24.0,10.5,23.0,12.0,980.0,33114092,5021203.0,441086.0,58805.0,1.22625236,1.226252405,0.0,0.0
Japanese J League 2,2024-03-20,02:00:00,Kofu,Iwaki SC,1.96,2.08,4.0,4.2,3.6,3.95,1.89,2.08,1.92,2.14,1.8,1.91,2.1,2.26,12.0,15.0,13.0,16.5,23.0,32.0,6.4,980.0,8.8,10.0,7.6,9.2,14.5,18.0,32.0,60.0,11.0,13.5,9.2,12.0,15.5,23.0,5.9,70.0,19.0,30.0,18.0,25.0,28.0,48.0,6.2,980.0,4.6,16.5,5.8,60.0,6.4,1000.0,33116434,1405179.0,13432059.0,58805.0,1.226277643,1.226277688,0.0,0.0
Japanese J League 2,2024-03-20,02:00:00,Yokohama FC,Thespakusatsu Gunma,1.54,1.58,7.4,8.2,4.2,4.6,1.75,1.91,2.1,2.34,2.26,2.36,1.74,1.79,9.8,13.5,17.0,23.0,7.0,980.0,7.2,980.0,5.9,7.4,8.4,10.5,24.0,34.0,7.0,980.0,7.0,8.8,8.6,11.5,19.5,32.0,7.0,980.0,11.0,15.5,15.0,21.0,34.0,55.0,7.2,980.0,4.5,11.5,7.0,980.0,7.4,1000.0,33119336,2319612.0,7078090.0,58805.0,1.226336701,1.226336746,1.226336785,1.22633671
Japanese J League 2,2024-03-20,02:00:00,Oita,Kagoshima Utd,2.22,2.3,3.6,3.8,3.4,3.55,1.76,1.91,2.1,2.32,1.86,2.0,2.0,2.16,9.4,13.0,10.0,15.0,20.0,32.0,5.6,980.0,8.0,9.6,6.8,8.2,11.5,19.0,30.0,60.0,11.0,16.0,9.4,14.0,16.0,24.0,5.6,75.0,23.0,34.0,21.0,32.0,34.0,55.0,5.4,980.0,4.4,24.0,4.9,65.0,5.3,1000.0,33119338,441089.0,10428848.0,58805.0,1.226336611,1.226336656,1.226336695,1.22633662
Japanese J League 2,2024-03-20,02:00:00,Sendai,Kumamoto,2.18,2.32,3.55,3.9,3.4,3.6,1.75,1.87,2.16,2.32,1.89,2.02,1.98,2.12,10.5,12.0,11.0,13.0,22.0,25.0,46.0,980.0,8.2,9.2,7.0,7.8,14.0,15.5,34.0,55.0,12.0,13.5,10.0,11.5,17.5,20.0,48.0,70.0,25.0,29.0,22.0,30.0,29.0,46.0,14.0,130.0,18.0,21.0,38.0,75.0,15.0,1000.0,33119343,442179.0,5021204.0,58805.0,1.226336521,1.226336566,1.226336605,1.22633653
Japanese J League 2,2024-03-20,02:00:00,Okayama,Mito,1.76,1.79,5.5,5.7,3.75,3.9,1.78,1.87,2.16,2.28,2.08,2.18,1.84,1.92,10.0,12.5,14.5,16.5,27.0,50.0,7.8,980.0,6.8,7.6,7.6,8.6,19.5,27.0,7.6,980.0,8.6,10.0,9.4,11.0,20.0,24.0,7.6,980.0,16.5,23.0,18.5,25.0,30.0,55.0,7.8,980.0,5.4,16.5,7.6,980.0,8.0,1000.0,33119330,5561025.0,3455677.0,58805.0,1.226336792,1.226336837,1.226336876,1.226336801
Japanese J League 2,2024-03-20,03:00:00,Ehime,Nagasaki,3.25,3.45,2.24,2.4,3.5,3.8,1.93,2.16,1.86,2.08,1.74,1.85,2.18,2.34,11.5,17.5,9.2,12.0,13.0,18.0,4.8,36.0,11.0,17.0,7.2,8.6,9.6,13.5,19.5,29.0,19.0,29.0,11.5,17.5,14.0,22.0,5.0,46.0,4.7,70.0,5.0,46.0,4.9,60.0,4.8,980.0,4.4,40.0,4.0,21.0,5.0,980.0,33119331,3455675.0,7081211.0,58805.0,1.226336882,1.226336927,1.226336966,1.226336891
Japanese J League 2,2024-03-20,03:50:00,Tokushima,Renofa Yamaguchi,2.68,2.78,2.9,3.05,3.3,3.4,1.7,1.85,2.16,2.42,1.94,2.08,1.93,2.06,9.4,10.5,8.8,10.5,16.5,19.0,34.0,90.0,8.4,9.4,6.6,7.6,12.0,13.5,30.0,42.0,14.5,17.0,11.0,13.0,18.0,21.0,40.0,110.0,29.0,42.0,25.0,38.0,40.0,60.0,11.5,980.0,9.4,36.0,9.8,44.0,12.5,1000.0,33116459,5026012.0,4233875.0,58805.0,1.226277733,1.226277778,0.0,0.0
Italian Serie D,2024-03-20,10:30:00,Virtus Ciserano Bergamo,USD Caravaggio,1.8,980.0,1.44,990.0,1.71,3.5,1.27,21.0,1.1,4.6,1.1,1000.0,1.1,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33122288,39342259.0,10625562.0,58805.0,1.22638944,1.226389485,1.226389524,1.226389449
Venezuelan Primera Division,2024-03-20,16:00:00,Rayo Zuliano,CD Hermanos Colmenarez,2.36,2.64,3.15,3.85,3.0,3.75,1.69,1.8,2.26,2.46,1.96,2.08,1.93,2.06,4.2,980.0,4.3,980.0,5.3,980.0,6.0,980.0,3.95,980.0,3.65,980.0,4.7,980.0,5.9,980.0,4.7,980.0,4.4,980.0,5.2,980.0,6.0,980.0,5.7,980.0,5.6,980.0,6.0,980.0,6.4,1000.0,5.4,980.0,4.8,980.0,6.6,1000.0,33121596,46783501.0,18110373.0,58805.0,1.226378473,1.226378518,1.226378557,1.226378482
English National League,2024-03-20,16:45:00,FC Halifax Town,Chesterfield,3.75,3.95,2.08,2.12,3.75,3.8,2.04,2.22,1.81,1.97,1.7,1.84,2.18,2.44,14.0,980.0,9.4,980.0,11.0,980.0,22.0,26.0,9.0,980.0,7.8,9.2,10.0,980.0,7.6,980.0,23.0,980.0,14.0,15.5,10.0,19.5,9.2,980.0,10.0,980.0,9.6,46.0,9.8,55.0,3.5,110.0,10.5,44.0,6.6,15.0,5.2,1000.0,33114733,4231683.0,219596.0,58805.0,1.22624847,0.0,0.0,0.0
English National League,2024-03-20,16:45:00,Wealdstone,Bromley,2.58,3.8,2.12,3.05,3.2,4.2,1.89,2.36,1.73,2.12,1.02,1000.0,1.01,1000.0,1.46,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33122671,2608900.0,1282856.0,58805.0,1.226394715,1.22639476,1.226394799,1.226394724
