League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League 2,2024-03-24,02:00:00,Fujieda Myfc,Kumamoto,2.82,3.2,2.5,2.66,3.2,3.75,1.9,2.06,1.94,2.1,1.7,1.97,2.04,2.44,10.0,17.0,8.4,14.0,12.5,21.0,4.6,980.0,8.8,14.5,6.6,9.8,9.0,15.0,21.0,980.0,14.0,24.0,9.6,15.5,13.0,22.0,4.2,980.0,4.3,980.0,4.8,980.0,4.2,980.0,4.2,980.0,3.85,980.0,3.75,980.0,4.3,1000.0,33128360,14196415.0,5021204.0,58805.0,1.226481166,1.226481211,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Tochigi SC,Oita,3.35,3.7,2.4,2.58,3.0,3.3,1.57,1.66,2.52,2.74,2.08,2.24,1.81,1.93,6.6,980.0,6.0,9.8,3.8,17.5,4.4,980.0,7.6,12.5,6.4,8.8,9.2,15.5,4.9,980.0,16.5,28.0,3.85,19.5,4.1,980.0,4.5,980.0,4.5,980.0,4.5,980.0,4.5,980.0,4.7,980.0,4.5,980.0,4.3,980.0,4.8,1000.0,33124299,5945153.0,441089.0,58805.0,1.226416133,1.226416178,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Nagasaki,Kofu,2.74,2.9,2.66,2.82,3.45,3.7,1.89,2.02,1.98,2.12,1.78,1.9,2.12,2.3,9.8,16.5,8.4,14.0,13.0,22.0,4.3,50.0,8.6,14.0,6.0,9.6,9.2,15.5,22.0,38.0,13.5,23.0,9.4,15.5,13.0,22.0,4.4,55.0,4.1,55.0,22.0,38.0,4.1,55.0,4.1,980.0,3.8,34.0,3.8,32.0,4.2,1000.0,33124381,7081211.0,1405179.0,58805.0,1.226423611,1.226423656,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Mito,Jef Utd Chiba,5.1,5.3,1.78,1.87,3.75,4.1,1.91,2.0,2.0,2.1,1.89,2.02,1.99,2.14,12.0,14.0,7.8,8.8,9.6,12.0,17.0,22.0,15.0,18.5,7.8,8.8,8.4,10.5,16.0,22.0,7.2,42.0,16.0,22.0,17.0,23.0,7.2,42.0,8.0,980.0,7.8,980.0,7.8,980.0,8.2,980.0,7.8,980.0,5.3,13.5,8.6,1000.0,33124301,3455677.0,5021203.0,58805.0,1.226416043,1.226416088,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Renofa Yamaguchi,Ehime,2.42,2.5,3.25,3.45,3.4,3.55,1.77,1.97,2.04,2.3,1.79,2.04,1.97,2.28,10.5,12.0,11.0,12.5,19.5,22.0,11.5,60.0,8.8,10.0,7.0,7.8,13.0,14.5,10.5,980.0,13.5,15.0,10.5,12.0,16.5,19.0,44.0,60.0,29.0,34.0,24.0,28.0,11.0,980.0,12.5,980.0,9.2,25.0,11.0,44.0,13.5,1000.0,33128349,4233875.0,3455675.0,58805.0,1.226481386,1.226481431,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Iwaki SC,Yamagata,2.36,2.5,3.15,3.4,3.4,3.65,1.87,1.98,2.02,2.16,1.83,1.93,2.08,2.22,9.6,15.0,9.2,15.0,15.5,27.0,4.2,70.0,7.6,12.5,5.9,9.6,10.5,17.5,4.3,46.0,11.0,18.5,8.8,14.5,13.5,23.0,4.2,65.0,4.6,42.0,20.0,34.0,4.2,55.0,4.2,130.0,3.7,26.0,3.95,44.0,4.3,1000.0,33124303,13432059.0,3718961.0,58805.0,1.226415863,1.226415908,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Shimizu,Blaublitz Akita,1.59,1.64,6.4,7.2,3.95,4.3,1.79,1.99,2.0,2.26,2.08,2.26,1.8,1.93,10.5,14.5,15.5,22.0,7.8,980.0,8.6,980.0,6.6,7.4,7.8,9.6,21.0,29.0,8.4,980.0,7.8,8.8,9.0,10.5,21.0,29.0,8.4,980.0,12.5,17.0,6.8,21.0,7.6,980.0,8.6,980.0,5.1,12.0,8.6,980.0,9.0,1000.0,33124302,441086.0,5852914.0,58805.0,1.226415953,1.226415998,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Kagoshima Utd,Yokohama FC,3.75,4.1,2.12,2.22,3.4,3.65,1.79,1.9,2.12,2.28,1.9,2.04,1.97,2.12,8.8,14.5,6.6,11.0,9.4,15.5,19.5,32.0,9.6,16.0,6.0,9.6,8.2,13.5,18.0,30.0,19.0,34.0,12.0,20.0,14.5,25.0,4.1,55.0,4.2,980.0,4.1,65.0,4.1,980.0,4.2,980.0,4.1,70.0,3.65,23.0,4.3,1000.0,33128354,10428848.0,2319612.0,58805.0,1.226481276,1.226481321,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Sendai,Tokushima,1.87,1.93,4.9,5.5,3.45,3.8,1.71,1.87,2.14,2.4,2.04,2.2,1.84,1.97,8.2,13.5,11.0,18.5,5.2,46.0,5.0,170.0,6.8,7.8,6.2,10.0,15.0,26.0,4.9,100.0,7.6,10.5,8.0,13.0,17.0,29.0,5.0,120.0,14.5,25.0,16.0,27.0,4.9,60.0,5.0,980.0,4.0,19.0,4.9,130.0,5.1,1000.0,33124484,442179.0,5026012.0,58805.0,1.226423521,1.226423566,0.0,0.0
Japanese J League 2,2024-03-24,05:00:00,Thespakusatsu Gunma,Okayama,5.4,5.8,1.8,1.83,3.6,3.7,1.68,1.85,2.18,2.46,2.08,2.26,1.8,1.91,10.0,10.5,6.6,7.2,8.6,9.6,17.0,19.0,14.0,15.5,7.6,8.4,9.6,10.5,20.0,22.0,36.0,40.0,19.5,22.0,22.0,25.0,42.0,55.0,80.0,160.0,50.0,95.0,24.0,980.0,100.0,980.0,17.0,980.0,14.0,15.0,20.0,1000.0,33128357,7078090.0,5561025.0,58805.0,1.226481485,1.226481533,0.0,0.0
Spanish Segunda RFEF - Group 5,2024-03-24,07:00:00,Guadalajara,CD Atletico Paso,1.47,980.0,1.84,1000.0,2.06,32.0,1.27,9.4,1.12,4.6,1.1,980.0,1.1,980.0,1.45,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33124699,230909.0,25701451.0,58805.0,1.226424367,1.226424412,0.0,0.0
Spanish Segunda RFEF - Group 4,2024-03-24,07:30:00,FC La Union Atletico,Marbella,3.05,1000.0,1.62,1000.0,1.53,32.0,1.27,2.5,1.66,4.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33128324,21952475.0,2250362.0,58805.0,1.226479566,1.226479611,0.0,0.0
Spanish Segunda RFEF - Group 5,2024-03-24,07:30:00,Getafe B,Villanovense,1.66,1000.0,1.68,1000.0,2.06,330.0,1.27,8.2,1.14,4.6,1.1,980.0,1.1,980.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,4.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33124701,4943234.0,2250365.0,58805.0,1.226424187,1.226424232,0.0,0.0
Spanish Segunda RFEF - Group 5,2024-03-24,08:00:00,AD Union Adarve,CD Illescas,1.01,980.0,1.27,1000.0,2.06,980.0,1.27,9.4,1.12,4.6,1.1,980.0,1.1,980.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,33124702,9359768.0,6962248.0,58805.0,1.226424097,1.226424142,0.0,0.0
Spanish Segunda RFEF - Group 5,2024-03-24,08:00:00,CDE Ursaria,UD Montijo,1.01,1000.0,1.01,1000.0,2.06,980.0,1.27,13.5,1.1,4.6,1.1,980.0,1.1,980.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33124685,60239864.0,11470076.0,58805.0,1.226424457,1.226424502,0.0,0.0
Spanish Segunda RFEF - Group 4,2024-03-24,08:00:00,FC Cartagena II,Yeclano Deportivo,2.04,1000.0,1.58,1000.0,2.26,330.0,1.27,12.5,1.1,4.6,1.01,1000.0,1.01,1000.0,1.46,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,4.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33128359,15120174.0,9339254.0,58805.0,1.226481847,1.226481892,0.0,0.0
Spanish Segunda RFEF - Group 4,2024-03-24,08:00:00,Velez CF,Cadiz B,2.0,1000.0,1.43,1.95,2.08,3.65,1.27,970.0,1.1,4.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,33128434,8873745.0,14158129.0,58805.0,1.226481757,1.226481802,0.0,0.0
Spanish Segunda RFEF - Group 4,2024-03-24,08:00:00,San Roque Lepe,Mar Menor CF,1.01,1000.0,1.01,1000.0,1.21,980.0,1.27,8.2,1.14,4.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33128337,10341104.0,7313613.0,58805.0,1.226481937,1.226481982,0.0,0.0
