League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Egyptian Premier,2024-07-31,11:30:00,Al Ittihad (EGY),ENPPI,2.16,600.0,2.68,16.5,2.26,7.0,1.07,15.5,1.07,26.0,1.12,1000.0,1.12,1000.0,1.49,9.2,2.76,1000.0,1.12,1000.0,1.12,1000.0,2.94,1000.0,2.76,1000.0,1.03,1000.0,1.03,1000.0,2.8,1000.0,3.0,1000.0,1.03,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.12,1000.0,33445217,7023879.0,5259327.0,58805.0,1.231087878,1.231087923,1.231087962,1.231087887,2.58,2.86,1.54,1.64,1.2,15.5,1.07,990.0,1.14,15.5,1.07,990.0,1.35,1.6,1.28,1.67,1.3,1.71,1.231087879,1.231087881,1.231087882,1.231087926
Friendly Matches,2024-07-31,12:00:00,Cittadella,FC Legnago,1.63,1.81,1.04,6.8,1.03,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.29,1000.0,2.74,1000.0,2.8,1000.0,1.03,1000.0,2.52,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.86,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,3.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33455356,60295.0,10773585.0,58805.0,1.231244914,1.231244959,1.231244998,1.231244923,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.05,1.06,1000.0,1.01,21.0,1.17,1.27,2.24,2.6,1.21,1.32,1.231244915,1.231244917,1.231244918,1.231244962
Friendly Matches,2024-07-31,12:00:00,Pergolettese,Fiorenzuola,1.85,2.08,3.8,4.9,3.95,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.45,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.9,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33455355,8215986.0,9009617.0,58805.0,1.231245005,1.23124505,1.231245089,1.231245014,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,1.25,1.36,1.93,2.18,1.24,1.34,1.231245006,1.231245008,1.231245009,1.231245053
Finnish Kakkonen,2024-07-31,13:00:00,OPS,JPS,1.29,8.6,1.8,1.87,3.05,7.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.42,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,2.94,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,27.0,1000.0,1.55,1000.0,1.01,1000.0,1.03,1000.0,33455066,2391052.0,4663527.0,58805.0,1.231242574,1.231242619,1.231242658,1.231242583,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.12,1.06,1000.0,1.01,21.0,2.14,2.26,1.3,1.35,1.23,1.27,1.231242575,1.231242577,1.231242578,1.231242622
Friendly Matches,2024-07-31,13:30:00,Real Aviles,Sestao River,3.75,4.6,1.98,2.18,3.65,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33455357,5924349.0,7602486.0,58805.0,1.231246307,1.231246352,1.231246391,1.231246316,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,1.84,2.04,1.28,1.37,1.29,1.38,1.231246308,1.23124631,1.231246311,1.231246355
Norwegian 1st Division,2024-07-31,14:00:00,Stabaek,Sandnes Ulf,1.46,1.5,6.2,7.6,5.5,6.6,3.6,4.3,1.31,1.39,1.51,1.61,2.64,2.96,4.5,55.0,4.5,55.0,4.6,85.0,4.7,180.0,14.0,22.0,12.0,19.5,4.3,34.0,4.6,80.0,11.0,17.5,10.0,14.5,14.0,24.0,4.5,60.0,12.0,19.5,12.0,16.5,18.0,26.0,4.5,65.0,2.32,4.4,4.4,42.0,4.8,290.0,33448389,50045.0,778909.0,58805.0,1.231152276,1.231152321,1.23115236,1.231152285,4.4,7.4,1.16,1.29,7.2,110.0,1.01,1.03,3.6,110.0,1.08,1.39,1.16,1.19,2.98,3.2,1.18,1.22,1.231152277,1.231152279,1.23115228,1.231152324
Friendly Matches,2024-07-31,14:15:00,Hammer SPVG,TUS Bovinghausen 04,1.04,1000.0,1.19,1.29,1.01,11.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,28.0,1000.0,9.6,1000.0,7.2,1000.0,8.2,1000.0,40.0,1000.0,15.5,1000.0,9.4,1000.0,10.5,1000.0,40.0,1000.0,40.0,1000.0,28.0,1000.0,29.0,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33458290,14870271.0,25033688.0,58805.0,1.231285536,1.231285581,1.231285620,1.231285545,4.0,5.4,1.23,1.34,27.0,1000.0,1.01,1.04,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.231285537,1.231285539,1.231285540,1.231285584
Friendly Matches,2024-07-31,14:30:00,Atletico Sanluqueno CF,Linense,2.16,2.24,3.4,4.2,3.35,3.95,1.52,3.15,1.47,3.15,1.12,110.0,1.12,20.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.38,980.0,6.4,980.0,1.1,980.0,1.1,1000.0,3.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.13,1000.0,1.55,1000.0,1.55,1000.0,1.1,1000.0,33456193,6399727.0,3303612.0,58805.0,1.231261226,1.231261271,1.231261310,1.231261235,2.66,2.86,1.54,1.6,1.27,18.0,1.08,1.18,1.76,3.35,1.44,1.65,1.31,1.37,1.8,1.87,1.35,1.43,1.231261227,1.231261229,1.231261230,1.231261274
Friendly Matches,2024-07-31,14:30:00,KFC Wezel,Heist,1.05,44.0,1.53,1.71,3.95,32.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,9.4,1000.0,5.7,1000.0,6.8,1000.0,1.03,1000.0,1.03,1000.0,8.4,1000.0,9.4,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33458250,72177261.0,4910877.0,58805.0,1.231284984,1.231285032,1.231285073,1.231284995,2.68,2.98,1.51,1.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.231284985,1.231284988,1.231284989,1.231285036
Friendly Matches,2024-07-31,14:30:00,Thes Sport,Lierse,3.25,4.2,1.67,2.22,3.85,32.0,1.79,8.8,1.13,2.28,1.12,1000.0,1.12,1000.0,1.47,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.03,980.0,1.03,1000.0,1.05,1000.0,1.05,980.0,1.03,980.0,1.03,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,1.55,980.0,1.02,980.0,1.05,1000.0,33455809,19402609.0,65800.0,58805.0,1.231259150,1.231259195,1.231259234,1.231259159,1.05,980.0,1.21,980.0,1.27,1000.0,1.01,1.07,1.79,8.8,1.13,1.64,1.82,2.5,1.31,1.45,1.1,1.33,1.231259151,1.231259153,1.231259154,1.231259198
Friendly Matches,2024-07-31,14:30:00,CA Tarazona,Burgos,5.0,7.0,1.75,1.87,3.55,4.3,1.75,1.87,2.14,2.34,1.12,1000.0,1.12,110.0,1.95,980.0,2.46,980.0,2.0,980.0,2.16,980.0,2.12,980.0,2.04,980.0,8.8,980.0,2.22,980.0,1.94,1000.0,1.86,980.0,2.24,980.0,2.0,1000.0,1.99,1000.0,1.97,1000.0,2.0,1000.0,2.4,1000.0,1.56,1000.0,1.9,980.0,2.38,1000.0,33455702,10799863.0,968180.0,58805.0,1.231259330,1.231259375,1.231259414,1.231259339,2.98,3.25,1.45,1.5,3.3,1000.0,1.07,1.13,3.3,3.75,1.37,1.44,2.14,2.34,1.2,1.25,1.32,1.4,1.231259331,1.231259333,1.231259334,1.231259378
Friendly Matches,2024-07-31,14:30:00,Lugo,Deportivo La Coruna II,1.65,1.81,5.1,5.4,3.85,5.0,1.75,2.02,1.99,3.35,1.96,110.0,1.12,2.06,4.7,980.0,3.3,980.0,1.5,980.0,40.0,1000.0,6.4,980.0,7.8,980.0,1.66,980.0,40.0,1000.0,7.8,980.0,8.8,980.0,19.0,980.0,40.0,1000.0,13.0,980.0,15.0,980.0,30.0,980.0,40.0,1000.0,1.6,980.0,1.55,1000.0,1.66,1000.0,33455403,2081063.0,9301052.0,58805.0,1.231247299,1.231247344,1.231247383,1.231247308,1.05,3.4,1.42,1.59,1.27,15.5,1.07,1.11,2.36,4.2,1.33,1.46,1.22,1.24,2.22,2.54,1.29,1.35,1.231247300,1.231247302,1.231247303,1.231247347
Friendly Matches,2024-07-31,14:30:00,SF Baumberg,TuS Blau-Weis Konigsdorf,1.53,1.66,4.3,7.0,4.4,8.6,1.84,990.0,1.33,1.57,1.44,1.76,1.01,1000.0,29.0,1000.0,30.0,1000.0,40.0,1000.0,40.0,1000.0,13.5,980.0,10.0,980.0,19.5,1000.0,40.0,1000.0,11.0,980.0,8.6,980.0,13.5,980.0,36.0,1000.0,15.0,980.0,10.5,980.0,17.0,1000.0,40.0,1000.0,1.04,980.0,1.03,1000.0,1.03,1000.0,33458069,19539417.0,55905883.0,58805.0,1.231283391,1.231283436,1.231283475,1.231283400,3.85,6.0,1.2,1.3,1.02,1000.0,1.01,1.57,1.02,1000.0,1.01,1.57,1.17,1.24,2.5,2.9,1.18,1.27,1.231283392,1.231283394,1.231283395,1.231283439
Egyptian Premier,2024-07-31,15:00:00,ZED FC,Future FC,2.92,3.0,2.84,2.94,3.05,3.25,1.68,1.72,2.38,2.48,1.89,2.08,1.94,2.14,8.8,10.0,8.6,9.8,15.5,17.5,40.0,46.0,8.8,10.0,6.6,7.2,12.0,13.0,32.0,38.0,16.0,18.5,12.0,13.5,19.0,21.0,48.0,60.0,42.0,48.0,32.0,38.0,50.0,60.0,15.0,140.0,11.5,40.0,30.0,38.0,16.0,1000.0,33442683,38208152.0,41860831.0,58805.0,1.231049794,1.231049839,1.231049878,1.231049803,2.76,2.86,1.54,1.57,8.8,10.0,1.11,1.13,3.05,3.25,1.45,1.48,1.52,1.54,1.5,1.53,1.45,1.48,1.231049795,1.231049797,1.231049798,1.231049842
Icelandic 1 Deild,2024-07-31,15:00:00,Dalvik/Reynir,IR Reykjavik,3.95,4.4,1.78,1.88,4.3,5.0,2.52,2.68,1.6,1.65,1.55,1.75,2.32,2.82,19.5,980.0,11.0,15.0,5.2,980.0,5.4,980.0,5.5,980.0,9.0,12.0,8.6,11.5,5.6,980.0,28.0,980.0,14.0,980.0,14.0,980.0,20.0,980.0,6.6,980.0,6.8,980.0,6.8,980.0,6.6,980.0,5.9,980.0,3.85,8.4,7.0,1000.0,33452890,6410451.0,4742652.0,58805.0,1.231214354,1.231214399,1.231214708,1.231214363,4.1,4.4,1.29,1.33,5.5,36.0,1.04,1.05,5.4,6.4,1.19,1.22,2.12,2.3,1.29,1.34,1.25,1.3,1.231214355,1.231214357,1.231214358,1.231214672
Icelandic 1 Deild,2024-07-31,15:00:00,Keflavik,Thor,2.22,2.28,3.1,3.35,4.0,4.5,2.74,3.1,1.48,1.57,1.49,1.58,2.24,3.1,21.0,980.0,15.0,980.0,4.2,980.0,4.3,1000.0,2.86,980.0,8.4,980.0,2.78,980.0,2.4,980.0,2.88,980.0,8.6,980.0,11.5,980.0,2.56,980.0,2.4,980.0,14.0,980.0,2.38,980.0,4.4,980.0,2.1,11.5,2.12,980.0,2.34,980.0,33452885,808414.0,3965658.0,58805.0,1.231214714,1.231214759,1.231214798,1.231214723,4.3,4.7,1.27,1.3,15.0,55.0,1.03,1.05,5.9,36.0,1.15,1.19,1.43,1.46,1.78,1.82,1.31,1.33,1.231214715,1.231214717,1.231214718,1.231214762
Peruvian Primera Division,2024-07-31,15:00:00,Atletico Grau,Comerciantes Unidos,1.43,1.47,8.6,10.0,4.7,5.2,2.06,2.16,1.87,1.94,2.06,2.44,1.69,1.93,14.0,16.5,25.0,980.0,13.0,980.0,12.5,980.0,7.2,8.0,10.0,11.0,28.0,36.0,85.0,160.0,7.4,7.8,9.4,11.5,24.0,30.0,14.0,150.0,11.0,12.5,14.5,16.5,28.0,42.0,14.5,190.0,6.4,7.6,12.0,220.0,15.0,1000.0,33446652,16192656.0,10778457.0,58805.0,1.231123214,1.231123259,1.231123298,1.231123223,3.5,3.7,1.37,1.4,4.1,18.0,1.06,1.08,4.1,4.5,1.29,1.32,1.11,1.14,3.05,3.35,1.24,1.28,1.231123215,1.231123217,1.231123218,1.231123262
Icelandic Women's Matches,2024-07-31,15:00:00,Vikingur Reykjavik (W),Hafnarfjordur (W),1.99,2.3,3.4,4.6,3.6,4.9,1.51,2.62,1.61,2.98,1.12,1000.0,1.12,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,9.4,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,1.55,1000.0,1.55,1000.0,1.05,1000.0,33454730,24869497.0,5586260.0,58805.0,1.231240032,1.231240077,1.231240116,1.231240041,3.45,3.8,1.36,1.41,1.27,36.0,1.05,1.08,2.72,21.0,1.23,1.34,1.28,1.42,1.76,2.02,1.27,1.39,1.231240033,1.231240035,1.231240036,1.231240080
Icelandic Women's Matches,2024-07-31,15:00:00,Valur Reykjavik (W),Breidablik (W),2.08,2.4,3.45,4.7,3.3,4.4,1.35,3.9,1.35,3.9,1.81,1000.0,1.12,2.22,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,1.55,1000.0,1.55,980.0,1.05,1000.0,33454731,22759036.0,5505044.0,58805.0,1.231239940,1.231239985,1.231240024,1.231239949,3.25,3.5,1.4,1.45,1.27,15.5,1.07,1.1,2.24,15.5,1.27,1.38,1.28,1.41,1.72,1.93,1.3,1.44,1.231239941,1.231239943,1.231239944,1.231239988
Icelandic Women's Matches,2024-07-31,15:00:00,IBV (W),Grindavik (W),1.53,2.04,3.8,980.0,3.95,11.0,1.06,980.0,1.01,21.0,1.12,1000.0,1.12,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,9.0,980.0,1.03,980.0,1.03,1000.0,10.0,1000.0,8.6,980.0,14.5,980.0,1.03,1000.0,15.0,1000.0,13.0,1000.0,21.0,1000.0,1.05,1000.0,1.01,1000.0,1.55,1000.0,1.05,1000.0,33454983,45884986.0,5423417.0,58805.0,1.231241681,1.231241726,1.231241765,1.231241690,1.01,1000.0,1.01,980.0,1.2,980.0,1.01,990.0,1.14,1000.0,1.01,55.0,1.11,1.36,1.94,2.9,1.16,1.34,1.231241682,1.231241684,1.231241685,1.231241729
Friendly Matches,2024-07-31,15:00:00,Ponferradina,Sporting Gijon,4.1,5.4,1.85,2.02,3.65,4.4,1.84,1.99,2.0,2.18,1.84,9.4,1.12,9.4,1.38,980.0,1.52,980.0,9.4,980.0,18.5,1000.0,13.5,980.0,1.33,980.0,1.39,980.0,1.52,1000.0,1.52,1000.0,1.52,980.0,15.5,980.0,28.0,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,1.55,980.0,1.55,980.0,1.52,1000.0,33455538,2028828.0,68246.0,58805.0,1.231250361,1.231250406,1.231250445,1.231250370,3.15,3.4,1.41,1.47,3.6,1000.0,1.06,1.11,3.6,4.1,1.33,1.39,1.98,2.18,1.24,1.31,1.32,1.38,1.231250362,1.231250364,1.231250365,1.231250409
Friendly Matches,2024-07-31,15:00:00,Union de Salamanca,Zamora,2.2,2.52,3.55,4.5,3.05,3.75,1.45,2.22,1.83,26.0,1.01,1000.0,1.65,1000.0,1.49,1000.0,2.62,1000.0,2.38,1000.0,2.96,1000.0,2.94,980.0,6.0,1000.0,1.03,1000.0,1.03,1000.0,2.96,1000.0,2.94,1000.0,1.03,1000.0,1.03,1000.0,2.94,1000.0,1.03,1000.0,1.03,1000.0,1.22,1000.0,1.55,1000.0,1.55,1000.0,1.22,1000.0,33456941,11615326.0,565025.0,58805.0,1.231273356,1.231273401,1.231273440,1.231273365,1.01,980.0,1.59,980.0,1.46,990.0,1.11,3.15,1.46,990.0,1.11,3.15,1.29,1.39,1.67,1.84,1.41,1.49,1.231273357,1.231273359,1.231273360,1.231273404
Friendly Matches,2024-07-31,15:00:00,UD Tomares,Xerez,1.04,5.4,1.95,2.22,3.35,950.0,1.01,990.0,1.09,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.62,1000.0,2.66,1000.0,2.96,1000.0,2.88,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,2.94,1000.0,2.98,1000.0,1.03,1000.0,1.03,1000.0,2.96,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33458275,13933231.0,248019.0,58805.0,1.231285314,1.231285359,1.231285398,1.231285323,2.6,2.9,1.53,1.63,1.01,990.0,1.09,990.0,1.01,990.0,1.09,1000.0,1.82,2.06,1.23,1.34,1.31,1.43,1.231285315,1.231285317,1.231285318,1.231285362
