League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-04-30,07:00:00,Shandong Taishan,Nantong Zhiyun F.C,1.33,1.37,8.0,11.0,6.0,6.8,2.4,2.72,1.59,1.72,1.92,2.14,1.87,2.1,16.0,980.0,5.4,40.0,5.4,980.0,5.6,980.0,8.4,10.5,10.5,15.0,5.0,40.0,5.5,980.0,7.6,10.5,9.0,11.5,22.0,38.0,5.4,980.0,9.4,13.5,12.0,17.0,5.4,42.0,5.5,980.0,2.88,5.8,5.5,980.0,5.6,1000.0,33230673,50443279.0,13107045.0,58805.0,1.228234628,1.228234675,1.228234714,1.228234637
South Korean K League 1,2024-04-30,07:30:00,Suwon FC,FC Seoul,3.1,3.3,2.44,2.48,3.45,3.7,1.84,2.1,1.92,2.2,1.75,1.9,2.12,2.32,11.5,14.5,9.0,11.0,13.0,15.5,6.4,40.0,11.0,14.0,7.2,8.4,10.5,13.0,21.0,32.0,18.0,24.0,12.0,14.5,16.0,19.5,6.6,48.0,6.6,65.0,6.4,44.0,6.4,60.0,6.8,120.0,6.0,40.0,5.5,23.0,7.2,1000.0,33231419,7394845.0,2479786.0,58805.0,1.228258982,1.228259027,1.228259066,1.228258991
South Korean K League 1,2024-04-30,07:30:00,Daejeon Citizen,Gimcheon Sangmu,3.0,3.4,2.38,2.6,3.25,3.5,1.74,1.93,2.08,2.36,1.84,2.02,1.99,2.2,9.6,12.0,8.2,9.8,13.5,16.5,7.2,38.0,9.6,12.5,7.0,8.0,10.0,13.5,24.0,32.0,18.0,23.0,12.0,15.5,17.0,22.0,7.0,55.0,7.0,60.0,6.8,44.0,7.0,60.0,7.6,980.0,6.8,44.0,6.2,28.0,8.0,1000.0,33231404,5352230.0,41053763.0,58805.0,1.228259072,1.228259117,1.228259156,1.228259081
Chinese Super League,2024-04-30,09:00:00,Zhejiang Greentown,Henan Songshan Longmen,1.81,1.95,4.3,4.9,3.9,4.3,2.28,2.56,1.64,1.79,1.62,1.76,2.32,2.6,15.0,21.0,17.0,22.0,6.2,980.0,6.8,980.0,10.0,13.0,8.2,10.0,15.5,20.0,6.6,980.0,11.0,14.0,9.0,11.5,14.0,17.5,6.6,980.0,18.0,23.0,15.5,19.5,6.4,980.0,6.8,980.0,4.3,10.5,6.4,980.0,7.4,1000.0,33230705,23257633.0,50443412.0,58805.0,1.228234446,1.228234491,1.22823453,1.228234455
Chinese Super League,2024-04-30,09:00:00,Meizhou Hakka,Qingdao Youth Island,2.2,2.36,3.6,4.1,3.2,3.6,1.7,1.89,2.12,2.44,1.94,2.08,1.92,2.06,9.2,12.0,10.5,14.0,21.0,30.0,5.4,980.0,7.4,9.4,6.8,8.0,14.0,19.0,5.2,980.0,10.5,980.0,9.4,13.5,18.0,25.0,5.3,980.0,5.2,980.0,22.0,32.0,5.2,60.0,5.5,980.0,4.7,27.0,5.3,980.0,5.7,1000.0,33230677,11079690.0,40285964.0,58805.0,1.228234536,1.228234581,1.22823462,1.228234545
Swedish Superettan,2024-04-30,14:00:00,Skovde AIK,Oddevold,3.9,4.1,2.16,2.2,3.4,3.45,1.7,1.77,2.3,2.42,2.0,2.1,1.9,1.99,9.6,10.5,7.4,8.2,11.0,12.5,24.0,27.0,11.5,12.5,7.0,7.4,10.0,11.5,23.0,27.0,24.0,27.0,15.0,17.0,19.5,22.0,42.0,50.0,46.0,85.0,32.0,60.0,15.0,75.0,16.5,150.0,14.5,70.0,19.5,22.0,36.0,1000.0,33217069,14112862.0,778918.0,58805.0,1.228025098,1.228025143,1.228025182,1.228025107
South African Premier Division,2024-04-30,14:30:00,Richards Bay FC,Amazulu,2.52,2.8,3.3,3.75,2.78,3.1,1.45,1.53,2.88,3.25,2.26,2.56,1.64,1.8,6.2,980.0,8.4,980.0,18.0,980.0,3.25,980.0,6.2,980.0,6.2,980.0,12.5,980.0,3.25,980.0,10.5,980.0,11.0,16.5,3.05,980.0,3.35,980.0,29.0,980.0,5.9,980.0,3.25,980.0,3.4,1000.0,3.2,1000.0,2.44,980.0,3.2,1000.0,33228977,17586408.0,8750556.0,58805.0,1.228205406,1.228205451,1.22820549,1.228205415
Portuguese Segunda Liga,2024-04-30,15:45:00,Pacos Ferreira,AVS Futebol SAD,2.86,3.1,2.5,2.7,3.45,3.65,2.02,2.08,1.94,1.98,1.73,1.84,2.2,2.36,10.5,17.5,8.4,14.0,12.0,21.0,4.9,44.0,9.6,15.5,6.2,8.4,8.8,14.5,19.0,32.0,15.5,25.0,9.8,16.0,13.0,22.0,4.6,48.0,4.4,60.0,4.9,40.0,4.4,55.0,4.5,980.0,4.1,34.0,4.0,25.0,4.7,1000.0,33223733,48787.0,58252361.0,58805.0,1.228125828,1.228125873,1.228125912,1.228125837
English Championship,2024-04-30,16:00:00,Coventry,Ipswich,4.8,4.9,1.76,1.77,4.4,4.5,2.7,2.76,1.57,1.59,1.6,1.63,2.58,2.68,22.0,24.0,12.0,13.0,12.5,13.0,19.0,20.0,23.0,25.0,10.0,10.5,10.0,10.5,15.0,15.5,34.0,42.0,18.0,19.5,15.5,16.0,22.0,24.0,90.0,110.0,44.0,48.0,38.0,46.0,50.0,60.0,32.0,36.0,6.6,7.0,200.0,320.0,33218229,48043.0,48324.0,58805.0,1.228053336,1.228053346,1.228053335,1.228053345
UEFA Champions League,2024-04-30,16:00:00,Bayern Munich,Real Madrid,2.34,2.36,3.2,3.25,3.75,3.8,2.32,2.36,1.74,1.75,1.61,1.63,2.58,2.64,19.0,19.5,15.5,16.5,23.0,24.0,50.0,55.0,12.5,13.0,8.0,8.2,12.5,13.0,30.0,32.0,15.5,16.0,10.5,11.0,14.0,14.5,32.0,34.0,30.0,32.0,21.0,22.0,26.0,27.0,50.0,60.0,13.0,13.5,23.0,24.0,270.0,450.0,33201948,5774350.0,2426.0,58805.0,1.227765782,1.227765721,1.227765781,1.227765792
