League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Romanian Liga I,2024-04-25,10:45:00,UTA Arad,Otelul Galati,2.48,2.68,3.3,3.7,3.05,3.15,1.54,1.68,2.48,2.86,2.06,2.22,1.81,1.93,7.4,9.0,8.8,10.5,5.1,27.0,5.9,980.0,7.2,980.0,6.4,7.4,4.8,19.0,5.8,980.0,4.7,18.0,10.0,15.5,5.2,28.0,6.0,980.0,5.6,980.0,5.5,980.0,5.9,980.0,6.2,980.0,5.5,980.0,5.9,980.0,6.2,1000.0,33203992,2311174.0,866238.0,58805.0,1.227809482,1.227809527,1.227809566,1.227809491
Saudi Professional League,2024-04-25,12:00:00,Al-Feiha,Al Taee,2.22,2.36,3.35,3.7,3.45,3.8,1.95,2.2,1.84,2.06,1.67,1.91,2.1,2.5,12.5,16.0,4.9,15.5,20.0,980.0,6.4,980.0,9.4,12.0,7.0,9.0,12.0,16.0,6.0,980.0,12.5,16.0,9.6,12.5,14.0,19.0,6.4,980.0,5.9,980.0,5.6,980.0,6.0,980.0,6.6,980.0,5.1,18.0,6.0,980.0,7.0,1000.0,33208490,13886091.0,14116284.0,58805.0,1.227885177,1.227885187,1.227885176,1.227885186
Romanian Liga I,2024-04-25,13:00:00,Hermannstadt,ACS Petrolul 52,2.2,2.3,4.1,4.5,3.0,3.2,1.46,1.63,2.58,3.15,2.16,2.42,1.71,1.86,7.0,7.8,9.6,980.0,20.0,980.0,2.08,1000.0,6.2,7.2,6.4,7.6,16.0,980.0,4.7,1000.0,10.5,980.0,10.5,980.0,20.0,980.0,4.0,1000.0,7.6,980.0,7.8,980.0,5.1,1000.0,2.08,1000.0,1.97,980.0,2.08,1000.0,2.08,1000.0,33211951,13144766.0,14299496.0,58805.0,1.227933342,1.227933387,1.227933426,1.227933351
Danish 1st Division,2024-04-25,13:00:00,Fredericia,AAB,3.3,3.65,2.06,2.18,4.0,4.3,2.44,2.64,1.61,1.7,1.59,1.67,2.5,2.68,17.0,980.0,11.5,16.5,13.5,980.0,19.5,980.0,16.0,980.0,7.6,9.8,9.8,13.5,17.0,980.0,24.0,980.0,13.0,980.0,14.0,19.5,4.9,34.0,4.9,980.0,5.0,980.0,5.1,46.0,4.9,80.0,4.3,980.0,3.55,11.5,5.0,980.0,33212002,151003.0,28212.0,58805.0,1.227945719,1.227945764,1.227945803,1.227945728
Polish I Liga,2024-04-25,13:00:00,Nieciecza,Odra Opole,1.95,2.08,4.0,4.6,3.55,3.95,1.94,2.18,1.84,2.08,1.8,1.95,2.06,2.24,11.0,980.0,5.4,980.0,5.9,980.0,6.6,980.0,8.2,10.5,7.0,9.4,5.5,980.0,6.4,980.0,9.8,980.0,9.0,11.5,15.0,980.0,6.4,980.0,5.5,980.0,5.5,980.0,6.0,980.0,6.6,980.0,4.8,15.0,6.4,980.0,7.0,1000.0,33212751,4871645.0,2618007.0,58805.0,1.227948157,1.227948202,1.227948241,1.227948166
Polish I Liga,2024-04-25,13:00:00,LKP Motor Lublin,Chrobry Glogow,1.72,1.84,5.0,5.8,3.75,4.3,1.89,2.12,1.9,2.14,1.89,2.06,1.95,2.12,11.5,980.0,5.2,980.0,6.0,980.0,6.6,980.0,7.4,9.4,7.6,9.8,5.5,980.0,6.6,980.0,8.4,11.5,8.6,11.5,16.0,980.0,6.6,980.0,5.5,980.0,5.5,980.0,6.0,980.0,6.6,980.0,4.5,980.0,6.4,980.0,6.8,1000.0,33211957,6635878.0,5822815.0,58805.0,1.227948609,1.227948654,1.227948693,1.227948618
Romanian Liga II,2024-04-25,13:00:00,Gloria Buzau,FC Hunedoara,1.92,980.0,1.42,870.0,3.15,3.5,1.27,26.0,1.04,4.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33213100,2487031.0,7223889.0,58805.0,1.227955864,1.227955909,1.227955948,1.227955873
Dutch Eredivisie,2024-04-25,13:45:00,Heerenveen,PSV,9.2,9.6,1.39,1.4,5.6,5.7,3.05,3.1,1.48,1.49,1.7,1.77,2.3,2.44,29.0,38.0,12.0,13.5,9.8,11.0,12.0,13.0,36.0,46.0,12.5,14.0,9.6,10.5,12.0,12.5,17.5,150.0,30.0,34.0,19.0,22.0,23.0,25.0,18.5,980.0,17.0,110.0,16.5,85.0,17.0,980.0,17.5,85.0,4.0,4.2,19.5,980.0,33193020,3630179.0,48451.0,58805.0,1.227614952,1.227614962,1.227614951,1.227614961
Swedish Allsvenskan,2024-04-25,14:00:00,Halmstads,Hammarby,4.2,4.6,1.95,2.02,3.65,3.8,1.9,1.98,2.02,2.12,1.87,1.99,2.02,2.16,11.5,13.0,8.0,9.0,10.5,12.0,20.0,23.0,13.5,15.5,7.6,8.2,9.6,10.5,19.0,22.0,27.0,32.0,15.5,17.5,18.0,20.0,32.0,40.0,14.5,95.0,40.0,55.0,48.0,65.0,14.5,120.0,32.0,60.0,11.0,15.5,16.0,1000.0,33212280,10765.0,30679.0,58805.0,1.227942558,1.227942568,1.227942557,1.227942567
Swedish Allsvenskan,2024-04-25,14:00:00,Djurgardens,Malmo FF,3.45,3.6,2.22,2.26,3.6,3.7,2.0,2.06,1.94,2.0,1.78,1.85,2.18,2.3,13.0,14.0,9.6,10.5,12.5,14.0,25.0,29.0,13.0,14.0,7.4,8.2,10.0,11.0,21.0,23.0,22.0,24.0,13.0,16.5,16.0,18.0,32.0,38.0,46.0,65.0,36.0,40.0,44.0,50.0,16.5,90.0,24.0,38.0,14.5,17.0,17.0,980.0,33211742,232104.0,174383.0,58805.0,1.227928918,1.227928928,1.227928917,1.227928927
Swedish Allsvenskan,2024-04-25,14:00:00,Vasteras SK,Mjallby,2.34,2.38,3.4,3.45,3.45,3.5,1.74,1.82,2.22,2.36,1.97,2.0,2.0,2.04,9.6,11.5,10.5,11.5,20.0,23.0,46.0,65.0,8.2,8.8,7.2,7.8,13.0,15.0,34.0,48.0,12.5,14.0,10.5,11.5,18.5,23.0,46.0,65.0,28.0,32.0,25.0,30.0,42.0,50.0,13.0,140.0,21.0,26.0,25.0,55.0,13.5,1000.0,33212640,4638399.0,60143.0,58805.0,1.227942012,1.227942022,1.227942011,1.227942021
Swedish Allsvenskan,2024-04-25,14:00:00,Kalmar FF,GAIS,2.4,2.46,3.35,3.45,3.3,3.4,1.79,1.83,2.2,2.28,1.89,1.93,2.08,2.12,9.4,12.0,10.0,13.0,18.0,25.0,7.2,70.0,8.0,9.8,6.4,8.0,13.0,16.0,6.8,46.0,12.5,16.0,10.0,13.0,17.0,22.0,7.2,65.0,26.0,36.0,6.8,30.0,7.0,50.0,7.6,140.0,6.0,25.0,6.8,46.0,8.0,1000.0,33212628,130433.0,384083.0,58805.0,1.227942229,1.227942239,1.227942228,1.227942238
Swedish Allsvenskan,2024-04-25,14:00:00,Norrkoping,Elfsborg,3.25,3.45,2.24,2.34,3.7,3.85,2.16,2.26,1.81,1.86,1.69,1.77,2.3,2.44,13.5,17.0,10.0,11.5,13.5,15.5,9.0,32.0,13.0,15.0,7.8,8.8,10.0,11.5,20.0,23.0,21.0,27.0,12.5,14.5,15.0,17.0,9.4,38.0,10.5,65.0,9.2,36.0,9.8,44.0,70.0,90.0,8.8,29.0,8.2,15.5,12.0,980.0,33212629,30683.0,30684.0,58805.0,1.227942121,1.227942131,1.22794212,1.22794213
Portuguese Segunda Liga,2024-04-25,14:00:00,Leiria,Penafiel,2.16,2.3,3.55,3.9,3.35,3.7,1.79,1.98,2.02,2.28,1.89,2.02,1.99,2.12,9.6,980.0,11.0,14.0,6.0,28.0,6.4,980.0,8.0,980.0,7.0,980.0,13.0,980.0,6.2,980.0,11.5,980.0,10.0,980.0,16.5,980.0,6.4,980.0,22.0,980.0,19.5,980.0,6.0,980.0,6.6,1000.0,4.6,980.0,5.3,980.0,3.3,1000.0,33213477,191603.0,505984.0,58805.0,1.227957658,1.227957703,1.227957742,1.227957667
Saudi Professional League,2024-04-25,15:00:00,Al-Wahda (KSA),Al-Hazm (KSA),1.58,2.62,2.84,1000.0,3.2,330.0,2.3,2.52,1.66,1.77,1.69,2.12,1.9,2.44,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33210895,6617059.0,20598620.0,58805.0,1.227919615,1.227919625,1.227919614,1.227919624
Saudi Professional League,2024-04-25,15:00:00,Al Riyadh SC,Al Ahli,11.5,14.5,1.26,1.31,6.4,7.2,2.44,2.82,1.55,1.69,2.08,2.26,1.79,1.92,8.0,980.0,5.2,980.0,7.2,980.0,5.4,10.5,9.0,980.0,6.6,16.5,5.5,980.0,6.4,15.5,2.44,980.0,5.0,980.0,8.4,980.0,8.6,980.0,1.59,1000.0,2.46,980.0,2.44,980.0,2.44,980.0,1.59,1000.0,3.2,4.5,1.6,1000.0,33208491,5327845.0,1252792.0,58805.0,1.227885231,1.227885215,1.22788523,1.22788524
Belgian First Division A,2024-04-25,15:30:00,Antwerp,Union St Gilloise,3.3,3.35,2.3,2.34,3.65,3.7,2.1,2.16,1.87,1.9,1.71,1.76,2.32,2.4,14.0,16.0,10.5,11.5,13.5,15.0,27.0,30.0,13.5,14.5,7.6,8.2,10.0,11.0,21.0,23.0,21.0,24.0,13.0,14.0,15.0,17.0,30.0,34.0,14.0,60.0,32.0,38.0,40.0,44.0,15.0,90.0,23.0,32.0,15.0,16.5,18.5,980.0,33212435,3247346.0,892024.0,58805.0,1.227942858,1.227942868,1.227942857,1.227942867
Polish I Liga,2024-04-25,15:30:00,GKS Katowice,Gornik Leczna,1.91,2.0,4.7,5.4,3.4,3.65,1.83,1.91,2.1,2.22,1.9,2.06,1.95,2.12,10.5,12.0,14.0,16.0,30.0,34.0,14.0,120.0,7.6,8.4,7.4,8.0,16.5,20.0,42.0,70.0,9.8,11.5,9.4,10.5,17.5,21.0,13.5,80.0,19.0,22.0,19.0,22.0,34.0,42.0,14.0,130.0,12.5,16.5,13.5,80.0,16.0,1000.0,33212752,3351396.0,502299.0,58805.0,1.227948067,1.227948112,1.227948151,1.227948076
Romanian Liga I,2024-04-25,15:45:00,Universitatea Craiova,CFR Cluj,2.66,2.74,2.84,2.9,3.55,3.6,2.32,2.38,1.73,1.76,1.54,1.66,2.5,2.86,17.0,18.0,13.5,15.5,18.5,21.0,34.0,48.0,13.5,15.0,8.2,9.2,11.5,12.5,24.0,26.0,18.0,20.0,11.0,12.5,13.0,15.0,29.0,34.0,32.0,38.0,23.0,26.0,29.0,34.0,50.0,65.0,8.8,17.0,16.5,17.5,18.0,980.0,33211950,2487036.0,1193695.0,58805.0,1.227933432,1.227933477,1.227933516,1.227933441
Dutch Eredivisie,2024-04-25,16:00:00,Go Ahead Eagles,Feyenoord,6.0,6.2,1.61,1.63,4.6,4.7,2.7,2.78,1.56,1.59,1.65,1.71,2.42,2.54,22.0,26.0,11.5,12.5,11.0,12.0,15.0,16.0,26.0,32.0,10.0,11.5,9.4,10.0,13.0,14.0,46.0,55.0,21.0,24.0,16.5,18.0,23.0,25.0,15.5,150.0,55.0,70.0,44.0,65.0,13.5,65.0,13.0,60.0,5.5,6.2,16.0,980.0,33192994,419123.0,55264.0,58805.0,1.227615492,1.227615502,1.227615491,1.227615501
English Premier League,2024-04-25,16:00:00,Brighton,Man City,8.4,8.6,1.4,1.41,5.8,5.9,3.1,3.15,1.46,1.48,1.69,1.71,2.42,2.46,32.0,34.0,12.5,13.0,10.0,10.5,12.5,13.0,38.0,40.0,12.5,13.5,9.6,9.8,11.5,12.0,75.0,80.0,29.0,30.0,20.0,21.0,25.0,26.0,200.0,240.0,80.0,85.0,65.0,75.0,70.0,75.0,70.0,85.0,4.3,4.5,220.0,280.0,33190498,18567.0,47999.0,58805.0,1.227568341,1.22756828,1.22756834,1.227568351
CONMEBOL Copa Libertadores,2024-04-25,19:00:00,Cerro Porteno,Fluminense,2.96,3.05,2.72,2.78,3.25,3.35,1.69,1.74,2.36,2.44,1.96,2.06,1.94,2.04,9.4,10.0,8.6,9.4,14.5,16.0,32.0,42.0,9.4,10.5,6.8,7.4,11.5,12.5,28.0,34.0,17.0,18.5,12.5,14.5,18.5,25.0,42.0,55.0,44.0,55.0,34.0,980.0,48.0,65.0,16.0,140.0,38.0,42.0,11.0,34.0,17.0,1000.0,33187081,335852.0,198133.0,58805.0,1.227507196,1.227507206,1.227507195,1.227507205
CONMEBOL Copa Libertadores,2024-04-25,19:00:00,Cobresal,Talleres,4.2,4.5,2.0,2.06,3.55,3.65,1.77,1.8,2.24,2.3,2.0,2.1,1.9,2.0,10.0,11.0,7.4,8.2,10.0,11.5,21.0,24.0,12.5,13.5,7.2,7.8,10.0,11.0,21.0,24.0,27.0,32.0,16.0,18.0,19.5,22.0,38.0,46.0,60.0,100.0,44.0,65.0,50.0,80.0,18.0,140.0,16.5,80.0,14.5,19.0,18.0,1000.0,33188039,5129865.0,194518.0,58805.0,1.227519544,1.227519554,1.227519543,1.227519553
CONMEBOL Copa Sudamericana,2024-04-25,19:00:00,Metropolitanos,Lanus,6.2,6.8,1.67,1.7,3.9,4.1,1.81,1.86,2.16,2.24,2.1,2.22,1.81,1.91,11.0,12.0,6.8,7.4,8.2,8.8,14.5,16.0,16.5,18.5,8.2,9.0,9.4,10.0,17.5,19.0,42.0,48.0,22.0,25.0,22.0,26.0,36.0,46.0,20.0,190.0,18.5,110.0,18.5,120.0,20.0,170.0,18.0,150.0,11.0,12.0,20.0,1000.0,33195594,8761113.0,194513.0,58805.0,1.22767128,1.227671264,1.227671279,1.227671289
CONMEBOL Copa Sudamericana,2024-04-25,19:00:00,Nacional (Par),Racing Club (Uru),2.3,2.38,3.5,3.75,3.25,3.45,1.7,1.74,2.34,2.44,1.96,2.12,1.9,2.06,8.4,11.0,9.6,12.5,20.0,26.0,7.4,75.0,7.4,8.8,6.6,8.2,14.0,17.0,7.2,55.0,11.0,14.0,9.6,13.0,18.0,23.0,7.4,75.0,24.0,34.0,21.0,32.0,7.2,55.0,7.8,150.0,6.2,27.0,7.2,60.0,8.2,1000.0,33195613,1370433.0,4465708.0,58805.0,1.22767116,1.227671144,1.227671159,1.227671169
CONMEBOL Copa Libertadores,2024-04-25,21:00:00,Barcelona (ECU),Sao Paulo,3.35,3.5,2.4,2.46,3.3,3.4,1.74,1.8,2.26,2.34,1.93,2.0,2.0,2.08,10.0,11.0,8.4,9.2,12.5,14.0,29.0,34.0,10.5,12.0,6.8,7.4,10.5,11.5,25.0,28.0,20.0,22.0,13.5,15.0,18.5,21.0,42.0,48.0,48.0,65.0,38.0,44.0,50.0,60.0,44.0,130.0,40.0,46.0,22.0,25.0,20.0,1000.0,33187097,13749040.0,198126.0,58805.0,1.227507412,1.227507422,1.227507411,1.227507421
CONMEBOL Copa Libertadores,2024-04-25,21:00:00,Palestino,Millonarios,3.1,3.3,2.62,2.68,3.2,3.3,1.68,1.75,2.32,2.48,1.96,2.08,1.92,2.06,9.2,10.0,8.4,9.2,13.5,15.5,32.0,38.0,9.6,10.5,6.8,7.4,11.0,12.5,29.0,32.0,18.0,20.0,12.5,14.0,18.5,21.0,44.0,55.0,40.0,60.0,36.0,42.0,44.0,65.0,16.5,140.0,32.0,46.0,24.0,32.0,30.0,1000.0,33189860,5129869.0,900849.0,58805.0,1.227547342,1.227547352,1.227547341,1.227547351
