League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-02-15,00:00:00,Atlas,Pumas UNAM,2.94,3.05,2.76,2.8,3.2,3.35,2.88,3.05,1.49,1.54,1.38,1.42,3.4,3.65,1.09,1.11,10.5,12.0,10.0,11.5,1.09,1.11,3.2,3.3,1.43,1.46,1.72,1.74,2.36,2.38,1.27,1.29,4.5,4.7,1.09,1.11,10.0,12.5,1.03,1.05,23.0,36.0,1.01,1.02,50.0,1000.0,1.01,1.01,200.0,1000.0,1.01,1.01,470.0,1000.0,1.96,2.0,2.0,2.06,9.6,11.0,9.2,9.8,15.5,17.0,36.0,60.0,9.4,10.5,6.8,7.4,11.5,12.5,27.0,34.0,16.5,18.5,12.0,13.5,18.5,19.5,40.0,55.0,44.0,48.0,30.0,36.0,44.0,55.0,90.0,130.0,12.5,38.0,11.5,32.0,18.0,1000.0,33014715,328950.0,328955.0,58805.0,1.224758826,1.224758829,1.224758831,1.224758824,1.224758830,1.224758874,1.224758871,1.224758875,1.224758872,1.224758834,1.224758832,1.224758825,1.224758823,1.224758910,1.224758835
CONCACAF Champions League,2024-02-15,00:15:00,CF America,Real Esteli FC,1.09,1.1,40.0,60.0,13.0,15.0,6.0,6.4,1.19,1.2,2.12,2.22,1.83,1.89,1.34,1.37,3.7,3.95,50.0,110.0,1.01,1.02,10.0,12.5,1.09,1.11,4.0,4.4,1.29,1.33,2.22,2.36,1.74,1.82,1.53,1.59,2.68,2.9,1.23,1.27,4.7,5.3,1.1,1.12,9.2,11.0,1.03,1.06,17.5,34.0,1.01,1.03,26.0,100.0,2.42,2.66,1.6,1.7,44.0,980.0,6.8,980.0,6.4,1000.0,7.4,1000.0,12.0,980.0,8.8,980.0,6.8,980.0,6.4,1000.0,8.0,11.5,6.8,980.0,6.4,980.0,7.0,1000.0,7.2,9.8,13.0,19.0,9.6,980.0,11.0,980.0,1.99,2.34,7.0,1000.0,7.0,1000.0,33004892,328952.0,14119681.0,58805.0,1.224596808,1.224596811,1.224596813,1.224596806,1.224596812,1.224596856,1.224596853,1.224596857,1.224596854,1.224596816,1.224596814,1.224596807,1.224596805,1.224596892,1.224596817
Algerian U21,2024-02-15,06:00:00,MC El Bayadh U21,ES Setif U21,1.87,4.0,2.04,6.6,3.0,4.4,2.82,4.8,1.3,1.55,1.2,1.52,2.66,980.0,1.08,1.25,5.0,13.5,3.9,18.0,1.06,1.34,2.5,6.0,1.25,1.66,1.6,2.5,1.67,4.6,1.12,1.4,3.55,9.2,1.06,1.25,3.55,36.0,1.03,1.12,3.55,980.0,1.01,1.04,1.01,1000.0,1.01,1.03,9.2,1000.0,1.01,1.02,9.4,1000.0,1.1,1000.0,1.1,1000.0,4.0,980.0,2.76,1000.0,2.48,1000.0,4.2,1000.0,2.58,1000.0,3.85,1000.0,5.6,1000.0,5.3,1000.0,2.94,1000.0,3.0,1000.0,5.5,1000.0,8.0,1000.0,3.75,1000.0,5.4,1000.0,5.6,1000.0,1.08,1000.0,1.55,980.0,1.55,980.0,1.08,1000.0,33020914,42050528.0,8067442.0,58805.0,1.224860261,1.224860264,1.224860266,1.224860259,1.224860265,1.224860309,1.224860306,1.224860310,1.224860307,1.224860269,1.224860267,1.224860260,1.224860258,1.224860345,1.224860270
Algerian U21,2024-02-15,06:00:00,JS Saoura U21,MC Oran U21,1.21,4.0,2.0,980.0,2.06,32.0,3.75,5.2,1.24,1.37,1.44,2.54,1.65,110.0,1.16,980.0,5.9,980.0,2.5,34.0,1.03,1.06,2.12,34.0,1.09,1.35,2.1,12.5,1.35,1.9,1.4,2.54,1.65,3.5,1.24,2.54,1.65,5.2,1.08,2.54,1.65,18.0,1.02,1.1,1.65,55.0,1.01,1.05,1.65,980.0,1.01,1.03,11.5,1000.0,1.1,980.0,1.1,980.0,1.8,980.0,10.0,1000.0,1.9,1000.0,1.39,1000.0,4.0,980.0,8.0,1000.0,1.9,1000.0,1.39,1000.0,3.2,980.0,4.5,980.0,1.9,1000.0,1.39,1000.0,4.0,980.0,4.5,1000.0,1.9,1000.0,1.15,1000.0,1.1,55.0,1.9,1000.0,1.15,1000.0,33021001,7671273.0,8316599.0,58805.0,1.224862756,1.224862759,1.224862761,1.224862754,1.224862760,1.224862804,1.224862801,1.224862805,1.224862802,1.224862764,1.224862762,1.224862755,1.224862753,1.224862840,1.224862765
AFC Champions League,2024-02-15,07:00:00,Ulsan Hyundai Horang-i,Kofu,1.49,1.55,6.8,7.6,4.7,5.2,3.45,4.7,1.27,1.41,1.53,1.7,2.44,2.88,1.15,1.2,6.0,8.4,1.02,21.0,1.05,1.06,4.4,5.6,1.22,1.28,2.2,2.5,1.67,1.84,1.48,1.63,2.6,3.1,1.17,1.35,2.6,6.8,1.06,1.12,3.85,17.5,1.02,1.04,26.0,50.0,1.01,1.02,26.0,1000.0,1.01,1.01,26.0,1000.0,1.87,2.02,1.98,2.14,15.0,22.0,5.5,32.0,5.9,980.0,6.2,980.0,8.2,10.5,9.4,12.5,5.6,34.0,6.0,980.0,8.0,11.0,8.6,11.0,19.0,29.0,6.0,980.0,10.5,14.5,13.0,17.5,22.0,38.0,7.0,980.0,3.35,7.0,11.5,980.0,6.4,1000.0,33016188,5352229.0,1405179.0,58805.0,1.224788455,1.224788458,1.224788460,1.224788453,1.224788459,1.224788470,1.224788465,1.224788411,1.224788466,1.224788463,1.224788461,1.224788451,1.224788452,1.224788454,1.224788464
Thai League 1,2024-02-15,08:00:00,Chiangrai Utd,Trat,1.86,1.92,4.5,4.8,3.75,4.0,3.0,3.45,1.41,1.5,1.44,1.53,2.9,3.3,1.11,1.14,8.0,10.5,3.75,21.0,1.05,1.13,3.75,4.2,1.32,1.37,1.96,2.08,1.93,2.06,1.37,1.42,3.35,3.75,1.12,1.25,3.35,10.5,1.04,1.13,3.35,36.0,1.01,1.06,5.0,110.0,1.01,1.02,8.6,990.0,1.01,1.01,8.6,1000.0,1.85,1.93,2.06,2.18,4.2,17.0,4.4,980.0,4.9,980.0,5.4,980.0,3.9,11.0,3.65,8.8,4.5,22.0,5.3,980.0,8.6,14.0,3.9,12.5,4.6,980.0,5.3,980.0,15.0,980.0,4.6,980.0,5.0,980.0,5.5,980.0,3.9,55.0,5.3,980.0,5.7,1000.0,33013866,9306470.0,10617409.0,58805.0,1.224742824,1.224742827,1.224742829,1.224742822,1.224742828,1.224742872,1.224742869,1.224742873,1.224742870,1.224742832,1.224742830,1.224742823,1.224742821,1.224742908,1.224742833
Friendly Matches,2024-02-15,08:00:00,Sogndal,Metalist 1925,2.26,3.25,2.52,2.64,3.4,5.6,3.0,980.0,1.2,1.37,1.5,1000.0,1.5,1000.0,1.1,1.45,3.2,980.0,4.3,55.0,1.02,1.04,2.24,55.0,1.1,1.3,2.24,36.0,1.25,1.8,1.4,5.0,1.5,3.45,1.11,1.34,4.0,10.0,1.07,1.34,4.0,50.0,1.02,1.2,4.0,50.0,1.01,1.07,6.0,1000.0,1.01,1.05,6.2,1000.0,1.64,980.0,1.1,2.56,15.5,70.0,11.0,40.0,14.5,38.0,2.3,55.0,2.28,44.0,7.4,18.0,9.2,17.0,16.5,32.0,2.28,42.0,10.5,18.0,12.0,18.0,19.0,40.0,2.32,60.0,17.5,32.0,17.5,42.0,28.0,80.0,5.7,24.0,5.2,22.0,2.4,1000.0,33020457,31322.0,13177944.0,58805.0,1.224848358,1.224848361,1.224848363,1.224848356,1.224848362,1.224848406,1.224848403,1.224848407,1.224848404,1.224848366,1.224848364,1.224848357,1.224848355,1.224848442,1.224848367
Azerbaijan 1st Division,2024-02-15,08:00:00,Qaradag Lokbatan,Karvan Evlakh,1.43,2.26,3.9,7.8,3.35,5.8,2.94,980.0,1.22,1.52,1.4,1.57,2.0,980.0,1.1,1.3,4.3,11.0,1.02,21.0,1.05,1.09,1.7,21.0,1.11,1.37,1.7,3.25,1.45,2.42,1.33,1.49,2.0,4.0,1.11,1.4,3.05,10.0,1.05,1.2,3.5,55.0,1.02,1.09,3.5,980.0,1.01,1.04,6.0,1000.0,1.01,1.02,12.5,1000.0,1.1,980.0,1.1,980.0,1.49,1000.0,2.44,1000.0,2.4,1000.0,4.0,1000.0,2.78,1000.0,3.1,1000.0,4.2,1000.0,6.2,1000.0,3.35,1000.0,4.1,1000.0,4.1,1000.0,7.6,1000.0,4.4,1000.0,3.95,1000.0,9.8,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33021013,12175964.0,61113643.0,58805.0,1.224863093,1.224863096,1.224863098,1.224863091,1.224863097,1.224863141,1.224863138,1.224863142,1.224863139,1.224863101,1.224863099,1.224863092,1.224863090,1.224863177,1.224863102
Azerbaijan 1st Division,2024-02-15,08:00:00,Araz Saatli SC,Zaqatala,3.0,12.0,1.44,1.99,3.9,7.4,3.35,6.0,1.22,1.43,1.4,2.44,1.7,980.0,1.1,1.5,1.01,1000.0,3.0,36.0,1.03,1.4,1.65,9.4,1.12,1.4,1.65,9.4,1.3,2.54,1.4,4.4,1.55,3.6,1.16,2.0,2.0,7.8,1.06,1.5,2.0,36.0,1.03,1.2,6.0,980.0,1.01,1.1,6.0,1000.0,1.01,1.05,11.0,1000.0,1.83,980.0,1.1,2.2,7.0,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,5.0,1000.0,1.55,980.0,1.1,1000.0,33021022,61373169.0,15282695.0,58805.0,1.224863273,1.224863276,1.224863278,1.224863271,1.224863277,1.224863321,1.224863318,1.224863322,1.224863319,1.224863281,1.224863279,1.224863272,1.224863270,1.224863357,1.224863282
Azerbaijan 1st Division,2024-02-15,08:00:00,Shamakhi FK,Irevan FK,1.65,1.95,4.2,9.6,3.05,5.4,2.98,980.0,1.21,1.5,1.4,1.61,2.64,3.5,1.1,1.4,1.01,1000.0,2.0,26.0,1.04,1.4,2.0,26.0,1.13,1.4,2.0,8.8,1.45,2.0,1.35,1.54,2.86,3.9,1.12,1.5,2.86,9.2,1.05,1.25,3.0,110.0,1.02,1.1,5.0,980.0,1.01,1.1,5.0,1000.0,1.01,1.1,5.0,1000.0,1.1,980.0,1.1,980.0,1.49,1000.0,2.92,1000.0,2.48,1000.0,3.55,1000.0,2.66,1000.0,2.76,1000.0,5.5,1000.0,4.1,1000.0,3.0,1000.0,3.3,1000.0,8.0,1000.0,9.0,1000.0,2.94,1000.0,4.0,1000.0,8.0,1000.0,1.1,1000.0,1.55,1000.0,1.55,1000.0,1.1,1000.0,33021021,52957291.0,61373162.0,58805.0,1.224863003,1.224863006,1.224863008,1.224863001,1.224863007,1.224863051,1.224863048,1.224863052,1.224863049,1.224863011,1.224863009,1.224863002,1.224863000,1.224863087,1.224863012
