League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-03-04,00:00:00,Tijuana,Leon,2.32,2.4,3.15,3.3,3.7,3.9,3.65,3.85,1.35,1.38,1.57,1.62,2.62,2.76,1.15,1.17,6.8,7.6,16.0,21.0,1.05,1.07,4.7,5.0,1.25,1.27,2.24,2.32,1.76,1.8,1.49,1.53,2.92,3.05,1.19,1.21,5.7,6.2,1.07,1.09,12.5,14.5,1.02,1.04,26.0,50.0,1.01,1.02,80.0,1000.0,1.01,1.01,250.0,1000.0,1.64,1.71,2.4,2.58,16.0,18.0,14.5,16.5,21.0,24.0,42.0,60.0,11.5,13.0,8.0,8.8,12.5,14.0,28.0,32.0,14.5,16.5,10.0,11.0,14.5,15.5,34.0,40.0,26.0,30.0,19.5,23.0,28.0,32.0,65.0,70.0,13.0,14.5,21.0,24.0,18.5,980.0,33055386,5687741.0,4468457.0,58805.0,1.225328859,1.225328862,1.225328864,1.225328857,1.225328863,1.225328907,1.225328904,1.225328908,1.225328905,1.225328867,1.225328865,1.225328858,1.225328856,1.225328943,1.225328868
Indonesian Liga 1,2024-03-04,05:00:00,PS Barito Putera,Bali Utd Pusam,2.54,2.68,2.72,2.86,3.75,4.1,3.3,4.1,1.34,1.44,1.53,1.66,2.52,2.9,1.14,1.18,6.4,8.2,4.5,21.0,1.05,1.09,4.5,5.0,1.25,1.29,2.08,2.32,1.76,1.92,1.43,1.55,2.8,3.6,1.15,1.26,2.8,7.6,1.05,1.11,1.01,20.0,1.02,1.04,1.01,110.0,1.01,1.02,11.0,1000.0,1.01,1.01,11.0,1000.0,1.64,1.75,2.32,2.56,3.8,21.0,3.65,17.0,3.9,980.0,4.2,980.0,3.65,16.0,7.6,980.0,3.65,980.0,4.1,980.0,3.85,22.0,3.6,15.0,3.75,980.0,4.5,980.0,4.5,980.0,19.0,980.0,4.2,980.0,4.4,980.0,3.8,21.0,3.9,24.0,3.4,980.0,33069587,11802591.0,10228030.0,58805.0,1.225539911,1.225539914,1.225539916,1.225539909,1.225539915,1.225539959,1.225539956,1.225539960,1.225539957,1.225539919,1.225539917,1.225539910,1.225539908,1.225539995,1.225539920
Portuguese U23,2024-03-04,08:00:00,Rio Ave FC U23,Leixoes U23,1.83,2.04,4.0,4.7,3.65,4.2,3.0,3.8,1.36,1.5,1.43,1.6,2.68,3.35,1.11,1.16,7.2,11.0,3.6,18.0,1.06,1.11,3.6,4.6,1.27,1.38,1.93,2.18,1.85,2.08,1.35,1.48,3.1,6.6,1.12,1.3,3.1,11.0,1.04,1.12,3.1,100.0,1.01,1.05,4.3,110.0,1.01,1.05,9.2,1000.0,1.01,1.05,9.4,1000.0,1.74,2.02,1.99,2.36,12.0,980.0,13.5,980.0,6.2,34.0,1.84,95.0,8.0,980.0,7.2,9.6,14.5,980.0,3.95,1000.0,10.0,13.5,8.6,980.0,15.0,980.0,3.4,65.0,5.6,1000.0,16.0,23.0,5.9,1000.0,3.5,240.0,1.66,14.0,1.81,60.0,1.87,1000.0,33064160,20182438.0,25465322.0,58805.0,1.225470720,1.225470723,1.225470725,1.225470718,1.225470724,1.225470768,1.225470765,1.225470769,1.225470766,1.225470728,1.225470726,1.225470719,1.225470717,1.225470804,1.225470729
Turkish 1 Lig,2024-03-04,08:00:00,Genclerbirligi,Sanliurfaspor,2.0,2.1,4.2,4.6,3.35,3.6,2.76,3.15,1.48,1.57,1.37,1.45,3.2,3.7,1.09,1.12,9.4,12.5,3.1,12.5,1.09,1.16,3.1,3.25,1.44,1.48,1.72,1.75,2.32,2.38,1.26,1.31,4.2,4.9,1.08,1.2,4.2,13.5,1.03,1.1,4.2,55.0,1.01,1.04,6.0,1000.0,1.01,1.04,11.5,1000.0,1.01,1.04,11.5,1000.0,2.0,2.14,1.89,2.0,5.3,11.5,5.8,980.0,7.6,980.0,6.0,980.0,7.0,8.0,6.8,7.8,6.4,980.0,8.6,980.0,10.0,13.0,5.5,980.0,7.0,25.0,8.8,980.0,7.2,980.0,7.2,980.0,8.4,980.0,9.2,980.0,6.4,55.0,6.0,980.0,6.4,1000.0,33058918,50350.0,2610482.0,58805.0,1.225396313,1.225396316,1.225396318,1.225396311,1.225396317,1.225396361,1.225396358,1.225396362,1.225396359,1.225396321,1.225396319,1.225396312,1.225396310,1.225396397,1.225396322
Portuguese U23,2024-03-04,08:00:00,Santa Clara U23,Portimonense SC U23,2.12,2.32,3.35,3.95,3.65,4.1,2.8,4.1,1.32,1.5,1.44,1.61,2.46,1000.0,1.1,1.19,6.4,10.5,3.8,21.0,1.05,1.14,3.5,5.3,1.23,1.36,2.0,2.32,1.76,2.0,1.37,1.52,2.94,3.95,1.13,1.3,2.94,8.6,1.04,1.11,2.94,25.0,1.01,1.05,4.3,100.0,1.01,1.05,10.5,1000.0,1.01,1.05,10.5,1000.0,1.66,1.9,2.1,2.52,13.0,19.5,12.5,18.5,20.0,32.0,4.2,1000.0,9.0,13.5,7.2,10.5,12.5,18.5,4.1,48.0,11.5,17.5,9.0,13.5,14.5,22.0,4.1,1000.0,21.0,34.0,17.5,27.0,4.3,42.0,4.3,240.0,3.45,55.0,3.6,44.0,3.95,1000.0,33064116,59915959.0,20182453.0,58805.0,1.225470810,1.225470813,1.225470815,1.225470808,1.225470814,1.225470858,1.225470855,1.225470859,1.225470856,1.225470818,1.225470816,1.225470809,1.225470807,1.225470894,1.225470819
Portuguese U23,2024-03-04,08:00:00,Farense U23,Sporting Braga U23,3.8,4.4,2.0,2.1,3.55,4.0,3.1,4.1,1.39,1.47,1.47,1.57,2.74,5.4,1.12,1.16,6.2,10.5,3.85,21.0,1.05,1.1,3.85,4.6,1.28,1.36,2.04,2.2,1.84,1.96,1.41,1.47,3.1,3.45,1.14,1.47,3.1,10.5,1.05,1.11,3.1,26.0,1.02,1.07,1.01,55.0,1.01,1.07,3.15,1000.0,1.01,1.07,3.15,1000.0,1.75,1.85,2.16,2.32,3.95,980.0,3.7,12.0,11.5,15.5,4.4,29.0,4.3,18.5,7.0,10.5,9.0,980.0,4.3,25.0,4.5,36.0,4.4,980.0,4.3,980.0,4.6,42.0,4.9,1000.0,4.8,1000.0,4.9,1000.0,5.0,240.0,4.3,1000.0,3.6,55.0,4.0,1000.0,33064117,40613689.0,20182405.0,58805.0,1.225471170,1.225471173,1.225471175,1.225471168,1.225471174,1.225471218,1.225471215,1.225471219,1.225471216,1.225471178,1.225471176,1.225471169,1.225471167,1.225471254,1.225471179
Thai League 1,2024-03-04,08:30:00,Trat,Ratchaburi,3.7,4.3,1.95,2.16,3.65,4.2,3.05,3.9,1.35,1.48,1.46,1.63,2.58,3.2,1.12,1.17,6.8,11.0,3.75,26.0,1.04,1.09,3.75,4.7,1.27,1.36,2.02,2.28,1.79,1.99,1.39,1.52,2.94,3.6,1.13,1.3,2.94,8.8,1.05,1.15,4.3,36.0,1.01,1.05,4.3,100.0,1.01,1.05,7.8,1000.0,1.01,1.05,8.0,1000.0,1.69,1.95,2.06,2.44,13.0,980.0,8.6,11.5,10.5,980.0,18.5,980.0,5.5,980.0,7.2,9.4,8.8,980.0,17.0,980.0,6.4,980.0,13.0,980.0,14.5,980.0,6.4,1000.0,2.72,1000.0,2.72,1000.0,2.84,1000.0,2.72,1000.0,2.14,1000.0,2.2,14.0,2.14,1000.0,33060767,10617409.0,7583019.0,58805.0,1.225420381,1.225420384,1.225420386,1.225420379,1.225420385,1.225420429,1.225420426,1.225420430,1.225420427,1.225420389,1.225420387,1.225420380,1.225420378,1.225420465,1.225420390
Indonesian Liga 1,2024-03-04,09:00:00,Persis Solo,PSM Makassar,2.4,2.6,2.98,3.2,3.55,3.95,3.15,4.2,1.36,1.46,1.51,1.62,2.18,3.1,1.13,1.18,6.6,10.5,4.2,26.0,1.04,1.1,4.2,5.0,1.25,1.32,2.08,2.3,1.77,1.91,1.43,1.54,2.86,3.35,1.15,1.32,2.86,8.8,1.05,1.13,4.1,26.0,1.01,1.06,4.1,110.0,1.01,1.06,8.6,1000.0,1.01,1.06,8.6,1000.0,1.68,1.79,2.28,2.48,12.5,980.0,11.5,980.0,6.2,980.0,7.2,980.0,5.5,980.0,7.2,980.0,5.4,980.0,7.0,980.0,6.0,980.0,10.0,13.0,5.9,980.0,7.2,980.0,7.0,980.0,6.6,980.0,7.0,980.0,7.8,980.0,5.9,980.0,6.2,980.0,6.4,980.0,33069575,9587704.0,9433230.0,58805.0,1.225540181,1.225540184,1.225540186,1.225540179,1.225540185,1.225540229,1.225540226,1.225540230,1.225540227,1.225540189,1.225540187,1.225540180,1.225540178,1.225540265,1.225540190
Kenyan Premier League,2024-03-04,09:00:00,Ulinzi Stars,Kenya Police FC,2.32,42.0,1.76,5.2,2.6,4.0,2.02,2.86,1.54,1.99,1.02,2.0,1.01,1000.0,1.04,1.09,13.0,26.0,2.1,10.5,1.11,1.9,2.1,10.5,1.25,1.9,1.35,2.0,2.0,4.6,1.12,1.55,2.0,12.5,1.04,1.22,2.8,26.0,1.02,1.07,5.0,110.0,1.01,1.07,1.01,1000.0,1.01,1.07,5.5,1000.0,1.01,1.07,5.5,1000.0,1.1,11.0,1.12,11.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,3.75,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.55,1000.0,1.1,1000.0,1.1,1000.0,33076571,9670772.0,17617246.0,58805.0,1.225652360,1.225652363,1.225652365,1.225652358,1.225652364,1.225652408,1.225652405,1.225652409,1.225652406,1.225652368,1.225652366,1.225652359,1.225652357,1.225652444,1.225652369
English U21 Pro Development League,2024-03-04,10:00:00,Crewe U21,Sheff Wed U21,1.99,8.2,1.57,2.56,4.3,32.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,5.0,55.0,1.02,1.12,2.52,55.0,1.09,1.65,2.52,980.0,1.09,1.65,1.2,1000.0,1.09,6.0,1.11,110.0,1.09,12.5,1.11,12.5,1.09,13.5,1.02,11.0,1.1,110.0,1.01,1.08,1.1,1000.0,1.01,1.04,5.4,1000.0,1.47,9.8,1.11,3.1,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33075667,6628863.0,6813026.0,58805.0,1.225640570,1.225640573,1.225640575,1.225640568,1.225640574,1.225640618,1.225640615,1.225640619,1.225640616,1.225640578,1.225640576,1.225640569,1.225640567,1.225640654,1.225640579
