League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
South Korean K League 2,2024-07-29,07:30:00,Busan IPark,Cheongju FC,1.93,2.04,4.2,4.8,3.55,3.75,1.81,1.97,2.04,2.24,1.88,1.95,2.04,2.14,10.5,13.5,13.5,16.0,20.0,36.0,20.0,110.0,7.2,9.0,7.4,9.0,5.6,980.0,20.0,65.0,9.8,12.0,9.4,11.5,18.5,22.0,20.0,75.0,19.0,24.0,18.0,23.0,20.0,44.0,20.0,140.0,5.5,18.0,7.2,240.0,8.0,1000.0,33440745,16224040.0,23787194.0,58805.0,1.231025814,1.231025859,1.231025898,1.231025823
South Korean K League 2,2024-07-29,07:30:00,Gimpo Citizen,Suwon Bluewings,3.75,4.2,2.16,2.22,3.35,3.55,1.72,1.91,2.1,2.4,1.91,2.14,1.89,2.1,9.6,13.0,7.2,9.4,10.5,14.5,20.0,32.0,11.0,14.5,7.0,8.4,9.6,12.5,20.0,30.0,20.0,32.0,14.0,18.0,17.5,25.0,20.0,55.0,20.0,90.0,20.0,60.0,20.0,80.0,20.0,150.0,5.6,210.0,4.7,21.0,6.0,1000.0,33440753,19825802.0,5339134.0,58805.0,1.231025633,1.231025678,1.231025717,1.231025642
Chinese Super League,2024-07-29,08:35:00,Wuhan Three Towns,Shanghai Shenhua,6.8,8.0,1.47,1.52,4.9,5.3,2.3,2.62,1.62,1.77,1.83,1.98,2.02,2.22,19.0,23.0,9.2,10.5,8.4,10.0,12.0,14.0,26.0,30.0,11.0,13.5,8.8,11.5,13.0,15.0,42.0,70.0,24.0,28.0,20.0,23.0,26.0,32.0,40.0,230.0,50.0,100.0,70.0,1000.0,40.0,120.0,65.0,120.0,4.5,6.6,11.0,1000.0,33434242,23228754.0,1550828.0,58805.0,1.230938663,1.230938673,1.230938662,1.230938672
Bulgarian A League,2024-07-29,13:00:00,Beroe Stara Za,Lokomotiv Sofia,2.1,2.18,4.0,4.6,3.15,3.45,1.55,1.68,2.46,2.82,2.16,2.34,1.75,1.87,8.0,17.0,10.0,13.0,21.0,30.0,40.0,110.0,6.0,7.6,6.4,14.0,14.5,980.0,40.0,80.0,9.8,13.0,9.6,980.0,19.5,980.0,40.0,110.0,21.0,30.0,22.0,32.0,40.0,65.0,40.0,1000.0,6.6,85.0,4.3,400.0,8.6,1000.0,33434018,4127866.0,1255223.0,58805.0,1.230935111,1.230935156,1.230935195,1.230935120
Romanian Liga I,2024-07-29,13:00:00,UTA Arad,Universitatea Cluj,3.05,3.45,2.54,2.76,3.15,3.3,1.72,1.88,2.14,2.38,1.89,2.02,1.98,2.12,8.4,11.5,7.8,12.0,11.5,19.0,5.1,44.0,8.4,11.5,6.2,7.8,9.2,15.0,5.3,38.0,15.0,25.0,10.5,17.0,14.5,980.0,5.1,60.0,5.1,65.0,5.0,48.0,5.1,70.0,5.3,150.0,4.9,48.0,4.7,32.0,5.5,1000.0,33436642,2311174.0,2487034.0,58805.0,1.230979231,1.230979276,1.230979315,1.230979240
Swedish Superettan,2024-07-29,14:00:00,Helsingborgs,Osters,3.4,3.6,2.18,2.28,3.65,3.85,1.92,2.02,1.98,2.1,1.81,1.89,2.12,2.22,11.5,14.0,8.8,10.0,12.5,16.5,21.0,32.0,12.0,13.5,7.4,8.4,4.8,11.5,6.2,27.0,21.0,25.0,13.0,18.0,15.0,22.0,7.4,980.0,7.6,980.0,30.0,55.0,7.6,980.0,7.8,980.0,7.0,980.0,5.9,21.0,8.2,1000.0,33435597,764222.0,780885.0,58805.0,1.230961018,1.230961063,1.230961102,1.230961027
Swedish Superettan,2024-07-29,14:00:00,Orgryte,Oddevold,2.4,2.5,3.1,3.25,3.5,3.65,1.98,2.14,1.89,2.02,1.75,1.82,2.2,2.32,11.5,16.0,10.5,14.5,17.5,25.0,6.6,980.0,8.8,11.5,7.0,8.6,12.0,15.0,27.0,40.0,13.5,17.5,10.0,12.5,15.0,19.0,34.0,980.0,24.0,36.0,21.0,28.0,6.6,46.0,6.8,980.0,5.4,21.0,6.0,32.0,7.2,1000.0,33435600,30686.0,778918.0,58805.0,1.230961220,1.230961265,1.230961304,1.230961229
Danish Superliga,2024-07-29,14:00:00,Brondby,Vejle,1.44,1.46,8.0,8.6,5.2,5.4,2.42,2.54,1.65,1.7,1.89,1.94,2.06,2.14,19.0,23.0,28.0,34.0,55.0,75.0,20.0,270.0,9.0,9.8,10.5,11.5,16.5,32.0,22.0,110.0,8.6,9.2,9.2,9.8,21.0,23.0,21.0,95.0,11.5,13.0,13.0,14.5,27.0,32.0,55.0,120.0,5.4,5.8,18.0,110.0,24.0,1000.0,33435427,28223.0,44103.0,58805.0,1.230958608,1.230958618,1.230958607,1.230958617
Norwegian 1st Division,2024-07-29,14:00:00,Valerenga,Ranheim IL,1.38,1.45,7.2,8.6,5.7,6.6,3.1,3.75,1.37,1.47,1.57,1.72,2.38,2.74,29.0,980.0,6.4,980.0,40.0,80.0,40.0,1000.0,12.5,980.0,11.5,980.0,6.0,980.0,40.0,80.0,10.0,13.5,9.2,980.0,15.5,980.0,40.0,80.0,12.5,15.5,11.0,70.0,18.5,26.0,40.0,160.0,2.78,4.4,6.8,80.0,7.4,1000.0,33436815,132563.0,22623366.0,58805.0,1.230980471,1.230980516,1.230980555,1.230980480
Polish Ekstraklasa,2024-07-29,14:00:00,Rakow Czestochowa,Cracovia Krakow,1.66,1.72,6.0,7.0,3.85,4.1,1.84,1.97,2.04,2.2,1.94,2.14,1.88,2.08,10.5,14.0,21.0,22.0,7.4,55.0,8.0,180.0,6.4,7.6,7.4,9.4,19.0,26.0,7.8,100.0,7.8,9.8,8.4,11.5,19.5,26.0,7.8,110.0,13.5,18.0,6.0,21.0,7.2,46.0,8.0,160.0,5.0,12.5,8.0,550.0,8.4,1000.0,33436773,5876552.0,880537.0,58805.0,1.230980056,1.230980101,1.230980140,1.230980065
Swedish Allsvenskan,2024-07-29,14:00:00,AIK,GAIS,1.87,1.89,4.4,4.5,4.1,4.2,2.16,2.26,1.8,1.87,1.75,1.81,2.24,2.34,15.5,17.0,17.0,18.5,30.0,40.0,36.0,95.0,9.6,10.5,8.4,9.2,16.0,17.5,44.0,55.0,11.0,12.0,9.4,9.8,16.5,18.5,50.0,60.0,18.5,21.0,16.5,18.0,28.0,30.0,50.0,90.0,9.8,11.0,38.0,55.0,60.0,850.0,33434002,168731.0,384083.0,58805.0,1.230938909,1.230938956,1.230938996,1.230938918
