League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Friendlies International,2024-03-25,07:00:00,Burundi,Botswana,1.47,17.5,1.46,980.0,2.7,5.0,2.48,3.5,1.4,1.68,1.2,1.5,1.03,1000.0,1.03,1.08,6.0,1000.0,3.0,10.5,1.11,1.25,2.08,4.4,1.3,1.91,1.33,1.8,2.24,4.6,1.11,1.12,9.2,13.5,1.03,1.12,10.0,110.0,1.01,1.08,10.0,980.0,1.01,1.04,10.0,1000.0,1.01,1.02,1.13,1000.0,1.01,1.01,1.12,1000.0,1.12,1000.0,1.12,980.0,1.1,15.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.11,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33135883,2047983.0,831288.0,58805.0,1.226624120,1.226624123,1.226624125,1.226624118,1.226624124,1.226624168,1.226624165,1.226624169,1.226624166,1.226624128,1.226624126,1.226624119,1.226624117,1.226624204,1.226624129
Friendlies International U23,2024-03-25,07:15:00,Japan U23,Ukraine U23,1.21,980.0,1.21,980.0,3.3,6.0,3.1,6.0,1.2,1.48,1.4,2.12,1.89,110.0,1.1,1.15,4.3,11.0,1.13,36.0,1.03,1.11,1.13,36.0,1.11,1.4,1.7,11.0,1.5,2.44,1.3,1.9,2.1,5.8,1.11,1.4,1.13,10.5,1.04,1.2,1.15,55.0,1.02,1.08,1.13,980.0,1.01,1.04,1.13,1000.0,1.01,1.02,1.12,1000.0,1.12,980.0,1.12,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33135700,5738249.0,11724594.0,58805.0,1.226619755,1.226619758,1.226619760,1.226619753,1.226619759,1.226619803,1.226619800,1.226619804,1.226619801,1.226619763,1.226619761,1.226619754,1.226619752,1.226619839,1.226619764
Chinese League 1,2024-03-25,08:30:00,Dongguan Guanlian,Guangzhou FC,2.36,480.0,1.36,3.2,2.5,3.8,1.01,980.0,1.25,1000.0,1.2,2.1,1.9,1000.0,1.03,1.1,5.5,1000.0,3.5,21.0,1.06,1.25,2.0,21.0,1.2,2.0,1.4,6.0,1.5,4.6,1.14,1.6,2.66,11.0,1.05,1.3,2.66,36.0,1.02,1.12,2.66,980.0,1.01,1.06,1.13,1000.0,1.01,1.06,1.13,1000.0,1.01,1.06,1.12,1000.0,1.12,1000.0,1.12,1000.0,1.49,980.0,1.11,980.0,1.11,1000.0,1.11,1000.0,1.11,980.0,1.1,980.0,1.11,980.0,1.11,1000.0,1.11,1000.0,1.11,980.0,1.11,980.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.55,1000.0,1.11,1000.0,1.11,1000.0,33134802,39632861.0,5723376.0,58805.0,1.226598046,1.226598049,1.226598051,1.226598044,1.226598050,1.226598094,1.226598091,1.226598095,1.226598092,1.226598054,1.226598052,1.226598045,1.226598043,1.226598130,1.226598055
Friendly Matches,2024-03-25,09:00:00,Bodo Glimt,Molde,1.21,980.0,1.21,980.0,3.95,6.0,3.5,980.0,1.12,1.35,1.5,3.5,1.4,3.0,1.15,1000.0,1.75,1000.0,2.42,970.0,1.02,1.07,2.42,12.5,1.09,1.28,2.42,4.4,1.3,1.7,1.5,4.4,1.55,3.0,1.22,1.8,2.24,5.6,1.11,1.5,3.0,18.0,1.04,1.2,3.0,55.0,1.01,1.1,6.0,980.0,1.01,1.05,6.0,1000.0,1.19,7.4,1.16,8.2,11.0,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,23.0,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33136133,373549.0,31321.0,58805.0,1.226629880,1.226629883,1.226629885,1.226629878,1.226629884,1.226629928,1.226629925,1.226629929,1.226629926,1.226629888,1.226629886,1.226629879,1.226629877,1.226629964,1.226629889
Cameroonese Elite One,2024-03-25,10:00:00,Yong Sport Academy,Gazelle de Garoua,1.25,980.0,1.25,980.0,2.6,5.0,2.48,2.86,1.54,1.68,1.2,2.0,2.0,1000.0,1.04,1.25,5.0,26.0,4.7,26.0,1.05,1.27,2.0,21.0,1.2,2.0,1.4,2.2,1.83,4.6,1.15,2.0,2.0,10.5,1.05,1.99,2.0,55.0,1.02,1.07,2.0,970.0,1.01,1.04,1.13,980.0,1.01,1.04,1.13,1000.0,1.01,1.04,1.12,1000.0,1.12,1000.0,1.12,980.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33134904,12789510.0,24343174.0,58805.0,1.226601785,1.226601788,1.226601790,1.226601783,1.226601789,1.226601833,1.226601830,1.226601834,1.226601831,1.226601793,1.226601791,1.226601784,1.226601782,1.226601869,1.226601794
Greek Super League 2,2024-03-25,10:00:00,Ilioupoli,Kallithea,1.92,980.0,1.08,3.0,4.0,320.0,2.58,980.0,1.15,1.63,1.33,1.93,2.08,4.0,1.05,1.4,1.01,1000.0,2.8,26.0,1.06,1.15,1.7,18.0,1.12,1.55,1.7,3.25,1.45,2.44,1.3,2.0,2.0,7.0,1.08,1.2,6.0,18.0,1.02,1.15,6.0,110.0,1.01,1.06,6.0,970.0,1.01,1.03,7.6,980.0,1.01,1.03,7.6,1000.0,1.13,2.32,1.75,8.6,5.0,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,10.0,1000.0,1.1,980.0,1.1,1000.0,33136207,4157205.0,264411.0,58805.0,1.226630078,1.226630081,1.226630083,1.226630076,1.226630082,1.226630126,1.226630123,1.226630127,1.226630124,1.226630086,1.226630084,1.226630077,1.226630075,1.226630162,1.226630087
English U21 Pro Development League,2024-03-25,10:00:00,Wigan Athletic U21,Swansea U21,2.98,4.6,1.81,2.18,4.4,8.0,2.42,980.0,1.1,1.35,1.94,2.7,1.58,2.08,1.2,1000.0,1.75,1000.0,5.7,980.0,1.01,1.04,3.0,110.0,1.05,1.21,3.0,7.4,1.16,1.5,1.24,2.98,1.51,5.2,1.24,2.98,1.51,5.2,1.14,1.6,2.66,9.4,1.07,1.3,4.3,15.5,1.03,1.1,4.3,1000.0,1.01,1.05,4.3,1000.0,1.18,1.61,2.66,9.4,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.55,1000.0,1.55,1000.0,1.1,1000.0,33135150,6596986.0,6799680.0,58805.0,1.226608624,1.226608628,1.226608630,1.226608622,1.226608629,1.226608676,1.226608672,1.226608677,1.226608673,1.226608634,1.226608631,1.226608623,1.226608621,1.226608713,1.226608635
Icelandic League Cup,2024-03-25,11:00:00,Grotta,IF Vestri,2.74,3.3,2.2,2.58,3.75,4.4,1.01,4.8,1.27,1000.0,1.56,2.34,1.74,2.78,1.15,1.2,6.0,7.8,5.0,90.0,1.01,1.04,2.42,90.0,1.08,1.25,2.42,90.0,1.1,1.7,1.5,90.0,1.1,5.7,1.21,1.9,2.1,6.0,1.09,1.5,3.0,18.0,1.04,1.2,3.0,110.0,1.01,1.1,6.0,980.0,1.01,1.05,6.0,1000.0,1.12,1000.0,1.12,11.0,11.0,1000.0,2.54,1000.0,2.28,1000.0,3.05,1000.0,2.38,1000.0,3.35,1000.0,4.5,1000.0,4.2,1000.0,2.72,1000.0,4.6,1000.0,8.4,1000.0,18.0,1000.0,2.88,1000.0,4.4,1000.0,8.6,1000.0,20.0,980.0,1.55,1000.0,1.02,1000.0,1.02,1000.0,33135043,3968883.0,10891674.0,58805.0,1.226605710,1.226605713,1.226605715,1.226605708,1.226605714,1.226605758,1.226605755,1.226605759,1.226605756,1.226605718,1.226605716,1.226605709,1.226605707,1.226605794,1.226605719
Algerian Ligue 1,2024-03-25,11:30:00,JS Saoura,MC Alger,2.9,3.25,2.76,3.05,2.9,3.4,2.18,2.64,1.61,1.84,1.24,1.34,3.9,55.0,1.05,1.08,14.0,1000.0,2.32,11.0,1.1,1.75,2.32,2.82,1.55,1.75,1.47,1.6,2.66,3.15,1.14,1.6,2.66,10.5,1.04,1.09,2.66,36.0,1.02,1.03,1.15,980.0,1.01,1.01,1.13,1000.0,1.01,1.01,1.13,1000.0,1.01,1.01,1.12,1000.0,2.14,2.54,1.66,1.88,6.4,8.2,6.8,8.8,5.5,980.0,2.52,980.0,7.0,9.2,6.0,980.0,11.5,980.0,2.64,1000.0,5.5,980.0,5.4,980.0,3.85,980.0,2.64,1000.0,2.64,1000.0,2.64,1000.0,2.28,1000.0,2.64,1000.0,2.28,1000.0,2.28,1000.0,2.74,1000.0,33134931,7689172.0,5177434.0,58805.0,1.226601875,1.226601878,1.226601880,1.226601873,1.226601879,1.226601923,1.226601920,1.226601924,1.226601921,1.226601883,1.226601881,1.226601874,1.226601872,1.226601959,1.226601884
Algerian Ligue 1,2024-03-25,11:30:00,Paradou,ES Ben Aknoun,1.88,1.97,4.7,5.7,3.3,3.65,2.38,2.94,1.52,1.72,1.29,1.41,3.4,55.0,1.07,1.1,11.0,1000.0,2.66,960.0,1.07,1.6,2.66,3.2,1.46,1.6,1.56,1.76,2.32,2.8,1.17,1.76,2.32,7.4,1.05,1.13,2.32,21.0,1.01,1.05,2.32,110.0,1.01,1.02,1.13,990.0,1.01,1.02,1.13,1000.0,1.01,1.01,1.12,1000.0,2.14,2.44,1.69,1.88,7.8,10.5,12.0,15.0,30.0,980.0,6.2,450.0,5.9,7.4,7.2,8.2,6.6,980.0,6.2,250.0,8.6,10.5,9.8,11.5,21.0,29.0,6.2,290.0,18.0,23.0,20.0,980.0,7.8,75.0,6.4,440.0,13.5,980.0,6.4,530.0,6.6,1000.0,33134930,14713566.0,16541697.0,58805.0,1.226601965,1.226601968,1.226601970,1.226601963,1.226601969,1.226602013,1.226602010,1.226602014,1.226602011,1.226601973,1.226601971,1.226601964,1.226601962,1.226602049,1.226601974
