League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Ascenso MX,2025-04-24,00:05:00,Tampico Madero,Celaya,2.52,2.64,3.05,3.2,3.35,3.6,1.77,1.83,2.2,2.3,1.89,2.02,1.98,2.12,8.6,13.5,1.03,13.5,14.5,24.0,1.03,65.0,1.03,12.0,6.8,9.2,10.0,16.5,1.03,46.0,1.03,19.5,1.03,15.0,14.0,24.0,1.03,70.0,1.03,48.0,1.03,38.0,1.03,60.0,1.03,150.0,23.0,34.0,25.0,44.0,1.03,1000.0,34243865,10865367.0,5901260.0,58805.0,1.242763867,1.242763912,1.242763951,1.242763876,2.98,3.05,1.49,1.51,10.0,12.5,1.09,1.11,3.35,3.55,1.39,1.42,1.45,1.49,1.61,1.66,1.39,1.43,1.242763868,1.24276387,1.242763871,1.242763915
Romanian Liga II,2025-04-24,11:30:00,Arges Pitesti,CSA Steaua Bucuresti,2.18,2.7,3.45,5.1,3.0,3.5,1.5,1.73,2.36,3.0,1.05,2.96,1.51,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34242196,1557297.0,18120525.0,58805.0,1.242730836,1.242730839,1.242730883,1.242730884,2.64,2.82,1.55,1.61,2.48,11.0,1.1,1.17,2.48,110.0,1.46,1.67,1.26,1.41,1.61,1.85,1.4,1.5,1.242730885,1.242730846,1.242730837,1.242730838
Serbian Super League,2025-04-24,12:00:00,FK Spartak,FK Napredak,2.28,2.48,3.8,4.5,2.84,3.15,1.44,1.52,2.84,3.35,2.28,2.5,1.66,1.79,5.3,8.4,7.4,12.0,4.3,32.0,4.5,120.0,5.0,8.0,5.4,8.6,4.8,24.0,4.4,90.0,9.4,15.5,9.8,16.0,4.3,34.0,4.5,130.0,4.2,44.0,4.2,44.0,4.4,85.0,4.6,1000.0,4.3,50.0,4.6,140.0,4.7,1000.0,34241407,4104730.0,2531444.0,58805.0,1.242717626,1.242717629,1.242717673,1.242717674,2.38,2.44,1.69,1.72,6.0,11.0,1.14,1.18,2.34,2.58,1.64,1.74,1.3,1.36,1.67,1.78,1.46,1.55,1.242717675,1.242717636,1.242717627,1.242717628
Serbian Super League,2025-04-24,13:00:00,FK Jedinstvo Ub,Cukaricki,6.0,1000.0,1.47,1.58,4.0,950.0,1.92,2.08,1.92,2.08,1.05,2.3,1.76,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34241406,25136298.0,2503611.0,58805.0,1.242717533,1.242717536,1.24271758,1.242717581,3.25,3.4,1.42,1.45,1.1,18.0,1.06,1.09,3.6,4.5,1.3,1.37,2.62,3.25,1.1,1.2,1.18,1.31,1.242717582,1.242717543,1.242717534,1.242717535
Estonian Esiliiga,2025-04-24,13:00:00,FC Tallinn,FC Elva,2.44,3.7,2.0,2.72,3.85,4.5,2.24,13.0,1.29,1.81,1.4,1000.0,1.03,3.45,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34248858,28659758.0,7236799.0,58805.0,1.242828973,1.242828976,1.24282902,1.242829021,5.0,5.8,1.21,1.25,1.1,55.0,1.02,1.03,1.11,55.0,1.08,1.16,1.58,1.99,1.37,1.69,1.28,1.36,1.242829022,1.242828983,1.242828974,1.242828975
Icelandic Urvalsdeild,2025-04-24,13:00:00,IBV,Fram,2.54,2.6,2.66,2.78,3.9,4.2,2.44,2.6,1.63,1.69,1.57,1.65,2.52,2.74,4.2,26.0,3.95,19.5,4.0,25.0,4.5,50.0,3.95,18.5,3.45,12.0,3.75,15.5,4.3,32.0,4.1,25.0,3.75,15.0,3.95,19.0,4.4,40.0,4.5,46.0,4.2,30.0,4.4,38.0,4.7,80.0,3.95,18.5,3.95,20.0,4.8,1000.0,34248103,198705.0,808415.0,58805.0,1.242820168,1.242820213,1.242820252,1.242820177,3.9,4.1,1.33,1.35,15.0,26.0,1.04,1.05,5.1,6.0,1.2,1.23,1.56,1.61,1.62,1.65,1.31,1.34,1.242820169,1.242820171,1.242820172,1.242820216
Serbian First League,2025-04-24,13:00:00,FK Javor Ivanjica,Macva Sabac,1.34,600.0,2.46,6.8,2.1,950.0,1.19,1.61,2.62,15.5,1.05,2.92,1.52,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34248305,13504616.0,13082371.0,58805.0,1.242817375,1.242817378,1.242817422,1.242817423,2.22,2.58,1.64,1.81,3.5,110.0,1.12,1.24,1.94,2.9,1.52,2.06,1.17,1.47,1.58,5.8,1.01,1.91,1.242817424,1.242817385,1.242817376,1.242817377
Saudi Professional League,2025-04-24,13:30:00,Al Orubah,Al-Feiha,3.35,3.65,2.26,2.36,3.4,3.6,1.89,1.94,2.06,2.12,1.84,1.9,2.1,2.2,9.4,15.5,1.03,9.8,10.5,14.5,1.03,30.0,1.03,13.0,1.03,8.2,9.8,11.5,1.03,32.0,1.03,24.0,1.15,18.0,1.03,19.0,1.03,42.0,1.03,85.0,1.03,42.0,1.03,55.0,1.03,140.0,36.0,46.0,18.0,25.0,1.03,1000.0,34236403,7202801.0,13886091.0,58805.0,1.242631816,1.242631819,1.242631863,1.242631864,3.05,3.2,1.46,1.49,10.0,15.5,1.07,1.1,3.5,3.9,1.35,1.39,1.73,1.79,1.37,1.42,1.38,1.41,1.242631865,1.242631826,1.242631817,1.242631818
Dutch Eredivisie,2025-04-24,13:45:00,Az Alkmaar,NAC Breda,1.48,1.5,8.0,8.6,4.8,5.0,2.3,2.38,1.73,1.77,1.94,2.04,1.97,2.06,17.5,19.5,25.0,28.0,48.0,70.0,18.5,250.0,8.6,9.4,10.0,11.0,26.0,29.0,65.0,190.0,8.2,9.0,9.2,10.0,22.0,24.0,55.0,100.0,11.5,13.0,13.5,14.5,30.0,34.0,18.0,130.0,6.0,6.6,17.5,130.0,20.0,1000.0,34197980,9220660.0,1328613.0,58805.0,1.242025777,1.242025787,1.242025776,1.242025786,3.65,3.75,1.36,1.38,18.5,21.0,1.05,1.06,4.8,5.1,1.24,1.26,1.13,1.15,3.0,3.15,1.25,1.27,1.242025768,1.24202578,1.242025781,1.242025791
Swedish Allsvenskan,2025-04-24,14:00:00,Norrkoping,IFK Goteborg,2.58,2.66,2.84,2.96,3.55,3.65,2.08,2.16,1.87,1.92,1.68,1.76,2.3,2.46,14.0,19.5,11.5,13.5,18.0,25.0,6.2,55.0,11.0,13.0,7.4,8.4,11.5,13.0,6.2,38.0,15.5,22.0,10.5,12.5,14.5,21.0,6.2,48.0,6.4,46.0,6.2,32.0,6.2,46.0,6.6,100.0,16.5,24.0,20.0,29.0,6.8,1000.0,34232116,30683.0,30689.0,58805.0,1.24256492,1.242564923,1.242564967,1.242564968,3.4,3.5,1.4,1.41,14.0,18.0,1.06,1.08,4.2,4.6,1.28,1.31,1.51,1.54,1.6,1.63,1.37,1.4,1.242564969,1.24256493,1.242564921,1.242564922
